,word,values_
2,seif,"[ 6.0042e-01 -2.5589e-01 -8.6040e-01 -9.0091e-01  2.6814e-01 -1.1783e-02
  6.2612e-01 -1.3623e-01 -9.2400e-02  7.4707e-01  5.8909e-01  1.3872e-01
 -1.1726e-01 -1.0117e-01  1.0422e+00 -6.2966e-01  3.3238e-01 -6.3913e-01
 -5.7852e-02  1.8236e-01 -5.3414e-01  9.0626e-02  1.7464e-01  2.6940e-01
 -2.2888e-01  2.5024e-01 -8.1487e-01 -8.0538e-01 -1.6246e-01  3.5762e-01
  7.8957e-01 -1.0997e+00  7.6854e-01  1.4028e+00 -4.4842e-02  1.2121e+00
  8.0524e-01  1.3247e+00 -4.6750e-01  6.9252e-01 -4.2273e-01  1.6261e-01
  6.7575e-01 -1.2245e-01 -3.9894e-01 -5.5577e-01  4.1070e-01 -8.1198e-04
 -3.8544e-01  6.0256e-01 -2.5194e-01 -1.1274e-01  5.5125e-01  2.2981e-01
 -4.5804e-01  3.8578e-01 -1.9542e-01  5.2180e-01 -5.7790e-01  9.6921e-02
 -4.3069e-01 -7.2786e-01  2.7793e-01 -9.3337e-01 -1.0514e-01  2.6293e-01
  1.6092e-01  8.2887e-02 -2.5620e-01 -3.2617e-01  2.7679e-01 -3.9491e-01
  2.7221e-01 -1.1326e+00 -2.1966e-01  9.2293e-02 -3.4106e-02 -1.3100e+00
 -1.0785e-02  5.6493e-01 -4.3819e-02 -3.6015e-01  7.5610e-02  1.9725e-02
  3.4246e-01 -2.8683e-01 -2.1459e-01  2.7792e-01  3.5466e-01 -1.1838e+00
  3.0855e-01 -5.7664e-01 -2.8896e-02 -1.4169e-01  6.2481e-01 -3.5785e-01
  5.3061e-02 -9.6419e-01  5.1523e-01 -4.5547e-01]"
3,8-9,"[-4.4823e-01  7.9598e-04  5.9439e-01  1.0257e-01 -3.9731e-01 -9.7303e-02
  1.5830e-01  4.9560e-01 -7.7719e-02 -8.9911e-02  4.6029e-01 -1.0091e-01
 -6.1818e-02  5.8929e-01  9.4777e-01  6.3765e-01 -3.4694e-01 -1.0067e-01
 -7.2217e-02  5.6309e-02 -2.3314e-01 -8.0670e-01  5.1938e-01  1.3910e+00
  6.2434e-01 -3.6949e-01 -3.6843e-01  6.9863e-01 -1.0650e-01 -1.4506e-01
 -6.0028e-01 -2.8290e-01  5.8842e-01 -6.3873e-01 -3.6323e-01  3.9792e-01
  5.7334e-01 -1.2828e-01 -1.3097e-01  6.3768e-01  3.1928e-01 -2.4370e-01
  1.7845e-01  1.6157e-01 -3.1899e-01 -7.8610e-01  5.9741e-02 -4.9697e-01
 -4.8221e-01 -2.4257e-01 -2.1312e-01 -8.6541e-01 -1.9499e-01 -2.3828e-01
 -5.7647e-01 -2.9565e-01  1.1619e-01  1.5550e-01 -1.4013e-01  7.4082e-01
 -1.0776e+00  5.1225e-01 -6.2024e-01 -8.5326e-01 -6.5096e-01 -2.7064e-01
 -1.2266e+00 -2.0355e-01 -1.0430e-01  8.9745e-02 -1.3355e-01 -4.4679e-01
 -5.0523e-01 -4.9487e-01 -5.2239e-01 -4.5740e-01  6.3949e-02 -2.0723e-01
 -1.3742e-01 -6.2267e-01 -3.9657e-01  1.6963e-01 -3.0973e-01 -2.3836e-02
  6.9916e-01 -3.7732e-01  5.5312e-01  7.7256e-01 -3.5236e-01  2.5698e-01
 -1.5317e-01  2.9027e-01  4.2069e-01 -2.3335e-01 -2.4783e-01 -1.7472e-02
  2.0381e-02 -2.9079e-01  3.3636e-01  3.6310e-01]"
4,metamorphosis,"[ 0.26655    0.34822    0.25472   -0.19404   -0.3206     0.36469
  0.60636    0.59186   -0.055671  -0.11034   -0.14216    0.87157
 -0.18533   -0.073708   0.16904    0.20422    0.21598    0.45336
  0.94436    0.19217   -0.089417  -0.21803   -0.79229    0.74061
  0.27161    0.42058   -0.32046    0.16443    0.08048   -0.21597
 -0.92968   -0.44656   -0.1151    -0.083922  -0.059832  -0.096673
  0.51318   -0.25227   -0.17528   -0.17074   -0.52211    0.19177
 -0.47054    0.31084   -0.6858    -0.11333    0.20998    0.62492
  0.28018    0.63658   -0.29961   -0.40025   -0.07059    0.27904
 -0.045302  -0.11468    0.0035843  0.094475  -0.22128    0.50328
 -0.26233    0.84266   -0.051978   0.012108   1.3159     0.0047445
 -0.12192   -0.80227    0.36655   -0.60298   -0.018276   0.25038
 -0.14883    0.0049086 -0.32581   -0.19824   -1.0197    -0.59289
 -0.20566   -0.64467   -0.24745    0.0038077  0.10582    0.88632
 -0.15278    0.022148   0.39424   -0.50905   -0.54294   -0.53402
  0.153      0.16169   -0.044963   0.44501    0.84075   -0.44097
  0.19408   -0.43881   -0.11803    0.25315  ]"
5,degenerative,"[-0.17725  -0.71173   0.64098   0.15612   0.30845  -0.42587   0.20047
 -0.38054   0.15639  -0.40211  -0.75249   0.23501   0.93216  -0.655
  1.217     1.2421    0.037213 -1.6754    0.94831   0.13033   0.38189
  0.024616 -0.53517  -0.12283   0.99416   0.54457   0.071777 -0.63272
  0.46752   0.1958    0.086958  1.1387   -0.24045  -0.026172 -0.28939
  0.11178   0.14681  -0.037616 -0.41622   0.26141   0.2291    0.98875
  0.50479  -0.18053  -1.0385    0.91375   0.64899   0.4977   -0.37718
  0.2379    0.50634  -0.57129   0.38331  -0.71865   1.1827    0.7037
  0.059101  0.31496   0.10696   1.4101    0.73675   1.8172   -0.094423
 -0.29949   0.11641   0.37878  -0.52175  -0.34351   0.070283 -0.74669
 -0.51732   0.50982  -0.37125   0.10084  -0.2645   -1.1569   -0.2886
  0.11949   0.092441  0.12856   0.96744   0.47267   0.029763  1.1004
 -1.3325    0.96511   0.057402  0.48371  -1.1851    0.71391  -0.27615
 -0.53134  -0.25028   0.06604   0.40641   0.10471   0.77577  -0.78704
  0.7577   -0.74223 ]"
6,shinto,"[ 7.3198e-01  1.5551e+00  5.1593e-01  3.0792e-01 -5.6155e-01  1.9370e-01
 -8.1961e-01 -7.6597e-01  3.1022e-01  5.7964e-01 -9.3547e-01  8.2195e-02
  1.4701e+00  7.6683e-01  1.4800e-01 -3.1992e-01  6.0530e-01  2.4268e-01
 -8.7232e-01  3.8491e-01  2.9850e-01 -7.4916e-01 -2.3484e-01  9.6239e-01
 -7.2862e-02 -6.6655e-02 -5.0790e-01  1.0609e+00 -4.9798e-02  6.0227e-01
 -8.4316e-02 -3.3955e-01  2.2514e-01  1.0563e+00  2.0531e-02  4.2318e-01
 -7.4781e-01 -4.6393e-01 -1.7162e-01 -3.2327e-01 -9.3712e-03  4.5739e-01
  5.1620e-01  2.9649e-01 -1.3947e-01 -6.6765e-01  1.7226e-01  5.1252e-01
 -3.4711e-01  2.5529e-04  3.8006e-02 -4.1453e-01  8.6336e-01 -1.0861e+00
 -8.3372e-01 -2.0900e-01  1.8593e-01 -3.4845e-01  5.7057e-01  4.3433e-01
 -2.7249e-01  1.5556e-01  9.5826e-01 -1.1500e-01 -2.2990e-01  8.4871e-02
  9.6269e-02 -3.3869e-01  5.9732e-01  2.8954e-01 -5.7099e-01 -3.5252e-02
 -4.6551e-02  1.0016e+00 -7.1859e-01  8.5257e-02 -1.1108e+00  7.5445e-01
  1.9675e-01  1.2751e-01 -2.3664e-01 -5.3403e-01  4.2974e-02  8.0770e-01
  3.2824e-01  9.4405e-01 -5.8531e-01  4.3684e-01  9.9870e-01 -7.9567e-02
  3.0732e-01 -1.0883e+00 -4.2251e-02  3.0288e-02 -1.0538e-01 -9.0744e-01
 -4.0660e-01 -6.3190e-01  2.3825e-01  5.5053e-01]"
7,amphitheatre,"[ 0.42531    0.56034    0.23051    0.5304     0.13127    0.66875
 -0.35363    0.81779   -0.43595   -0.65756   -0.13577   -0.14134
 -0.15137   -0.36353    0.086273  -0.62436    0.3503     0.48963
  0.028588  -0.45517   -0.14512   -0.54545   -0.023713   0.85347
  0.379     -0.32556    0.31456    1.5366    -0.23424    0.014604
  0.23079   -0.37255    0.027718   1.0258     0.6289    -0.052492
  0.23464    0.81353    0.046872  -0.44067    0.94198    0.57806
 -0.83821   -0.23131   -0.25967    0.72353    0.33453   -0.32486
 -0.041808   0.020313  -0.5287    -0.89112   -0.30431   -0.62624
 -0.16453   -1.111     -0.51974   -0.40755    0.37238    0.14799
  0.54708    0.15292    0.73914   -0.024538   0.098846  -0.53161
  0.038365  -1.5632    -0.65429   -0.27961   -0.289     -0.037719
  0.21379    0.022003  -0.024363  -1.1456     1.2904     0.42724
  0.061527  -0.46865   -0.45022   -0.74868    0.68403    0.56771
  1.2506     0.51014    0.13895    0.51111    0.0088426  0.035312
  0.15399   -1.2924    -0.10428    0.52288    0.059857   0.065324
 -0.75418    0.035772   0.45307    1.1254   ]"
8,stent,"[ 3.6150e-01  2.3013e-01 -9.8387e-01 -2.3825e-01 -1.8706e-01 -1.4271e-01
  4.2643e-01 -9.9282e-01  5.5205e-01  3.1897e-01 -6.0066e-01  2.2311e-01
  6.0460e-01  3.0196e-01 -8.2514e-01  6.3469e-01  1.0131e+00  1.0310e-01
  1.0075e+00 -1.4876e+00 -1.5740e-01 -7.7425e-01 -6.1583e-01  4.6140e-01
  5.5946e-01  8.3084e-01  9.9500e-01 -5.2734e-01 -2.0354e-01 -2.2299e-01
  3.3852e-01  3.7565e-01  1.8864e-01  9.6833e-02  7.1550e-01  7.3203e-01
 -1.2101e-01  5.2271e-01 -1.0259e-02  4.9335e-01  7.4378e-02 -7.0258e-01
 -2.0450e-01 -5.4191e-01 -7.7567e-01 -1.8408e-01 -4.9889e-01 -1.5994e-01
 -7.2467e-02  5.6140e-01  2.8997e-01  4.6635e-01 -5.7691e-01  2.0999e-02
 -9.3386e-01 -6.7059e-01 -1.1399e-01  2.4059e-01  1.7657e-01  8.5896e-02
  1.2380e-01 -3.1477e-01  9.2798e-01  1.4046e+00 -1.1228e+00 -4.8515e-04
  1.0411e-01 -5.3497e-02 -1.3192e-01 -8.7838e-01 -1.0736e-01  4.2977e-01
 -1.3603e-01  1.2096e+00 -2.4894e-01 -1.2910e+00  7.9018e-01  7.6986e-02
  5.8295e-02 -1.0977e-01  5.7602e-01  2.0117e-01 -1.9701e-01  9.5337e-01
 -8.3928e-01 -3.6988e-01  1.2845e+00 -2.2468e-01 -8.2950e-01 -3.3209e-01
  4.5431e-01  7.7495e-01 -2.1721e-01  4.2589e-01  7.1465e-01 -2.0152e-01
  1.2820e+00 -1.9928e-01 -6.8376e-01  3.6250e-01]"
9,kochi,"[-0.46944   -0.94197    0.40256   -0.34647   -0.36106   -0.012074
 -0.87711    0.67852   -0.34907    0.50995    0.10902   -0.58085
  0.43311   -0.0094143  0.39234   -0.30943    0.64663    0.25909
 -0.18178    0.52878   -0.10331    0.54363   -0.58286    0.52632
 -0.1506     0.28492    0.37525   -0.076914   0.15408   -0.0027654
 -0.38603    0.19405    0.74585    0.44331   -0.18401    0.047478
 -0.50881   -0.12063   -0.055687  -0.48522    0.49627    0.41382
 -0.37534   -0.17015    0.0097072  0.56359    1.4623    -0.052569
  0.50406    1.7419    -0.63649    0.0082363  0.51318   -0.38698
 -0.65113    0.38854   -1.0887    -0.39493    0.0068303 -0.23084
 -0.18085    0.11198    0.087007   0.74992   -0.45569    0.59322
 -1.02      -0.32956    0.098561   0.44049   -0.13305   -0.22084
  0.1804    -0.19721   -0.052454   0.15245   -0.41397    0.0036816
 -0.98413    0.27304   -0.19032   -0.33553   -0.45034    0.73188
  0.15667    0.45137   -0.49196   -0.085916  -0.14074   -0.24813
  0.11444   -0.079257  -0.74806   -0.67768    0.0040433  0.37948
  0.18454   -0.1404     0.80061    0.32327  ]"
10,velazquez,"[ 0.46121   0.25538  -0.51086  -0.92148   0.40729   0.010117  0.088977
  0.34129  -0.28491  -0.095113  0.11423  -0.18171  -0.41128  -0.81288
  0.048594 -0.082588  0.35699   0.26674   0.32498  -0.16421   0.43696
  0.042694  0.32341   0.026795  0.2603    0.11128  -0.48799  -0.59075
  0.21991  -0.40388  -0.28029  -0.76979  -0.4042    1.2047   -0.072484
  0.47121   0.1647    0.35968   0.77065   0.69332  -0.036822 -0.8324
  0.35338   0.037784 -0.74867   0.10077   0.12148  -0.322    -0.066734
  0.81197  -0.023048  0.31287   0.20091   0.019169 -0.41093   0.45056
  0.058894  0.37793  -0.37422   0.21901  -0.16317   0.31692   0.29522
 -0.21794  -0.017271  0.077776  0.40531  -0.052579 -0.25599  -0.37105
 -0.036684  0.65811  -0.23752   0.27945   0.54168  -0.79939  -0.44673
 -0.70068  -0.63992  -0.3124   -0.077866 -0.7282   -0.11119   0.26779
  0.33626  -0.35393  -0.36789   0.011045 -0.56094  -0.82832  -0.18363
 -0.83042   0.76315   0.17549   0.051725 -0.178    -0.021159 -0.59287
 -0.76717  -0.28728 ]"
11,uni,"[-0.17785   -0.011651   0.3881     0.081004  -0.57589    0.0064932
 -0.043273   0.058273  -0.066405   0.092821   0.45448   -0.096983
  0.20734    0.92988   -0.58625   -0.69185    1.0143    -0.74112
  0.92302   -0.72532    0.075388  -0.0019552 -0.34971    0.29894
  0.28533    0.44184   -0.0028424  0.37144   -0.29255   -0.20234
 -0.13058    0.58054   -0.40142   -0.0637     0.17529    0.10091
  0.10095    0.51533   -0.14554    0.14271   -0.65071    0.72901
 -1.3294    -0.11328    0.035968   0.8043     0.17887   -0.038532
  0.53999    0.21217   -0.083244   0.29554   -0.20573   -0.17083
 -0.53708   -0.1347     0.58141    1.151      0.08868   -0.34741
 -0.38178   -0.86714   -1.0101     0.0081221 -0.69349    0.44248
  0.21501    0.42794    0.72815    0.46273   -0.076867  -0.35127
  0.41424   -0.43431    0.26656   -0.2571     0.69125   -0.58347
 -0.76741   -0.23166   -0.54943   -0.38356    0.52213    0.17276
  0.18336   -0.34632    0.30173    0.29509    0.12049    0.48927
  0.66862    0.2384    -0.030253   0.1488    -0.51586    0.28414
 -0.40605   -0.12351   -0.24611   -0.25369  ]"
