,word,values_
16,verint,"[ 0.3346    -0.38176   -0.11765    0.60212   -0.071885  -0.18502
  0.28611   -0.48554    0.18535    0.21189   -0.11194   -0.23585
 -0.064148  -0.35816   -0.080175  -0.13953   -0.082753   0.24301
  0.4293     0.029304  -0.73828   -0.38051    0.17688    0.24409
 -0.21415   -0.42352   -0.049156   0.68615   -0.34973    0.35725
  0.49487    0.15364   -0.36413   -0.14485    0.13508    0.067985
  0.31564   -0.4093    -0.10937   -0.075546   0.17525    0.054707
 -0.13523   -0.032962  -0.18134    0.099099  -0.12024    0.15438
  0.27342    0.40734    0.056724   0.26583   -0.23794   -0.46588
  0.48493    0.84941    0.60057    0.024241  -0.35935   -0.24182
 -0.017264  -0.0093679  0.49751    0.13424   -0.42217    0.096538
 -0.20589    0.0066064 -0.074639   0.36182    0.1889     0.38108
 -0.18977    0.31542   -0.24658   -0.19026    0.39969   -0.14422
  0.69643    0.43533   -0.032169  -0.0058347 -0.13219    0.34991
  0.25985    0.19529    0.11297   -0.30365   -0.24261    0.79384
  0.4027     0.21354   -0.090664   0.095915   0.2773     0.053625
  0.064632  -0.057034  -0.60206   -0.058122 ]"
17,feagans,"[-0.85053   -0.35715   -0.43829   -0.19142    0.27234   -0.43526
 -0.23615   -0.30298    0.24674   -0.33036   -0.17167   -0.23429
 -0.14623    0.074671  -0.16899    0.46434   -0.22006    0.38444
 -0.013359  -0.11905   -0.14524   -0.030739  -0.25645   -0.17786
 -0.31441    0.02817    0.081383   0.36374   -0.29458    0.51815
 -0.28759   -0.60999   -0.24123   -0.11938    0.074942  -0.81975
 -0.1793    -0.040037   0.15982   -0.044845  -0.0028839  0.29246
 -0.72526    0.070901   0.048749  -0.0033136 -0.019789  -0.56047
 -0.22431   -0.0033926  0.13542   -0.15053   -0.29467   -0.92718
  0.14775    0.43373    0.68157    0.14695   -0.41825    0.046211
  0.52154   -0.85421   -0.021426  -0.39713   -0.36661    0.10659
  0.011126  -0.22231   -0.31723   -0.27877    0.19153    0.40896
 -0.22045   -0.063795   0.10172   -0.43106   -0.40508    0.014625
  0.11092   -0.054258  -0.25484   -0.31354    0.56348   -0.6238
  0.57109    0.38716    0.036092  -0.0029614 -0.55772    0.30517
  0.35309   -0.044109   0.63166   -0.38453    0.29815    0.60011
  0.40303    0.56203   -0.42308   -0.33323  ]"
18,turkish-armenian,"[ 0.22349    0.082038  -0.49948    0.23383   -0.080249  -0.053082
 -0.30792   -0.35186    0.22374    0.10613   -0.5854     0.11362
 -0.086697  -0.026337   0.047853   0.3425     0.098378  -1.0222
  0.054859  -0.42206   -0.45425    0.012875  -0.29515   -0.55127
 -0.078991  -0.2755     0.19658   -0.0094032  0.12481    0.18419
 -0.44903   -0.4595     0.13443   -0.21335   -0.039234  -0.83041
 -0.078003  -0.56515    0.91842    0.18337    0.34223    0.25132
 -0.28497    0.54479    0.18229    0.074811   0.19847    0.14504
 -0.14158    0.081108   0.17034    0.23244   -0.21419   -0.15992
  0.15997    0.76247    0.074082   0.14045    0.1913    -0.23268
  0.082324  -0.19868    0.12416   -0.68316    0.023739   0.070589
 -0.50082   -0.11911   -0.035948  -0.13607    0.36845    0.67521
  0.56702    0.68996    0.12518    0.3464     0.012464   0.67905
  0.39041   -0.13608   -0.15314    0.28895    0.78402    0.48001
  0.27667    0.37104   -0.049416   0.059527  -0.20462    0.089743
 -0.45776    0.59055   -0.1408     0.39906    0.25028   -0.03588
  0.53578    0.48416   -0.22726   -0.026389 ]"
19,0.041,"[ 1.2243e-01  8.1180e-03 -2.1842e-01  6.9796e-01  4.0348e-01  4.8533e-01
  1.1100e-02 -6.2538e-02  2.9879e-01 -1.0513e-01  8.4674e-01  3.7876e-01
 -1.0845e-01 -7.3593e-01 -1.7873e-01 -4.6029e-01 -6.6301e-01  2.6274e-01
 -1.1618e-01 -2.1486e-03  7.1429e-02  2.1721e-01 -4.2285e-01 -3.2243e-01
  1.0366e-01  1.9513e-02 -2.8077e-01  4.6218e-01  3.8703e-01 -2.9727e-01
 -2.0929e-01  4.3166e-02  4.6566e-01 -1.8457e-02  4.4277e-02 -4.2591e-01
 -2.6543e-01 -3.9272e-01 -1.2401e-01  5.4713e-01  2.4961e-01 -7.7250e-02
  1.5634e-01  4.4314e-02 -2.4590e-01 -4.0373e-01 -4.1546e-01  3.6920e-01
  5.3848e-02 -4.5120e-01  2.8092e-01  4.5274e-02  1.1291e-01 -3.1957e-01
  3.5332e-02  6.7317e-01 -3.3578e-01 -4.8218e-03  9.1266e-02 -3.9466e-01
  4.2794e-02 -5.2681e-01 -3.2631e-01  5.0317e-01 -8.8184e-01 -5.6340e-01
 -3.7333e-01  1.2773e-01 -9.6835e-05  1.2523e-01  5.5120e-02  1.1506e-01
  4.1167e-01  2.5470e-01 -4.6107e-01 -2.7519e-01 -3.4010e-01  3.9743e-01
  7.0559e-01  2.1425e-01 -6.3284e-01  1.9113e-01  1.8671e-02 -4.7568e-01
  4.4858e-01  5.6258e-01  2.1289e-01  6.4709e-01  3.7258e-01  1.6516e-01
  1.9622e-01  6.6224e-01  1.0214e-01 -2.6566e-01  5.2382e-01 -6.5196e-01
  1.3075e-01  3.6094e-01 -2.6575e-01 -3.9897e-01]"
20,blixa,"[ 0.16008    0.2148    -0.089188   0.32649    0.11301   -0.0051118
 -0.16926   -0.058678   0.28264   -0.1689     0.10528    0.26385
  0.23904   -0.12584   -0.0065442  0.15283   -0.76417    0.085732
  0.27851    0.41509   -0.33376    0.20087   -0.64948   -0.30126
 -0.57901    0.080855   0.042326   0.35498    0.21685    0.18083
  0.32195    0.27459    0.28037   -0.18816   -0.16579   -0.62672
  0.36792   -0.71317    0.10594   -0.14273    0.093108   0.7507
  0.12456    0.3115    -0.018077   0.071435  -0.59416    0.74189
  0.23915   -0.060742  -0.24179    0.37775   -0.45098   -0.116
  0.38567    0.92647    0.2304    -0.37519   -0.73744   -0.17019
  0.04158   -0.3276     0.30703   -0.19282   -0.31522   -0.099256
 -0.02631    0.057084  -0.035565   0.13898    0.25782    0.49724
  0.73491    0.88247   -0.0016992  0.11737    0.41494    0.18511
  0.72376   -0.020236  -0.064123   0.10727    0.27955   -0.16193
  0.92592   -0.036998  -0.077489   0.42065    0.090494   0.45775
  0.033441  -0.042733   0.11274    0.092898   0.22193    0.20708
  0.093959   0.46501   -0.30204   -0.49809  ]"
21,ombudswoman,"[ 0.50364   0.033074  0.11876   0.18793   0.10394   0.12886  -0.41435
  0.13385   0.35888   0.17397  -0.7318   -0.057761 -0.070127 -0.75585
 -0.27265   0.15401   0.18846   0.12812   0.042785 -0.35887   0.11672
  0.041657 -0.086843  0.20167  -0.049516  0.24125   0.073525  0.28782
 -0.089473  0.34368   0.17572  -0.27386   0.17967   0.62234  -0.21958
 -0.07919  -0.19168   0.142    -0.065226 -0.3631    0.099608  0.63489
 -0.33363   0.25437  -0.064007 -0.29316  -0.27948   0.39793  -0.13701
  0.49674   0.028941 -0.17715  -0.37436   0.1064    0.32036   0.81278
  0.14256   0.092583 -0.43919  -0.27023  -0.072478 -0.75912  -0.087824
 -0.042511 -0.21657  -0.42805  -0.40949  -0.20631   0.30913   0.073263
  0.30453   0.093608  0.21007   0.18296   0.20139  -0.26333  -0.16894
  0.068979  0.24414  -0.36975  -0.66582  -0.023624  1.0891    0.31382
  0.19448  -0.093409 -0.076436  0.53156   0.16041   0.31932   0.50125
  0.31927   0.59284  -0.10118   0.39173  -0.050116  0.10788   0.31505
 -0.27243   0.059368]"
22,gevar,"[-0.55006   -0.018567  -0.26875    0.79893    0.59961    0.46807
 -0.28237    0.16368    0.41757    0.20304   -0.46347   -0.47139
 -0.12083   -0.20442    0.097722   0.2509    -0.066259  -0.0097901
  0.26414    0.16454    0.25494    0.71945    0.10096   -0.128
 -0.71506   -0.1949    -0.32063    0.32666   -0.64176    0.54787
 -0.31886   -0.18016    0.47966   -0.39692    0.34359    0.13459
 -0.25615   -0.034035   0.35815   -0.070365   0.30205    0.35645
 -0.076319   0.056963  -0.065041   0.089547  -0.043759   0.55695
  0.029094  -0.090992  -0.53921   -0.26138    0.39421   -0.55977
 -0.092316   0.33222   -0.60025   -0.30157   -0.70329   -0.75411
 -0.011994  -0.44006    0.3248    -0.36729    0.024982  -0.18496
 -0.14097   -0.60167   -0.2056     0.20151    0.55098    0.054732
  0.041775   0.30354    0.42477    0.024392   0.52757   -0.10222
  0.55322   -0.18179   -0.37622    0.15505    0.21766   -0.80471
  0.28361    0.44817   -0.074475  -0.128      0.024852   0.44445
  0.54482    0.14057    0.18689   -0.11555    0.20828    0.71004
  0.57032    0.50727   -0.18731   -0.1637   ]"
23,33.47,"[ 2.6587e-01  8.3740e-03 -6.5154e-02  5.8209e-01 -3.5276e-01  6.5395e-02
  1.2387e-01 -3.4580e-02  4.6995e-01  1.4532e-01  3.3774e-01  2.8959e-01
 -6.1686e-01 -3.7247e-01  2.5337e-01 -1.5310e-01 -2.4672e-01  1.8769e-01
 -2.0954e-01  1.2600e-01 -6.2593e-02  1.6174e-01 -5.4951e-01 -2.2348e-01
  1.5097e-01 -2.3693e-01  1.2594e-01  1.2828e-01  6.0539e-01 -6.3819e-02
  1.7616e-01 -1.9179e-01  8.8800e-02 -1.9829e-01 -9.4394e-02  1.8997e-01
 -2.1293e-01 -5.0046e-01 -6.6787e-02  2.9476e-01 -3.4440e-02  1.2554e-01
 -3.1487e-01  1.6865e-01 -1.5473e-01  4.9356e-01 -1.2989e-01  4.1674e-01
  1.9236e-02 -3.9649e-01  1.1386e-01 -3.5536e-01  4.2936e-01 -2.6571e-01
 -5.0655e-02  7.8828e-01 -8.1025e-02 -1.4201e-01 -2.5279e-01 -3.2490e-02
  3.4054e-01 -4.3517e-01 -2.9044e-01  6.5383e-02 -6.6697e-01 -1.0097e-01
 -4.6112e-01 -4.3671e-01  1.6129e-01  1.1248e-02 -3.0820e-02  1.4743e-01
  1.3604e-01  3.9487e-01 -3.0714e-01 -5.0205e-02 -5.8274e-02  1.0438e-01
  5.3214e-01  2.1790e-01 -7.3305e-01  2.0598e-01  8.8370e-02 -3.4582e-01
  4.7762e-01  5.5238e-01  5.0399e-01  3.6105e-01  1.5665e-01  6.6031e-01
 -2.2295e-01  2.4816e-01  1.1966e-01 -4.3446e-01  1.4335e-01 -1.9322e-01
 -3.3226e-04  1.1030e-01 -3.3446e-01 -2.2456e-01]"
24,i-27,"[-0.17416   -0.28768   -0.0010947  0.18194    0.12955   -0.44457
  0.074812  -0.17417    0.2304    -0.21788    0.033775   0.4444
  0.49287   -0.10275    0.019518   0.18289   -0.13833    0.26427
  0.11767    0.18256    0.017256   0.099005  -0.83599   -0.37694
 -0.54377    0.26291    0.47273    0.30363    0.24387    0.10705
  0.096352   0.07403   -0.19381   -0.049414  -0.2114     0.064685
  0.082775  -0.75299   -0.51814    0.29821    0.036601   0.035662
 -0.088431   0.60429   -0.072522  -0.2583    -0.23829    0.41372
 -0.052207   0.47482    0.048923   0.1515    -0.28265   -0.37898
  0.08627    0.40786   -0.037304   0.1599    -0.32252   -0.26301
 -0.065719  -0.5052    -0.17922   -0.4217    -0.53246    0.50041
  0.018341  -0.19481   -0.084993   0.12421   -0.1886     0.35124
 -0.072589   0.4753     0.074242  -0.11374    0.40062    0.38578
  0.46739   -0.089504  -0.30636    0.017591   0.10327   -0.10907
  0.25154    0.071054  -0.38828   -0.46825   -0.015307   0.1889
 -0.20814    0.23316   -0.04544    0.14397    0.68851   -0.11447
  0.15349    0.052695  -0.3723     0.16319  ]"
25,aravaipa,"[ 0.34844   -0.35601   -0.37751    0.29798    0.22514   -0.2544
 -0.11463    0.33402   -0.082728  -0.51889    0.21087    0.87666
 -0.53558   -0.28817    0.078659  -0.087906  -0.22814   -0.061331
  0.10969    0.1799    -0.47503   -0.011745  -0.2385     0.10349
 -0.10244    0.15382   -0.33438    0.0032316  0.10325   -0.26749
  0.11353   -0.57956    0.1662     0.21023   -0.1084    -0.022292
  0.004114   0.080634   0.48683    0.15348    0.1638     0.17307
 -0.46766    0.1849    -0.27422    0.12541   -0.0034303  0.44836
 -0.12753    0.68707   -0.24341    0.020978  -0.52123   -0.83302
 -0.0024594  0.62655    0.19064   -0.39799   -0.2285    -0.30828
 -0.24351    0.018579   0.63804   -0.067286  -0.47402   -0.27317
 -0.19286   -0.5305    -0.36313    0.057787   0.39711    0.36875
 -0.046482   0.17967   -0.074805   0.30664    0.27392    0.25686
  0.84268    0.14827   -0.36458    0.46986    0.13897   -0.060891
  0.70648    0.62999    0.11286    0.24239    0.095465   0.2932
 -0.12324   -0.079108  -0.34814   -0.24216    0.046788   0.0073962
 -0.11581    0.82253   -0.086326   0.38792  ]"
