,word,values_
1,one-yard,"[ 0.39075  -0.90696   0.22042  -0.49167   0.31543   0.43644   0.76884
 -0.036622 -0.24214   0.38822   0.38975   0.29619  -0.96946  -0.133
  0.95084   0.3203    0.39259   0.20695  -0.074733 -0.39666   0.71744
 -0.57723   0.12687   0.16721   0.19978  -0.028445 -1.1447    0.72924
  0.024202  0.53362   0.30524   0.44489   0.72718   0.22158  -0.13734
  0.020827 -0.78457  -0.17667   0.67139   0.50655   1.2041    0.52039
 -0.81997   1.478    -0.25804   0.21411   0.58827  -0.017888  0.53363
 -0.087448 -0.75645   0.85067   0.20964   0.16923   0.19822  -0.80348
 -0.12594  -0.25084  -0.41203  -0.76452  -0.61199  -1.7204    0.14021
  0.099198 -0.063975  0.52952  -0.014297 -0.45136  -0.33018   0.3088
 -1.0268    0.87405   0.95935  -0.72816   0.052023  0.76985  -0.52583
  0.445     0.52214   0.084594 -0.28661   0.68399  -0.15499  -0.21688
  0.010485 -0.83781   0.95784  -0.76504  -0.27491   0.348     0.38254
  0.86238  -1.5848   -0.15561  -0.33518  -0.72782   0.33299   0.16734
  0.099508 -0.73822 ]"
2,kirschner,"[ 1.6094e-01 -6.4581e-01 -4.7009e-01 -2.3701e-01 -3.2317e-01 -2.9133e-01
  1.2293e-01  3.3484e-01  2.0382e-01 -2.4448e-01  2.1549e-01  1.4947e-01
  3.4886e-02  3.1933e-01  5.4554e-02  2.4208e-01  7.5622e-02  6.7714e-03
  3.8491e-01 -1.0858e-01 -2.7214e-01  7.1198e-02  5.4284e-01 -7.7435e-03
  3.9555e-01  1.5470e-02  8.1829e-01 -1.9403e-01  1.3777e-01  1.1549e-01
 -1.1575e-01  8.6236e-02 -1.6291e-02  2.3729e-01 -4.3669e-01  1.4518e-01
  4.8041e-01  4.2654e-02  2.7739e-01 -1.3459e-01  2.2630e-01  6.6010e-01
 -3.6530e-01  1.9481e-01 -8.5527e-01  4.8426e-02 -1.1301e-01 -9.9668e-03
 -8.2559e-02  1.1835e-01  1.2966e-01 -1.0344e+00 -2.0236e-01 -4.4054e-01
  2.3981e-01  6.8255e-01  1.6618e-01  1.2593e-01 -4.3739e-01 -8.0906e-02
  5.4972e-01  1.6016e-03  4.6063e-01 -2.8070e-02 -3.6730e-01 -3.9977e-01
  3.9764e-01  3.7060e-01  1.2415e-01  8.7407e-04  1.9158e-01  4.7026e-01
  3.7127e-02  2.4112e-01  4.4080e-01 -1.0581e-02  4.2036e-01  4.3189e-02
 -2.0507e-01  1.1749e-01  1.6316e-02  2.2054e-01 -2.4294e-01 -1.4294e-02
  2.2360e-01  5.3789e-02  4.6177e-01  4.2844e-01 -3.7520e-01 -1.3140e-01
  5.1432e-02 -3.0598e-01 -1.4585e-02  1.0774e-01  1.0959e-01 -1.9761e-01
  3.0546e-01 -2.5081e-01 -4.6158e-01  3.1046e-01]"
3,spineless,"[-0.15842    0.065255   0.66057   -0.22002   -0.52512    0.79418
 -0.1172    -0.066156  -0.13835   -0.031861  -0.16552   -0.15703
  0.21916   -0.32525   -0.15702    0.38505    0.20767    0.52158
  0.7056     0.25562    0.088716   0.26569   -0.36843   -0.23748
  0.31987    0.43059   -0.37641    0.28308   -0.22827    0.11722
  0.69264   -0.32379   -0.27618   -0.6027     0.13605    0.68822
 -0.10769   -0.51371    0.55694   -0.19303   -0.20429    0.47611
  0.11385   -0.02121    0.11983   -0.18146    0.31947    0.23581
 -0.58983    0.31159   -0.55533   -0.28822   -0.21659   -0.1557
 -0.5262     0.87361    0.59979    0.022036  -0.25112   -0.54971
 -0.48923   -0.35474   -0.46836    0.18111    0.12337   -0.27449
  0.38493    0.18195    0.23533   -0.56735   -0.14803   -0.12813
  0.19985   -0.16238   -0.36296   -0.29384   -0.16055    0.4366
  0.88852    0.093932   0.32817    0.18645   -0.026228  -0.0021502
 -0.18203   -0.42515    0.34025    0.14974   -0.36968   -0.33537
 -0.17749   -0.12062   -0.18285    0.42448   -0.09868   -0.18703
 -0.40837   -0.34551   -0.17042    0.14718  ]"
4,cutoffs,"[-0.04414   0.35638  -0.19366  -0.10835   0.30041  -0.10877  -0.017711
  0.24889  -0.27863   0.7718   -0.31773   0.44206  -0.083236  0.011791
  0.42918  -0.040324 -0.57733   0.49447   0.1418   -0.82066  -0.69265
 -0.2282    0.26424   0.71919   0.326     0.365    -0.70897   0.15665
  0.11181  -0.29107   0.3116   -0.569    -0.064183 -0.42379  -0.30917
  0.59115   0.33491   0.10824  -0.48141  -0.086179  0.46855   0.4056
 -0.38354   0.13147  -0.18656  -0.33568   0.23743   0.48032   0.099289
  0.29548  -0.063449  0.74987  -0.28171   0.30673   0.32938   0.66038
  0.48191  -0.1344   -0.17968   0.2744    0.12909  -0.77132  -0.071264
  0.3295    0.67699   0.1442    0.075716 -1.0276    0.10348  -0.66133
  0.031664 -0.97944   0.056775  0.055635  0.074113  0.1572    0.46203
  0.23302  -0.3648    0.19417   0.20963  -0.63297   0.60529   0.066548
 -0.49657   0.28891   0.22853  -0.10625  -0.35327  -0.15465   0.19253
  0.52628  -0.32733  -0.92489  -0.69054  -0.097474  0.23196   0.4394
 -0.95144   0.17415 ]"
5,rtbf,"[ 0.2715   -1.3957    0.47779   0.31254  -0.052381  1.0519    0.098926
  0.61332   1.0417   -0.043059 -0.097995  0.69186  -0.89185   0.13087
  0.078696  0.30819   0.45801  -0.22566   0.11988  -0.030038 -0.75884
  0.84424   0.042312 -0.81383   0.46476  -0.959     1.2479    0.46303
  0.39388   0.75734  -0.5448    0.41659   0.30835   0.16981  -0.18229
  0.11279  -0.098014 -0.063524 -0.38754   0.33775   0.60115   0.25969
 -1.082     0.65048  -0.62106  -0.13611   0.10893  -0.75934  -0.35533
  0.47721  -0.56792   0.29484   0.19729  -0.26095  -0.14985   0.35086
  0.38363   0.64489  -0.098039  0.15936   0.72242  -0.77682  -0.036282
 -0.63353   0.26216   0.10734  -0.63048  -0.21585   0.093761  0.63373
  0.28886   0.19835   0.77955   0.086825  0.34616   0.5649    0.91786
  0.606    -0.5404    0.38499   0.081616 -0.82585   0.62953   0.16843
 -0.72522  -0.72406  -0.18367   1.6747   -0.58186   0.66184   1.0879
 -0.61623  -0.55802   0.42676  -0.1014    0.55191   0.53445  -0.28907
  0.053159  0.19555 ]"
6,sarno,"[ 0.30915   -0.39739   -0.36769   -0.66952   -0.03408   -0.0045287
 -0.32676   -0.48571    0.40138   -0.23768    0.10205   -0.011547
 -0.39584   -0.36877    0.55368   -0.20858    0.34832   -0.46169
 -0.23318   -0.56973    0.20845   -0.13412    0.28526    0.012706
 -0.3549     0.22166    0.12399    0.28223   -0.53483   -0.16822
  0.19557   -0.4387     0.74697    0.51374    0.207      0.12881
  0.1461    -0.38672    0.1489     0.13633   -0.0071283  0.51267
 -0.14475   -0.29971   -0.062608   0.94173   -0.2009    -0.49781
  0.58677    0.83996    0.04259   -0.13342    0.59606   -0.58784
 -0.40037    0.54479   -0.053447   0.010863  -0.52249   -0.029743
  0.45274    0.32566    0.62142   -0.25425   -0.63622    0.24497
  0.28448   -0.096187   0.33136   -0.047264  -0.084777   0.14056
 -0.28644   -0.059252   0.012662   0.063642   0.094154   0.039613
 -0.27086    0.16779    0.11476    0.14484   -0.90487   -0.81374
  0.21455    0.52971   -0.12091   -0.057164  -0.53885    0.23689
 -0.44649    0.31144    0.51372    0.45886    0.63941   -0.073655
  0.22296    0.30327   -0.16259    0.029667 ]"
7,commentating,"[-0.69504   -0.053673  -0.30146    0.0034118  0.22161    0.15659
 -0.15396    0.5379    -0.64936    0.4309     0.084139  -0.26266
  0.25174   -0.40881   -0.29293   -0.51724    0.27305   -0.19683
  0.9461     0.30213   -0.91047    0.30639    0.68698   -0.35924
  0.27032   -0.32266    0.47038    0.50731    0.093036   0.64667
 -0.35553   -0.05367   -0.24688    0.021775  -0.2251     0.47902
 -1.3383     0.1463    -0.52833   -0.14201    0.025926   0.72407
 -0.30524    0.52339   -0.26762    0.35699   -0.015594  -0.67418
 -0.13531   -1.2575    -0.19473    0.38308    0.19617    1.017
  0.10252    0.25119    0.095752   0.15806   -0.5392     0.27076
  0.15729   -0.23243    0.0041873  0.10891   -0.34056    0.19253
  0.055887  -0.49043   -0.83667    0.34162   -0.46418   -0.39528
  0.86619    0.26777    0.18723   -0.26239    0.18147    0.44953
  0.35993    0.052397  -0.49128   -0.39188    0.98838   -0.054085
 -0.10749   -0.47343   -0.4409     0.30788   -0.59292   -0.11821
 -0.31975    0.48049    0.37466    0.09577    0.62888   -0.18638
 -0.52677    0.69111    0.29637    0.67837  ]"
8,brule,"[-0.74338   -0.58129    0.045921   0.40639   -0.73314   -0.32109
  0.24825    0.12859   -0.0042855  0.20732   -0.19643   -0.11145
 -0.59405   -0.64226   -0.13934    0.68543    0.32612    0.084433
 -1.1063     0.53164   -0.70669    0.33522    0.050862   0.55125
  0.056225  -0.24366   -1.1711    -0.069837  -0.36809   -0.67954
  0.95303   -0.006492  -0.59055   -0.59589    0.35144   -0.83762
  0.98066    0.094526   0.3423    -0.22353   -0.32936    0.21422
 -1.0589     0.45643   -0.024879   0.61234   -0.10157   -0.19389
  0.16543    1.0699    -0.040866   0.21261   -0.77595   -0.51932
 -0.74979   -0.19401    0.29173    0.14374    0.14292   -0.033901
  0.97068   -0.29608   -0.18575   -0.0060018 -0.59782    0.17167
  0.8729    -0.56337   -0.18456    0.038181  -0.34368    0.48226
 -0.75542    0.54564    0.62577   -0.55328   -0.045296  -0.60727
  1.1399     0.41872   -0.66329    0.21021   -0.37404   -1.0003
  0.91634   -0.72999   -0.30449    0.051971  -0.049207   0.038125
 -1.1857     0.020114  -0.023024   1.2217    -0.2638    -0.006637
  0.23655    0.014687   0.43224    0.64796  ]"
9,callousness,"[ 0.90168   -0.33585    0.37148    0.32005   -0.55916    0.50654
 -0.23734   -0.32007   -0.22379    0.76356   -0.46374   -0.13231
  0.32971   -0.60711   -0.058315   0.36816   -0.63314    0.098949
 -0.0155    -0.035792   0.045387   0.17648   -0.70269   -0.28901
 -0.09761    0.51144    0.061813   0.027006  -0.16439   -0.99675
  0.12885   -0.22721   -0.32946    0.59335   -0.37714    0.33238
  0.2344    -0.23195   -0.13303    0.12554    0.27926    0.082274
 -0.026765   0.46363   -0.50094   -0.13342    0.60452   -0.047815
 -0.1942    -0.095275   0.13735   -0.41963   -0.069261   0.73529
  0.088232   0.72911    0.23442    0.065294  -0.76981   -0.74632
  0.0016022  0.19172    0.16171    0.35439   -0.053594  -0.14832
 -0.0822    -0.66242    0.32362   -0.49011   -0.24851   -0.59005
 -0.12426   -0.032199   0.25468    0.19135    0.2376     0.44305
  0.018194   0.12066   -0.2043     0.77525    0.068771   0.43213
 -0.31263   -0.47902   -0.066715  -0.13236   -0.26317   -0.84662
  0.19933   -0.33665   -0.34825    0.20941    0.56022   -0.67264
 -0.039873  -0.76113    0.034433   0.34507  ]"
10,bemidji,"[ 0.064448  -0.56011    0.99164   -0.11184   -0.14079    0.034151
  0.35816    0.42344   -0.55255   -0.12783   -0.85662   -0.68869
  0.10198   -0.1845    -0.15024    0.13906   -0.021471   0.52593
 -0.19963   -0.53433   -0.87439    0.99574   -0.017435   0.70999
 -0.9368     0.11369   -0.36977    0.18226   -0.20772    0.45194
 -0.14568    0.11447    0.19801    0.17384   -0.84558   -0.70485
 -0.58118    0.18012   -0.32032   -0.5473     0.24293    0.22618
 -0.75352    0.24581   -0.281      0.42952    0.62823    0.20935
 -0.45587    1.206     -0.94286   -0.15904    0.77478   -0.5483
 -0.050312   0.22243    0.43717   -0.30944   -0.511     -0.19659
 -0.024375  -0.60121    0.50779    0.23617   -0.52901    0.37695
  0.28935   -0.049641  -0.32796    0.13744   -0.75761   -0.02147
  0.34356    0.57657   -0.055703   0.24241    1.43      -0.69727
  0.19098    0.23066    0.013566  -0.13695   -0.19468   -0.1674
 -0.014639  -0.14101    0.031796   0.25377    0.58402    0.21586
  0.10109   -0.49303   -0.64527   -0.46508   -0.55158   -0.21316
  0.19869    0.32423   -0.0097157 -0.19248  ]"
