,word,values_
3,laghi,"[-0.198     -0.21208   -0.36759    0.087483  -0.028779  -0.036398
  0.26801   -0.66658    0.60516    0.17146   -0.20884   -0.32809
 -0.095477  -0.085108   0.26737    0.29604    0.33466   -0.37136
 -0.46047   -0.63699   -0.40922    0.15876   -0.74237    0.56888
 -0.74528   -0.038179   0.088917  -0.12714    0.065658   0.11727
  0.46375   -0.3483    -0.3151     0.57944   -0.50731    0.97969
  0.37994   -0.12684    0.37871   -0.0049168 -0.4829     0.023003
  0.54887   -0.4152    -0.17878    0.014059   0.50484   -0.069169
 -0.31628    0.57249    0.23892   -0.14176    0.36374   -0.064703
  0.21757    0.38882    0.21425    0.44014   -0.30727    0.27256
 -0.21224    0.39792    0.63931   -0.92381   -0.62715   -0.34193
 -0.30834   -0.0014918 -0.33002    0.16857   -0.020298  -0.90383
  0.20874    0.1948     0.27317    0.57347   -0.32365    0.47287
  0.61534    0.47449    0.56146   -0.60411   -0.44056   -0.60804
  0.92931   -0.23642   -0.16473    0.056679  -0.21021   -0.65476
 -0.31888    0.31342    0.41505   -0.27137    0.80162   -1.1406
  0.050656  -0.11972   -0.55979    0.33129  ]"
4,top-5,"[-0.21637    0.10504    0.25965    0.61414    0.26279   -0.18167
  0.33189   -0.14728    0.41176    0.96368    0.60432   -0.27632
 -0.023393   0.63403   -0.86935    1.0983     0.089783  -0.30312
  0.27606    0.96079   -0.46623   -0.064049  -0.62974    0.065924
  0.18509   -1.4211     0.48907    0.51935    0.40001   -0.27589
  0.13167   -0.33837    0.84156   -0.015262   0.20947    0.57971
 -0.9319    -0.75704    0.26338    0.61927   -0.10924   -0.11886
  0.18637    0.1289    -0.18514    0.51237    0.68071    0.060777
 -0.22378   -0.62543   -0.66271   -0.50458   -0.75301   -0.078442
 -0.0093044  0.49483   -0.027576   0.15561   -0.24746    0.5881
 -1.0516     0.24282   -0.37215    0.41032    0.30032   -0.069707
  0.36226   -0.25466    0.27229   -0.51635   -0.019528   0.4251
  0.47191    0.43224    0.11926    0.38872   -0.23762   -0.96238
  1.0318    -0.15264    0.031031   0.18694   -0.45238    0.18212
  0.30902   -0.91356    0.92677    0.012059   0.51004    0.080295
 -0.41439    0.5583    -0.17382   -0.050167  -0.13299   -0.247
 -0.0015372  0.52035   -0.21504    0.10101  ]"
5,eladio,"[-0.11499   -0.31501   -0.38343   -0.22134    0.12327   -0.35258
  0.16562   -0.521      0.40327    0.45778    0.46568   -0.24337
 -1.1678     0.060048  -0.2969    -0.55074   -0.29608   -0.021445
  0.28988    0.40429    0.12538    0.063412  -1.1593     0.01038
 -0.84497    0.092932   0.42783   -0.1694    -0.017392   0.59233
  0.30289   -0.27177   -0.17864    0.73336   -0.0077557  0.45837
  0.41638    0.015169   0.40764    0.38692    0.24318   -0.19085
  0.70746    0.53305   -0.39004    0.33556    0.7358    -0.3436
  0.10402    1.0533    -0.43874   -0.24864   -0.57435    0.13253
  0.56523    0.68211   -0.56949    0.18057   -0.65278    0.17441
  0.6879     0.50096    0.31016   -0.47292   -0.23357   -0.40996
  0.6303    -0.24349   -0.13393   -0.14674   -0.2886     0.22984
 -0.9845    -0.41562    0.12635    0.70791   -0.12551    0.57925
 -0.29899   -0.0033631 -0.74883    0.29738    0.051366   0.21107
  1.1025     0.35112   -0.4439     0.93893   -0.038043  -1.0771
 -0.28379   -0.023957  -0.29706   -0.35502    0.0271     0.2663
  0.43003    0.15112   -0.47863   -0.24768  ]"
6,2:37,"[-0.51388   -0.25714    0.26455    0.62965   -0.6768     0.97252
  0.62241   -0.57944    0.041634   0.28906    0.56994    0.47751
  0.0033574 -0.072293  -0.086047  -0.36259   -0.525     -0.20705
  0.076589  -0.8092    -0.24409    0.13329   -0.76909    0.39538
  0.31018    0.29664    0.13524    0.60366    0.39924   -0.24074
 -0.94703    0.34251    0.10415   -1.2015    -0.89836   -0.45641
  0.61327    0.052045  -0.24111    0.34176    0.40209   -0.35486
 -0.46815    0.69373   -0.62752   -0.8518    -0.31836    0.37525
 -0.15616   -0.19542   -0.41383    0.13091   -0.45985    0.19961
  0.082636  -0.073032  -0.87272   -0.054312  -0.57415    0.28232
 -0.20761    0.16249    0.33091   -0.34686   -0.38661   -0.55032
 -0.88067   -0.48535   -0.9313    -0.33069   -0.98475    0.21279
  0.23682   -0.20498    0.12248   -0.15104   -0.97443   -0.40481
  0.25799   -0.025734  -0.55102    0.16776   -0.20859    0.047059
  0.89516    0.35689    0.036106  -0.16031   -0.15703   -0.14399
 -0.019796   0.50721   -0.54281    0.18555    0.15895   -0.28651
  0.70664    0.10909    0.12416    0.37183  ]"
7,musicland,"[ 0.72488   0.51485  -0.15477   0.14913   0.24441   0.047672 -0.14507
 -0.8216   -0.36267   0.57655   0.5567   -0.279     0.052988 -0.40834
 -0.63516   0.53189  -0.38004   0.122     0.26957  -0.15377   0.63228
  0.095129  0.24577  -0.08028  -0.86806   0.099086  0.67043   0.24709
 -0.56449  -0.21651  -0.13398   0.26658   0.06671   0.47924  -0.071162
  0.1926    0.75951  -0.19319  -0.88051  -1.1667    0.8424    0.74009
 -0.28138   0.41119  -0.56315   1.2041    0.010293 -0.010089  0.61729
  0.30374  -0.19061  -0.28633  -0.17301  -0.94543   0.13604   0.24107
  0.027116 -0.10385  -0.4738   -0.21177  -0.14787   0.026103  0.1842
  0.3969   -0.52452   0.25239   0.62634   0.60497   0.24972   0.12291
 -0.74777  -0.60173  -0.36011   0.27753   0.31415   0.80466   0.23315
 -0.62833  -0.16944   1.1805   -0.29963  -0.69704  -0.018837  0.33283
  0.0197    0.29322   0.82631  -0.035632  0.12954   0.83429   0.14914
  0.41144   0.35263   0.21691  -0.17767  -0.10297   1.0167    0.17714
 -0.13319   0.46442 ]"
8,kizza,"[-0.5247     0.35392   -0.38569    0.87844    0.94884   -0.067983
  1.212     -0.024284  -0.7914    -0.057279  -0.17795    0.95864
 -0.94154   -0.39937    0.11804   -0.0058643 -0.59904   -0.46244
  0.60422   -0.18369   -0.27654   -1.4384     0.26955    0.076984
 -0.74374    0.36298    1.0399    -0.50023    0.24427   -0.20208
  0.097246   0.086496   0.51651    0.22697    0.28457    0.31859
  0.45356    0.23895   -0.22835   -0.4358    -0.55413    0.41771
  1.4523    -0.37514   -0.63099    0.060571  -0.63215   -0.30056
 -0.47437    0.81078    0.85139    0.3297     0.23165    0.055767
  0.65556    0.92445   -0.43668    0.79356   -0.47734   -0.34239
 -0.38135   -1.1472     0.016212   0.12938    0.036973   0.68005
  0.4169    -0.68115   -0.14324    0.6112     0.050904  -0.17426
 -0.060744  -0.21755   -0.98768   -0.2192     0.51804   -0.15625
  1.0637     0.38029   -0.29268    0.030135  -0.5136    -0.17656
  0.2809    -0.53263    0.029464   0.74553   -0.18694   -0.44067
  0.33188   -0.23323    0.088648   0.60349    0.025337   0.048264
  0.20194   -0.12931    1.0487     0.03464  ]"
9,mencia,"[ 0.47845   -0.85824    0.86892   -0.042349   0.70143   -0.24386
 -0.028655   0.73114    0.52458   -0.12154   -0.38648    0.39708
 -0.3537    -0.24524    0.54384    0.17496    0.11613    0.46987
  0.38659    0.21314   -0.51959   -0.077753  -0.21572   -0.70053
 -0.31404    0.37757    0.2716     0.076932   0.60472    0.21953
 -0.46869   -0.46544   -0.46716   -0.13194   -0.17081    0.22385
 -0.28874   -0.46934   -0.12003    0.38195    0.53479    0.31972
  0.54509    0.27216   -0.21654    0.45588   -0.49828   -0.45457
 -0.30421    0.08765   -0.34619   -0.046907   0.17679    0.39943
 -0.64484    0.64135    0.050702   0.31938   -0.61536    0.21799
  0.9119     0.51911    0.26901   -0.40835    0.084621   0.18953
  0.42754   -0.86657    0.10042    0.10152    0.56804    0.45937
 -0.13638   -0.22543   -0.50811    0.14788    0.13351    0.0057297
  0.13275    0.60622   -0.12499    0.31491    0.064379  -0.20962
  0.55592    0.28142   -0.84825    0.68272   -0.036432  -0.12164
 -0.059086  -0.38262   -0.67844   -0.33583    0.37324    0.40371
 -0.075924  -1.105     -0.55562    0.46548  ]"
10,confiscates,"[ 0.12055   -0.14049    0.12525    0.45703    0.25386    0.20367
 -0.34726    0.6157     0.95393   -0.042375  -0.0092926  0.556
 -0.42228    0.21435   -0.30045    0.35079    0.18563   -0.119
  0.19181    0.49867   -0.020923  -0.26437   -0.32818   -0.017684
  0.48071   -0.14194   -0.49299   -0.033501  -0.030863  -0.76314
 -0.10199    0.051463   0.1239     0.45286   -0.73313   -0.45858
 -0.19674   -0.20718   -0.65656    0.4706    -0.021885   0.2241
  0.50989   -0.0034792 -0.39533   -0.28224   -0.28893    0.57691
  0.36694    0.43156    0.35864    0.47505   -0.080929   0.0054351
 -0.12839    1.1514    -0.19397    0.16248   -0.090648  -0.61016
  0.14846   -0.32136    0.0092265 -0.17604   -0.59156   -0.38605
  0.23273   -0.092251  -0.092644   0.2404     0.36138   -0.29055
  0.18917    0.33925    0.36554   -0.063409  -0.38835    0.16002
 -0.16073    0.35273    0.60129    0.1769     0.068595   0.76157
  0.30099    0.014836   0.51372   -0.18941    0.13713    0.62447
 -0.1478    -0.011187  -0.16961   -0.73962    0.10967   -0.20423
  0.09338   -0.25545   -0.39252    0.51457  ]"
11,aaronson,"[-0.14229   -0.7627    -0.69442   -0.90299   -0.091856  -0.25657
 -0.056064   0.20908   -0.16522   -0.12988   -0.53551   -0.11885
  0.10566    0.073491   0.42768   -0.024881   0.0492     0.13775
 -0.1135     0.28651    0.19681    0.12281    0.10397    0.052053
 -0.42017    0.065065   0.19397    0.23706   -0.1148    -0.208
 -0.53528    0.35011    0.4432     0.31674   -0.28537   -0.056484
  0.64447    0.27549    0.091798  -1.0479    -0.070622   0.33697
  0.065093   0.52805   -0.60339    0.14184    0.30785   -0.2287
  0.1263     0.66188    0.1393    -1.0042     0.45082   -0.34126
 -0.018846   0.8698     0.3146     0.12581   -0.63592    0.0034011
  0.097313  -0.025298   0.27644    0.54498   -0.19025   -0.57899
  0.11537    0.20484   -0.58748    0.1363     0.31809    0.2032
  0.35286   -0.054289   0.67815    0.20109   -0.13888   -0.2333
  0.14863    0.54376   -0.025535  -0.38566    0.10448   -0.04123
  0.26902   -0.0012168 -0.058162  -0.29747   -0.46286    0.2894
  0.24609   -0.19546    0.3042    -0.54685    0.33955    0.15206
 -0.01061    0.32812   -0.18009    0.062299 ]"
12,jba,"[-0.36699    0.57512    0.33026   -0.20224   -0.57104    0.19764
  0.081422  -0.58045    0.0067288 -0.27909    0.85962   -0.63058
  0.12882    0.2092    -0.29367    0.80298   -0.090772  -0.60654
  0.83514   -0.11493   -0.525     -0.19568   -1.2017     0.037875
  0.1948     0.074149  -0.9717    -0.26397   -0.49093   -0.47267
 -0.67933    0.17371   -0.32712    0.10909   -0.082784   0.11095
  0.42673   -0.15511    0.28221    0.15053    0.73126   -0.064689
 -0.49401   -0.78311    0.076822   0.024762  -0.64296    0.48432
  0.27421   -0.5763     0.26229    0.3278    -0.10167   -0.41023
 -0.18419    1.3794     0.43807    0.41949   -0.22095   -0.37201
 -0.56478   -0.26579   -0.41218    0.63634    0.12267    0.45445
 -0.57284    0.12701    0.22194   -0.059899   0.37404    0.42503
 -0.29958    0.14039   -0.45837   -1.0119     0.05219    0.06228
 -1.0425    -0.85206   -0.50248   -0.51127    0.62732   -0.14565
  0.24229    0.52259   -0.18867    0.076757   0.25939    0.47981
  0.17865    0.64783    0.2698    -0.51662    0.75037    0.20082
  0.30012    0.20711   -0.18169   -0.26419  ]"
