,word,values_
14,ancona,"[-0.18673  -0.31907  -0.018944  0.52024  -0.84807   0.19716   0.49846
 -0.60805  -0.33616   0.27474   0.61683   0.28017  -0.043294  0.35044
  0.091299 -0.18714   0.6072   -0.9147    0.15623  -0.15835   0.52819
  0.28116   0.5609    0.37834  -0.24556   0.16622   0.14211   0.71849
 -0.64804  -0.46057  -0.86493  -0.38688   0.2536    0.47211  -0.44808
  0.6741    1.1894    0.21978  -0.28217  -0.34714   0.58133  -0.71652
 -0.28312  -1.144     0.50564  -0.27659   0.36809  -0.78229   0.66262
  0.79652   0.02036  -0.12649  -0.66504   0.36409  -0.55348  -0.18334
 -0.5162   -0.41413  -0.73103  -0.73141  -0.3511    0.22591  -0.026755
 -0.067121 -0.6542    0.19239  -0.3722    0.82884  -0.37017   0.25832
 -0.82228  -0.38187   0.33053   0.37529   0.18669  -0.66213  -0.93981
  0.43383  -0.28173  -0.22466  -0.28435   0.081988 -1.1443    0.1691
  0.80282  -0.65504  -0.7879    0.32324   0.14294  -0.43813  -0.10528
  0.12712   0.20017   0.06911   0.26433  -0.023469 -0.26502   0.51712
  0.42808   0.47633 ]"
15,10-5,"[-0.15373   -0.010793   0.78995   -0.1442    -0.13651    0.55863
  0.18643    0.62299   -0.81445   -0.87486    0.36333   -0.10904
 -0.23495    0.45449    0.13586   -0.18509    0.43908   -0.22144
  0.47979    0.29326    0.78315    0.046976   0.073751   1.0069
  1.2781    -0.75476   -0.010592   0.49084    0.20677   -0.077285
 -0.97657   -0.18093   -0.16855    0.18003   -0.54939   -0.42525
 -0.51901    0.65714    0.13599    0.4322     0.74617    0.065495
 -0.63899   -0.15243    0.072274  -1.2397     0.71221    0.25461
  0.33445   -0.53299    0.29334   -0.0044613  0.27032    0.22533
  0.42304    0.63957    1.1201     0.32188    0.20475    0.36652
 -1.1026    -1.1703     0.005897  -0.18357   -0.30722    0.061644
 -0.58224    0.0088565 -0.68675    0.16974   -0.028979   0.42625
  0.084206  -0.18769   -0.34028   -0.059725  -0.89259   -0.93662
  0.3887     0.033415  -0.16578    0.031896  -0.70774    0.36956
  0.63248    0.058477   0.8318     0.8085    -0.43645    0.7468
  0.24197   -0.60896    0.13327    0.017961  -0.45863    0.060019
 -0.15464   -0.065846  -0.015082   0.12994  ]"
16,alaves,"[-0.27455   -0.48112   -0.07857   -0.086459   0.39038    0.45358
  0.29955   -0.41157    0.60466   -0.58399    0.77721   -0.61544
 -0.1593    -0.52108   -0.0055333  0.79622   -0.14252   -0.017893
  0.28999    1.0596    -0.20953    0.039854  -0.21631    0.36829
  0.50079   -0.37609   -0.35303    0.3688    -0.2195    -0.73862
 -0.94492   -0.40801   -0.30791   -0.095297  -0.027028   0.4382
 -0.72947    0.79843   -0.13694    0.60352    1.1748    -1.3275
 -0.26137    0.35462   -0.09594    0.52486    0.22846    0.84989
  0.78266    0.40488   -0.52649    0.18113   -1.243      1.2676
 -0.30732    0.47597    0.22165   -0.46223   -0.87375    0.099476
  0.0093624 -0.33283   -0.034695  -0.99964   -0.034248   0.23863
 -0.81052   -0.0019323 -0.47962    0.04082    0.070356   0.28576
  0.67153   -0.87212    0.37126   -0.63684    0.23975   -0.82682
 -0.3538     0.44324   -0.31237   -1.0842    -0.64503    0.31629
  0.5357    -1.152      0.017323   1.1554     0.30524   -0.8458
 -0.61652   -0.019666  -0.20503    0.92554   -0.72567   -0.62839
 -0.18597   -0.26042    0.65552   -0.82042  ]"
17,unassailable,"[-0.42924    0.29879    0.93342    0.52345   -0.0088367  0.2695
  0.70464    0.2618     0.12649   -0.51584    0.026173   0.4762
 -0.76936    0.022291  -0.13478   -0.11391    0.3952     0.014965
  0.097788  -0.3203     1.2854    -0.055521   0.31316    0.23039
  0.52085   -1.2413     0.44659    0.66117   -0.59256   -1.0163
  0.32654   -0.25404   -0.99361    0.047578  -0.43201   -0.29031
 -0.41693    0.2449    -0.74334    0.097764   0.21849    0.58123
  0.60502   -0.40936    0.24263   -0.21457    1.0103     0.64717
 -0.48459   -0.271     -0.61945   -0.003596  -0.12048    0.71214
  0.42872   -1.1523     0.59443   -0.11817   -0.41103   -0.34309
 -0.26224   -0.7353     0.34928    0.12203   -0.26354   -0.11684
  0.1318     0.099954  -0.72242    0.22933   -0.098396   0.27997
  0.71611   -0.30467   -0.044818   0.019643  -0.92925   -1.1411
  0.17874   -0.63941   -0.074849   0.32877   -0.20467    0.4849
  0.64217   -0.12362    0.63634    1.1968    -0.57713   -0.27665
 -0.44893   -0.063672   0.42183    0.29587    0.16103   -0.38088
 -0.2854    -0.75582    0.039438   1.1491   ]"
18,jutland,"[-0.3085   -0.45848   0.084329  0.26982  -0.12108   0.067582 -0.44756
 -0.30734   0.070887  0.27754  -0.28689   0.20465   0.15354   0.38349
  0.10933  -0.19727   0.046924 -0.88966  -0.19183  -0.54874   0.51131
 -0.39901   0.41456  -0.26869  -0.61999   0.18416  -0.52071   0.55004
 -0.42882  -1.1147   -0.81281  -0.50776   1.3004   -0.49644  -0.080769
 -0.64069   0.54262  -0.36467  -0.094699 -0.66143  -0.41908   0.39482
 -0.58331  -0.50857  -0.19004   0.25995   1.194     0.052893  0.56373
  0.73278  -0.17214   0.19951  -0.080769 -0.37706  -0.74637  -0.30387
 -0.27981  -1.1904   -0.48536   0.095335  0.17004   0.82995  -0.37938
  0.32117   0.36988   0.73154  -1.36      0.6847   -0.039479  0.90219
 -0.16814  -0.48904   0.84503   0.65823   0.18139   0.11108  -0.28864
  0.78044   0.060939  0.22006  -0.65435  -0.69705  -0.097092  1.3085
  0.20072  -0.52309  -1.0882   -0.12946   0.40006   0.18769  -0.44033
  0.037923  0.35191   0.08286  -0.073517  0.20385  -0.32969   0.39394
  0.64327  -0.72972 ]"
19,infraction,"[ 0.44566   -0.70704    0.41035   -0.58135   -0.58787    1.0351
  0.88583    0.26822    0.51923    0.1508    -0.12472    0.48433
 -0.44316    0.1184    -0.21554    0.59985   -0.19657    0.3533
  0.19111   -0.28631   -0.057541  -0.1726    -0.34771   -0.028848
  0.95071   -0.081403  -0.57437   -0.23337   -0.35422   -0.59308
 -0.1364     0.0064491  0.62303   -0.086176  -0.060903  -0.12552
 -0.22356   -0.23344   -0.27715    0.22773   -0.11249    0.76653
  0.63484   -0.38074   -0.70494    0.20479    1.1689    -0.62705
 -0.47897   -0.11294    1.1336    -0.40041   -0.29269    0.30269
 -0.30151    0.42902   -0.019295   0.061959   0.7237     0.4355
 -0.40494   -0.45017   -0.56651    0.94981   -0.12375   -0.44333
 -0.44368   -0.81165    0.21009    0.047285  -0.70077   -1.2501
  0.48271    0.59815    0.15085   -0.24472    0.12186   -0.44969
 -0.15622    0.15435    0.12241   -0.23458    0.47496   -0.3618
 -0.84712    0.49676    0.0080713 -0.1295     0.037035  -0.15398
 -0.89198   -0.2424    -0.81626   -0.29482    1.0601     0.21277
 -0.054038  -0.004951   0.29492   -0.75696  ]"
20,convocation,"[ 3.4384e-01  4.3264e-02 -2.5113e-01 -5.8742e-02 -2.2580e-01  7.9911e-02
  7.0191e-02  4.2022e-01 -7.2513e-01  4.6967e-01 -7.3257e-01 -5.7504e-01
  1.0372e-01 -7.2228e-02 -1.9310e-01 -2.3069e-01 -2.4046e-02  4.8424e-01
 -1.1694e-01 -1.1890e+00 -9.1236e-01 -7.2340e-01  2.7093e-01 -4.7066e-02
  4.0181e-01 -1.9763e-01  5.1320e-01  9.3119e-01  7.1304e-01  1.9833e-02
 -1.0187e-01 -3.8363e-02  1.0180e+00  2.3709e-01 -4.5312e-01  1.2958e-01
 -6.1074e-01  6.4457e-01 -5.4320e-01  1.2901e-01 -4.8630e-01  3.0490e-01
  3.7179e-01 -2.0534e-01 -6.7281e-02 -1.2649e-02  3.7993e-01  2.9999e-01
  4.3545e-01  5.1144e-01 -3.6419e-01 -3.6105e-01  1.9473e-01 -6.6908e-01
 -8.1942e-01 -3.7782e-01  4.9996e-01 -6.5472e-01  8.8801e-02  8.2878e-02
 -8.1191e-01 -1.0158e-01  1.2771e-02 -4.1512e-01 -7.0405e-01 -4.8902e-01
  1.1292e-03 -6.1661e-02  8.3824e-01 -7.0974e-01  5.8069e-01 -2.2767e-01
  1.2734e-01  3.6290e-01 -3.7076e-01  1.2518e-01 -2.7463e-01  2.3119e-01
  2.7684e-01 -5.5965e-02 -9.1148e-01 -6.6682e-01  4.0530e-01 -1.9260e-01
 -7.7484e-01  3.7151e-01  9.7663e-01  2.2684e-02  1.2649e+00 -5.3811e-01
 -2.0123e-03  2.4798e-01 -3.0221e-02  1.0193e+00 -1.3988e-01 -5.3148e-01
  5.2911e-01  1.6365e-01  1.4093e-01  3.4910e-01]"
21,fooling,"[ 0.26779   -0.12416    0.6731     0.10696   -0.6359     1.2039
 -0.25042   -0.041824   0.72995   -0.39205    0.51955    0.090426
  0.5715    -0.28137    0.74937   -0.069259  -0.42154    0.82671
  0.0067831 -0.24394   -0.179      0.76907    0.33474   -0.76793
 -0.30948    0.042269  -0.41564    0.2265     0.18692   -0.10105
 -0.34502   -0.11242    0.49148   -0.58546   -0.23733   -0.14177
 -0.61941   -0.068626   0.17211   -0.28607   -0.34354    0.71798
 -0.051689   0.24268   -0.39458   -0.33192    0.37611   -0.22401
 -0.61236   -0.49706   -0.28056   -0.01865   -0.36949    0.48552
 -0.52808    0.49294   -0.055564   0.60161   -0.49232   -0.040158
  0.18037    0.51792   -0.036668   0.8414    -0.37986    0.77232
  0.89604    0.32713    0.13706    0.17226    0.069983  -0.24629
  0.42829   -0.46449   -0.465     -0.60493    0.5781    -0.37528
 -0.26581   -0.042237  -0.079309   0.10137   -0.57844    0.65958
 -0.030767   0.24196   -0.21443    0.67427   -0.53605   -0.46847
 -0.40244   -0.0902     0.45659   -0.92956    0.10318   -0.43158
  0.27446    0.057599  -0.1006     0.55954  ]"
22,fissures,"[ 1.1741e-01  7.6776e-01  1.2219e-01 -3.9029e-02  3.7776e-01 -1.8301e-01
 -1.5823e-01 -2.5944e-01  9.1499e-01 -1.2159e-02 -4.5077e-02  4.8299e-01
  3.8496e-01  2.4696e-01  7.9136e-01  1.9916e-01 -3.3755e-01 -2.2502e-01
 -3.7873e-01 -6.9576e-01 -3.3209e-01  5.7679e-02  3.6808e-01 -2.1814e-01
  2.1717e-01 -5.8278e-01  6.4650e-01  4.5799e-01  2.8198e-01 -2.9558e-01
  3.6402e-01 -2.8092e-01  5.6662e-01 -3.1695e-01 -5.8964e-02  4.3352e-02
  4.1850e-01 -4.3261e-01 -3.0641e-02  7.0112e-01 -5.3290e-01  2.4167e-01
 -7.4192e-01  5.8470e-02 -2.8827e-01 -3.3150e-02  6.5731e-01  6.5439e-01
  5.6701e-01  3.4733e-01 -1.3118e-01 -4.9308e-02 -5.5539e-01  3.1451e-01
 -1.1217e-03 -8.9909e-01  8.5817e-01 -5.0220e-01  5.4092e-04  8.2083e-01
 -9.0723e-01  6.9542e-01  5.6499e-01  1.0136e+00  3.2757e-01  6.0590e-01
  7.8037e-01 -6.2042e-01  4.5703e-01 -8.3678e-01  5.8341e-01  6.1685e-01
 -1.1507e-01 -3.6664e-01 -2.6533e-01 -6.0451e-01  2.6305e-01 -1.2149e-01
  4.8738e-01  8.6097e-01 -5.2457e-01 -2.4834e-02  5.4419e-01  5.6892e-01
  5.0980e-01 -4.3651e-01  2.4493e-01  1.2869e+00 -5.0049e-01  8.5293e-02
 -1.8696e-01 -5.4971e-02 -1.3071e+00  2.9333e-01  3.6755e-01 -3.8847e-02
 -2.2325e-01 -8.0401e-01  1.1250e-01  4.2878e-01]"
23,sanya,"[-0.2498    -0.36809    0.77523    0.13462    0.55435   -0.042948
 -0.75723    0.43557    0.064497   0.11759   -0.085386   0.012934
  0.60759   -0.25108   -0.38957   -0.55207    0.51965    0.54962
 -0.052277  -0.15068    0.84156    0.34165    0.54074    0.41675
  0.0021314  0.80276    0.59158   -0.43228   -0.12759   -0.73962
 -0.98545   -0.092899   1.843      0.85741    0.19567    0.1637
 -0.8637     0.44959   -0.79786   -0.071823  -0.19445   -0.20474
  0.49561    0.40207   -0.27913    0.58176   -0.25466   -0.44779
  0.72801    0.46864   -1.0146     0.034141   0.13069   -0.19204
  0.044074  -0.04908    0.14705   -0.019725  -0.25156   -0.23924
 -0.75101    0.19369    0.35087    0.29936   -0.32623   -0.29568
 -0.71228    0.25723    0.073556  -0.47178   -1.1851    -0.058093
 -0.66836    0.78996    0.38825    0.13891    1.0578     0.099655
 -0.1367    -0.18767   -0.1568    -0.30948   -0.61117    0.4338
  0.78513    0.52183    0.039377   1.135      0.21657   -0.9097
  1.0993     0.14893   -0.10563   -0.65897    0.15711    0.88301
 -0.86473   -0.14151   -0.74795    0.37167  ]"
