,word,values_
10,hercus,"[ 0.43217   -0.18089    0.32661   -0.22903    0.001534  -0.12307
  0.66359    0.37835   -0.078028  -0.62644   -0.52195   -0.4812
  0.13306    0.28528    0.25006   -0.24852   -0.66513    0.46638
 -0.96057   -0.1554     0.26106    0.52983    0.1145     0.62972
  0.31723    0.75086   -1.1922    -0.36997   -0.038106   0.13284
 -0.14402    0.060721  -0.59859    0.55425   -0.05929   -0.7518
  0.30064    0.022623   0.89859   -0.14451   -0.5962    -0.61621
 -0.28629    0.56266   -0.61759    0.30051   -0.99772   -0.41514
  0.39552    0.33581    0.39032   -0.12814   -0.48482   -0.01866
 -0.62136    0.55998    0.13322   -0.75141   -0.69853   -1.3077
 -0.47272   -0.87453    0.84931    0.12899   -0.30754   -0.33088
 -0.45169   -0.0031492 -0.738      0.57126   -0.55157    0.33198
  0.60633    0.44627    0.42326   -0.62644   -0.3687    -0.35683
  0.29508    0.77614   -0.29745   -0.72265    0.76432   -0.19788
 -0.14303    0.32275    0.048009   0.30396    0.17372   -0.57327
 -1.187      0.074754  -0.32668   -0.65307    0.15218   -0.55374
  0.091178   0.45613   -0.43464   -0.26161  ]"
11,94120,"[-0.1796    -0.58068    0.083036  -0.22197   -0.072855   0.30441
 -0.23291   -0.184      0.58606   -0.32321    0.01268   -0.27844
 -0.30422    0.34075   -0.28201    0.12536    1.1353     0.75931
  0.37114   -0.34522   -0.043354  -0.064036  -0.035877  -1.1981
 -0.076168  -0.24425   -0.18879   -0.56529    0.89809    0.12923
  0.41464    0.44108    0.32518    0.15797   -0.34466   -0.13546
 -0.69732   -0.014689  -0.01786   -0.12024    0.22468   -0.095053
 -0.317      0.0030172 -0.63605   -0.092454  -0.39624   -0.8801
 -0.23104   -0.44443    0.85487   -0.0034176  0.75695   -0.59448
  0.54244   -0.70481   -0.40255    0.18215    0.47771   -0.3464
 -0.26764    0.013052  -0.50696    0.035004  -0.088982  -0.33203
  0.23933   -0.0099675 -0.043868   0.2435     0.23353    0.37442
  0.20768   -0.058141   0.20343    0.077302   0.026391   0.24794
 -0.18729   -0.094002   0.080258   0.064201   0.27148    0.22442
 -0.2614    -0.16103    0.13459    0.3811    -0.82203    0.59653
  0.20487    0.059136   0.092412  -0.75182   -0.089678   0.053436
  0.37189    0.10165    0.18069   -0.067223 ]"
12,winstanley,"[ 0.19098   -0.66506   -0.99062   -0.31204    0.07221    0.046788
 -0.0090946 -0.43863   -0.56954   -0.2342     0.24458   -0.075206
 -0.12813    0.058819   0.39044    0.39519   -0.53304    0.17268
  0.64874    0.018789   0.28773   -0.37804    0.32764   -0.29777
 -0.35675    0.065034   0.05873    0.21114   -0.39253   -0.16751
 -0.26984    0.056455   0.0932     0.56843    0.25498   -0.10054
 -0.12497    0.66747   -0.14654    0.28912   -0.36165    0.10584
 -0.35624    0.29048   -0.17629    0.2006     0.45729    0.49111
  0.064773   0.23181   -0.21618   -0.31476   -0.55164   -0.40864
 -0.27475    0.3557    -0.16084   -0.61194   -0.88026   -0.63002
  0.55267   -0.36512    0.52892    0.32414   -0.046472  -0.13361
 -0.021782   0.25431    0.27717   -0.58444   -0.051539   0.4476
  0.27695   -0.69551   -0.29405   -0.34752   -0.15976    0.27936
  0.42509   -0.35425    0.14478    0.0013905 -0.28263    0.17151
  0.37105   -0.079127  -0.28813   -0.52597   -0.19509   -0.094719
 -0.39102    0.30979   -0.27357    0.061925  -0.10226   -0.056674
  0.76693    0.07981   -0.80513   -0.036786 ]"
13,batchelder,"[ 0.38619  -0.62164  -0.36734  -0.043634  0.1454   -0.22163  -0.093295
 -0.029015 -0.40977   0.092606  0.24829   0.46468  -0.13589  -0.43653
 -0.2928    0.1308   -0.3239    0.1575    0.24821   0.16795  -0.60583
 -0.71179   0.98157  -0.30636   0.58195   0.16115   0.071598  0.076477
  0.030706 -0.25851   0.21503  -0.077145  0.063729  0.09595   0.27866
  0.72447   0.26848  -0.025028  0.62053  -0.03718  -0.47244   0.10819
 -0.15349  -0.084153  0.29975   0.17257  -0.12049  -0.14711   0.21061
  0.43894  -0.4406   -0.32736   0.24183  -0.20979   0.054741  0.43363
  1.0646   -0.52242  -0.69211   0.19487   0.13604  -0.49638   0.40873
  0.72266   0.19164  -0.44348   0.5498    0.36534  -0.09179  -0.48456
 -0.088344  0.85142  -0.75423  -0.17459  -0.16286   0.34233   0.27828
 -0.33845  -0.28448  -0.093151 -0.42409   0.1329   -0.25316  -0.91533
  1.3217    0.28711   0.57541  -0.18448   0.12648  -0.60463  -0.13734
 -0.66989  -0.13923  -0.12543   0.38475   0.60265  -0.041756 -0.24024
 -0.53565   0.51249 ]"
14,chinooks,"[-0.58982    0.31739    0.018968  -0.64491    0.22251   -0.24129
  0.19586    0.1013    -0.71287   -0.096791  -0.51865   -0.82846
  0.46657    0.66233   -0.059947  -0.42051   -0.446     -0.094224
  0.74156    0.18827    0.18953   -0.081353  -0.5118     0.29088
  0.56085   -0.031853   0.013828   0.24552    0.29336    0.38029
  0.17874   -0.92479   -0.17855    0.66723   -0.1658    -0.03116
  0.36737    0.043057   0.31206    0.73703    0.24509    0.085527
 -0.15277    0.53583   -0.1223     0.45383    0.38333    0.0051771
  0.30109    0.23464   -0.74316   -0.27929    0.30856    0.48678
  0.20392    1.0947     0.50672    0.061608   0.11553    0.43757
 -0.30458   -0.0078155  0.64241    0.81116   -0.39985    0.42376
 -0.79954    0.28598   -1.0155     0.21505    0.19859   -1.5575
 -0.1741     0.45445   -0.27467    0.26158    0.3904     0.13857
 -0.026809  -0.0033765  0.34155    0.38475   -0.20163    0.3494
  0.51419   -0.10891    1.0944    -0.16127   -0.49688    0.085685
 -0.55482   -0.35493   -0.70884   -0.87091   -0.56555   -0.37742
 -0.26772    0.17448   -0.32497    0.33758  ]"
15,aino,"[-0.7621    -0.34182   -0.53781    0.46989   -0.36172   -0.89509
 -0.082134  -0.3219     0.74502    0.2483     0.22542    1.0231
 -0.68382   -0.33698   -0.36758   -0.54651   -0.27166   -0.16054
  0.13373   -0.38787   -0.40956    0.60285   -0.04561    1.0622
  0.51314   -0.55644    0.14308    0.59917   -0.081474   0.17629
 -0.70549   -0.060627   0.040905   0.6367    -0.66502   -0.30834
  0.73448    0.41556   -0.28297   -0.80827    0.03329    0.044283
  0.11366   -0.30297   -0.89578   -0.65031   -0.15398    0.55334
  0.57328    0.72853   -0.70926    0.22088   -0.36632    0.25936
 -0.29101    0.31083   -0.0062113  0.80381   -1.0366    -0.64717
 -0.36975   -0.47853    0.70771    0.31122    0.33742    0.79938
  0.15522   -0.28492   -0.45881   -0.11661    0.069936   0.32096
 -0.24194    1.0352     0.53791    0.66496    0.66365   -0.31924
  0.34408   -0.87909   -0.67002    0.011271   0.1241     0.83667
 -0.32006    0.093905  -0.095043   0.3575     0.47242    0.26681
 -0.0076413  0.69893    0.23054   -0.10496   -0.24416   -0.42828
 -0.46474   -0.82219   -0.88907   -0.98501  ]"
16,rothbard,"[-0.78021   -0.52532   -0.066211   0.26843    0.58369   -0.33413
 -0.39587   -0.47084   -0.4432    -0.53821   -0.61415    0.73621
 -0.97965   -0.38395   -0.69549    0.24456    0.12519    0.28049
 -0.31947   -0.22203    0.12144   -0.62446   -0.053403   0.60069
  0.1984    -0.083133   0.13819   -0.27514    0.16192    0.020806
 -0.20926    0.99337   -0.093832  -0.070092  -0.26431    0.058406
  0.33432   -0.13923    0.20041   -0.31693   -0.14965    0.39413
 -0.41491    0.51367    0.10576   -0.6762     0.37636   -0.11878
  0.16012    0.68743    0.39639    0.20902    0.32584   -0.72453
  0.084582   0.59928    0.84834   -0.36723   -0.59543    0.76509
  0.31744   -0.8724    -0.35746    0.90703    0.10975   -0.24638
  0.42545    0.31916    0.2408    -0.12553   -0.64679    0.64264
  0.20942    0.4463    -0.66897   -0.39166    0.72228   -0.22833
 -0.13484   -0.016552  -0.30577    0.2719    -0.68057    0.054219
  0.23647   -0.08543   -0.83655   -0.4103    -1.155      0.21957
  0.22249   -0.92897    0.016024   0.051801  -0.097921   0.0051484
  0.41664    0.0065382 -0.82479    0.74901  ]"
17,slivered,"[-1.3327     1.4476    -0.32536    0.78942    0.41024   -0.45495
 -0.062937   0.34355    0.84895   -0.5583     0.54472    0.19789
  0.25639    0.72588    0.59697    0.37059   -0.12923   -0.28996
 -0.22208   -0.13526   -0.68167   -0.0033003  0.12479    0.074719
  0.6444     0.69884    0.24141    1.3856     0.58452   -0.44766
  0.4516    -0.1385    -1.1353    -0.98556   -0.58538   -0.51692
 -0.44506    0.71203    0.20748    0.65731    0.77725   -0.84213
  0.81455   -0.8131    -0.42347    0.022258   0.52544    1.3311
 -0.54558   -0.20107    0.26982    0.55014    0.23605    0.57455
 -0.71562    0.38972    0.1364     0.98374   -1.2414    -0.97555
  0.02998    0.30374   -0.037933  -0.32309   -0.5651    -1.2296
 -0.46054   -0.19741    0.27666    0.18826   -0.52765    0.36165
 -0.40172   -0.01792   -0.337      0.45495   -0.37382   -0.018327
  1.0498     0.30343    0.57693   -0.67515   -0.30401    0.92577
 -0.031786   0.44064   -0.37571    0.84334    0.46037    0.24645
 -0.74954    0.51038   -0.4758     0.15689   -0.84971   -0.13604
  1.1701     0.29898   -0.13436    0.36432  ]"
18,hurtle,"[-0.095898  -0.1097    -0.067448   0.23434   -0.04603   -0.15833
  0.075788   0.27872    0.12953   -0.69464   -0.44629    0.090064
  0.036471   0.13916    0.025635  -0.6368    -0.14472    0.95245
 -0.45528    0.12133    0.83436   -0.15115    1.0011    -0.16868
  0.32776   -0.08818   -0.34904    0.24362    0.28531   -0.1274
 -0.47417   -0.29228   -0.051304   0.3548    -0.25244   -0.079095
  0.15827   -0.16107   -0.0076536  0.46066    0.092214  -0.50484
 -0.71742    0.41747   -0.72339    1.2614     0.092029   0.31915
  0.36601    0.34611    0.22527   -0.041075   0.58095    0.20045
  0.43639    0.60665   -0.030098   0.52085   -0.10611   -0.51943
  0.46298    0.19049    0.11471    0.36333   -0.68139    0.51936
  0.084817   0.37225    0.09155   -0.33812    0.11969   -0.72641
 -0.2347    -0.3366    -0.28694   -0.78871   -0.28924    0.22473
  1.0371    -0.1102    -0.15227    0.78154    0.04015   -0.39056
  0.27935   -0.2904     0.17143   -0.17333   -0.17718   -0.11463
 -0.54237    0.55029   -0.29933   -0.13379    0.37997   -0.65821
  0.445      0.23363   -0.13486    0.52929  ]"
19,prolog,"[ 0.10519   -0.22382    0.079863   0.2286     0.35837    0.21867
  0.46217    0.01576   -0.10243    0.26257   -0.6593    -0.23338
 -0.64523   -0.28116    0.32205    0.45391   -0.14115    0.043219
 -0.21294    0.45904   -0.67907   -0.15631    0.97065    0.53277
  0.29111    0.10301    0.53196    0.84303   -0.698      0.061928
 -0.081955   0.21776   -0.87337   -0.7874    -0.24229    0.96461
  0.43866   -0.1045    -0.26992   -0.18047   -0.38587    0.47274
 -0.031042   0.73034    0.12068    0.15828    0.53116   -0.55462
 -0.17594    0.45916   -0.82374    0.2047     0.6228    -0.14599
  0.057787   0.89956    0.018888  -0.017449  -0.08915   -0.36503
  0.27679   -0.12336   -0.55429   -1.0223    -0.18556    0.086933
 -0.48575   -0.62171   -0.27422   -0.10072   -0.74512   -0.88642
  0.33668    0.36091   -0.042801  -0.21299    0.98389    0.1212
 -0.05084   -0.37578    0.038152  -0.74753   -0.42887   -0.46437
 -0.64285    1.6865    -0.055701   0.41992    0.35299    0.60901
  0.52988    0.64891   -0.62581    0.19754    0.2734     0.0067271
 -0.059147  -0.29906   -0.2629     0.15352  ]"
