,word,values_
17,dağı,"[ 0.11961   -0.18504   -0.16305    0.51358   -0.25232   -0.11318
 -0.1135    -0.35136    0.082065  -0.40898    0.60177    0.27902
 -0.17606    0.29673   -0.47607    0.29327    0.336      0.26829
  0.0076279 -0.013931  -0.17454    0.13552   -0.55398    0.12727
 -0.14655    0.47718    0.23567    0.48415    0.23651    0.26825
 -0.3244    -0.28139    0.12001   -0.10847    0.62341   -0.14578
  0.01244   -0.37472    0.19837   -0.22887    0.4235     0.54938
 -0.14476    0.31379    0.10155   -0.23292    0.24613    0.4148
  0.074199   0.26802    0.16176    0.0071145 -0.277     -0.52005
  0.17806    0.52883    0.52004    0.51052   -0.4876    -0.47428
  0.30089   -0.27023    0.10975   -0.2149    -0.33552    0.50977
 -0.48461   -0.32486    0.25186    0.42721   -0.028166   0.27376
 -0.061086   0.72506   -0.053622  -0.15001   -0.11613    0.088138
  0.54714   -0.02342   -0.43185   -0.30042   -0.11923   -0.63833
  0.80966    0.22577   -0.11677    0.13201    0.51412    0.40581
 -0.092676   0.25575    0.017494   0.25804    0.50404   -0.13758
 -0.23653   -0.2949    -0.10761   -0.25278  ]"
18,autorama,"[ 0.090568  -0.15312    0.048051   0.0070876 -0.022419  -0.33586
  0.2838     0.2104     0.20206   -0.061932  -0.14433   -0.056528
  0.08521   -0.1613    -0.24898    0.2162    -0.25198    0.27488
  0.32357   -0.070084  -0.051979  -0.088944  -0.7543    -0.23423
  0.018283  -0.25343    0.10347    0.28711    0.047157   0.015238
 -0.067412  -0.10978    0.26577    0.34395   -0.32838   -0.13946
  0.034421  -0.2509     0.067814  -0.077836   0.88683    0.25216
 -0.65884    0.67304   -0.4281    -0.081933   0.4014     0.21319
  0.31947    0.19194   -0.10864   -0.08635   -0.63558   -0.66417
  0.038943   0.45941   -0.36094    0.46596   -0.086518  -0.41367
 -0.41687   -0.37457    0.14241   -0.22014   -0.25581   -0.12818
 -0.61025   -0.82508   -0.35235    0.21194    0.057634  -0.30497
 -0.11223    0.45603   -0.17769    0.18599    0.36216   -0.15549
 -0.034026   0.032028  -0.25589    0.47718    0.37356   -0.063677
  0.13737   -0.18869    0.081308   0.02163   -0.14641    0.35134
 -0.043016   0.30237    0.048511  -0.29244    0.26171   -0.062895
  0.50353    0.45276    0.28865   -0.050825 ]"
19,yawa,"[ 1.0870e-01  3.4181e-02 -4.1234e-01  1.6848e-01  3.0018e-01 -3.6618e-02
  1.2613e-01 -4.3894e-01  2.3481e-01  1.8362e-01 -5.4247e-02 -2.9314e-02
  1.5724e-01  2.3603e-03  2.6923e-01  3.4075e-01 -4.1602e-01  3.3154e-01
  9.5147e-02  1.1586e-01 -2.0200e-01  1.1956e-01 -5.6082e-02  1.9499e-01
 -1.0470e-01 -2.8984e-02  9.8783e-02  1.5483e-01 -1.2845e-01  2.1522e-01
 -1.0849e-01 -1.8955e-01  2.8371e-01  7.7263e-02  1.3909e-01 -3.7502e-01
  3.2345e-01 -3.5468e-01  1.2219e-01  3.0720e-01  6.7731e-02  1.5844e-01
 -2.4150e-02  1.1134e-01 -1.6704e-01  2.4039e-04  3.0094e-02  5.7089e-01
 -3.6263e-02  3.9838e-01 -1.4831e-01 -4.6125e-02  1.5904e-01 -5.3684e-01
  3.0143e-02  8.2647e-01  9.8443e-02  1.4704e-01 -6.1273e-01 -3.6834e-01
 -1.1746e-02 -2.7770e-01 -1.1685e-01 -3.1791e-01 -1.4350e-01  1.8929e-01
 -4.0225e-01 -2.3838e-02 -3.8403e-01 -1.3229e-01  2.9038e-01  4.3513e-01
  4.1728e-01  4.5509e-01  2.7310e-01 -8.5956e-02 -3.3828e-01  1.1053e-01
  3.9373e-01 -6.2851e-02 -4.3807e-01 -7.2697e-01 -2.2410e-02 -3.0703e-01
  2.3800e-01  5.0485e-02  9.5210e-02  8.8116e-02  1.8639e-01  3.5900e-01
 -4.8321e-01  1.3197e-01  5.8098e-02 -1.2713e-02  3.3645e-02 -1.7571e-01
  2.9319e-02 -8.3762e-02 -5.7272e-01  2.8614e-01]"
20,kołłątaj,"[ 0.061036  -0.20053   -0.60618    0.037986   0.047068  -0.21223
 -0.068861  -0.092558   0.076417  -0.25369    0.16762   -0.091606
 -0.16565   -0.22343   -0.54783    0.077755   0.1152     0.24298
  0.45789   -0.021757  -0.36349   -0.3865     0.0049503  0.041205
  0.084046   0.23879   -0.36343    0.27647    0.20386    0.023276
  0.11299   -0.032001   0.039246  -0.037581   0.11972    0.19973
  0.53882   -0.50195   -0.12323    0.5315    -0.10799    0.13284
  0.010669   0.33217   -0.32481    0.15789   -0.56213    0.33178
 -0.051044   0.4528    -0.43127    0.24819   -0.25914   -0.23893
 -0.1694     0.67102   -0.0045174  0.35036   -1.1702    -0.21817
  0.162     -0.36504    0.021536  -0.044528  -0.064006  -0.15439
 -0.43819   -0.17469   -0.21235   -0.026617   0.19595    0.88393
 -0.040529   0.12713    0.26717   -0.27357    0.14544   -0.12191
  0.17941    0.82371   -0.37994   -0.010814  -0.42244   -0.32536
  0.3771     0.22558   -0.22676    0.1622    -0.086663   0.16119
  0.21523    0.11369   -0.31666   -0.062306  -0.092678  -0.086986
 -0.11986   -0.31605   -0.36766   -0.34347  ]"
21,redacting,"[-2.1077e-02 -4.1221e-01  7.5176e-02  6.1774e-01  6.3523e-02 -6.1740e-02
 -3.3225e-01 -3.8605e-01  3.9497e-01 -2.5286e-01  2.3566e-01  1.1484e-01
  1.6514e-01 -4.4179e-01  7.7410e-02 -1.3987e-01 -1.2503e-01  4.9866e-02
  5.8296e-01 -4.5610e-02 -4.8438e-01 -5.8018e-02 -2.8003e-01 -3.1730e-01
 -5.4297e-01 -3.3986e-01  2.4604e-03  2.4437e-01 -1.4276e-01  3.0469e-02
  3.4675e-01 -4.3983e-01 -1.4830e-01 -1.5556e-02  5.8730e-02 -4.4188e-01
 -1.1561e-01 -5.7647e-01 -5.4266e-01  1.8379e-01  5.5407e-01  4.0323e-01
  2.9480e-01  3.1709e-01 -2.4932e-01  1.8443e-01 -1.4760e-01 -1.8904e-01
 -1.9553e-02 -1.7131e-04  3.9631e-01  6.4641e-01 -1.6857e-01 -2.6155e-01
 -1.8113e-02  1.0118e+00  1.0605e-01  2.8737e-02 -2.4158e-01 -3.4496e-01
 -3.7772e-01  1.5864e-01  2.9182e-01 -1.2353e-02 -9.8635e-02  3.5501e-01
 -6.9489e-02 -2.6164e-01 -5.4646e-01 -2.1436e-01 -3.7961e-01  4.4242e-01
  1.7755e-02  3.3763e-01 -1.7852e-01  4.5658e-01 -1.1744e-01 -3.3827e-01
 -2.1812e-03 -1.2890e-01 -2.1573e-02  6.0053e-03 -1.4136e-01  7.2462e-02
  3.0268e-01  3.6983e-01  4.2833e-01  1.1206e-01 -3.0597e-01  4.5986e-01
  1.0082e-02  2.7421e-01 -1.0347e-01 -4.8707e-01  2.3195e-01 -4.7038e-01
  2.1435e-01  2.7943e-01 -1.7099e-01 -1.4777e-01]"
22,multiphoton,"[ 0.041149  -0.21786   -0.10808    0.33436   -0.13341   -0.1575
 -0.34222    0.10516    0.14587   -0.3237    -0.15235   -0.45139
 -0.26124   -0.13052    0.094735   0.32656   -0.41853    0.13994
  0.63939   -0.20257   -0.60924   -0.57189   -0.52102    0.10004
 -0.20163    0.15282    0.28992    0.57753    0.14288   -0.13504
 -0.0050959 -0.24533   -0.4058     0.12576    0.41575   -0.53874
 -0.27208   -0.5636     0.2965     0.10114    0.026104   0.24585
 -0.36729    0.056405  -0.43227   -0.072339   0.35344   -0.025078
 -0.084562  -0.049659   0.48051    0.46441   -0.13371    0.063738
  0.21363    0.88284    0.40323   -0.36418   -0.55611   -0.37127
  0.28639   -0.11622    0.20336   -0.13919   -0.42596    0.54512
 -0.52638   -0.55201    0.027359  -0.45276   -0.11547    0.44662
  0.25211    0.64987   -0.46642   -0.2084     0.30406   -0.21969
  0.6145    -0.19023   -0.27605    0.35471    0.24686    0.13522
  0.22194    0.66387    0.19235    0.12775    0.24853   -0.39464
  0.10688    0.30885   -0.58444    0.51925    0.61783    0.091323
 -0.038245   0.13377   -0.66422   -0.14833  ]"
23,cowperthwaite,"[ 0.08604    -0.19473    -0.36152     0.20278     0.014288    0.00094483
  0.005957   -0.44375     0.44884     0.041455   -0.047597    0.073197
  0.095774   -0.1902     -0.055942   -0.2081     -0.33042     0.074833
  0.069595   -0.23081    -0.0022278  -0.39995    -0.029488   -0.23237
  0.019282   -0.50223    -0.37909     0.17789     0.014811   -0.048813
 -0.21529    -0.088048    0.12204     0.29522     0.46717    -0.14231
  0.19886     0.055999   -0.14743     0.10869    -0.073654   -0.0513
 -0.076418    0.50604    -0.24929    -0.13919    -0.22991    -0.02155
  0.38824     0.19704     0.18111     0.13959     0.25769    -0.50973
  0.26245     0.66203    -0.13292     0.0063122  -0.51101    -0.31968
  0.18659    -0.4019      0.24073    -0.32226    -0.72842    -0.19918
 -0.67231     0.061543   -0.1909     -0.062195    0.027838    0.36405
 -0.54884     0.50372    -0.21868     0.0022131   0.012061    0.10314
  0.43557    -0.12759     0.017461   -0.025481    0.51629     0.094898
  0.75979     0.085826   -0.48257    -0.074557   -0.54706     0.095403
 -0.060626   -0.050094    0.044933   -0.44418     0.25006    -0.012268
  0.23707    -0.14658    -0.79703    -0.049993  ]"
24,soskin,"[ 3.5906e-01 -2.7285e-01 -6.4785e-01  1.6096e-01  2.3423e-01 -1.4970e-01
  1.4435e-01 -2.5386e-01  1.0092e-01 -1.5754e-01  1.0074e-01 -6.9760e-02
  1.4397e-02 -1.6307e-01  3.8131e-01 -1.2367e-01 -7.7792e-01  6.4567e-01
  6.3428e-02 -2.6718e-01 -4.2432e-01  1.0916e-01 -3.3553e-02 -1.1713e-01
  1.4738e-01  8.2811e-02  1.3208e-02  1.6075e-01  2.1923e-01  6.3752e-02
 -1.2618e-01 -1.6196e-01 -1.2194e-02 -9.6784e-02  2.9169e-01  4.3334e-02
  2.8709e-01 -4.5278e-01  1.5039e-01  8.3958e-02  1.2589e-01  2.1586e-01
  1.7480e-01  2.8644e-01 -4.2546e-01 -7.7158e-02  3.5628e-01  2.2292e-01
  2.5933e-01  1.3394e-01  3.5768e-01 -1.0058e-01 -2.8822e-01 -3.6142e-01
  3.2071e-01  5.7808e-01 -3.5315e-02  2.0090e-01 -5.6761e-01 -3.2195e-01
  3.0283e-01 -1.9872e-01  5.2469e-01 -3.7721e-01 -5.8964e-01  5.9408e-04
  2.1255e-01  1.0030e-01 -1.5498e-02 -1.0122e-01 -3.9165e-01  2.7117e-01
  2.6911e-02  8.1405e-02  3.2652e-01 -3.4738e-02 -1.3737e-01 -3.4653e-02
  3.8499e-01 -2.7168e-02 -8.1394e-02 -1.7406e-01  2.1814e-01 -3.0485e-01
  6.7250e-01 -2.0081e-01  2.7424e-02  4.2796e-02 -1.3483e-01  2.7474e-01
  2.2327e-01 -1.6515e-03  4.1745e-01 -2.8472e-01 -5.7409e-02  7.4631e-02
  2.0435e-01  2.4778e-01 -9.6708e-01  1.9410e-01]"
25,facilty,"[ 0.013977   0.2876    -0.23375    0.24174    0.036816  -0.14851
 -0.14596   -0.095222   0.23564    0.082923  -0.020661   0.2626
 -0.19621   -0.41165   -0.18916    0.40465   -0.32335    0.073179
  0.12277   -0.42895   -0.40312    0.017096  -0.32486   -0.29351
 -0.029851  -0.17298   -0.13452    0.31001   -0.43558    0.35364
 -0.040764  -0.33269    0.20905    0.2272    -0.099791  -0.04432
 -0.30185   -0.18339    0.17181   -0.04458    0.5103     0.21208
 -0.24334   -0.071157   0.29368   -0.26412    0.36962    0.48979
 -0.093802   0.26384    0.13469   -0.12795   -0.027294   0.0055555
  0.30955    0.65953   -0.32101   -0.35492   -0.092015  -0.042052
 -0.15349   -0.58209    0.36764   -0.34906   -0.31761   -0.20961
 -0.27259   -0.5801     0.024472   0.11171   -0.21201   -0.051637
 -0.033527   0.75226   -0.45572    0.050374   0.062299   0.037818
  0.59159    0.4477    -0.54653    0.35352    0.19919   -0.038672
  0.097797   0.33615    0.67437    0.030257  -0.11358    0.40618
  0.058759  -0.10314    0.27859   -0.027744   0.56924    0.31804
  0.2044     0.58322   -0.099273   0.19153  ]"
26,kerkhof,"[ 0.07235    -0.83965    -0.48187     0.14734    -0.29663     0.17408
 -0.034826   -0.092465    0.47763    -0.22285    -0.2683      0.37099
 -0.25332    -0.15956     0.21446    -0.0058566  -0.1233      0.13585
  0.36106    -0.20861    -0.00098153 -0.16298    -0.25792    -0.4075
 -0.20906     0.21762    -0.50665    -0.20061     0.095171    0.30784
 -0.085376   -0.29172    -0.17989    -0.19243     0.2005     -0.17784
  0.72699    -0.50238    -0.23158     0.24485     0.25832    -0.072057
 -0.076916    0.29979    -0.36031     0.399      -0.65946     0.18704
 -0.14849     0.21617     0.38024    -0.1054     -0.39422    -0.46937
 -0.063821    0.27223    -0.13494     0.53299    -0.49171     0.11287
  0.17369    -0.33557    -0.18306     0.28616    -0.16687     0.027391
 -0.36456    -0.35851    -0.43781     0.099483    0.4003      0.77519
  0.3437     -0.07014    -0.0038494   0.084291    0.58763     0.31369
  0.59747     0.15428    -0.1063     -0.0026425   0.18566    -0.4118
  0.4681      0.18791    -0.26607    -0.017409   -0.23174     0.24102
  0.12756     0.026202    0.42752    -0.24509     0.14307     0.19983
 -0.12515    -0.0078735  -0.61906    -0.32092   ]"
