,word,values_
6,siddha,"[ 0.035198   0.42544   -0.3202     0.43655   -0.4994     0.28982
  0.8542    -0.42049   -0.4712    -0.40083   -0.56752   -0.54977
  0.78397    0.67652   -0.58158   -0.79212    0.36367    0.063271
 -0.15553   -0.40576   -0.18635    0.031491   0.049523   0.12984
 -0.43732    0.54195    0.28092   -0.21045   -0.35814   -0.1301
 -0.44823   -0.12353   -0.58431    0.2673    -0.50418    0.20675
 -0.87207    0.22169    0.5027    -0.42893   -0.2195     1.5511
  0.40112   -0.67174   -0.42261   -0.084684   0.1896     1.5824
 -0.023735   0.56765   -0.46656    0.54569    0.73147   -0.52048
  0.15695    0.59868    0.42518    0.40423   -0.14586   -0.20978
  0.093704  -0.72989    0.096085   0.14881   -0.42647    0.63052
 -0.15362   -0.84192    0.41117   -0.024701   0.0080639  0.060964
  0.57093    1.0448    -0.49039    0.41741   -0.25008    0.32239
  0.003621  -0.35966   -0.54867   -0.7039    -0.35899    0.51501
 -0.19799    0.79479    0.094488  -0.34408   -0.20131    0.81636
  0.95564    0.29341    0.12209   -0.05693    0.34507   -0.15818
 -0.39102    0.12074   -0.090983   0.55914  ]"
7,starrett,"[ 0.50659   -0.095331  -0.24484    0.41148    0.28345    0.21104
 -0.50943   -0.29506    0.78738    0.49694   -0.21728   -0.095948
 -0.76746    0.31529   -0.49459   -0.66635    0.23368   -0.010235
  0.70773   -0.031051   0.20096   -1.282      0.060521  -0.5186
  0.19249   -0.49947    0.34241    0.55505   -0.54332    0.28942
 -0.20037    0.34971   -0.048425   0.11431   -0.23506   -0.54881
  0.43641    0.22436   -0.14661    0.088799   1.1929    -0.45454
 -1.0108    -0.46271    0.16332    0.6605     0.15179   -0.0534
  0.19615    0.28042   -0.77688    0.0072225  0.52405   -0.31072
 -0.44405    0.64563    0.26787    0.24123   -0.62474   -0.57076
  0.21311   -0.20694    0.10531   -0.098755  -0.39536    0.096286
  0.29885    0.8903    -0.56129   -0.29935   -0.172      0.28408
 -0.6511    -0.34676    0.53605   -0.57325    0.50018   -0.3342
 -0.4077     0.1036    -0.14895    0.55368   -0.36866   -0.47375
  0.15052    0.66808   -0.50234   -0.58172   -0.33444    0.29604
  0.71436   -0.3167     0.12393   -0.049564   0.33814    0.25411
 -0.29303    0.72348   -0.75968    0.20284  ]"
8,cuza,"[ 0.04865   -0.57666   -0.54867   -0.68822    0.012981   0.23891
  0.068613  -0.22113    0.15911    0.26267   -0.29734    0.15969
 -0.7512    -0.41592    0.58014   -0.43033    0.80318    0.18027
  0.12325   -0.51728   -0.83545   -0.64411    0.022188   0.64076
 -0.49478    0.5377     0.92565    0.23274    0.30677    0.36201
 -0.26391    0.12243    1.1018    -0.42411   -0.091849   0.38755
  0.10904    0.44582   -0.49131    0.17773   -0.48632    0.21106
 -0.0045037 -0.095554  -0.4717     0.19741    0.25543    0.87641
  0.60698    0.63491    0.06437    0.23028   -0.39051   -0.21099
 -0.38191    0.4995     0.12448   -0.075712  -0.89672   -0.0032105
 -0.41106   -0.33953   -0.2119     0.44064    0.28589   -0.39717
  0.039632  -0.74909   -0.56538    0.32753    0.16145    0.39578
  0.18349   -0.35305   -0.09673   -0.44935    0.25125    0.10509
 -0.14915    0.44151    0.55131    0.066699  -0.30304   -0.87503
  0.38979    0.32997    0.2315    -0.067667  -0.20076   -0.45729
  0.48125   -0.2257    -0.6314     0.41173    0.020049   0.10072
 -0.46337   -0.12003   -1.4299    -0.26536  ]"
9,non-proliferation,"[-0.13655    0.021568   0.65296   -0.04297    0.13911   -0.80484
 -0.149     -0.8421    -0.14481    0.63293    0.47514   -0.18979
 -0.51592   -0.30214    0.14617    0.52464    0.81941    0.50704
 -0.33005   -1.8344    -0.48723   -0.30604    0.4241    -0.87463
  0.088072   0.72604   -0.1719     0.54372    0.39811   -0.13917
 -0.22481   -0.053973   0.16204    0.66753   -0.21032   -0.39117
  0.57484   -1.2162    -0.52053   -0.054088   0.37169    0.30164
  0.72906   -0.14953    0.54751   -1.2012     0.40003    0.48697
 -0.81716    0.12164    0.99354    0.4379    -0.86608   -0.6392
  0.21821    0.50441   -0.076597  -1.0567    -0.69947   -0.58332
  0.36583   -0.1625    -0.33542   -0.26866    0.15505    0.94466
 -0.35489    0.42978    0.5996     0.013056  -0.020371   0.0089498
  0.48382    0.31762   -1.3179    -0.89168   -0.95241    0.35272
 -0.17458   -0.39467    0.361      0.47335    1.0134     0.90208
 -0.32464    1.2075     0.11476   -0.1822     0.023112   0.05093
 -0.73337   -0.14101   -0.17493    0.37231   -0.065717   0.45539
 -0.49441    0.47884    0.57043   -0.072989 ]"
10,government-funded,"[ 0.16998    0.73202   -0.5337    -0.027972   0.086447   0.23635
 -0.39206    0.34405   -0.0089492  0.29574    0.0011143  0.058845
  0.44709    0.16107    0.05543    0.40466    0.31041    0.39225
  0.71661    0.23926   -0.65009    0.68026    0.18649   -0.47689
 -0.45116   -0.073866   0.43719    0.45171   -0.44112    0.41809
 -0.45409    0.23951   -0.17933    0.26826   -0.045354   0.42543
 -0.6868    -0.10956   -0.096693   0.4986     0.29812    0.88871
 -0.33397    0.61407    0.57983   -0.11708    0.35919    0.66137
 -0.43845   -0.050704  -0.050097   0.067318  -0.064246  -0.70861
  0.36485    0.11601    0.66779   -0.33042    0.38355   -0.49684
 -0.16834   -0.70733    0.21138    0.37006    0.1391     0.15379
 -0.97609   -0.19256    0.37893    0.0012106  0.13807   -0.013129
  0.5037     0.60855   -0.41792    0.20133    0.037641   0.30459
 -0.21961   -0.58641   -0.21542    0.28875    0.31748    0.33312
 -0.38005    0.10277    0.32292    0.43314    0.054567  -0.068184
  0.033131  -0.46996   -0.26008   -0.38694   -0.14515   -0.44805
  0.63456    0.0418    -0.33797   -0.26284  ]"
11,statecraft,"[-0.25373    0.0023532  0.69807    0.47772    0.037179   0.48865
 -0.12618   -0.64956    0.10231    0.63031   -0.032271  -0.11713
 -0.27156   -0.021058  -0.39385    0.22263   -0.16564    0.34786
 -0.09833   -0.35316   -0.11317   -0.34308   -0.075426  -0.59008
  0.17446    0.24209    0.0094591 -0.34348   -0.2341    -0.48704
 -0.5617    -0.34797   -0.7939     0.14736   -0.44273    0.37326
 -0.35533   -0.073844  -0.35961    0.19762   -0.24118    0.25386
 -0.26936    0.24174   -1.1818    -0.59137    0.5084     0.064942
  0.060699   0.13232   -0.65631    0.17748   -0.17348    0.18823
  0.040683   0.25157    0.42033    0.054472  -0.29576   -0.0030692
 -0.41825    0.075607   0.45997   -0.08472   -0.63663   -0.34557
 -0.37049   -0.30262   -0.008858  -0.65551    0.23214    0.060569
  0.16046    0.56017   -0.58972   -0.12247    0.14237    0.70123
 -0.12802   -0.059443  -0.039271   0.11888    0.32032    0.92612
  0.2652     0.57627    0.37973   -0.28759   -0.3408    -1.1069
 -0.10147    0.26392    0.2583     0.064411   0.25502   -0.36634
  0.4712    -0.9562    -0.4112     0.64365  ]"
12,wenlock,"[-0.20024   0.49597   0.74106  -0.060705 -0.68519  -0.74012  -0.60796
 -0.2435   -0.68571  -0.33119  -0.65358  -0.429    -0.21142  -0.80646
  0.20783  -0.23508  -0.10056  -0.1667   -0.17604  -0.3078   -0.17607
  0.023454 -0.62894   0.40648   0.069007 -0.30408  -0.16675   0.050148
  0.37144   0.091696  0.78256  -0.72635  -0.68229   0.13476   0.63959
 -0.38896  -0.70518   0.41021   0.73052   0.65578   0.42138   0.43402
 -0.16889  -0.1957   -1.2959    0.26077   0.7485   -0.13579   0.77301
  0.53891  -0.2903    0.3168    0.56932  -0.36401   0.16379  -0.6808
 -0.99036  -0.94783  -1.3726   -0.83545   0.15523  -0.44466  -1.1298
  1.0576   -0.15222  -0.19334   0.19988  -0.89503   0.48977  -0.070339
  0.78954  -0.66665   0.46371   0.72132  -0.41504   0.068341 -0.22849
 -0.57618   0.024258 -0.089306 -0.87644   0.92405   0.48784   0.30837
  0.53007  -0.35841  -0.53821   0.33973   1.0176    0.11592   0.34567
 -0.86482  -0.17982   0.32216   0.083359 -1.2082   -0.30762   0.83549
  0.9855    0.64309 ]"
13,tcc,"[ 0.29867   -0.13179   -0.14375   -0.13233   -0.46671   -0.15362
 -0.2218     0.63557    0.52397   -0.51568    0.46208   -0.37894
  0.29402    0.051172  -0.20845    0.1446    -0.19311   -0.66579
  0.69002    0.001729  -0.36578   -0.43353   -0.45724   -0.12633
 -0.3609    -0.53982    0.29479    0.32856   -0.18017   -0.27852
 -0.32921    0.96103    0.4601     0.22799   -0.14314    0.041844
  0.097538   0.31381    0.13237    0.2809    -0.056003   0.34448
 -0.3058    -0.42545   -0.034628  -0.013641  -0.10616    0.24854
 -0.30393   -0.1289     0.11021    0.068439  -0.042278  -0.17877
 -0.27508    0.69983    0.089092   0.07565   -0.25458   -0.082339
 -0.22464   -0.33312    0.3277     0.75139   -0.17999    0.18534
 -0.21524    0.0060072  0.57149    0.42735    0.67964   -0.25639
  0.021532   0.034171  -0.17001   -0.56367   -0.075866   0.06101
 -0.042443  -0.12562   -0.60671   -0.87611    0.28171    0.82032
  0.043755   0.13772    0.27978   -0.4133    -0.037309   0.065735
  0.15336    0.22045    0.14905    0.21391    0.3033    -0.48807
 -0.020905  -0.19287    0.14387    0.045043 ]"
14,biomedicine,"[ 1.5223e-01 -4.6250e-02  3.9703e-01  5.0730e-01  7.0360e-01 -6.4971e-01
  1.2938e-01 -7.1203e-01  7.6822e-02  3.6660e-01 -1.3462e-01 -4.5937e-01
 -1.4030e-01  1.3553e-02 -3.1131e-01  1.5513e-01  3.0389e-01  5.1018e-01
  2.0216e-01 -1.0379e-01 -5.3872e-01 -1.5947e-01  5.2248e-01  4.7622e-01
  2.4051e-01  3.8264e-01  4.1364e-01  2.8223e-01 -6.1065e-01  6.9537e-02
 -3.5902e-01 -2.4527e-01 -4.7995e-01  1.2252e-01 -2.7389e-01 -3.7666e-01
 -6.1641e-01  2.0227e-01 -7.6034e-01 -1.1400e-01  4.4860e-01  1.6046e-01
 -1.1765e+00 -4.2832e-01 -9.4293e-01  1.4819e-01  4.0529e-01  9.7512e-01
 -3.3516e-04  4.4575e-01  3.6352e-01 -1.4955e-02 -2.3342e-01 -1.2809e-02
  1.7620e-01  8.5983e-01  2.3922e-01  8.2089e-02 -3.4124e-01 -2.8432e-01
 -2.5337e-01 -2.4908e-01  6.6540e-02 -3.7025e-01  2.3984e-01  8.3938e-01
 -1.0103e-01  2.0640e-02  6.0035e-01 -9.4730e-02 -1.0932e-01  1.4903e-01
  9.2832e-02  1.5614e-01 -6.2590e-03 -4.9527e-01  1.6999e-01 -1.1139e-01
 -1.9580e-01 -3.2895e-01  1.5384e-01  5.8027e-01 -1.3778e-01  7.5087e-01
 -4.1981e-02  2.6828e-01  4.9110e-01 -2.1749e-01 -3.9447e-02 -8.6068e-02
  8.5447e-01 -4.1455e-01 -7.0501e-02 -1.0665e-01  7.4735e-02  5.9138e-01
  4.0509e-01  3.3853e-01  3.8929e-01  2.6046e-01]"
15,reiziger,"[ 0.80772   0.1066   -0.14673  -0.13345   0.65806   0.42493  -0.16127
 -0.30512  -0.12355  -1.4496    0.034527 -0.73788   0.3635   -0.29413
  0.25449  -0.14359  -0.35625   0.55522   0.068745 -0.086241  0.69301
  0.33407   0.8722    0.11598   0.015005 -0.005617 -0.19301  -0.45379
 -0.20763  -0.39206  -0.82346  -0.066283 -1.936    -0.096172  0.68388
  0.2457    0.38381   0.10319  -0.417     0.44216   0.79154  -0.14063
  0.41491  -0.19515  -0.31033   0.88035  -0.65471  -0.21434   0.38406
 -0.11721   1.1455    0.0165   -0.66419   0.33176   0.08596   0.91257
  0.26201   0.53684  -0.86533  -0.50104   0.81592   0.81788   0.29933
 -0.35677  -0.40014   0.7898   -0.21638  -0.14868  -0.91617  -0.36777
 -0.41957  -0.18802   0.58743  -0.21513   0.10186  -1.0491    0.21225
  0.76161   0.45389  -0.59934   0.078211  0.6345    0.038813 -0.36826
 -0.19845   0.93073  -0.11697   0.71348   0.93864  -0.59139  -0.059317
 -0.30342   0.41472   1.2798    0.84355   0.50015   0.69729   0.37987
 -1.1418   -1.2967  ]"
