,word,values_
9,impatient,"[ 4.0833e-02 -1.6299e-01  8.3120e-01 -1.2566e-01 -1.0304e+00  5.0117e-01
 -6.6303e-01 -2.0534e-01  8.1345e-01 -2.3401e-01 -5.8171e-01 -1.4201e-01
  3.3393e-01 -1.0261e+00 -9.2056e-02 -1.1423e-01 -5.9263e-01 -1.6638e-01
  3.3540e-01  3.2517e-02 -1.4894e-02  4.8727e-01  3.0751e-01 -4.2358e-01
  5.7007e-01  2.6656e-01 -7.6867e-03  9.3672e-02  6.9489e-01  3.0318e-01
 -1.5566e-01  4.1437e-01  4.6772e-01 -5.1212e-01  4.5015e-02  3.5239e-01
  2.7483e-01  3.5243e-03  8.7652e-01  3.9232e-01 -4.5600e-01 -1.4573e-02
 -9.6943e-03 -4.2676e-01 -1.0294e-01 -6.5079e-01  7.8689e-01  3.8569e-01
  7.0349e-01  2.4027e-01 -1.6270e-01 -9.9351e-01  1.1231e-01  3.8283e-01
 -1.1090e-01 -1.5652e-01  1.9840e-01  1.1643e-01 -1.8191e-02 -5.6944e-01
  4.4356e-01 -1.1034e-01 -5.3703e-01  1.2586e-02  2.5611e-01 -5.1237e-01
  2.4803e-01  5.6220e-02  2.7142e-01  4.9383e-05  1.0923e-01 -5.4509e-01
 -6.6536e-01 -7.8673e-01 -1.8485e-01  2.8890e-01 -3.5968e-01  8.9928e-02
 -5.2329e-02 -9.9757e-01  6.0776e-01 -9.0101e-02 -7.7901e-01  4.8275e-01
 -8.6954e-01 -3.7187e-01  1.6603e-02  1.9906e-01 -1.3643e+00 -8.0911e-01
  1.0872e-03  2.8281e-01 -6.3707e-01 -1.6454e-01 -5.3890e-02 -3.0167e-01
 -2.1755e-01  3.1642e-01  1.0426e-02  5.9212e-01]"
10,compiling,"[-0.46595    0.11824   -0.11991    0.11106    0.42357    0.097124
 -0.087507  -0.18743   -0.33585    0.08413    1.1858    -0.81112
 -0.072567  -0.25259    0.18436    0.44002    0.99579    0.071092
  0.71638    0.40572   -0.73377    0.61575    0.39424   -0.12897
 -0.55272   -0.98295   -0.14858   -0.057814  -0.17614    0.0013617
 -0.27888   -0.15838   -0.17053   -0.13645   -0.93472   -0.87925
 -0.70287   -0.43357   -0.56715    0.23213   -0.082078   0.67309
  0.0059822  0.25574   -0.07791   -0.24858    0.83305   -1.1471
 -0.090854  -0.55346    0.60984   -0.23448    0.10223    0.83374
 -0.64515   -0.23135    0.21419   -0.24578    0.15433    0.7106
 -0.9095     0.066274  -0.22293   -0.083832   0.3711     0.037691
  0.076156   0.33859    0.42805    0.60478   -0.054243   0.63267
  0.026246  -0.064083  -0.4131     0.71579   -0.8388    -0.084955
 -0.54282   -0.45467    0.29008    0.66949   -0.63779    0.016836
 -0.26811    0.1079     0.51007   -0.66963   -0.87303    1.1972
  0.031424   0.64781   -0.25672   -0.52126    0.15721   -0.88328
 -0.40701   -0.21816    0.31349   -0.022767 ]"
11,synonymous,"[-0.059929  -0.0084692  0.30302    0.25137    0.26115    0.50117
  0.205     -0.64389    0.23184    0.18175   -0.50943    0.049731
  0.67372    0.18204    0.085505  -0.70138    0.847      0.045695
  0.28484   -0.015742   0.21843    0.62499    0.060402  -0.40546
 -0.032182   0.02079   -0.067346  -0.20687   -0.27426   -0.30328
  0.40377    0.17664   -0.6693    -0.1737     0.40813    0.038871
 -0.13455   -0.41596   -0.22413   -0.38526    0.49803    0.25674
  0.1559    -0.087872   0.22619    0.33909    1.2109     0.37081
 -0.59721   -0.42196   -0.25293   -0.26244    0.28572    0.027007
 -0.50379   -0.3327     0.13698    0.21516   -0.082424  -0.27121
  0.05817    0.065258  -0.086642  -0.74697    0.42688   -0.2031
  0.75621   -0.93926    0.27358   -0.23292   -0.22938    0.043517
 -0.30361    0.17376    0.34403   -0.69639   -0.046764  -0.16816
 -0.35799   -0.16944   -0.22582   -0.51504   -0.12724    0.27036
 -0.61523    0.35729   -0.72671   -0.54501   -0.039123  -0.32598
  0.036959   0.45055   -0.17298   -0.061221   0.24512   -0.70153
 -0.50709   -0.13692   -0.027187   0.3275   ]"
12,moro,"[ 0.18479  -0.48114  -1.1847   -0.031618  0.77687   0.52599   0.71432
 -0.3602    0.43073   0.36087   1.0972   -0.15334   0.95418   0.33035
 -0.35683   0.74529  -0.16172  -0.98568   0.22347  -0.1705    0.71653
 -0.78705  -0.16387   0.27627  -0.10738   0.40176  -0.29552  -0.20423
 -0.044831 -0.68576   0.067724 -0.2911    0.25179   0.10753   0.40823
 -0.40318   1.6002    0.98704   0.63971  -0.13257  -0.8272    1.4559
  0.88329  -0.22599   0.14016   0.2318    0.3963    0.16141  -0.13222
  1.3153   -0.18759   0.3304    0.14594  -0.35727  -0.1899    0.12914
 -0.13336   0.25657   0.85806   0.75056  -0.13504   0.28614  -0.82362
 -0.74136  -0.13771   0.69609  -0.051662  0.45474   0.21103   0.66883
  0.77782  -0.4388   -0.60134  -0.76088  -0.26689  -0.095685 -0.97981
  0.40823  -0.13766   0.80878  -0.30793  -0.027595 -0.14967   0.23631
  0.54772   0.302    -0.42282   0.9688    0.83832  -0.47647  -0.029273
 -0.23081  -0.49793   0.66938  -0.60974  -0.42803  -0.72224  -0.046398
  0.80777  -0.46401 ]"
13,macapagal,"[-0.23143   -0.30115   -0.27774    0.21716   -0.052286   0.61641
 -0.68156    0.41007   -0.30692   -0.065467   0.42995    0.91482
  0.012398   0.088695   0.52571    0.031166   0.25013    0.30415
  0.080582  -0.5955    -0.11476   -0.82724    0.62971    0.54514
 -0.09656    1.477     -0.23778   -0.32864   -0.50226    0.0019849
  0.90921   -0.49896    0.076436   1.0674    -0.18138    1.0911
  0.35408   -0.24574    0.029907   0.65178   -0.72578    0.2957
  0.96143    0.32907   -0.078663   0.59587   -0.18688   -0.01554
  0.52321    0.017109  -1.6352    -0.20304    0.78181    0.021999
  0.43134   -0.37477    0.090453  -0.029066   0.79842    0.27186
 -1.1624    -0.40342    0.15549   -0.41117   -0.73441    0.228
 -0.21194    0.23338    0.37774    0.37316    0.38995   -0.061641
 -1.6605    -0.65605   -0.14973    0.61756   -0.67178    0.72851
 -1.2188    -0.24952   -0.31031   -1.2622    -0.22682   -0.45784
  0.39338   -0.033329   0.035771   1.0977    -0.095313  -1.8274
  0.18095   -0.31101   -0.41987    0.31272    0.057404   0.067852
 -0.33648   -0.89927   -0.80232    0.43197  ]"
14,161,"[ 0.17263    0.48602    0.55175    0.070087  -0.30746    0.80963
  0.57488   -0.069947  -0.91473    0.041189   1.0436     0.16428
  0.031762  -0.59917    0.2937    -0.16034   -0.068842   0.21677
 -0.43045    0.55527    1.2216     0.56628    0.65739    0.28035
 -0.071134  -0.28551    0.85857    0.39925   -0.22893   -0.24202
 -0.12691    0.20145   -0.25883    0.37601   -0.46137    0.48569
  0.15141   -0.44942   -0.11948    1.0838    -0.051012  -0.54967
  0.4136    -0.32283    0.24032   -0.24832    0.098784  -0.75482
 -0.4645     0.74465   -0.42962   -0.096406  -0.092024   0.51869
 -0.90687    0.17895    0.045828  -0.36979   -0.080564   0.045371
 -0.51161   -0.2553     0.17057    0.73822   -0.67561    0.46551
  0.16284    0.075772   0.35294    0.0076138 -0.33727   -0.50687
 -0.29796    0.43753    0.37485    0.11459   -0.61738    0.15683
 -0.41537   -0.45616    0.29186    0.41985    0.41334    0.3149
 -0.17598   -0.037309   0.52213   -0.62684   -0.12941    0.6192
 -0.014952   0.41323   -0.45888   -0.18984   -0.46731    0.46076
  0.17346    0.19098    0.48826   -0.45276  ]"
15,preached,"[-0.028671  0.75745  -1.1383    0.40582   0.030486  1.2302    0.11677
 -0.41182  -0.57901   0.064232 -0.71774   0.19374   0.043452  0.41773
  0.53091  -0.67285   0.059995  0.38578  -1.3946   -0.42609   0.81832
 -0.27062  -0.10005  -0.60843   0.2375    0.24158  -0.084446  0.37228
 -0.29516   0.64961  -0.23189   0.37583   0.043638  0.86805  -0.59248
  0.59763  -0.23429   0.39592  -0.009836  0.036661 -0.82601   0.33106
  0.98598  -0.14873  -0.8107   -0.94389   0.98223  -0.60934   0.48937
 -0.67714  -0.44237   0.32415   0.31188   0.13675  -0.35799  -0.52899
  0.018503 -0.034602 -0.54937  -0.1062    0.47124  -0.16898  -0.02946
 -1.5019   -0.51927  -0.37827   0.33193  -0.37387   0.36474  -0.12604
  0.16277  -0.13469   0.30289  -0.49993  -0.2415   -0.14905   0.11082
 -0.35964   0.058466 -0.077381 -0.1251    0.010102 -0.33004   0.2748
 -0.45857   0.062126 -0.054445 -0.80145  -0.38222  -0.18175  -0.39079
 -0.19461   0.013215  0.76797  -0.6935   -1.0978   -0.25637  -0.30777
 -0.11058   0.7146  ]"
16,venetian,"[ 0.38388  -0.29939   0.19122   0.3729    0.31982   1.0125   -0.71252
 -0.6075    0.19897   0.20776   0.033134 -0.35682  -0.070622 -0.52087
 -0.78342  -0.12785   0.21494  -0.88463   0.060608 -0.43041  -0.20874
  0.071407 -0.39536   0.27576   0.14681  -1.129    -0.012051 -0.75424
 -0.17542  -1.6632   -0.28396  -0.43439   0.017373 -0.6042    0.54474
  0.11213   0.25564   0.050292  0.99012  -0.92935  -0.13684  -0.60109
  0.34413   0.59492   0.46282   0.17831  -0.090213  0.065504  0.57615
  0.59047  -0.9664    0.28844   0.24473  -0.45197  -0.2642   -0.84982
 -0.28358  -0.14528   0.64137   0.49823  -0.38417   1.0357    0.048129
  0.21718  -0.59237  -0.26274  -0.48108  -0.47585  -0.76958  -0.33306
  0.12108   0.16258   1.0173    0.3718   -0.21455  -0.74308  -0.42033
  0.73167  -0.29543   0.5698    0.21946  -0.83268   0.49012   0.85174
  0.094612  0.31328  -0.20536  -0.30231   0.28792  -1.1752   -0.058886
 -0.38566   0.53201  -0.055331  0.12266  -0.53316  -0.65972  -0.55044
 -0.47293  -0.68742 ]"
17,kite,"[-0.44415    0.33178   -0.39526   -1.0643     0.47886   -0.13532
  0.36438   -0.20594   -1.0238    -0.29116   -0.5793    -0.17532
  0.45521    0.011077  -0.11604    0.13484   -0.70744    0.32154
  0.48667   -0.0086517 -0.081493   0.52442    0.58375   -0.3252
  1.1649     0.78541   -0.56358   -0.15583    0.25293   -0.94752
 -0.78586    0.33027    0.14607    0.38629    0.63705    0.16138
 -0.5367     1.2902     0.47352   -0.2135    -1.1746     0.33676
  0.06116    0.56423   -0.075322  -0.072501   0.044608  -0.39044
  0.14793   -0.11562   -0.81937   -0.012677   0.17114    0.050764
  0.31334   -0.6734     0.5076     0.92459    0.55925   -0.017132
 -0.043266   0.14368    0.38599    0.89214   -0.46143    0.3817
  0.38855    0.4456    -0.17059    0.24055   -0.86057   -0.58088
  0.57459    0.47492   -0.15073   -0.040061   0.81952    0.12481
 -0.39464    0.60951    0.034992  -0.97852    0.0061912  0.15523
  0.14391    0.14478    0.1476    -0.35915    0.10866    0.78932
 -0.81544    0.27826    0.41671   -0.45823    0.25833   -0.25068
  0.2213    -0.19078   -0.23684   -0.17029  ]"
18,slippery,"[-0.19994   -0.27089    0.59732    0.37921   -0.81918   -0.3729
 -0.44613    0.067801  -0.24765   -0.0023317  0.24766    0.47881
  0.081394  -0.3258     0.65609    0.2527     0.060768  -0.22745
  0.82974   -0.073657   0.56936    0.89669    0.86861   -0.19382
  0.30983    0.38907   -0.83645   -0.56974    0.11744    0.0092515
 -0.1384    -0.10734    0.016813   0.11595   -0.39519    0.50218
 -0.2919     0.10558    0.52779    0.33286   -0.23501    0.20301
 -0.21069   -0.51      -0.532      0.30942    0.3551     0.85184
  0.045176  -0.080253   0.24415   -0.32934   -0.088083   0.68074
 -0.034819  -0.64694    0.76782    1.0786     0.61768   -0.031461
 -0.5488     0.49331   -0.25779    0.2424     0.75032   -0.20368
  0.92181   -0.2257     0.099759  -1.1967    -1.2271    -0.30459
  0.56778    0.56861    0.45652   -0.41257    0.29934    0.66266
  1.2731     0.012544   0.27507    0.38392   -0.84398    0.06936
 -0.25503    0.19041   -0.15308   -0.047142  -0.4926     0.19859
  0.06602   -0.21054   -1.0448     0.68466    0.81419    0.13726
 -0.21704    0.32376    0.15069    0.62288  ]"
