,word,values_
10,auditing,"[-0.28764   -0.5454    -0.25523   -0.42608   -0.38908    0.03914
 -0.99547    0.52179    0.0049915  0.63583    0.68093   -0.31705
  0.83891    0.27892   -1.3954    -0.073721   0.67749    0.49023
  0.1953     0.09867   -0.98723   -0.023962  -0.14511   -0.0091749
 -0.68307   -0.51882   -0.16659    0.24146   -0.92539    0.066004
  0.56758   -0.3712    -0.23168   -0.80972   -1.2651     0.092596
 -0.25856    0.17758    0.20573   -0.25248   -0.23788   -0.097743
  0.031372   0.55881   -1.0033    -0.31846   -0.39056   -0.55493
  0.022727  -0.38268    0.20378    0.073936  -0.51261    0.13002
 -0.40052   -0.32841    0.53682   -0.27643    1.0469     0.68553
  0.15458   -0.93878   -0.32865    0.94164   -0.43474   -0.33647
  0.050124   0.21587    0.88957    0.090386  -0.3581     0.28514
  0.06066    0.23179   -0.35671   -0.86419   -0.67561   -0.45413
 -0.40974   -0.70808    0.9065     0.64782   -0.042124   0.22806
 -0.89995    0.44384    0.54037    0.07229   -0.25169   -0.59748
  0.046774   0.16487   -0.50411   -0.14378    1.1582     0.52053
  0.098279  -0.37295   -0.22058    0.58368  ]"
11,sixteenth,"[ 1.0454e-01 -9.5949e-03  3.0999e-01  6.5712e-01  2.3454e-01  4.3631e-01
  6.8867e-01 -7.2752e-02 -2.8716e-01  3.3939e-01  5.7670e-01 -5.0960e-04
 -6.0365e-01 -2.2332e-01 -3.4111e-01  3.1764e-02  6.2815e-02 -6.9635e-01
 -1.5996e-01 -9.2341e-01  6.8159e-01  2.8099e-01  6.2882e-01  4.6190e-01
  3.2695e-01 -9.2491e-01 -1.1388e-01 -2.9299e-01  3.8162e-02 -2.0852e-01
 -3.8128e-01 -2.8730e-01  7.9215e-01  1.6252e-01 -6.6839e-01  8.1894e-01
 -8.3345e-01  1.4140e-01  6.2059e-01  3.8186e-01 -1.5038e-01  7.8448e-01
  3.6458e-01  8.9048e-01  1.0406e-01 -2.4659e-01  9.0879e-01 -3.5979e-01
  3.8778e-01 -1.0059e+00 -4.9879e-01  1.5661e-01 -6.5188e-01  2.6252e-01
 -7.0680e-01 -6.0607e-01 -5.4674e-01  7.2745e-02  6.7105e-02  2.4173e-02
 -1.8161e-01  1.2025e+00  5.8630e-01  2.3450e-01  6.5754e-01 -9.9927e-01
 -5.1635e-01 -6.2845e-01 -5.1474e-02 -9.9728e-01  2.3912e-01  6.9832e-01
  2.1507e-01  1.0239e-01 -1.4398e-01  6.8568e-03 -3.9717e-01 -9.3581e-01
 -2.6435e-01 -7.0714e-01 -1.0357e+00 -1.6450e-02 -8.6084e-02  6.8145e-01
 -2.4505e-01  4.2448e-01 -2.7614e-01 -6.3756e-01  1.4087e+00  2.2337e-01
 -5.8816e-01 -3.3281e-02 -5.4320e-01  3.0771e-01 -5.6288e-01 -8.1599e-01
  6.6495e-01 -2.3816e-01 -3.6662e-01 -4.9560e-01]"
12,gwen,"[ 0.43672   -0.28692   -0.12377   -0.69475    0.21844    0.26137
  0.25773    0.50617    0.93518   -0.53567    0.13398    0.71121
  0.056283  -0.0094405  0.12358   -0.087203  -0.050508   0.083692
 -0.52645    0.64239   -0.41933   -0.54801    0.76168    0.23388
  0.41228    0.3661    -0.027009  -0.82014    0.1072    -0.10664
 -0.37973   -0.29447   -0.12006    0.4946    -0.029446  -0.28478
  0.042789   0.12913    0.22655    0.27607   -0.16874    0.70242
 -0.25744    0.37574   -0.41582    0.24745   -0.49252   -0.75339
  0.5811    -0.10497    0.31718    0.2539     0.24821    0.23745
  0.41905   -1.1087    -0.20503    0.27692   -1.5203    -0.11045
  0.65825    0.2589     0.14182    0.29221   -0.045582  -0.11566
  0.60122    0.49891    0.41335   -0.071963  -0.049357   0.10812
 -0.95562    0.05502    0.45422    0.64426    0.94037   -0.81766
  0.27706   -0.65099   -0.21065    0.012407  -0.35599    0.25517
 -0.29113    0.15847    0.15268    0.89435    0.48314   -0.34249
 -0.0098699  0.78879    0.21133    0.49153    0.035218  -0.13457
 -0.18385    0.032767  -0.25382    0.46166  ]"
13,damian,"[-0.53513   -0.064227  -0.36533   -1.1004    -0.13072    0.10058
 -0.082273  -0.36787   -0.43465   -0.94698    0.39946    0.42887
 -0.010345   0.71805    0.30877   -0.63499   -0.084258   0.16912
 -0.16052    0.82776   -0.81575   -0.096789   0.58168    0.84664
  0.50277    0.45713    0.1831    -0.32642   -0.0045431  0.26464
 -0.60173    0.051091   0.79716    1.3691    -0.097604  -0.62759
 -0.61037    0.43613   -0.22236   -0.37301    0.31168    0.36416
 -0.15218    0.36617   -0.26547   -0.62287   -0.31596   -0.86341
  0.25964    0.51514    0.37754    0.06165   -0.74296   -0.1768
 -0.076283  -0.13024   -0.61169    0.11618   -0.45428    0.35404
  0.088817   0.18759    0.15086    0.3871     0.65133   -0.54376
  0.20928   -0.011279  -0.10732   -0.085465  -0.27655    0.16038
 -0.61254   -0.2961     0.32459   -0.11269   -0.36404   -0.12655
  0.40042    0.74072    0.56006    0.30386   -0.062183  -0.49913
  0.51162   -0.4975     0.082397   0.42009    0.1206    -0.28524
  0.076144  -0.29281   -0.47666    0.018045   0.30724   -0.15595
 -0.12655    0.11617   -0.35292   -0.17692  ]"
14,1791,"[ 0.27049  -0.61349  -0.17983   0.49335  -0.18765   0.35076   0.68432
 -0.11179  -0.071651 -0.73978   0.037887 -0.35274  -0.62367  -0.032242
  0.35261  -0.043586  0.61615   0.16154  -0.71273  -1.0413    0.23761
 -0.17312   0.87673  -0.047802 -0.14563  -0.47447  -0.3694   -0.20434
  0.5011   -0.18693  -0.2931   -0.034541  0.31554  -1.0593   -1.1169
  0.098963  0.023074 -0.27185  -0.012317 -0.47645   0.059625 -0.16275
  0.53015  -0.385     0.081131 -0.84448  -0.12083  -0.76652   0.52246
  0.72488  -0.52455   0.16034   0.19534   0.060541 -0.91016  -0.30319
 -0.12194  -1.4209   -0.30197  -0.24186  -0.29771   0.47663  -0.33031
  0.17335   0.26856  -0.36208  -0.67682  -0.27501   0.42162  -0.11745
  0.30679   0.097358  0.15961   0.23423  -0.075321 -0.5552    0.5828
  0.27211  -0.78944  -0.30496  -0.63335  -0.42803   0.39475   0.60216
  0.21401  -0.35699   0.73606  -0.80144  -0.49841  -0.01555  -0.13963
 -0.43897   0.048264  0.77515  -0.37426  -0.14325  -0.015571 -0.43076
 -0.98538  -0.99722 ]"
15,exited,"[ 0.52558    0.070145  -0.06396    0.17865    0.047238   0.02968
  0.21737    0.6377     0.57884   -0.13321    0.64958    0.5518
 -0.044692  -0.09094   -0.0013155 -0.38671    0.11847    0.33409
  0.61189   -0.76576    0.4189     0.72022    0.18468    0.22543
  0.032945   0.13648    0.20939    0.035882   0.55587   -0.1094
  0.084877   0.44864   -0.088625   0.23226    0.24859   -0.046896
 -0.28886    0.1321    -0.017811   0.27778   -0.35481   -0.25457
  0.21914    0.75951    0.028087   0.88867    0.41522    0.92231
  0.60956   -0.61702   -0.5467     0.35558   -0.26677   -0.041039
  0.048477  -0.77329   -0.38893   -0.045811  -0.011074   0.87116
 -0.094085   0.26036    0.0047077  0.53195   -0.36883   -0.29554
 -0.52698   -0.2434    -0.60011   -0.10832   -0.062453  -0.14591
  0.049989  -0.62951   -0.22114   -0.046743  -0.44864   -0.45773
 -0.33853   -0.54482    0.20333    0.28997   -0.37719    0.36598
  0.14589   -0.74351   -0.38301   -0.23178   -0.53399    0.047948
  0.092737   0.25719    0.022116   0.46802    0.33222    0.30889
  0.35075    1.1214     0.35704   -0.39151  ]"
16,supplementary,"[-0.47351    0.94981    0.053954  -0.042049  -0.088865  -0.41914
 -0.36221    0.54797    0.31382    0.12171    0.25609   -0.083721
 -0.71642    0.21775    0.65991   -0.015093   0.67344    0.038409
  0.65392   -0.64026   -0.18587   -0.40666   -0.72771    0.3551
 -0.14571   -0.7985     0.154     -0.011857  -1.2369     0.48108
 -0.50745   -0.042842  -0.45523   -0.57837   -0.50973    0.11937
 -0.2916    -0.27484   -0.40721    0.60218    0.35228    0.5402
  0.53081    0.17652   -0.07817    0.26306   -0.62708   -0.63395
 -0.65412   -0.18437    0.15734    0.58809    0.51374    0.054151
  0.0060916 -0.16497    0.87619   -0.79022    0.78234   -0.11943
 -0.21077    0.16916   -0.51904    0.36314    0.62205   -0.21311
 -0.92304   -0.085435   0.65026   -0.69802    0.1374    -0.63784
  0.67136   -0.099308  -0.55539    1.4198    -0.90809    0.52351
 -0.45531   -0.53786    0.018587  -0.096338  -0.063652  -0.35977
 -0.67379    0.10636    0.75325    0.088182   0.21458    0.23425
  0.17188   -0.095216  -0.26152   -0.22287    0.092468   0.12168
  0.70003   -0.50272    0.89149   -0.33     ]"
17,intestinal,"[-9.2919e-03 -4.5905e-01 -3.6578e-01 -3.1405e-01 -4.9328e-02  5.6957e-01
 -4.1456e-01 -3.4874e-01  9.1451e-01  5.4334e-02  2.2449e-02  3.9776e-01
  1.1033e-01 -1.8147e-01  9.7237e-01  3.5973e-01 -1.3414e+00  1.8923e-01
  6.6783e-01 -1.1568e+00 -8.0327e-01 -6.7401e-01 -7.8053e-01  4.6854e-01
  3.2592e-01  6.2816e-01  5.9017e-01 -2.9157e-01  7.0527e-01  3.7948e-01
  3.4622e-01 -2.1915e-01  6.6164e-01  3.2507e-01 -2.8538e-01  6.5268e-01
 -5.8127e-01 -5.4582e-02 -4.9047e-01  8.4613e-01  3.1899e-01 -1.2173e-01
  2.8011e-01 -8.2484e-01  4.3176e-01  8.5070e-01 -1.3117e-03 -3.7965e-01
 -1.4198e-01  9.6866e-01  2.2212e-01 -3.1654e-01  4.8980e-01 -7.1863e-01
 -2.6636e-01 -5.5374e-01  2.7995e-02 -6.2917e-01  5.2543e-01  1.2384e+00
 -1.2962e-01  3.6253e-01  3.2909e-01 -5.4735e-01  6.6381e-01  6.8780e-01
  1.1876e-01 -1.7066e+00  3.8449e-01 -8.7166e-01 -5.0891e-01 -1.6838e-01
 -5.2880e-01  5.0752e-01 -1.5236e-01 -1.9677e-01 -9.0305e-01  9.3819e-01
 -2.5729e-01  6.8545e-01  9.5137e-01 -2.3097e-01 -1.9126e-02  1.4246e+00
 -4.2332e-01 -1.1265e-01  9.2781e-01  6.7977e-01 -1.5727e+00 -4.5803e-01
  7.8283e-02 -8.9279e-01 -9.4531e-02  3.5809e-01 -3.4539e-01  2.2569e-01
  2.4641e-01 -2.0033e+00 -5.0185e-01 -1.1354e+00]"
18,unix,"[-0.45035   0.93649   0.11679  -0.37829   0.33394   0.1341    0.75692
 -1.0494   -0.010579  0.38732   0.22232  -0.11061   0.8339   -0.33704
 -0.14891  -0.87631   0.54274   0.54717   0.20681   0.27643  -0.31386
 -1.0094    0.82552   0.63337   0.4151   -0.13408  -0.38997   0.24581
 -0.7386    0.40062   0.74826   0.41817  -0.63295   0.044227  0.48246
  1.2394   -0.53614  -0.54578   1.1217   -0.44313   0.14185   0.14281
 -0.055167  0.38061   0.1533   -0.26046   0.16817  -0.2667    0.55132
  0.25901  -0.45641   1.0657   -0.35125  -1.1083   -0.091677 -0.10421
  0.33908  -0.22387   0.76964   0.70914  -0.69232  -0.7677   -1.0157
  0.59445   0.57025  -0.42932  -0.2559   -0.76107   0.53075   0.49473
 -0.2361    0.62363   0.56492  -0.99346  -0.69404  -0.8155   -0.54688
 -0.015472 -0.045555  0.23737   0.36657  -1.5088   -1.0504    1.3302
 -0.48189   1.6439    0.12523  -0.75162   0.28621   0.43      0.63538
  0.81533   0.044469  0.17585   0.80549  -0.24515  -0.66269  -0.12931
  0.99091   0.054817]"
19,jessie,"[ 0.19842    0.13163   -0.22542   -0.53656   -0.68302   -0.10548
 -0.18687   -0.038961   0.2953    -1.0313     0.17048    0.048666
  0.34217    0.30247    0.45622   -0.0067106  0.41267   -0.38895
 -0.20587    0.63939   -0.073794  -0.082421  -0.15142    0.593
  0.49202    0.69563   -0.1432    -0.58937    0.3339     0.75757
  0.4287     0.57969    1.1549     0.09108   -0.2438     0.1712
 -0.1045     0.61764   -0.14841    0.13647    0.38827    0.34709
 -0.085684  -0.19665   -0.32808    0.6123    -0.40067   -0.32946
  0.61548    0.47002    0.16224    0.55196    0.21704   -0.32116
  0.077455  -0.59014   -0.31011   -0.34306   -0.66338    0.59353
 -0.48182    0.29611   -0.17585    0.54449   -0.23353   -0.0079287
  0.75216    0.69291   -0.079682   0.27536    0.23169   -0.28347
 -0.24342   -0.089311   0.10218    0.74437   -0.23817    0.41798
  0.49256   -0.71872   -0.16563    0.6225     0.0084117  0.077924
  0.15329   -0.62834    0.22971   -0.76986   -0.17723   -0.61077
  0.17226    0.12125   -0.14832    0.063303   0.15652    0.11857
 -0.14125   -0.1888    -0.62534   -0.04561  ]"
