,word,values_
7,toque,"[ 0.19171   -0.27533   -0.011424   0.2278    -0.072926   0.12866
 -0.11532    0.59087   -0.11099    0.95236   -0.25375   -0.38571
  0.0095797  0.23027    0.13945    0.35981   -0.54565   -0.04776
  0.027847  -0.53929    0.09603    0.23637   -0.47348   -0.57012
  0.54675    0.26262   -0.67912    0.0034332 -0.36818   -0.51935
  0.12161   -0.71391    0.39509    0.50367    0.033541   0.89357
 -0.17029   -0.086404   0.04802   -0.17451    0.28269    0.71943
  0.089895  -0.32691   -0.15765   -0.17823   -0.32059    0.33212
 -0.69115    0.52236   -0.73241    0.38261   -0.55044    0.5158
 -0.3938     0.15579    0.33487    0.45596   -0.58144   -0.36168
  0.10531   -0.54361    0.19344   -0.80294   -0.12356   -0.05471
 -0.12992   -0.52931    0.017682   0.33728    0.34068    0.51397
 -0.45376   -0.025588  -0.48497    0.4528    -0.61502    0.035807
  0.80977   -0.10057   -0.64533   -0.86636   -0.72463    0.051417
  0.47827   -0.42965    0.36096    0.39796    0.54672    0.12861
 -0.30425    0.084485   0.8382    -0.23562    0.17072   -0.11884
 -1.1544    -0.29657   -0.03521   -0.11649  ]"
8,lederberg,"[-0.015078  0.30048  -0.50956   0.020999  0.65798  -0.29926  -0.29288
  0.082646 -0.48369  -0.030443  0.84341   0.94467   0.12337  -0.61607
 -0.32449   0.90362  -0.77727   0.44884  -0.084405 -0.084312 -0.98852
 -0.35263   0.77366   0.40318   0.28951   0.43629   0.83006  -0.38619
  0.16165  -0.2744    0.34868  -0.29832   0.14442   0.15658  -0.73151
 -0.2633   -0.053309  0.70141   0.38976  -0.29744  -0.56002   0.038995
  0.091441  0.062978 -0.18425  -0.21631   0.91026   0.13545  -0.32804
  0.21622   0.72177  -0.071256  0.68474  -0.2765    0.17244   0.53718
 -0.33781   0.10608  -0.69314  -0.055409  0.13583  -0.54079   0.28401
 -0.051735 -0.12139  -0.50459   0.22146   0.038015  0.067341  0.21355
  0.53038   0.82889  -0.35671   0.32833  -0.51846   0.3346    0.3361
 -0.50578   0.027228 -0.059343  0.045598 -0.76275  -0.35625  -0.20993
  0.95768  -0.28105   1.6735   -0.47371  -0.48193  -0.11877   0.1636
 -0.39508   0.44598   0.42459  -0.10803  -0.38381   0.50157  -0.42635
 -0.77038   0.73968 ]"
9,tageszeitung,"[-0.45161   -0.19736   -0.43007   -0.63412   -0.2786     0.33268
 -0.46561   -0.087977   0.36426    0.80124    0.0056849 -0.24759
  0.33483   -0.03688   -0.62193    0.032149  -0.39576   -0.9221
  0.50931   -1.309      0.84142    0.64113   -1.7706     0.066685
  0.093663   0.06223   -0.18046    0.34768    0.37197    0.31268
 -0.20181   -0.18521    0.050462   0.015086  -0.72977    0.74001
  0.86757   -0.47931   -0.57061   -0.60759    0.25596    0.6894
 -0.66376    0.53716   -0.64037   -0.12815    0.2883    -0.48509
 -0.51993    1.0775     0.13649    0.2634     0.37385    0.16076
 -0.47394    0.64009    0.49704    0.93791    0.25457    0.0639
  0.50039   -0.047897  -0.32648   -0.57293   -0.041767   0.43464
 -0.21918    0.024113  -0.76145   -0.086451  -0.17727    0.45808
  0.50119    0.6203     0.39708    0.17037    0.5757    -0.10203
 -0.17598    0.14683   -0.5238     0.39119   -0.45603    0.3058
  0.30438   -1.1002     0.31693    0.53077   -0.47614    0.53449
 -0.0080154 -0.45542    1.2467     0.55874    0.1136     0.19204
  0.31454   -0.37467    0.74544   -0.18944  ]"
10,polyphemus,"[-0.10492  -0.68423   0.30653   0.68503   0.071349 -0.05375  -0.048148
 -0.88383  -0.049998 -0.71888   0.24124   0.28807   0.85985   0.031618
 -0.3408    0.57844  -0.4767    0.14894   0.23032   0.47786  -0.32467
 -0.19496  -0.14843   0.31925   0.17877   1.0155    0.05994   0.32855
  0.14021  -0.2625    0.12956  -0.53051  -0.23898   0.36286  -0.36183
  0.41595   0.052933  0.10459   0.69189  -0.026753 -0.26679   0.25149
  0.24328   0.11282  -0.16567  -0.28884  -0.30899   1.0497    0.12193
  1.2731   -0.70487   0.74954   0.34245   0.44536  -0.61113   0.16505
  0.40974  -0.13716  -1.2099    0.16865   0.1306   -0.14388  -0.263
  0.2119    0.070754  0.56627  -0.12132  -0.25497  -0.039563  0.23212
  0.049886  0.090916 -0.51353   0.11471  -0.12071   0.42226   0.41212
 -0.11859   0.15585  -0.14718  -0.40433  -0.19249  -0.54607   0.15496
  0.27279  -0.52007   0.50193  -0.57974  -0.082542  0.069811  0.012566
 -0.10026   0.15571  -0.46192   1.0346   -0.29983  -0.29924  -0.015202
 -0.48005  -0.3599  ]"
11,hemline,"[-2.6614e-01  1.8146e-02 -1.6885e-01  3.3063e-01 -8.6169e-01  3.0127e-01
 -3.2116e-01 -3.4739e-02  1.0117e-01  7.7844e-01 -3.0951e-01  5.8459e-01
  1.3740e-01  1.5006e-03  5.9377e-01  2.1592e-01 -8.7762e-01 -5.4188e-01
  6.8036e-01 -9.1136e-01 -4.5358e-01 -3.2583e-01 -3.8597e-01 -1.2829e-01
  9.5406e-01  3.7708e-01 -5.3653e-01 -4.9541e-01 -2.2347e-01 -9.2422e-01
 -2.2545e-01 -6.1243e-01  5.7385e-01  8.1266e-02 -2.7573e-02  1.4071e-01
  9.6627e-02 -3.2847e-01 -2.6758e-01  4.4603e-01  4.7822e-01  3.1144e-01
 -2.8669e-01 -8.5203e-02 -3.6611e-01  7.0434e-02  7.1561e-01  2.4151e-02
  1.9951e-01  1.4457e-01  2.6153e-01  3.5807e-01  1.4852e-01 -1.7863e-01
  5.5552e-02  2.6389e-01  5.9426e-01  9.1960e-02 -1.0696e-01  4.3291e-01
  1.0266e-01  4.6273e-01  2.2143e-02  1.1013e-01 -6.6746e-02  1.7416e-01
 -3.0415e-01 -5.8502e-01  4.9639e-02 -7.2206e-02 -1.8490e-01  3.8748e-01
  1.1973e-01  1.5779e-01 -1.5862e-01 -2.4292e-01  1.6675e-01 -7.3688e-02
  6.1639e-01 -6.1015e-01 -2.9323e-01  9.6582e-02  2.4401e-01 -5.7493e-01
  2.5666e-01 -2.5131e-01 -8.9299e-04  1.8118e-01  3.1098e-01  4.4271e-02
 -2.8700e-01  3.7174e-02 -1.4409e-01 -6.2489e-01  1.3363e-01  7.5887e-02
  5.3259e-01 -9.0775e-02 -7.8519e-03  5.9004e-01]"
12,redesignation,"[ 1.1182e-01 -4.5335e-01 -1.3196e-01  3.2077e-01  1.2821e-01  9.2262e-03
  1.5933e-01 -2.4298e-01  1.3738e-01  5.6428e-01 -2.6011e-02 -7.2120e-03
 -3.4337e-01 -8.5476e-01  8.4070e-01 -3.8990e-01  1.9077e-01 -3.1079e-01
  8.0590e-01 -1.2073e-01 -4.1183e-01 -5.1433e-01  3.7276e-02  4.4302e-01
  1.4464e-01 -9.9970e-02  1.0667e-01  1.0358e+00  1.4430e-01 -4.7853e-01
  7.6470e-02  1.3893e-01  5.6294e-02 -5.6471e-01 -5.1055e-01 -1.6289e-01
 -7.3411e-03 -4.2705e-01 -4.7544e-01 -1.3506e-01  5.6918e-01  7.1069e-01
  2.6134e-01  6.7933e-01  7.4479e-01  1.7983e-01  1.5502e-01  6.9839e-01
 -4.5520e-02 -2.4326e-01  5.3850e-01  6.6175e-04 -1.6797e-02  7.1105e-02
  2.7894e-02  2.0336e-01  2.3944e-01 -6.7907e-01  3.2582e-01 -2.0835e-01
 -1.7389e-01 -1.4251e-01  4.1232e-01  5.4247e-01  1.0470e-01 -6.8605e-01
 -5.9018e-01 -4.1280e-02  2.2769e-01 -1.1175e-01  1.6102e-01 -5.3426e-01
  1.2312e-01  1.9927e-01 -1.7209e-01  1.1491e-01 -1.2227e-01 -7.6415e-02
  4.5011e-01 -4.4179e-01 -9.0817e-01 -3.6293e-01  4.1851e-01  1.0699e-01
 -8.8294e-02 -1.4189e-01  2.4663e-01 -4.1041e-01  3.8308e-01  1.7875e-01
 -1.3540e-01 -1.7011e-01 -8.9200e-01  4.3524e-01  5.9844e-01 -5.2595e-01
  2.6860e-01  3.1262e-01 -8.0163e-02  1.5217e-01]"
13,40-year-old,"[ 0.30045  -0.10295   0.17283   0.11635   0.074544  0.13205  -0.10657
 -0.03067  -0.055581  0.49137   0.12448  -0.11932   0.64708  -0.20761
  0.088257 -0.42333   0.43946  -0.13813   0.44983   0.30022  -0.15081
 -0.1995   -0.23411  -0.025566  0.59391   0.30435   0.33738   0.061797
 -0.57735   0.22963   0.18797  -0.18677   0.23011  -0.18681  -0.03924
  0.058806 -0.18461  -0.24586   0.67745   0.1667    0.29023  -0.066662
  0.33325   0.76512   0.40729   0.45963   0.13217   0.36774  -0.34113
  0.50243  -0.51133  -0.034244  0.20927   0.12049  -0.018293  0.38821
 -0.21151   0.24829  -0.34323  -0.3989    0.29626  -0.16573  -0.27609
 -0.29025  -0.22925   0.10873  -0.15488   0.21664  -0.40162  -0.39229
  0.55175   0.61577   0.12857   0.68774   0.27301   0.24616   0.044617
 -0.30299   0.53605  -0.2055   -0.25335  -0.41767   0.65848   0.5827
  0.48589  -0.50213   0.12023  -0.096719 -0.61335  -0.45036  -0.034848
  0.4923    0.14749  -0.084687  0.26968  -0.38444  -0.013731  0.11028
 -0.62812  -0.41873 ]"
14,shingon,"[ 2.4019e-01  3.5047e-01 -5.7940e-01  4.5211e-01 -3.1890e-01 -4.8874e-02
 -7.2666e-02 -8.3153e-01  1.5330e-01  2.6846e-01  1.0038e-01  5.4792e-01
  1.4209e-01  9.2482e-01 -3.1409e-01 -1.9093e-01 -3.4004e-01  2.7881e-01
 -4.7560e-01 -1.4055e-01  1.1227e-01 -8.0040e-02  8.4827e-02  1.5143e-02
 -6.5934e-01  1.1835e-01  2.4472e-01  4.1346e-03 -9.8125e-01  7.9170e-01
 -1.0968e+00  3.0118e-01 -6.2286e-01 -4.1457e-01 -5.7553e-01  3.1214e-01
 -5.3717e-02 -9.2382e-02  7.4050e-02 -1.0928e+00 -1.6448e-01  7.7253e-01
  3.9719e-01  3.7883e-01 -5.0377e-01 -3.3242e-01  4.1711e-01  1.1184e+00
  9.8595e-02  3.8425e-01  3.6925e-01  2.6528e-01  8.4662e-02 -1.3729e+00
 -2.5119e-01  4.1883e-01 -5.1808e-01  2.7054e-01  3.4329e-01 -7.5040e-02
 -5.3294e-01 -4.2810e-01  7.8342e-01  5.7546e-01 -4.6432e-01 -4.3418e-01
  3.2357e-01 -3.1886e-01  6.8237e-01  2.5780e-01 -5.2706e-01 -2.7820e-01
 -6.5320e-01  6.4627e-01 -1.0238e+00  4.1484e-01 -7.0951e-01 -2.0760e-01
  3.0686e-01  7.0542e-02 -1.1280e+00  7.8166e-04 -3.1743e-01  4.8794e-02
  3.8791e-01  1.2933e-01 -2.9445e-01 -2.3321e-01  3.8781e-01  1.7051e-01
  1.7828e-01  2.6784e-01  1.5720e-01 -4.1845e-01  1.2244e-02 -1.2098e+00
 -2.0826e-01 -4.6694e-01  3.1103e-01 -2.1882e-01]"
15,xlr,"[-5.1609e-01 -6.1692e-01  6.6784e-01 -5.4877e-01  2.1633e-01 -1.3143e-02
  8.7553e-02 -2.0034e-02  3.1825e-01 -7.7614e-02  5.6570e-02  1.4979e-01
 -2.9659e-01  6.0057e-01  4.8572e-01  7.7434e-01  3.5010e-01  2.6692e-01
  4.8607e-01 -6.5735e-04 -4.7816e-01 -3.5145e-01 -8.8647e-01 -1.6901e-01
 -1.2235e-02 -1.1516e-01  2.3314e-01  6.1344e-02 -9.7074e-01 -1.0485e-01
 -1.9829e-01  1.1708e-01 -3.6413e-01  2.9584e-01  6.0952e-01  1.5604e+00
 -1.6069e-01  3.3737e-01 -2.0389e-01  2.2070e-01  1.1370e+00 -5.9928e-01
 -2.8240e-02  5.5036e-01 -1.1838e+00  4.4610e-02  5.1049e-01 -7.6971e-02
 -1.6673e-01 -2.3449e-01 -1.7176e+00 -4.8619e-01 -5.3487e-01 -1.8393e-01
 -4.9129e-01  8.3572e-01  2.8442e-01 -1.1805e-01 -4.9744e-01 -4.1763e-01
  3.2586e-01 -8.6160e-01 -1.6300e-02  1.1818e-01  2.4459e-01 -8.3025e-01
 -2.7577e-01 -1.9162e-01 -3.8445e-01  6.6725e-02  1.3153e-01  2.1229e-01
  1.1674e+00 -5.8503e-01  2.3243e-01  2.2848e-01  9.2876e-01  4.0299e-01
  2.8477e-01 -1.6041e-01  2.7709e-01  1.5140e-01  6.8307e-01 -5.4432e-01
 -1.9693e-01  8.4864e-02  1.0535e-01 -7.3295e-02  5.4878e-01 -5.2777e-01
 -5.8334e-01  7.1713e-01 -3.5869e-01 -4.3385e-02  1.0025e-01 -6.9664e-01
 -3.2524e-01 -1.3036e-01  4.5053e-01 -9.2885e-01]"
16,finian,"[ 0.45077   0.33396  -0.61942   0.019008 -0.093627 -0.061288  0.65679
  0.045811 -1.1366    0.14554  -0.67063   0.60005  -0.1107    0.38539
  0.077886 -0.31272  -0.031073  1.0806    0.77464   0.11451   0.12123
  0.31366   0.62536  -0.97263   0.71291   0.39143  -0.69955   0.26822
 -0.70099   0.42359   0.006271  0.27787   0.16032   0.45491  -0.32927
  0.06062   0.58589   0.15548  -0.2777   -0.45084  -0.9765    0.53661
 -0.27979   0.77156   0.07244  -0.035854 -0.32233   0.16366  -0.046485
  0.3437    0.20623   1.0496   -0.13761  -0.40064  -0.3629    0.051387
  1.2064    0.70022  -0.58062  -0.72285  -0.73743  -0.85401  -0.29221
  0.1031    0.060859 -0.19796  -0.09375  -0.69398   0.43141   0.50238
  0.53992  -0.23281  -0.3756   -0.34451  -0.25778  -0.3939    0.14666
  0.057692  0.25367  -0.11261  -0.46356  -0.28914   0.53697   0.41996
  0.52998  -0.84059   0.39296  -0.3171    0.42284   0.92376   0.40181
  0.34545   0.26079   0.13382  -0.20859  -0.45337   0.18747   0.085688
 -1.3838    0.64234 ]"
