,word,values_
16,fabri,"[ 0.42158   -0.80073   -0.85901    0.12429   -0.12576    0.19629
  0.25197   -0.63143    0.15436    0.098746   0.28751    0.28278
 -0.57302   -0.56928    0.15484    0.26945   -0.018561   0.036793
  0.29274   -0.37053   -0.19486   -0.28026   -0.21311    0.099821
 -0.11519    0.12174    0.082907  -0.43003    0.01322    0.17795
 -0.1902    -0.54927    0.054154   0.14041   -0.12989   -0.42364
  0.0032742 -0.10639   -0.49472    0.29669    0.62376    0.15607
 -0.3469    -0.022766   0.28929    0.017467  -0.60402    0.44202
 -0.085027   0.43458   -0.14034    0.065024  -0.3808    -0.16474
  0.033589   0.69478    0.026495   0.175     -1.2759     0.4402
  0.53211   -0.29393    0.33128   -0.21294   -0.54327   -0.10554
 -0.18169   -0.77548    0.48607   -0.48033    0.33087    0.13485
 -0.17439    0.060701   0.061497  -0.066281  -0.083754  -0.31091
 -0.0019848 -0.1582     0.26396   -0.18776   -0.46416   -0.04168
 -0.046946   0.19655    0.0045296 -0.33878    0.0086563 -0.30901
 -0.06947   -0.026503   0.17528   -0.39753    0.1155     0.66121
  0.21222   -0.29432   -0.6481    -0.0023547]"
17,katō,"[-0.11042   -0.32147    0.30421    0.83108   -0.086733  -0.052805
 -0.44855   -0.32609    0.32406    0.012069  -0.43488    0.12859
 -0.22955    0.10254   -0.11018    0.067078   0.075576   0.48223
 -0.17716   -0.1221    -0.53777   -0.71169   -0.1083    -0.01615
 -0.18697   -0.35743   -0.27919    0.44495    0.24612   -0.30218
  0.086706   0.21574    0.035215   0.38272   -0.019818   0.083594
  0.77568   -0.44708    0.45673    0.10084    0.29218    0.56705
  0.33067    0.68504    0.16387   -0.19426    0.37435   -0.17571
 -0.20317    0.32516    0.28827   -0.11324    0.12527    0.3253
 -0.13779    0.85513    0.38477    0.70922   -0.65848    0.17295
  0.21086    0.51493    0.21847    0.56039   -0.0086613 -0.16609
 -0.14823    0.056184   0.32781    0.35195   -0.16031   -0.22311
 -0.26637    0.46908   -0.47256    0.25633   -0.48343    0.61168
  0.8279     0.026718  -0.6213     0.51028   -0.10892   -0.32717
  0.57978    0.39093   -0.36348   -0.032657   0.097489  -0.11105
  0.43668   -0.33331    0.12474    0.22637    0.52506   -0.0177
  0.20736    0.5176    -0.70601   -0.67888  ]"
18,questing,"[ 3.2080e-01  8.8496e-02  2.2364e-01 -3.3634e-01  4.6155e-01  4.2071e-01
 -1.4668e-01 -2.8281e-01 -2.0403e-01  1.1418e-01 -3.8549e-01  1.0233e-01
  5.8716e-01 -8.0606e-01 -1.9793e-01 -6.0506e-02 -5.0751e-01  1.0276e-01
 -7.3203e-03  2.7208e-01 -5.0976e-01 -5.7006e-01 -6.2828e-01 -2.6735e-01
  1.2553e-01  7.5659e-01 -3.6268e-01  4.3445e-01 -2.0189e-01  5.2169e-01
 -2.2711e-01 -3.8273e-01 -5.6611e-01 -5.6177e-01 -8.9181e-02 -4.0686e-01
 -6.8047e-01  7.7107e-02  5.6738e-02 -1.9921e-01  5.8683e-02  2.7998e-01
  1.5891e-02 -1.2800e-01 -2.9509e-01  2.4668e-01  8.0486e-02  1.1658e-01
  1.6048e-01  7.5940e-01 -2.6826e-01 -3.7738e-02  4.4294e-01 -8.6658e-02
 -3.1904e-02  3.8620e-01  5.5419e-01 -4.2822e-02 -3.4493e-01 -1.9379e-01
  4.8605e-01 -6.7982e-02 -4.2021e-02  9.7429e-02 -2.1926e-01  5.6923e-01
  2.5829e-01 -4.5044e-01  6.4052e-02 -4.5006e-01  3.0077e-01 -4.9022e-01
 -7.9713e-02 -3.3854e-02 -6.0547e-01  1.1461e-01 -1.9824e-01 -1.1893e-01
  4.2642e-01 -3.9315e-01 -5.5572e-01  5.2485e-01  1.3059e-01  3.0711e-01
  6.6008e-02  2.0501e-01  4.7912e-01  3.8299e-01 -3.9457e-01  2.4205e-01
 -2.6848e-01  3.8382e-01 -1.6808e-02  4.1097e-01  1.7830e-01 -2.3970e-01
  7.5400e-04 -5.0576e-01 -3.7336e-01  5.7129e-01]"
19,ihec,"[ 0.3842    -0.4786     0.56563   -0.7077    -0.67029   -1.1537
 -0.54341    1.2648     0.11393    0.71202    0.51759   -0.56568
  0.5351     0.29208   -0.26887    0.88849   -0.11169   -0.26959
  0.55344    0.69272   -0.43205   -0.015671   0.31868   -0.56636
 -1.0745     0.12987    0.020017   0.26829    0.4697     0.34602
  0.51608   -0.96377   -0.37575    0.32531   -0.31532   -0.90859
 -0.44821    0.58578    0.22488    0.98476   -0.23458    0.36
 -0.89063   -1.005      0.033845  -1.268     -0.18317   -0.45932
 -0.35068   -0.098449   0.75758   -0.66823    0.070781  -0.11709
 -0.22065    0.55002    0.054701   0.50849   -0.041662   0.027551
  0.51254   -1.1511    -0.331      0.45488    0.070033  -0.16813
 -0.86016    0.31176   -0.0248     0.76788    0.95067    0.38651
 -0.051992  -0.0056592  0.23409   -0.69875   -0.24733    0.11358
  0.33553   -0.5567     0.28978   -0.30848    0.5381     0.060563
  0.75227   -0.14254    0.45002    0.47295   -0.10707    0.66776
 -0.14092    0.75588   -1.2115     0.1965     0.72337   -0.57167
 -0.1556    -0.077333  -0.10971   -0.34007  ]"
20,númenor,"[ 0.47954   -0.19244    0.31601    0.065291  -0.30998    0.050303
  0.18664   -0.51945    0.073631  -0.1817     0.036947   0.45668
 -0.79243   -0.079905   0.32964   -0.46811    0.36429    0.48903
 -0.099746  -0.17401   -0.42715   -0.5926     0.11137   -0.0309
 -0.62279    0.42676    0.1603     0.3077     0.50471   -0.18763
  0.79362   -0.96952    0.05876   -0.21612   -0.37739    0.094764
  0.048728  -0.078951  -0.22654   -0.22441   -0.72533    0.49678
  0.25093   -0.004017  -0.32908    0.15198    1.1216     0.3855
  0.59024   -0.0016668 -0.69627    0.29196    0.11397   -0.0024254
 -0.29059    0.74801   -0.89954   -0.11232   -0.38743    0.27082
 -0.26269    0.2599     0.20061    0.041879  -0.35879   -0.075933
 -0.45201   -0.1226    -0.3009     0.093015   0.40999    0.46448
  0.32174    0.42701   -0.3172     0.052545  -0.33953    0.83855
 -0.090652   0.7009    -0.39301    0.28296   -0.34068    0.56457
  0.30722   -0.060339  -0.21118   -0.66491    0.35617    0.034453
  0.44893   -0.074466   0.42738   -0.24239    0.0070322 -0.60511
  0.1687    -0.19377   -0.40215   -0.29374  ]"
21,ovalle,"[-0.20312   -0.39283   -0.85277    0.055709   0.18644    0.074004
 -0.13109   -0.4867     0.59119    0.14099   -0.13803    0.12499
 -0.31396   -0.28281    0.45318   -0.59045    0.012998   0.42815
  0.41835   -0.090715  -0.46439    0.0067607 -0.025963   0.55929
 -0.20021    0.28294    0.9053    -0.1709    -0.41267   -0.5
 -0.31822   -0.91156    0.37789    0.36335    0.046899   0.10625
  0.0047566  0.11584    0.26223   -0.22035    0.25228   -0.15844
 -0.21658   -0.13951    0.057962   0.45758   -0.077643  -0.09283
 -0.03044    0.20687    0.17793   -0.25517   -0.58755   -0.50759
 -0.21637    0.59203   -0.47256    0.17729   -0.75921    0.10882
  0.75933    0.016658   0.27134    0.037434  -0.38374    0.12579
 -0.33341    0.23879   -0.35147    0.55772    0.60945   -0.35611
  0.50783   -0.18005    0.67998    0.28153    0.38472   -0.092742
  0.072584  -0.13684    0.12964   -0.16528    0.0031409 -0.34552
  0.3017     0.31638    0.06835    0.25695   -0.48991   -0.012716
  0.79379    0.011635   0.095451   0.46966    0.51472    0.34586
 -0.27958    0.094954  -0.62191   -0.20194  ]"
22,verticals,"[-0.01778    0.25005   -0.18824   -0.069002   0.77832   -0.36584
 -1.1131    -0.17702   -0.22647   -0.016388   0.44544   -0.61091
  0.096146   0.13723    0.0034578  0.12276    0.036351   0.16229
  0.063739   0.043655  -0.09961    0.32607   -0.33614   -0.20643
 -0.053679   0.025862  -0.14287    0.95784   -0.54793   -0.29628
  0.59524   -0.70894    0.17559   -1.2516    -0.16139    0.43532
 -0.075115  -0.71818   -0.49524    0.041249   0.23496   -0.11669
 -0.29919    0.33827   -0.49638    0.11024    0.30949    0.59995
 -0.045315   0.17847    0.12679    0.18698   -0.26265    0.4171
  0.90275    0.91924    0.48952    0.10975   -0.52464    0.13296
 -0.54422    0.091877   0.12592    0.1369     0.049198  -0.11392
 -0.19252   -0.62962    0.50929   -0.51834   -0.20981    0.3158
  0.24581   -0.35123   -0.22584    0.18115   -0.083877  -0.41066
  0.57102   -0.89125   -0.38382   -0.19711   -0.18194    0.84878
  0.42983   -0.24517   -0.41016   -0.36522   -0.44552    0.42369
  0.55543    0.66362   -0.70762   -0.34899    0.168      0.64691
  0.15604   -0.30145    0.30221    0.57794  ]"
23,ansf,"[-0.7723     0.38187   -0.24238    0.20417   -0.63178    0.47299
 -0.32214    0.59095    0.89671   -0.57444    1.3404    -0.06296
  0.3383     0.8842    -0.48429    0.010012   0.099286  -0.41625
 -0.46702   -0.31197   -0.22291   -0.96007   -0.19811   -0.17707
 -0.28746   -0.36459    0.56792   -0.3091     0.82813   -0.27077
 -0.25949   -0.082052   0.17454   -0.14163    0.26362   -1.5359
 -0.045233   1.3209     0.027245   0.73495    0.10208    0.039186
  0.11643    0.9315     0.78716   -0.25754   -1.2124     0.78258
 -0.46023   -0.26646   -0.17638    0.45471    0.58705    0.45324
  1.1103     0.77314    1.5256     0.022175  -0.58404    0.52275
  0.0050086 -0.80137   -0.21979    0.26301   -0.044321   0.65309
 -1.2551    -0.72666    0.37716    0.8097     0.52557   -0.51333
  0.16883   -0.78257   -0.27808   -0.074572   0.040191   0.50872
  0.22701    0.042405   0.47317   -0.39659    0.72412    0.24018
  0.38109    0.65604    0.68315    1.3721     0.064203   0.18322
  0.47984   -0.55419   -0.85685    0.036046   0.052796   0.13633
  0.46173   -0.4366     0.047992   0.26169  ]"
24,hilltoppers,"[ 0.43587   -0.36916    0.41877   -0.44229   -0.73447   -0.26433
  0.7362    -0.05698   -0.55673    0.039295  -0.61993   -0.20416
  0.68639   -0.41937   -0.83619    0.38984   -0.14918   -0.1668
 -0.10774   -0.5483    -0.06627    0.46434   -0.44673   -0.4119
 -0.38947    0.18132    0.17057   -0.40229   -0.0761    -0.21697
 -0.099806   0.3095    -0.018939   0.053102  -0.22649    0.02654
 -0.37335    0.016853  -0.28897   -0.16239   -0.1396    -0.085089
 -0.69969   -0.3343     0.11177    0.022741   0.45095    0.17158
  0.42903   -0.021401  -0.82887    0.094283   0.38539   -0.13422
  0.036894   0.67506    0.24445   -0.29762   -0.99592   -0.49863
  0.35956   -0.17198   -0.040101   0.26718    0.4618     0.59591
 -1.2128     0.55633   -0.64615    0.28027   -0.43761    0.58129
  0.85831    0.50846   -0.61268    0.81514    0.32993    0.77382
  0.59327    0.0044751 -0.030377   0.26728   -0.83968   -0.19027
  0.42826   -0.4205    -0.10557    0.24725    0.15135    0.33998
 -0.21947    0.12832   -0.39699    0.055307  -0.14839   -0.76959
 -0.76126    0.09678    0.35012   -0.19054  ]"
25,dgb,"[ 1.2118    0.57321  -0.15799  -0.014273 -0.15061  -0.85154  -0.9836
 -0.051202  0.26473  -1.2848   -0.71259  -0.61184   0.43449   0.15767
  0.098433  0.61606   0.61865  -0.13527  -0.25374  -0.8063    0.81045
  0.53288  -0.24283  -0.040841  0.091536 -0.26544  -0.07925  -0.056331
  0.33103   0.45353  -0.21781   0.11271  -0.19405  -1.1793   -0.44046
 -0.44475   0.48754   0.14106   0.50895  -0.095398  0.11428   0.12421
  0.82217   0.5608    0.087372 -0.43493  -0.11172   0.37645  -0.93729
  0.69956   0.32093   0.78517  -0.35758  -0.59531   0.37065   0.48033
 -0.30285   0.91296  -0.20321   0.27866   0.72964  -0.50504   0.27063
  0.11073  -1.1359   -0.58278  -0.11253   0.34156   0.68491  -0.75283
  0.18489  -0.39303  -0.32591  -0.1174    0.079249 -0.39621   0.41112
  0.21023  -0.51152   0.27174  -0.71828  -0.42824   0.24987  -0.12068
  0.24611  -0.34661  -0.31574   0.5131    0.70703   0.10258   0.79267
  0.43654   0.012674  0.082517  1.1936   -0.26462  -0.12376   0.60841
  0.21935   0.039795]"
