,word,values_
4,ryman,"[ 0.17041    0.30527    0.64146   -0.54965   -0.059442  -0.079481
 -0.29238   -0.29916   -0.29556    0.64362   -0.028653  -0.25014
 -0.64124   -0.54233   -0.96727    0.16551    0.48676    0.48151
 -0.16781   -0.31427    0.059176   0.22278   -0.076138  -0.21448
  0.30495   -0.64822    0.14303    0.42997   -0.052517  -0.44075
  0.19787    0.24343    0.40109    0.10144   -0.48902    0.69269
  0.42748    0.3061    -0.6717    -0.07884    0.71963   -0.12542
 -0.40537    0.91232   -0.26331    0.82363   -0.36429   -0.3153
  0.40943    0.20681   -0.4984    -1.0634     0.032654  -0.766
 -0.10845   -0.020185  -0.52334   -0.31456   -0.92128    0.11966
  0.041469  -0.0057947 -0.70395    0.31693   -0.6693     0.24957
  0.079936   0.45091   -0.36674   -0.37833   -0.28205    0.074125
  0.76967   -0.14583   -0.085801   0.13144    0.76208   -0.18167
  0.30769    0.30467   -0.47017    0.26846    0.6048     1.0096
 -0.13814    0.23375    0.4152     0.083812  -0.12368   -0.15917
 -0.11248   -0.31803    0.24791    1.297     -0.4566    -0.29552
  0.99335   -0.11214    0.48825    0.17735  ]"
5,hunterdon,"[ 5.4148e-01  1.8647e-02  1.1616e+00 -3.2992e-01  5.9926e-01 -3.9535e-02
  5.6337e-01  1.4415e+00 -9.1689e-01  5.2720e-01 -1.4306e+00 -3.0318e-01
 -3.8649e-01  6.4352e-01  3.3719e-01 -4.3862e-01  7.4529e-02 -9.2031e-01
 -2.2705e-01 -7.7747e-01 -2.0535e-01 -1.9407e-01  5.0984e-01 -4.2129e-01
 -7.5992e-01 -1.3044e-01  6.0493e-01  1.2978e-01 -7.4220e-01  5.9979e-01
  3.9977e-01 -2.1889e-01 -1.7563e-01 -5.6579e-01 -7.0380e-01 -4.8040e-01
  5.2878e-01 -6.3958e-01 -1.8198e-02 -1.1080e-01 -1.6740e-01  6.6428e-01
 -9.3097e-01 -5.8381e-01 -7.1290e-02  2.2906e-01  5.9332e-01 -7.0647e-01
 -8.0657e-02 -2.5714e-01 -3.1418e-01 -1.6292e-01 -2.3026e-01 -1.4989e+00
 -1.1179e-01 -2.8757e-01  4.9564e-01 -6.8924e-01 -8.5796e-01 -4.7253e-01
 -1.5689e-01  1.3239e-01  9.0009e-02  5.7339e-01 -3.9349e-01 -3.9893e-01
  3.8692e-02  5.1123e-01  2.0326e-01  9.5658e-01  2.6828e-01 -4.4935e-01
  7.5683e-02 -1.7833e-01  8.7053e-01 -1.3087e-01  3.7757e-01  2.3736e-01
  8.6897e-01 -3.6162e-01  4.1476e-02  8.3989e-01 -1.1122e-01 -8.5978e-01
  5.7879e-01  3.8732e-01 -7.3861e-01  1.6828e-01  2.8500e-01  8.5896e-02
 -4.3998e-01 -3.6713e-01 -1.8692e-02 -8.6281e-02 -2.9229e-01  2.3145e-01
  2.5891e-01 -8.9147e-02  4.4965e-04 -1.1124e-04]"
6,rvs,"[ 1.6205e-02  4.8255e-01  5.2766e-02 -2.2293e-01 -4.7045e-01  9.4786e-03
  2.4798e-01  6.2911e-01  6.4297e-01 -7.9844e-03  4.7461e-01 -2.5693e-01
 -4.9157e-02 -9.9375e-03  7.9427e-01 -5.1268e-01  2.7094e-01  6.8483e-01
  1.0407e-01  4.6635e-01  5.8414e-01  4.8733e-01  2.3137e-01  6.6917e-01
 -5.7320e-02  7.2408e-02 -8.3312e-01  6.4870e-01 -6.5907e-01 -6.7990e-02
  2.6520e-01 -1.0051e-01 -2.5193e-01  2.7721e-01  2.4758e-01  3.9338e-01
  3.3081e-01  9.3581e-01 -1.7245e-02 -1.1052e-02  4.4900e-01  3.6140e-01
 -1.9207e-01  1.5082e-01 -7.9930e-02 -2.4989e-01 -2.1315e-03  5.2456e-01
  1.2378e-01 -3.3321e-01 -7.8772e-02 -3.6318e-01  2.5649e-01 -3.4185e-01
  5.6614e-01  8.8195e-01  6.6236e-01 -1.0588e-02  1.2138e-01 -2.5356e-01
 -5.1049e-01  1.2142e-01  4.7816e-01  6.8640e-01 -1.4108e-01  5.2839e-01
  4.6647e-01 -1.1452e-01 -6.5121e-02 -5.2582e-01  8.2331e-02 -4.8615e-01
 -8.8802e-04 -6.5688e-01 -2.5611e-01  5.1464e-01  4.7229e-01  3.0451e-01
  1.8733e-01 -3.3248e-01 -8.6546e-02  1.0339e-01  1.5406e-01  6.4034e-02
  7.3832e-01  4.7205e-01 -5.9114e-02 -6.4068e-01 -6.9824e-01  1.3707e-01
 -2.3799e-01  3.7644e-01  3.0663e-01 -9.4034e-01 -3.1309e-01 -6.2723e-01
 -2.6927e-01  4.2094e-01  9.3942e-01  4.7899e-01]"
7,daei,"[ 0.48681   0.9355    0.36279  -0.527     0.17472  -0.32875  -0.20084
  0.10644  -0.089497  1.154     0.62842  -0.79043   0.18593  -0.86279
  0.17072   0.26552   0.19531   0.23672  -0.68226  -0.33332  -0.8504
  0.27421  -0.40784   0.27293  -0.49797   0.60792  -0.26416   0.78738
  0.29872   0.48759  -0.42458   0.029082 -0.65141   0.34859  -0.27961
 -0.31811   0.12653   0.96223  -0.86436  -0.23803   0.47126   0.79449
  0.81955  -0.30443   0.39092   0.29452   0.016246  0.18911   0.44564
  0.33395   0.68605   0.31652   0.012104  0.81356  -0.050727  0.25545
 -0.71816  -0.1342   -1.2532    0.021096 -0.047323 -0.31557   0.070997
  0.25486  -0.14162   0.5853    0.78218   0.078673 -0.99478   0.15634
  0.4182    0.31605   1.3298    0.27114  -0.04682  -0.19932  -0.29784
 -0.50349   0.50414  -0.17922   1.0909   -0.39438  -0.15792  -0.072055
  0.054764 -0.49063  -0.56081   0.23573   0.24612  -0.57389  -0.18195
  0.82614  -0.77705  -0.13965  -0.30243  -0.41638   0.92036   0.21682
 -0.098808 -0.028298]"
8,elsom,"[-1.1047     0.06526    0.3768    -0.55586   -0.2132    -0.84717
 -0.79795    0.39993   -1.1965     0.13092    0.062139  -0.64671
 -0.40523   -0.27336    1.3874     0.056504   0.21123    0.077461
 -0.95642    0.36905    0.81567   -0.23111   -0.036575   0.2824
  0.088046   1.492     -0.19095    0.1388    -0.39098    0.54218
  0.27556    0.23752   -0.63608   -0.34428    0.6309    -0.63731
 -0.33775   -0.32639    0.15791   -0.021056   0.0015288  0.17486
  0.28789   -0.11563    0.052665   0.57722   -0.34536    0.93371
  0.41899    0.002611   0.70466    0.33947    0.31658    0.30509
  0.056619  -0.034323   0.59263   -0.66889   -1.3831    -0.17776
 -0.071122  -0.32034    1.0086     0.0021638  0.34702   -0.016631
  1.1188     0.21398   -0.37044   -0.38382    0.18661    0.40602
  0.30448   -0.52406   -0.12897   -0.98376   -0.74145    0.76317
  0.72101    0.55629   -0.50449   -0.47623    0.21029   -0.56344
  1.0487    -0.58759    0.26879   -0.34872    0.18931    0.21999
 -1.3245     0.39641   -0.23042   -0.18184   -0.45856    0.82086
  0.4531     0.32031   -1.3154    -0.51361  ]"
9,constitutive,"[-0.5542    -0.29758    0.61901    0.55747   -0.50577    0.33753
  0.16907   -0.019767  -0.11196   -0.053898  -1.0361    -1.2
 -0.22951   -0.062332  -0.19555    0.54326    0.45844    0.53803
  0.96943   -0.96554    0.42866   -0.74366    0.38438   -0.16601
  0.21581   -0.22265    0.39494    0.18931   -0.018337  -0.037339
  0.1312     0.095265  -0.59585   -1.0271    -0.34593   -0.14072
  0.48814   -0.075483   0.097428   0.62766   -0.090377   0.15997
  0.85434    0.076034  -0.15739    0.11941   -0.037108   0.16542
 -0.77414   -0.16207   -0.45933    0.098502  -0.30139   -0.011397
  0.2081     0.87506    0.35506   -0.8145     0.10685    0.2421
 -0.4627    -0.27142   -0.57214   -0.37006   -0.0051642  0.08722
 -0.67191    0.43909    0.27462   -1.162     -0.071029  -0.22169
  0.34665   -0.015222   0.03476   -0.42199    0.66847    0.11152
 -0.35846   -0.24091   -0.68157    0.76477    0.59803   -0.060442
 -0.52961    0.87843    0.27562   -0.87147    0.33257   -0.56715
 -0.83336    0.20886   -0.66183    0.45164    0.96695   -0.28191
 -0.42474   -0.54335   -0.23309    0.043165 ]"
10,whitehaven,"[-3.7673e-01 -4.0356e-01 -1.2098e-01  7.8198e-02  6.5786e-04  3.8357e-01
 -5.9693e-01  2.3408e-01  5.7295e-02 -8.8395e-02 -1.5984e-01 -2.8335e-01
 -8.8554e-02 -2.1725e-01  1.4809e-01 -4.2653e-01  6.4328e-01 -5.3445e-01
 -4.4476e-01  3.1996e-01  3.8764e-01 -1.0520e-01  1.6354e-01 -2.6545e-01
 -2.9127e-01 -1.0519e-01 -2.0496e-01  6.1958e-01 -4.6322e-01  1.1285e-01
 -4.5122e-02  8.1038e-02  5.5144e-01  1.9633e-01 -2.4802e-01 -3.9011e-01
 -7.6787e-01  3.2766e-02  7.6086e-02  1.5440e-01 -1.2029e-01  1.3668e-01
 -3.3445e-01 -3.3665e-01 -2.8415e-03  5.9671e-01  8.5035e-01  4.3717e-02
  5.8818e-01 -2.5666e-02 -3.5446e-01  1.0707e-01 -1.9293e-01 -1.3883e-01
 -3.8009e-01  4.6417e-01 -2.4614e-01 -8.2283e-01 -1.0332e+00 -2.6434e-01
 -6.9385e-01 -3.1837e-01 -5.6153e-01  4.1605e-01 -4.9917e-01 -1.5551e-01
  8.4012e-01 -3.0776e-01  2.9545e-02 -2.6719e-01 -2.1157e-01 -5.7903e-01
  3.8041e-01 -5.6687e-02  6.9048e-02  3.2672e-01  9.3909e-01 -1.0936e-01
 -1.4389e-01 -6.7771e-01 -9.4000e-02 -1.0410e-01  7.8390e-01  3.1763e-01
  7.7710e-01 -5.0969e-02 -2.3187e-01 -4.8005e-01  6.2048e-01  9.4724e-01
 -3.4789e-01  3.2558e-01  7.8681e-02  2.1512e-01  5.1060e-02 -5.1938e-02
  1.0651e-01  9.6391e-01  8.2930e-01 -3.1181e-01]"
11,disinfect,"[-0.35657    0.18142   -0.62728    0.39192   -0.94076    0.32694
 -0.42318    0.87546    0.84628    0.47216   -0.18441   -0.29665
  0.36624   -0.25345   -0.39222   -0.38476    0.36305   -0.022312
 -0.2926    -0.4711     0.11175   -0.16295    0.31038   -0.34719
 -0.6945     0.42591   -0.18464    0.46252   -0.11622   -0.061915
  0.28635   -0.082471  -0.15266    0.46859   -0.50966   -0.33914
 -0.65027   -0.53445   -0.73321   -0.17638   -0.052355  -0.26035
 -0.69873   -0.0038986 -0.14728    1.4587    -0.56848    0.25025
  0.16861   -1.0657    -0.45495    0.50002   -0.081548   0.13074
 -0.25867    0.3641     0.1684     0.18399   -0.18151   -0.17215
 -0.30718    0.051728   0.3079     0.70736   -0.1325     0.78859
  0.72948   -0.39517   -0.39647   -0.79288   -0.451     -0.42683
  0.34772   -0.0025984  0.58867    0.49796   -0.57283    0.0044166
  0.19675   -0.056021   0.29342    0.0048109 -0.34141    0.90174
  0.25013    0.56961    0.21469    0.89204   -0.79126    0.84926
 -0.31572    0.048541   0.078626  -0.85836   -0.116      0.10893
 -0.74231    0.19279    0.051585   0.20501  ]"
12,cejka,"[-0.23145   0.66141   0.42804  -0.31836   0.080718  0.20205   0.27859
 -0.076054 -1.0091    0.2449    0.57381   1.2361    0.18721   0.23419
  0.45133   0.50015  -0.19318  -0.30348  -0.099059 -0.1047   -0.34703
  0.29623   0.022516  1.3461   -0.11895  -0.17006   0.016857  0.5207
  0.70423  -0.53273  -1.2026    0.65321   0.10105  -0.45064   1.1597
  0.41829   0.67658  -0.79625   0.011338  0.66517   0.13642  -0.46526
  0.51975   1.3018   -0.32314  -0.14932   0.26946  -0.31292  -0.04946
 -0.26044   0.019503 -0.34719  -0.44718   0.37249  -0.36445   0.17297
  0.30663   0.41478  -1.2025    0.089684  1.0424   -0.2604    0.28295
  0.76633  -0.11985   0.20919   0.076765  0.083066 -0.31464  -0.12112
 -0.61921   0.061703  0.28446  -0.22409   0.29429   0.21652   1.0105
 -0.48695   0.42726   0.45836   0.44442   0.60771  -0.057223  0.49503
 -0.16021   0.18535  -0.48765   0.80636  -0.4402    0.23344  -0.069883
 -0.15215   0.59994   0.34546   0.22824   0.59799   0.33926  -0.34625
 -0.96439  -0.051712]"
13,transfiguration,"[ 0.42513    0.1738    -0.22378    0.2664    -0.027668   0.62346
 -0.20655   -0.083729  -0.1511    -0.10298    0.1286     0.49865
  0.50964    0.61058    0.0045141  0.033895   0.12794    0.26907
 -0.42813    0.29802   -0.21807   -0.8509    -0.43906    0.43865
 -0.1126     0.03713   -0.24363    0.50543   -0.26742    0.81935
 -0.34083   -0.98645   -0.18203    0.31578   -0.7409    -0.29469
 -0.33406   -0.12122    0.65978   -1.0898     0.31934    0.68552
  0.21071    0.009092  -0.45852   -0.14269    0.50719    0.27067
  0.12453    0.43145    0.30955    0.09262   -0.44918    0.24879
 -0.97336   -0.60566    0.31692   -0.39226   -0.82924   -0.7483
  0.1635    -0.040801  -0.034937  -0.30652   -0.62564   -0.16064
 -0.43123   -0.93916    0.070894  -0.62645    0.68219   -0.21445
  0.46294    0.34888    0.55781   -0.75945    0.53017   -0.11503
 -0.052994  -0.18667   -0.37336    0.18848   -0.027803   0.31541
  0.06453   -0.2038    -0.079179  -0.4234     0.97311   -0.18778
 -0.22737    0.11748    0.082633   0.82363   -0.079296  -0.99137
  0.41214   -0.6831    -0.093625   0.2957   ]"
