,word,values_
4,gottis,"[ 2.5824e-01  2.6510e-03 -2.1691e-01 -2.5481e-01 -2.0803e-01 -1.6138e-01
 -7.9121e-02 -1.3476e-01  5.6578e-02 -4.5939e-01  3.4176e-01  1.8580e-01
 -5.2881e-04 -1.4301e-01 -3.1909e-01  8.1458e-02 -4.7609e-01  1.6701e-01
 -8.2234e-02 -2.7470e-01 -3.3881e-01 -2.6002e-01 -8.8285e-02 -3.6153e-02
 -2.7306e-01 -1.3771e-01 -1.6691e-01  2.2848e-01  8.5689e-02 -9.2155e-02
  3.6256e-01 -2.0894e-01  1.3515e-01  2.9585e-02  7.2200e-02 -8.5371e-02
 -5.8150e-02 -3.1300e-01  1.2010e-01  1.2960e-01  2.8896e-01 -3.2162e-03
 -2.9026e-01  3.8768e-01 -1.6928e-01  1.0657e-01  2.9324e-01  3.0366e-01
  1.7223e-01  1.3497e-01  6.5179e-02  2.9025e-01 -1.2287e-01 -4.0908e-01
  2.5902e-01  9.8694e-01  2.5995e-01  5.8725e-02 -3.7520e-01 -3.2131e-01
 -2.0022e-03  6.0507e-02  5.4312e-02 -3.1887e-01 -2.1611e-01  3.0647e-01
 -5.7935e-01 -3.0631e-01 -7.0716e-01 -3.7323e-01  6.5262e-02  1.9151e-01
 -1.8083e-02  1.5315e-01 -1.6065e-01 -5.6158e-02 -1.6635e-01 -2.6674e-01
  6.0487e-01 -9.8575e-03 -2.7612e-01  3.9964e-02  4.5546e-01 -1.3799e-01
  1.5394e-01 -1.8203e-01 -1.6041e-04  7.3021e-03 -3.5461e-01  1.6011e-01
 -3.6473e-01 -2.4300e-02  1.2045e-01 -7.9981e-02 -4.8874e-02 -3.0272e-01
 -1.4869e-01  1.2908e-01 -2.6980e-01  1.6787e-01]"
5,cojutepeque,"[-0.037332   0.17722   -0.31845    0.43324    0.24083    0.3133
  0.18741    0.061017   0.25559    0.28162   -0.043058   0.04088
 -0.3464    -0.0062048 -0.036334  -0.011101  -0.2566    -0.010119
  0.076507   0.11941   -0.16354    0.34921   -0.0069036  0.13668
 -0.27522    0.29892   -0.16124    0.13284   -0.19607    0.043762
  0.12803   -0.2696     0.19845    0.17682   -0.30714    0.034996
 -0.11371   -0.43968    0.015404  -0.31292    0.35098   -0.28567
 -0.06846   -0.041473  -0.11808    0.2427     0.28052    0.30868
  0.12229    0.63932   -0.097143  -0.27552   -0.40885   -0.5026
  0.22332    0.69795   -0.13749   -0.41697   -0.3779    -0.30747
 -0.37488   -0.053839  -0.45834   -0.58862   -0.62874    0.31568
 -0.35755   -0.064594  -0.42707    0.27859   -0.024223   0.032796
 -0.083511   0.58633   -0.16524   -0.027241   0.73357   -0.099891
  0.51081    0.22316   -0.092134   0.47221   -0.10437   -0.046511
  0.53803    0.41145   -0.14587   -0.035386   0.21654    0.27998
  0.27776   -0.080294   0.079254  -0.069911   0.14046    0.1698
  0.33185    0.5214    -0.2139    -0.028334 ]"
6,write-offs,"[-2.0012e-01 -1.7197e-01 -4.1285e-01  3.1864e-02 -2.8141e-01  1.8768e-01
 -1.3783e-01 -9.5107e-02  8.5399e-02 -1.2417e-01 -5.6938e-03  2.2231e-01
 -3.4162e-01  1.3273e-02  1.9997e-01  1.5385e-02 -4.4628e-01  2.8587e-01
  2.8908e-01  1.7228e-01 -4.1733e-03  1.3213e-01 -2.8351e-01  2.6392e-01
 -2.6053e-01 -1.5245e-01  2.5223e-01  4.8202e-01 -2.8020e-01 -3.6380e-01
  2.6653e-01 -5.6379e-01 -8.6113e-03 -4.5609e-01 -5.9481e-02 -5.4831e-01
  6.9422e-02 -3.7009e-01 -3.3697e-01 -1.2278e-02  2.6898e-01 -5.2163e-02
 -8.2104e-02 -9.2196e-05  1.3407e-01 -2.5413e-01  1.8687e-01  2.4807e-01
 -1.0624e-01 -3.4260e-01  2.4920e-02  3.1564e-01 -8.6635e-02 -3.1892e-01
  5.7255e-01  1.0756e+00  3.5660e-01 -1.1885e-01 -1.4802e-01 -1.4470e-01
 -3.1748e-02 -4.0550e-01  2.7591e-01  1.7822e-01 -1.8258e-01 -2.4359e-01
 -2.0582e-01 -5.1149e-01  9.5385e-02 -6.4059e-01 -2.8382e-01  2.4237e-02
  1.9346e-01  7.0635e-01 -1.7284e-01 -8.4498e-02  1.3319e-01  4.8838e-02
  3.5778e-01  9.7573e-02 -3.6858e-01 -1.3935e-01  4.2856e-01 -8.1396e-02
  1.4717e-01  1.8227e-01 -1.3034e-01 -1.8199e-01 -3.1862e-01 -1.5726e-02
 -3.1565e-01 -3.1641e-02 -5.0178e-02 -1.8355e-01  4.2993e-01  2.6494e-02
  2.4619e-01  3.5628e-01 -8.5801e-02 -2.1400e-01]"
7,athalia,"[ 0.26023   -0.19127   -0.46076    0.39427   -0.34558   -0.13744
  0.289      0.0038372  0.27715   -0.20244   -0.021203   0.084257
 -0.10389   -0.02567   -0.48997    0.11515   -0.28696    0.32174
  0.081691   0.30218    0.20974   -0.20106   -0.42208   -0.33541
 -0.13841    0.48028    0.53851    0.24948   -0.013371   0.18202
  0.22704   -0.47394    0.43866   -0.089395   0.13883   -0.062622
  0.15929   -0.64742   -0.17747   -0.030418   0.0098545  0.14941
 -0.047883   0.41195   -0.099883  -0.13716   -0.22473    0.10522
 -0.0044707  0.71186    0.095928  -0.0050792 -0.20857   -0.35834
  0.22439    0.57988    0.25697    0.20296   -0.75832   -0.26443
  0.10766   -0.44448   -0.28966   -0.12646   -0.3446     0.37825
  0.18443   -0.43875    0.047579   0.042245   0.24984    0.36962
  0.067412   0.61831    0.26517   -0.038226   0.017195   0.24379
  0.55314   -0.0025677 -0.55005   -0.069992   0.085348  -0.092795
  0.61596   -0.20917   -0.261      0.042822   0.19591    0.20709
 -0.096719   0.15791    0.46435   -0.12927    0.79889    0.083456
  0.26521    0.24977   -0.69432   -0.10047  ]"
8,pinedjem,"[ 0.67262   -0.15844   -0.14664    0.24414   -0.49369   -0.033553
  0.082104  -0.51123   -0.27067    0.10053    0.10544    0.25397
 -0.32025   -0.11032    0.23337   -0.20603   -0.71769    0.049667
 -0.42202    0.039546  -0.67951    0.080439  -0.30962    0.017253
 -0.10066    0.16895   -0.3557     0.20971    0.57977    0.13735
  0.19237   -0.28939    0.26251    0.30758   -0.025969  -0.039968
 -0.41205   -0.27188    0.60107   -0.070661  -0.42652    0.4072
  0.0083559 -0.39059   -0.20492   -0.012852   0.61347   -0.12667
  0.69775   -0.21921   -0.081585  -0.11711   -0.52628   -0.92141
 -0.021768   0.85488    0.09004    0.71184   -0.21282   -0.32251
  0.17387   -0.37801   -0.033313   0.066633  -0.6413    -0.14303
  0.18216    0.023682  -0.12242    0.057702   0.81027    0.01539
  0.46095    0.64155   -0.081942   0.29762    0.07356   -0.067511
  0.98155    0.087044  -0.010809   0.14959   -0.058629   0.094453
  0.40695    0.20687   -0.62951   -0.5906    -0.42176   -0.22822
 -0.17783   -0.10886    0.19214    0.15797    0.20087   -0.10161
  0.32923   -0.072016  -0.6534     0.19698  ]"
9,rigamarole,"[ 0.17629    0.34079    0.10202    0.1524     0.030403   0.13398
  0.16469   -0.12551    0.089125   0.18923   -0.10091    0.44995
  0.14173   -0.08238   -0.018716   0.32101   -0.37407    0.70018
 -0.12283    0.14292   -0.32428    0.014579  -0.49347   -0.62187
 -0.12483   -0.061515   0.52259    0.25609   -0.072574  -0.33528
  0.062808  -0.48875    0.13355   -0.76324    0.059679  -0.21127
  0.33384   -0.60194   -0.10061    0.094879   0.17543    0.18028
 -0.15542    0.55853   -0.39321   -0.12963    0.12071    0.084683
  0.066538   0.05583   -0.068697   0.24358   -0.4221    -0.65166
  0.65523    0.44711   -0.10666    0.42471    0.062386  -0.044942
 -0.16713   -0.23923    0.14921   -0.3484    -0.28718    0.091787
 -0.48099   -0.0027189 -0.1064    -0.25693    0.11703   -0.30686
  0.31398    0.10953   -0.26127    0.58872   -0.18377   -0.13483
  0.52425    0.18318   -0.49551    0.38237    0.22694    0.19704
 -0.047074   0.44471   -0.24456   -0.096944  -0.0051817 -0.01045
 -0.28659    0.13541   -0.68695   -0.25342    0.86615    0.024497
  0.12539    0.3327    -0.36051    0.68596  ]"
10,twala,"[ 1.4440e-03 -3.7964e-01 -1.5223e-01  2.4451e-01  1.4533e-01 -9.3644e-02
 -3.2413e-02  1.5738e-02  2.8113e-01 -2.5534e-01  2.1716e-02 -1.2276e-01
 -1.2686e-01 -3.6890e-01  2.7070e-02 -3.9893e-02 -5.8674e-01  1.1382e-02
  7.7659e-04 -1.2396e-01 -6.2354e-01 -1.5475e-01 -1.4468e-01  1.2178e-01
 -1.1074e-01  1.4112e-01 -7.2150e-02  4.9705e-02  6.1954e-03 -1.2958e-03
  2.4107e-01 -2.6682e-02  3.0130e-01 -5.6565e-01  2.0098e-02 -2.1792e-01
  1.1972e-01 -2.9605e-01  1.6641e-01 -2.8425e-02  1.0640e-01  1.9772e-01
 -1.0462e-01  3.0781e-01 -4.7418e-01 -4.8461e-02  1.5859e-01  2.5104e-01
  1.7678e-01  3.2871e-01  2.4310e-01 -1.0399e-01 -1.4566e-01 -4.4866e-01
  1.4891e-01  7.7803e-01  2.6093e-01  4.0984e-01 -6.6851e-01 -3.9231e-01
  3.5710e-01 -3.6843e-01  1.1406e-01 -3.3512e-01 -2.6869e-01 -2.1198e-01
  8.5077e-02  2.7615e-02 -9.6083e-02  2.1016e-01  9.6433e-02  1.1420e-01
  2.1187e-01  2.5183e-01 -1.2858e-01  2.6103e-01  2.2792e-02 -8.6064e-02
  3.9290e-01  8.0094e-02 -7.6896e-02 -8.6768e-02  1.8722e-01 -1.2130e-01
  6.6520e-01  3.9867e-01 -1.9403e-01  4.4768e-02 -3.3019e-01  5.1358e-02
  1.9374e-01  1.3972e-02  2.0940e-01 -5.0320e-01 -9.1853e-02  9.2853e-02
 -1.4817e-01 -6.9369e-02 -4.8049e-01  9.4808e-02]"
11,40.52,"[ 0.26445   -0.032526  -0.096469   0.39915   -0.12993    0.37635
 -0.23089   -0.15152    0.4997    -0.028628   0.15365    0.33514
 -0.57053   -0.076963   0.067796  -0.37362   -0.065644  -0.029134
 -0.027071   0.31019   -0.12101    0.27494   -0.61377   -0.25661
 -0.029353  -0.014464   0.19844    0.47029    0.26404   -0.032628
  0.19801   -0.26063    0.055822  -0.39894   -0.11337   -0.034086
  0.082313  -0.40918   -0.18547    0.26391    0.51604    0.016506
 -0.26975   -0.13114   -0.31798   -0.047826  -0.40859    0.30988
 -0.27412   -0.20955    0.20923   -0.10406   -0.08585   -0.43
  0.16778    0.76647   -0.029746  -0.23117   -0.18501   -0.24916
  0.0054304 -0.38377   -0.11811    0.03225   -0.59623   -0.0095839
 -0.37775   -0.40233   -0.014622   0.16118    0.12859    0.10947
 -0.079079   0.55174   -0.2971     0.027279   0.025119  -0.01673
  0.51511    0.10432   -0.17169    0.10436    0.2652    -0.17923
  0.53923    0.37257    0.14549    0.40453   -0.2661     0.20941
 -0.38142    0.2222     0.38312   -0.35074    0.15048   -0.1475
  0.26696    0.093063  -0.041453  -0.26217  ]"
12,apono,"[ 0.49247   -0.85713   -0.36253    0.019627  -0.1393     0.002947
  0.27864    0.046218   0.33895   -0.0073504 -0.27139    0.5966
 -0.65216   -0.55123   -0.45867    0.01522   -0.16626    0.22269
 -0.20501   -0.079297   0.096996   0.019912  -1.014     -0.23947
 -0.80621    0.60182   -0.12878    0.19816    0.32902    0.52776
  0.11311   -0.56989    0.22669    0.26745   -0.067201  -0.072386
  0.23307   -0.091852  -0.024651   0.30839   -0.072655   0.017075
  0.069827   0.64798   -0.076103  -0.32449   -0.67135    0.63299
  0.34956    0.60014   -0.2205     0.073246  -0.45458   -0.31961
 -0.025198   0.5885    -0.079659   0.43704    0.028554   0.10633
 -0.37694   -0.10283   -0.31197   -0.38623   -0.15193    0.24966
 -0.32833   -0.55476   -0.71426   -0.079668   0.28006    0.37688
  0.38047    0.028805   0.26095   -0.013604  -0.30772    0.23252
  0.22152    0.46232   -0.39938   -0.65181   -0.13968   -0.1395
  0.19448    0.11088   -0.057798   0.12861   -0.19132    0.21602
 -0.13988    0.35676    0.21943   -0.23816    0.32762   -0.33048
  0.23404    0.12488   -0.92059   -0.31362  ]"
13,preservations,"[-6.5736e-02  1.0360e-01 -3.1173e-01  8.6320e-02  3.4676e-01 -2.8157e-01
  5.1281e-02  5.4283e-02  2.6995e-01 -5.7773e-03 -9.6766e-02  1.7601e-01
  7.5620e-02 -3.4493e-01 -1.3135e-01  1.5321e-01  9.9133e-03  4.8124e-01
  1.0212e-01 -1.8021e-01 -3.8962e-01  6.5439e-02 -1.1193e-01 -6.8449e-01
 -4.5359e-01 -4.3145e-02  9.0964e-03  6.9784e-01 -3.2111e-01 -3.0466e-01
  5.2808e-01 -6.5076e-01 -1.3961e-01 -1.3268e-01  3.5517e-01 -5.5507e-02
 -6.8679e-02 -1.9129e-01 -2.4781e-01  3.4196e-01  2.8712e-01  8.8294e-02
  1.0628e-01 -1.9536e-02 -5.3149e-02  8.7222e-02 -1.0738e-01  4.2304e-01
 -1.3379e-01  1.4695e-01  2.2737e-01 -5.3590e-02 -4.6927e-01 -2.5069e-02
  5.9052e-01  1.1341e+00  5.2300e-02  1.2074e-01 -2.9737e-01 -2.9651e-01
 -3.1750e-01 -4.8984e-01  5.6625e-01  9.8717e-02 -7.5553e-02  3.2069e-01
 -6.0776e-01 -2.1924e-01 -1.1154e-01 -4.9851e-01 -1.4258e-01  3.2373e-01
 -8.9147e-05  1.9751e-02 -4.2958e-01  1.1277e-03  5.7649e-02  9.1676e-02
  3.4566e-01 -1.3532e-01 -5.4244e-01  2.3744e-01  4.2310e-01  3.3826e-01
  9.0561e-02  2.5754e-01 -1.2772e-01 -5.5434e-02 -7.5986e-02  1.4674e-01
  7.6922e-02  1.3422e-01 -1.7546e-01 -1.0168e-01  1.5686e-01  3.9416e-01
  2.6875e-01  1.8016e-01  2.4776e-02  4.0738e-01]"
