,word,values_
7,guararapes,"[ 1.5985e-01 -2.9782e-01  2.9143e-01  3.6770e-01 -1.6828e-01 -2.7349e-02
  2.0346e-01 -4.6807e-01  3.5397e-01  1.4947e-01  1.1861e-01  8.2045e-03
 -5.7594e-01 -3.0578e-01 -3.1841e-01 -1.1348e-02  1.4203e-01 -7.9817e-02
  2.4875e-01 -2.0015e-01 -2.4471e-01 -5.5968e-01 -8.0697e-02  7.4186e-02
 -3.7620e-01 -4.9187e-02  2.6923e-01  5.4590e-01  7.4894e-02 -9.7944e-02
  4.5381e-02 -4.4508e-01  6.1636e-02  2.3842e-01  4.4513e-01 -1.0064e-01
  3.1917e-01  1.5561e-02  3.3162e-01  5.6098e-02  7.3762e-02  7.7438e-01
 -6.5422e-04 -2.8445e-01 -2.3499e-01  2.0750e-01  2.8669e-01  2.8188e-01
  1.6021e-01  2.5933e-01 -8.4069e-02  2.8649e-01 -3.2498e-01 -5.8980e-01
  4.6253e-01  6.6331e-01  8.2513e-02 -7.2397e-02 -4.9109e-01 -1.7411e-01
 -1.9481e-01 -3.0096e-01 -2.5768e-01 -6.3668e-03 -8.7026e-01  1.4130e-01
 -1.1162e+00 -6.1896e-01 -1.4643e-01  3.7999e-02  4.6538e-01  2.3902e-01
 -1.8972e-01  6.5863e-01 -2.6093e-01  7.3290e-02  2.4985e-01 -2.9311e-01
 -6.2335e-02  2.5786e-01 -1.7826e-01 -2.3919e-01  1.0408e-02  3.4694e-01
  9.4103e-02  3.5200e-01 -1.5092e-01  5.1996e-02  3.4594e-01  1.9276e-01
 -2.5810e-01  3.2104e-01 -4.6093e-02  1.9611e-01  2.6989e-01  3.5136e-01
  4.5243e-01  3.0461e-01  2.1879e-01  2.2963e-01]"
8,wahkiakum,"[-0.052456  -0.41655    0.087475  -0.059049   0.56418   -0.10611
  0.22312    0.40617    0.31125   -0.37476   -0.40638    0.029373
 -0.12234    0.19701   -0.42033    0.19626    0.2137     0.36933
 -0.0010085 -0.30897   -0.18327    0.50092   -0.24822   -0.38743
 -0.3838     0.058357   0.13164    0.39623   -0.2284     0.30434
  0.044001  -0.33733    0.12302   -0.10728   -0.10064   -0.35592
  0.27471   -0.24575    0.45653   -0.017169  -0.25101    0.22596
 -0.7837     0.31587    0.15722   -0.11494    0.70121   -0.3086
  0.24609    0.31162   -0.17346    0.22644   -0.26624   -1.0008
  0.2129     0.46487    0.59418    0.0068751 -0.46371   -0.26623
 -0.49021   -0.70347   -0.027196  -0.36784   -0.10384   -0.057753
 -0.34921   -0.037459  -0.19225    0.15868   -0.36086    0.15879
  0.1053     0.29303    0.62001    0.10895    0.54301    0.13669
  0.64528    0.11386   -0.51521    0.18964    0.27313   -0.2625
  0.51987    0.13137   -0.25517   -0.2263    -0.080067   0.14713
 -0.16986    0.077784   0.12279   -0.51594    0.29377    0.22285
  0.22084    0.3414    -0.15016   -0.31218  ]"
9,a120,"[ 0.063169 -0.2272    0.19898   0.23424   0.054905 -0.25308  -0.22221
  0.27996   0.25179  -0.35474   0.25691   0.54039   0.10741  -0.012306
 -0.016333  0.21976  -0.014236 -0.33071   0.1296   -0.11442  -0.15111
 -0.1771   -0.086947 -0.2392    0.061077  0.39386  -0.22873   0.13411
 -0.01673   0.09485  -0.31894  -0.12035   0.18959   0.31646  -0.063361
 -0.17868  -0.29442  -0.25652   0.26447   0.32049   0.15269   0.4565
  0.1678   -0.098621  0.098599  0.23141   0.23579   0.62696  -0.17204
  0.83478   0.15433   0.20505  -0.12145  -0.40072   0.29071   0.58204
 -0.075616  0.13209  -0.55246  -0.61902  -0.031981 -0.53957   0.093595
  0.3454    0.011937  0.26306  -0.45143  -0.54344  -0.67527  -0.50402
 -0.0835   -0.15673   0.10438  -0.10167  -0.059183 -0.19126   0.52215
  0.36515   0.46668  -0.14561  -0.44327   0.64944   0.32926   0.055209
  0.55017  -0.035627 -0.16724  -0.060136 -0.11441   0.59516  -0.56752
  0.1627   -0.2821    0.079357  0.13315  -0.4168    0.28526   0.29211
  0.30277   0.55676 ]"
10,gunnislake,"[ 0.12814   -0.27975    0.039774  -0.046943   0.094732  -0.046805
  0.066286  -0.1294     0.29077    0.12235   -0.029978   0.06913
 -0.13158    0.07353    0.32418   -0.39747    0.12871    0.021678
  0.12179   -0.036347  -0.10131   -0.13004   -0.48275   -0.15291
 -0.54826   -0.018819  -0.10834    0.11776    0.21264   -0.19918
  0.076758   0.18428    0.20589   -0.19632    0.14573    0.22785
 -0.11701   -0.65802    0.19389   -0.16822    0.053418   0.2915
 -0.44365   -0.1108    -0.11143    0.19818    0.63268   -0.040568
  0.58728    0.73471    0.025579   0.083445  -0.28986   -0.57627
 -0.15387    0.66572   -0.0090434 -0.2325    -0.30053   -0.45124
 -0.047821  -0.41377   -0.19535    0.11623   -0.44939    0.086631
 -0.36188   -0.20227   -0.39886    0.13293    0.032184  -0.18657
  0.22893   -0.18414   -0.10828   -0.62933    0.42859    0.14682
  0.43766   -0.183     -0.695      0.31961    0.14452    0.041065
  0.505      0.41649    0.20812    0.12605    0.25384    0.40411
  0.01742   -0.12022   -0.13383   -0.24422    0.084833  -0.10258
  0.14348    0.61719   -0.008448  -0.21697  ]"
11,bisto,"[ 0.11053   -0.040408  -0.18082   -0.1573     0.30098   -0.16513
  0.12895    0.26206    0.2019     0.085296  -0.35527   -0.17362
 -0.10277    0.14393   -0.60444    0.21646   -0.15224    0.0417
  0.47045    0.37293   -0.43413   -0.093745  -0.42395   -0.18716
  0.25352    0.18544   -0.048184   0.34095   -0.50796   -0.0083221
  0.50563   -0.083803   0.23563   -0.083149  -0.154     -0.17455
 -0.20231    0.22872   -0.08757    0.098923   0.48932    0.58561
  0.033697   0.012557   0.055286   0.35862    0.13107    0.16491
  0.1108     0.18812   -0.2704    -0.0033674 -0.40463   -0.32312
 -0.69047    0.95994    0.60478    0.22786   -0.36487   -0.80574
  0.0849    -0.062496  -0.068493  -0.18965    0.21089    0.01119
 -0.47962   -0.030537   0.40951   -0.19912    0.39551    0.54248
  0.28537    0.66815   -0.24677    0.73143    0.085231  -0.16269
  0.36482    0.062518  -0.50011    0.4753     0.50985   -0.45847
 -0.18479    0.11191    0.035485  -0.43387    0.25612    0.60595
  0.06091    0.18192    0.282     -0.6435     0.26035   -0.63754
  0.35457    0.51486   -0.46525    0.27935  ]"
12,78-79,"[ 0.095722   0.29122   -0.18433   -0.18365   -0.37202    0.25478
  0.22249   -0.073034  -0.12625    0.04273    0.36923   -0.21005
  0.0071512  0.24642   -0.14891    0.52636   -0.25068    0.21245
  0.2992     0.22245   -0.29391    0.57086   -0.26424    0.4908
  0.14435    0.090105   0.2014     0.096357   0.0042775 -0.091984
 -0.2011     0.10973   -0.14412   -0.54233   -0.48912    0.047296
 -0.13678   -0.010334   0.13242    0.49671    0.31238   -0.25482
  0.008541   0.4136     0.084696  -0.22327   -0.10276   -0.1191
 -0.008322   0.30009   -0.051685   0.065618   0.15872   -0.45492
  0.14646    0.55015   -0.14984    0.84218   -0.67121   -0.4096
  0.19195    0.13571    0.088206  -0.28847   -0.18947   -0.45766
 -0.6015    -0.74305    0.23556   -0.097028  -0.037357   0.021452
  0.43471    0.21362   -0.50612   -0.092402  -0.21068    0.37953
  0.53515    0.15958   -0.47508    0.10784    0.27998   -0.19716
  0.66576    0.46045    0.24084    0.19188    0.1057     0.93677
 -0.38481    0.22622    0.38313   -0.22813    0.035269   0.0048441
  0.081376   0.48139   -0.20398   -0.34925  ]"
13,smegma,"[-0.31222    0.0021298  0.0013768  0.2956     0.21144   -0.038919
 -0.17145   -0.14764    0.22794   -0.30009   -0.0033629 -0.027159
 -0.23058    0.066219  -0.15264    0.14463   -0.36715    0.19393
  0.51387    0.098033  -0.26747    0.16019   -0.25122   -0.212
 -0.48876    0.2328     0.042712   0.25007   -0.14598    0.30063
 -0.077802  -0.05408    0.053946  -0.24398    0.25154   -0.30309
  0.29444   -0.52276   -0.17163   -0.053117   0.42628    0.26608
 -0.4257     0.10499   -0.010576  -0.20842   -0.053952   0.30527
 -0.27178    0.18136   -0.09688    0.10589   -0.20786   -0.1947
  0.31967    0.36796   -0.093721  -0.087951  -0.7336    -0.18233
  0.16327   -0.23486   -0.14606   -0.22818   -0.11155    0.24496
  0.16078   -0.46012   -0.22695   -0.19339    0.38318    0.065896
  0.31008    0.55205    0.11923    0.071085   0.16135    0.052094
  0.57562    0.32384   -0.20812    0.16752   -0.061409  -0.16801
  0.4462     0.31111    0.11004   -0.0094417 -0.018372   0.23641
 -0.15505   -0.15435    0.041926  -0.35144    0.68449    0.0063491
  0.17192    0.27366   -0.22118    0.029189 ]"
14,olímpica,"[ 0.12909   -0.07093   -0.68657    0.013782  -0.27196    0.0019248
  0.2625     0.15482    0.46854    0.017486   0.20599    0.35214
 -0.32055    0.022209  -0.22685   -0.3444    -0.35459    0.10864
  0.1564     0.36901   -0.32839   -0.14505   -0.49266    0.14195
 -0.19463   -0.13806    0.12236    0.47918   -0.16922   -0.10974
 -0.046393  -0.51551    0.33871    0.18458    0.75113   -0.20695
  0.11856   -0.3413     0.2112     0.12964    0.047235   0.29527
 -0.18939    0.30025   -0.013174   0.0043584  0.20215    0.016001
  0.13663    0.83893    0.040252   0.11164   -0.17057   -0.15628
 -0.11043    0.46603    0.56385    0.3273    -0.47611   -0.56674
 -0.091913  -0.062515  -0.0697    -0.63885   -0.21402    0.32315
 -0.56694   -0.53147   -0.12739   -0.099627   0.23592    0.39286
  0.069782  -0.026126  -0.047359  -0.19009    0.01934    0.021878
  0.68843   -0.12689   -0.76251   -0.18769    0.079196  -0.26975
  0.39674    0.13314   -0.3302     0.69388    0.26302   -0.1089
 -0.1233    -0.05409    0.65       0.14415    0.68075   -0.054392
  0.33805    0.33079   -0.4291     0.23078  ]"
15,"8,029","[-2.4156e-01  2.6760e-01  1.6980e-01  1.0309e-03  1.6379e-01 -3.8070e-03
 -1.7847e-01 -5.7354e-01 -7.3014e-01 -3.2671e-01  1.7204e-01  1.6439e-01
 -2.4827e-02 -1.8074e-01  5.5235e-01  3.7182e-02 -3.8623e-01  5.0247e-01
 -3.2940e-01  2.8316e-01  5.7395e-01  3.8753e-01 -1.8459e-01 -1.4318e-01
 -3.5284e-02 -2.5306e-01  1.8442e-01  3.9107e-01 -1.3563e-01  1.9476e-01
 -3.0047e-03  9.8107e-02 -3.0274e-01  3.4059e-01  3.9879e-01 -8.5235e-01
 -4.1087e-01 -9.4486e-02 -5.3863e-01  3.4948e-01  4.4298e-01  2.1526e-01
  1.7990e-01  2.1208e-01  2.2310e-01 -1.9995e-01  1.7472e-01 -2.6622e-01
 -4.6363e-01  4.4387e-01  3.1072e-01  3.7816e-01 -4.3941e-01 -5.7246e-01
  2.3868e-01  2.8239e-01 -1.8443e-01  1.2367e-01 -7.7923e-01 -6.7563e-01
  6.6229e-02 -3.3423e-01  7.6333e-01 -3.9283e-01 -9.6663e-01  9.5889e-02
 -3.5254e-01 -2.5940e-01 -1.7008e-01  6.1936e-02  1.0334e-01  4.0719e-01
 -6.8318e-01  6.0386e-01  2.0160e-01  1.5892e-01 -1.7599e-01 -3.3845e-01
  8.3900e-01  5.1713e-01  1.1075e-01 -3.6406e-02  1.1816e+00 -9.0587e-01
  1.3387e-01  2.7367e-01  3.9305e-01 -1.1288e-01 -1.9868e-01  5.7045e-01
  8.0573e-02  6.7992e-01  1.0042e-01 -5.5209e-01  2.2136e-01 -4.4222e-02
  8.3454e-01 -2.9669e-01 -5.9372e-01 -3.3128e-01]"
16,never-built,"[ 0.41301   -0.23914    0.27486    0.2213     0.11897    0.1737
  0.055548   0.286      0.048016   0.14002   -0.19707    0.37508
 -0.31273   -0.44537   -0.037353   0.40667   -0.17724   -0.23437
  0.09455    0.21704   -0.10648   -0.11086   -0.5188    -0.22117
 -0.42903    0.0080654  0.12557    0.34487   -0.27064    0.0056265
 -0.2046     0.20543    0.32109   -0.35831    0.19      -0.13178
 -0.0024805 -0.23691    0.4786     0.64818    0.36455    0.010056
  0.54918    0.46791    0.3306     0.35743    0.50177    0.17945
 -0.011211   0.48662    0.31285    0.53342    0.010588  -0.63482
  0.23391    0.8146     0.1488     0.37658    0.14489   -0.51474
 -0.45629   -0.28376    0.17573   -0.26384   -0.07727    0.25616
 -0.66194    0.21544   -0.5777    -0.4853     0.28716    0.22479
  0.13309    0.44012   -0.34138   -0.16391   -0.057243   0.094147
  0.45449   -0.034121  -0.49234   -0.047098   0.37767   -0.13224
 -0.13697   -0.046443  -0.10851    0.030408  -0.021781   0.25327
 -0.21387    0.20021   -0.30544   -0.53346    0.24529   -0.17754
  0.2895     0.60698   -0.22336    0.28396  ]"
