,word,values_
13,westcoast,"[ 0.42461   -0.020021   0.58445    0.3828     0.44719    0.16853
 -0.055606  -0.22223   -0.63315    0.21274   -0.32977   -0.32422
 -0.3099    -0.6718    -0.5738    -0.27051   -0.65046   -0.0080133
  0.61578   -0.37237   -0.04612   -0.32714    0.37585    0.03148
 -0.31315    0.97953   -0.26644    0.77275   -0.36484    0.38453
 -0.13423   -0.19111   -0.35854    0.49785    0.024509  -0.71363
 -0.27674    0.74841    0.35038   -0.016282   0.64705    0.080504
 -0.33198   -0.16999   -0.10452    0.91869   -0.71061    0.21338
  0.45194    0.092677  -0.23888    0.82467   -0.15976   -0.37873
  0.2702     0.38735   -0.21084   -0.07904   -0.32456   -0.77404
  0.30177   -0.59934   -0.010246  -0.29561    0.36995    0.1036
 -0.032177  -0.049365   0.060495  -0.3991    -0.013719  -0.16395
  0.091142   0.15932   -0.07493   -0.060334   1.3416    -0.20142
 -0.258     -0.43616   -0.40032    0.11116   -0.0872     0.43296
  0.26293    0.0025194  0.54816    0.14086    0.41791   -0.025915
  0.34152    0.15012    0.38852   -0.34415   -0.23385    0.1641
 -0.04869    0.28498    0.30166    0.12847  ]"
14,hegedus,"[-0.03002  -0.97457  -0.24076  -0.20841  -0.1126   -0.38398  -0.28547
  0.49896   0.28815  -0.41718  -0.036214  0.10543  -0.31757   0.30803
  0.59164   0.17879  -0.47589   0.29356  -0.41948   0.012289 -0.27555
  0.43111  -0.10469  -0.020948 -0.15573   0.43759  -0.35763   0.017668
 -0.36432  -0.40468  -0.012817 -0.031398 -0.46546   0.15681  -0.13979
 -0.43672   0.50712  -0.051074 -0.27953   0.077297 -0.3717    0.66771
 -0.263     0.75289  -0.85318   0.28357   0.038057 -0.35501  -0.59605
  0.29392  -0.22381  -0.29997  -0.35901  -0.52227   0.49203   0.8294
 -0.072577  0.19138  -0.72457  -0.73626   0.086678  0.30169   0.14596
  0.12564  -0.031029 -0.2293    0.26154   0.61014  -0.88955   0.11962
  0.50058   0.66168   0.51552   0.80617  -0.25683  -0.044678 -0.41136
  0.26955   0.6162   -0.67128   0.12351   0.37726   0.9286    0.046976
  0.81232  -0.20497  -0.59936  -0.073728 -0.17693   0.22274   0.17251
  0.13258   0.36561  -0.68686   0.31907   0.19489   0.40102   0.091148
 -0.17923   0.11165 ]"
15,scumbag,"[ 0.33586   -0.061669   0.37913    0.29788   -0.040663   0.24353
  0.37559   -0.036619  -0.074321  -0.12883   -1.0233    -0.068203
 -0.77923   -0.40287   -0.18106    0.81113    0.49445    0.059499
  0.1801     0.476     -0.4384     0.21414   -0.40119   -0.36132
  0.2705     0.80318   -0.63321    0.32872   -0.087658  -0.44091
  0.49956   -0.29025    0.63581    0.27114   -0.17466    0.30934
 -0.10999   -0.47964    0.56614    0.23949   -0.11817    0.48955
  0.19127    0.12303   -0.44238    0.17849    0.033059   0.26424
 -0.37533    0.27032   -0.88283   -0.22308   -0.49979   -0.13499
  0.018679   1.1365     0.56088    0.48254    0.097156   0.25799
 -0.070707  -0.12024   -0.70373   -1.0894     0.073411  -0.19996
  0.34668   -0.14723    0.17497   -0.36612   -0.1005    -0.32502
  0.48237    0.10752    0.20373   -0.71573    0.014928   0.14984
  0.55213    0.0080035  0.12943   -0.023034   0.049946  -0.17506
  0.21471   -0.057935   0.092597  -0.28356   -0.25489   -0.791
 -0.15142    0.022522   0.12552   -0.076195   0.17652   -0.14826
  0.39007   -0.0047758 -0.60549   -0.0011414]"
16,hitmaker,"[ 0.2544     0.52665   -0.091891  -0.15256    0.084852  -0.1048
 -0.049829  -0.76399   -0.019255   0.40454   -0.55521   -0.38442
 -0.46092   -0.42668    0.0086633 -0.39043   -0.0055379 -0.274
  0.35095    0.14178   -0.044839   0.42093   -0.75212    0.10505
  0.16852    0.61881    0.11481    0.18906   -0.18373   -0.12194
  0.0079843 -0.087939   0.13743    0.60437    0.17051   -0.016202
 -0.09488   -0.55292   -0.46127   -0.37434    0.29923    1.2674
  0.17179    0.052285   0.11437   -0.25225    0.33301    0.37928
  0.076272   0.27048   -0.42999    0.23091    0.30688    0.075626
  0.95669    0.61038   -0.29788    0.40718   -0.23557   -0.20332
  0.42918   -0.47728   -0.16184   -0.024153   0.080886   0.20132
  0.26487    0.19312    0.5655     0.15929   -0.017774   0.60151
 -0.56313    0.61865   -0.23831   -0.33392   -0.19645   -0.34044
  0.79816   -0.57842    0.023038   0.14076    0.063274   0.33802
  0.42314   -0.020084  -0.007115  -0.25076   -0.64475   -0.047825
  0.045954   0.37258   -0.55583   -0.039119   0.55681    0.13138
  0.30496   -0.12584    0.2759    -0.11505  ]"
17,"1,799","[ 0.21363    0.43501    0.10005    0.435      0.26262    0.21214
  0.59249    0.24632    0.088197   0.45024    0.48829   -0.13357
  0.26778   -0.29796    0.15772    0.034568  -0.82304   -0.20192
  0.19863    0.28164    0.38155   -0.68712    0.11807    0.26803
  0.094453  -0.34357    0.0058695  0.57612   -0.26709   -0.36985
 -0.62165    0.2417     0.094009  -0.32572    0.10709    0.024283
 -0.69599   -0.47189    0.35795    0.29278    1.0502     0.012956
 -0.17405   -0.09996   -0.21556    0.20058   -0.13137   -0.47201
 -0.78365    0.15988    0.31823   -0.69128   -0.55045    0.090053
 -0.32421    0.82755    0.34519   -0.13677   -0.50473   -0.39622
 -0.027932  -0.23631   -0.091622  -0.057832  -0.33322   -0.2791
  0.081866  -0.018807   0.12732   -0.46098    0.2838    -0.13099
 -0.4829     0.20043    0.49826    0.11601    0.20101    0.26013
 -0.011713   0.20057   -0.58009   -0.0018552  0.24195   -0.21717
  0.17802    0.26592    0.90826   -0.086807  -0.31304   -0.017982
  0.073368   0.10111    0.37074   -0.79148   -0.29163   -0.28034
  0.36307    0.41759    0.54844   -0.37313  ]"
18,kayne,"[ 0.60922  -0.17311  -0.21587   0.044709  0.089056 -0.022416  0.46663
 -0.2828   -0.33767  -0.20024   0.17306   0.029217 -0.029532 -0.2525
  0.67751   0.012045  0.026073  0.31493   0.10822  -0.011166 -0.21876
 -0.14225  -0.38043  -0.051336  0.076592 -0.087108 -0.3345    0.078836
 -0.51689   0.23379  -0.092424 -0.11922   0.34009   0.29093   0.3346
 -0.074748  0.55489   0.31878  -0.5252    0.18428   0.072841 -0.36492
 -0.32206   1.4864   -0.77654   0.43884   0.023677 -0.17885   0.11035
  0.43922   0.18948  -0.36228  -0.33227  -1.2856    0.45282   0.32539
  0.45757  -0.26676  -0.21305  -0.36628   0.015427 -0.56514   0.36744
 -0.048233  0.13079  -0.23698   0.98399   0.14756   0.20934   0.12983
 -0.16524  -0.52234  -0.76116  -1.0585    0.23822  -0.70854   0.22608
 -0.50927   0.32929   0.44313  -0.057782  0.3029   -0.47405  -0.68547
  0.69756   0.21721   0.038241 -0.29352   0.16889  -0.12181   0.61745
 -0.15547  -0.072781 -0.59719   0.34478   0.70684   0.10986   0.57454
 -0.45814  -0.10249 ]"
19,fishnets,"[ 0.0021018 -0.0030477 -0.12567   -0.52332   -0.026212   0.39917
 -0.4845     0.72658    0.22183    0.63736    0.085093   0.10021
  0.18609    0.79863    0.14162    0.065443  -0.24903    0.34708
  0.61973   -0.48759   -0.38447    0.17839    0.5928     0.21002
  0.13927    0.49354   -0.1827    -0.42577   -0.05078   -0.47719
  0.047817  -0.17091    0.13544   -0.34019    0.034583   0.0046289
 -0.24183    0.065249   0.25493    0.57681    0.28015   -0.046633
 -0.31978    0.043549  -0.62892   -0.16459    0.4284    -0.01096
  0.17085    0.027269  -0.59352    0.36724   -0.90722   -0.22206
  0.06397    0.7859     0.46004   -0.038995  -0.090513  -0.54803
 -0.38599    0.1876     0.057632  -0.38858   -0.30819   -0.055271
  0.30849   -0.16288    0.1209    -0.21496    0.74049   -0.072588
  0.12528    0.38124   -0.036729   0.30363    0.17601    0.33277
  0.47126    0.040228  -0.24776   -0.27087    0.2392    -0.061044
  0.41513   -0.26183    0.39163    0.47975   -0.60653    0.10001
 -0.17995   -0.15468    0.35311   -0.10299   -0.016375  -0.41739
 -0.23661   -0.0411    -0.20571    0.24154  ]"
20,bressler,"[ 0.25841   -0.7995    -0.49606   -0.077302  -0.070607  -0.31022
  0.38019   -0.05049    0.52098   -0.061701   0.0073902 -0.052644
 -0.16703   -0.20425   -0.015581  -0.086461  -0.27953    0.42854
 -0.38044   -0.67477   -0.37148   -0.2721     0.015309  -0.071428
  0.37027    0.33512    0.53669    0.14332   -0.034619  -0.12394
  0.37324   -0.46611   -0.30125    0.050641  -0.30707    0.021237
  0.47468   -0.095189   0.64288    0.35436   -0.074713   0.52626
  0.041487   0.29388   -0.17042    0.42878    0.21965   -0.0074082
 -0.058213  -0.37518   -0.062643  -0.38027   -0.40341   -0.40096
  0.25091    0.22623    0.056622  -0.10858   -0.95047   -0.28329
  0.39004   -0.44185    0.11677   -0.4274    -0.77083   -0.44441
  0.42954    0.24786   -0.11108    0.54215    0.0073292 -0.40122
  0.28934    0.27753    0.024223  -0.49482    0.005381  -0.3931
  0.068197  -0.12655    0.69052    0.13094   -0.064435  -0.1277
  0.13018    0.069454   0.19821   -0.13044   -0.11893    0.36108
  0.36358   -0.064258   0.37634   -0.26361    0.42182   -0.21462
  0.17292    0.29546   -0.81974    0.29863  ]"
21,whoo,"[ 0.072841   0.5801    -0.52834   -0.45964   -0.12171   -0.35862
  0.64419    0.31746    0.44444    0.25042    0.40366    0.082436
 -0.17192   -0.82404    0.60349    0.46561   -0.65614    0.073955
  0.098607   0.13396   -0.36567    0.21391   -0.63428   -0.86336
  0.65002    0.61134   -0.12542    0.52681    0.23301   -0.060977
  0.27127    0.22849    0.027279   0.76021   -0.13382   -0.077665
  0.12823   -1.3837     0.9734    -0.34777    0.0087334  0.71377
 -0.43788    0.032863  -0.67794   -0.47892   -0.26561   -0.17279
  0.40731   -0.30538   -2.0668     0.5111    -0.43625   -0.32865
 -0.89893    0.74449    0.48928    0.59134   -0.25763   -0.85596
  0.26559   -0.080232  -0.83583   -0.59693    0.24056   -0.45029
  0.056912  -0.31456    0.60492    0.52162    0.68704   -0.31429
 -0.64243   -0.18939   -0.70883    0.11061    0.53823   -0.76426
  0.036596  -0.23554    0.28215   -0.61213    0.44893   -0.70074
  0.49699    0.43208   -0.21704    0.50542    0.098308   0.46407
 -0.03041    0.38231    0.19049    0.5534     0.026468  -0.70961
  0.25568    0.28582   -0.74733   -0.1431   ]"
22,"107,500","[ 0.6728     0.65221    0.48581    0.65507    0.22111    0.28256
 -0.50484    0.20499    0.093593   0.35136    0.39742    0.32343
  0.39854   -0.4127    -0.39018    1.1079    -0.20688    0.18272
  0.44225   -0.44094    0.27367   -0.48626    1.1272     0.49956
  0.44957   -0.69451    0.14209   -1.5798    -0.28821   -0.96178
 -0.48961   -0.51206   -0.38159    0.14056   -0.74069    0.3456
 -0.22266   -0.030103  -0.38688   -0.10976   -0.025652  -0.65899
 -0.36958    0.42762   -0.91964   -0.14343    0.91891   -0.65573
 -0.647     -0.19367   -0.29044    0.0068624  0.39466   -1.3751
 -0.92749    0.76919   -0.28831   -0.077458   0.081775  -0.73916
 -0.75165    0.34562   -0.51564    0.50627   -0.93782   -0.6916
 -1.2617     0.17225   -0.97291   -1.0974     1.1579    -1.1135
 -0.83929    1.3616    -0.29726    0.32621    0.5884     0.16462
  0.91257    0.26049    0.90064   -0.016158   0.42745    0.36795
  0.82736    0.096732  -0.21218    0.50584    0.18122    0.47455
 -0.10607    0.69442   -0.013553  -0.10835    0.54811   -0.15259
  0.66222    0.93564   -0.074305   0.43068  ]"
