,word,values_
11,275-member,"[-0.0071463  1.1984     0.90738   -0.66043    0.57502    0.95417
 -0.24296    0.25575   -0.90323    0.31724   -0.12109   -0.51851
  0.40969   -1.7082    -0.77501    0.057726  -0.41073   -0.22586
  0.61564   -1.2248    -0.52898   -0.80924    1.2803    -1.515
 -0.20514   -1.2453    -0.154      0.45869    0.59424    0.15134
  0.54034    0.71863   -0.62625   -1.1008     0.042219   0.37477
  0.56871   -0.0079013 -0.18986    0.42797    0.76058    0.52406
  0.71209    0.010762  -0.55557    1.451      0.45519   -0.12725
 -0.49802   -0.17138   -0.69234   -0.69293    0.43732   -0.56113
 -0.76962    0.32882   -0.10372   -0.26496    0.0067479 -0.022516
 -0.49733    0.19121    0.051175   0.21461    0.097618   0.90349
 -0.76044   -0.2404    -0.97633   -0.741      1.342      0.30185
 -0.44269   -0.37355   -0.29318   -0.018337  -0.35586   -0.32426
 -0.47199   -0.4316     0.67966   -0.36331    0.97113    0.054214
  0.30707   -0.21877    1.5295    -0.16215    0.50539    0.15515
  0.22303   -0.013309   0.0034882  0.1604    -0.84613    0.93942
  1.4765    -0.55925    1.1887    -0.85075  ]"
12,chama,"[ 0.85872    0.24919   -0.18202   -0.18585    0.32633    0.13832
  0.6609     0.74497    0.48979   -0.78858    0.17358    0.56226
 -0.44091   -0.52384    0.35051   -0.19237    0.30905   -0.5194
  0.91427    0.1302     1.2642     0.17887    0.62454   -0.29149
 -1.0343     0.29768   -0.28381   -0.32035    0.15399   -0.59758
  0.77863    0.57361    0.82229   -0.0027839 -0.076827   0.0023744
  0.93211   -0.0073136 -0.78222   -0.62196   -0.55411    0.71839
  0.48366   -0.60242   -0.28733    0.72648   -0.17898   -0.038765
 -0.15159    1.1357    -0.30605   -0.17575    0.4192    -1.2537
 -0.27341    0.76728    0.24027    0.77252    0.30547   -0.1024
 -0.55069   -0.049601   0.23675    0.98576   -0.3072     0.7598
  0.06776   -0.38213   -0.14823   -0.19471    0.36423   -0.13482
 -0.57852   -0.68079   -0.048646   0.05284   -0.30712    0.38449
  0.42815    0.3512    -0.59553   -0.20292   -0.057223  -0.7595
  0.4935     0.7773    -0.83815    1.3921     0.34126   -0.8274
 -0.26666   -0.0026952 -0.75736    1.6035     0.27779   -0.30213
 -0.21943   -1.3343     0.42574   -0.19878  ]"
13,dictum,"[ 0.21771   -0.18213    0.42427    0.29922   -0.66849    0.44791
 -0.29493   -0.47286   -0.65837   -0.007262  -0.185      0.1612
 -0.13151   -0.084232  -0.15556    0.3232     0.53463   -0.1647
  0.20004    0.035262   0.44032    0.22251   -0.32759   -0.091925
  0.23974    0.092531  -0.215      0.040797  -0.39686   -0.41093
 -0.18268    0.063111   0.40984   -0.21902   -0.74573    1.0276
  0.055897  -0.2537    -0.15313   -0.44835    0.20213    0.81627
  0.043953  -0.38732   -0.037087  -0.19691    0.33458   -0.099362
 -0.54505    0.264     -0.066964  -0.13725    0.5608     0.35795
 -0.14737    0.54346    0.18852    0.24886   -0.46612    0.35796
 -0.35083   -0.33848    0.31778   -0.2798     0.19997   -0.20529
  0.15226   -0.25075   -0.70352   -0.43375   -0.0039653  0.29234
  0.25928   -0.15249   -0.22192   -0.27772    0.6987    -0.11765
 -0.26218   -0.050291  -0.19335   -0.73716   -0.11593   -0.074914
 -0.15235    0.07775   -0.097253  -0.67127   -0.17514   -0.14265
 -0.15827   -0.081843   0.1472    -0.07911    0.24015   -0.64044
 -0.091269  -0.9703    -0.74203    0.65409  ]"
14,cowie,"[-0.82675   -0.76572    0.48439   -0.4984    -0.60669    0.020661
 -0.035412   0.52762   -0.22937   -0.13833    0.065292  -0.25518
 -0.11165    0.15038    0.79913   -0.045533  -0.24038   -0.16724
 -0.24499    0.20317   -0.2191    -0.62774    0.29408   -0.27767
  0.078037   0.16468   -0.28048    0.46987   -0.52941   -0.32022
 -0.43379    0.60946   -0.36991   -0.21216   -0.047796  -0.003637
 -0.17377    0.55525    0.20324    0.097121  -0.11683    0.46181
 -0.27234    0.20774   -0.36466    0.34409   -0.64218   -0.14374
 -0.05966    0.2175     0.13466    0.15969    0.18206   -0.77577
 -0.61336   -0.57095   -0.17703    0.31699   -0.62982   -0.36205
  0.46426   -0.38639    0.30019    0.035963  -0.36089   -0.56335
  0.12601   -0.13674    0.37193   -0.37934   -0.16967    0.013901
 -0.05615   -0.22104   -0.72214   -0.59573   -0.17729    0.026219
  0.20576    0.52846   -0.71634    0.21296    0.018364   0.26115
  0.44318    0.35026   -0.47628   -0.0032109 -0.48248    0.26422
 -0.71239   -0.38144    0.38467   -0.48447    0.17665   -0.039442
 -0.024467   0.4058    -0.80253    0.37004  ]"
15,soothed,"[-0.3028    -0.26805    0.57259   -0.11477   -0.24478    0.31581
 -0.64563   -0.31596    0.65694   -0.54833   -0.72615    0.85171
  0.30844   -0.66296    0.076449   0.12218   -1.1381     0.028923
  0.16357   -0.6676    -0.085224  -0.37963    0.23832    0.67093
  0.032023  -0.31642   -0.54889   -0.0133    -0.11121    0.47018
  0.38039   -0.080871  -0.45765    0.59578   -0.19192    0.28663
 -0.053506   0.34376    0.038562  -0.31708    0.18422   -0.57258
 -0.070821   0.28624    0.10981   -0.05181    0.46677    0.25364
  0.73506   -0.57113   -0.27987    0.023751  -0.30915   -0.26702
 -0.31394    0.043627   0.14219   -0.50291   -0.87183   -0.13873
  0.29117    0.19474    0.022646   0.38804   -0.78497   -0.26765
  0.48689    0.24559    0.42389   -0.61933    0.18394    0.53242
  0.19415    0.20189   -0.17315    0.39844    0.59048   -0.080039
 -0.56976   -0.31608   -0.3716    -0.18351   -0.062182   0.79598
 -0.22524   -0.31591   -0.20278    0.6856    -1.0102    -0.58727
 -0.52116    0.0097674 -0.54664   -0.036666  -0.0050961  0.29549
  0.44694   -0.096571  -0.68973    0.69233  ]"
16,acoustical,"[ 0.14838    0.47219    0.29453    0.31789   -0.13009   -0.72965
  0.018794   0.059591  -0.70842    1.1061     0.24054   -0.55361
  0.0025245 -0.19642    0.28827    0.20356   -0.073183   0.28345
  0.69216   -0.25068   -0.95758   -0.50732    0.42761   -0.91224
  0.44415   -0.48254    0.16067    0.39709    0.15314   -0.51592
 -0.10541   -0.71721   -0.70697    0.77493   -0.34891   -0.20018
 -0.40712    0.10109    0.65478   -0.5867    -0.35183   -0.21475
 -0.46857    0.084073  -0.069468   0.11207    0.35023    0.17379
 -0.898      0.12622   -0.12109   -0.0034002 -0.24923   -0.50336
  0.56149   -0.31671    0.2916    -0.42494    0.12356    0.46917
  0.61634    0.20033   -0.14269    0.17311   -0.30016   -0.48438
  0.61569    0.16157    0.28704   -1.0834    -0.23665    0.5291
  0.58077   -0.2421    -0.17576   -0.17763    0.89014   -0.14275
  0.31919    0.030183   0.020219  -0.052954   0.75408    1.066
 -0.055542   0.43801    0.29387    0.12571   -0.41193   -0.61987
  0.020351  -0.15003    0.17847   -0.49688    0.92888    0.059419
  0.16625   -0.74362   -0.40632    0.066433 ]"
17,aks,"[-0.30657    0.21548    0.18766   -0.60791   -1.2106     0.40599
  0.1281     0.82781    0.30927    0.60326    1.3361     0.053475
  0.27413    0.59995   -0.39084    0.37592   -0.43315   -0.86149
  0.049929  -0.50752    0.92605   -0.56428   -0.94748    0.22345
 -0.51772    0.46992    1.3274     0.43472   -0.020288   0.43304
 -0.16115    0.78135    0.33133    0.10203   -0.25845   -0.43625
  0.084086   0.049056   0.29662    0.6847    -0.047161  -0.45364
 -0.84389   -0.4023     0.073978  -0.073301   0.24349   -0.26908
  0.21287   -0.61214   -0.36629    0.34725   -0.53894    0.13169
 -0.040344   0.50978    0.48441    0.82534   -1.0434    -1.3149
  0.70735   -0.28778   -0.52697    0.27881    0.091161   0.548
  0.020165  -0.0020024 -0.08147    0.63971   -0.006635  -0.3802
 -0.28542    0.19438   -0.9608    -0.96824    0.41159    0.15573
 -0.69327   -0.57213   -0.23446   -0.7658     0.8039     0.9199
  0.010558   0.69325    0.013586  -0.33682   -0.389      0.77685
  0.079536   0.18271    0.24459   -0.060248  -0.04011   -0.44504
  0.67105   -0.19489   -0.056086   0.14538  ]"
18,1506,"[ 0.32081   -0.17923   -0.22629    0.21015   -0.74457    0.4622
  0.31711   -0.33614   -0.022252  -0.69427    1.1198     0.12819
 -0.038306  -0.52828    0.28887   -0.064039  -0.017027  -0.65571
  0.53459   -0.68041   -0.73229   -0.52643    0.20594    0.56903
 -0.127     -0.3329     0.033597   0.50278    0.55171    0.092941
 -0.18255   -0.046433   0.08569    0.0209    -0.63051    0.34553
 -0.3446     0.18062    0.039733   0.29858    0.27775   -0.49191
  0.043635  -0.004826  -0.63786   -0.89346    0.51869   -0.35302
  0.056601   0.096549  -0.40492   -0.013209   0.2523     0.19627
 -0.81504   -0.0038261 -0.48375   -0.79793   -0.95036   -0.62719
 -0.40749    0.35365   -0.11661   -0.41115   -0.23041   -0.17818
 -0.32562   -0.37159    0.17553    0.0014774  0.45935   -0.17326
  0.56039   -0.18026   -0.33536   -0.3574     0.7309     0.60147
 -0.2738    -0.013322   0.097965  -0.66908    0.2642     0.51337
  0.43199    0.50481    0.79094   -0.38429   -0.36843   -0.1816
  0.014895   0.15326    0.64359    0.68715   -0.22072    0.0086633
 -0.17204   -0.07219   -0.94846   -0.80985  ]"
19,potions,"[ 0.041173  0.37061  -0.27962  -0.71499   0.47636   0.72763   0.28757
 -0.33231  -0.00681   0.35332  -0.23321  -0.45553  -0.099557  0.84055
 -0.37189  -0.20706   0.10722   0.51339  -0.13884  -0.056885 -0.39275
 -0.69484  -0.59231   0.27109  -0.14496   0.67889   0.19061  -0.32802
 -1.2421   -0.60509  -0.32961  -0.11201  -0.83895  -0.48351  -0.59874
  0.33266  -0.43611  -0.01093  -0.032885 -0.47615  -0.36833   0.28891
  0.092001 -0.98689  -0.21373   0.39192  -0.49659   0.82406  -0.058328
 -0.055275 -0.44888   0.57632   0.64507   0.14002   0.69249   0.12599
  0.3414    0.014134 -0.99025  -0.18951  -0.28713   0.41839  -0.19672
  0.41829  -0.97149  -0.035169  0.91466  -0.41222   0.16712  -1.2289
  0.1665   -0.26927   0.20825   0.41276  -0.79955   0.46233  -0.49738
 -0.32631  -0.074696  0.15339   0.070536 -0.28002  -0.28092   0.20868
 -0.77553   0.47988   0.59345   0.019472 -0.48318   0.16068  -0.494
  0.35713   0.58051   0.15507  -0.32662  -0.49959  -0.17525  -0.75693
 -0.094771  0.22118 ]"
20,4.37,"[ 0.97748    0.34421    0.29635   -0.075524   0.1094     0.31834
 -0.019505   0.086835   0.21999    0.2968    -0.0041692  0.31862
 -0.82482   -0.15245    0.41514   -0.12999   -0.55685   -0.4927
 -0.022281   0.59272    0.099592   0.41079   -0.27729    0.42485
  0.97541   -0.28677    0.29918    0.51007   -0.029937  -0.42978
 -0.012563  -0.33434   -0.14768   -0.045156  -0.45535    0.59404
  0.15735   -0.29488   -0.12343    0.48366    0.19261   -0.64156
 -0.39382    0.0081931 -0.41138    0.24759   -0.36076    0.042087
  0.072291  -1.2576    -0.19972   -0.14403    0.96587    0.53465
 -0.63125    0.81905    0.1293    -0.19237    0.04039   -0.065355
  0.05069   -0.99181   -0.020869   0.47706   -0.90192   -0.24603
 -0.55967   -0.20805    0.6139     0.30592   -0.65287    0.077765
 -0.67855    0.42904   -0.56894    0.11457   -0.54099    0.085297
 -0.14874    0.19537   -0.93535    0.35126   -0.047868   0.54708
  0.31532    0.70141    0.67541    0.57035    0.21327    0.077959
 -0.082865   0.89545   -0.31047   -0.6196    -0.31674   -0.29171
 -0.47489   -0.22756   -0.1935    -0.20133  ]"
