,word,values_
12,anchovies,"[-0.97344   0.39934  -0.20323  -0.79893  -0.41153   0.097935  0.431
  0.19354   0.36048  -0.74012   0.083526  0.54993  -0.17434   0.66411
 -0.13238  -0.53414  -0.36399   0.020355 -0.049597  0.89054  -0.80681
  0.013943  0.40003   0.45191   0.17614   0.9229   -0.31524   0.56014
 -0.16795   0.073473  0.30068  -0.55438  -1.1742    0.19451  -0.2127
  0.25101   0.012257  0.43541   1.1341   -0.18724   0.40336  -1.2059
 -0.44646  -0.14174   0.28244  -0.62568   0.41528   0.090134 -0.71398
  0.29218  -0.40534   0.49967  -0.19746   0.25442  -1.2905    0.19371
 -0.44726  -0.024777 -0.41438  -0.3874   -0.46832   0.15184   0.85168
 -0.47817  -0.11621  -0.10767   0.51627  -1.1694   -0.27802  -0.20543
  0.35236  -0.32939   0.60479   0.30127  -0.3595    0.3711   -1.0596
  0.048931  0.96278  -0.0366    0.40178  -0.86501  -0.54023   1.0268
  0.23367   0.11651   0.21233   0.23932  -0.0484   -0.43341  -0.22849
 -0.36027  -0.47555  -0.67416  -0.28725  -0.68919  -0.50396   0.14912
  0.45102   0.84861 ]"
13,messerschmitt,"[ 0.74919    0.24314   -0.73026    0.72584   -0.48261    0.14379
  1.3963    -1.6155    -0.59331    0.31308    2.0505    -0.48532
 -0.090171  -0.076475   0.51954    0.035916  -0.83883   -0.28938
  0.21993    0.91105    0.70002   -0.19563    0.16182    0.17476
 -0.64992    0.062279  -0.49186    0.386      0.14778   -0.17835
 -0.38453    0.35455    0.10001    1.1277    -0.63598    1.6464
  0.20175   -0.23025    0.90809   -0.33057   -0.20827    0.066276
  0.17467    0.32525    0.75903    0.37853    0.39742    0.0027891
 -0.80565    0.33151   -0.46446    0.62722   -0.31657    0.66326
 -0.10835    0.21181   -0.16279    1.5278     0.28675   -0.64876
  0.62539    0.68209   -0.30994    0.82218   -0.89317    0.35398
 -0.13116    0.61441   -0.69049    0.086372   0.029252  -0.023263
 -0.31532   -0.14407    0.49531    0.28947   -0.43379    0.54438
 -0.23588    0.55058   -0.26399   -0.14835   -0.27354    0.33753
 -0.44719    0.45356   -0.0091908 -0.17897   -0.97785    0.42981
  0.08445   -0.84242    0.27122    0.38536    1.1021     0.076652
 -0.83174    0.46021    0.19577   -0.014005 ]"
14,brocade,"[ 0.2437   -0.31905  -0.36926   0.011745  0.70588  -0.56165   0.17192
 -0.39532  -0.64762   0.468    -0.086328  0.65778   0.50164   0.61801
 -0.096492 -0.15636   0.41356  -0.50219   1.0153   -1.2357   -0.9015
 -0.55027   0.53685   0.45062   0.45393  -0.031369  0.20391   0.29593
 -0.44261  -0.95668   0.02943   0.08304  -0.31237  -0.90173   0.065226
  0.73359  -0.068011  0.65361   1.1441    0.14802   0.63369  -0.86533
 -0.2017   -0.085774 -0.7019    0.049688 -0.002661  0.18407   0.5882
  0.38409  -0.54939   0.5685    0.051724  0.085065 -0.46921   0.052482
  0.57758   0.90586   0.44705   0.089935 -0.62801  -0.12202   0.04768
  0.19157  -0.50978  -0.69604   1.1806   -0.017015  0.27366   0.29864
 -0.00424  -0.4368   -0.13278   0.27115  -0.16253   0.081072  0.060353
  0.53683   0.33522   0.54831   0.18969  -0.47703   0.39986   0.045955
  0.017453  0.028812  0.086036  0.19594  -0.13156   0.054081  0.40374
 -0.50426   0.44273  -0.29811   0.72967  -0.30602  -0.50675   0.026633
 -0.12329  -0.057071]"
15,ganesha,"[-3.5449e-01  1.8206e-01 -4.7693e-01 -3.1652e-01  4.3627e-01  3.4646e-01
 -9.3262e-01  3.4442e-01  1.8994e-01 -3.4107e-01 -2.8753e-01 -2.0904e-01
  4.6365e-01  4.3228e-01  2.4469e-01 -3.8368e-01 -1.0444e-01  2.1301e-01
 -3.7227e-01  9.5694e-01 -6.4853e-01 -1.5315e+00  4.6758e-02  3.2431e-01
  6.2466e-01  6.5765e-01  2.3038e-01  7.6667e-01 -1.3038e-01  9.5254e-02
  5.9222e-01 -5.6680e-01  2.9095e-01  1.6555e-01  1.0428e+00  4.1316e-01
 -6.2346e-01 -2.1302e-01  2.2158e-01 -2.0556e-01 -2.2484e-01  1.0833e+00
  2.6185e-01 -1.0066e+00  3.6824e-01  4.0549e-02  2.4986e-01 -2.9465e-01
  2.8952e-01 -4.0765e-02  1.7818e-01 -2.6074e-01  9.0598e-01  2.3637e-01
 -6.1153e-01 -3.4265e-01 -8.3980e-01  4.5318e-03 -7.3346e-01 -3.8760e-01
 -1.2194e-01  2.0960e-01  7.8925e-01  8.1133e-01 -5.3828e-01  7.6762e-01
 -5.1043e-02 -9.8876e-01  2.2927e-01 -1.0639e-01  1.1028e+00  5.1962e-01
  1.1911e+00 -6.1348e-01 -6.1355e-01 -2.6871e-01 -5.0115e-01 -7.4427e-01
  1.1964e-02  1.6019e-01 -6.3182e-01 -1.9714e-01 -1.5049e-01 -2.7724e-01
  3.1440e-01  2.8617e-01 -7.7195e-01  7.4711e-02  4.7803e-01 -4.0929e-01
 -3.4439e-01 -1.0162e-01  2.7449e-01 -3.3553e-01  8.2683e-02 -1.0467e+00
 -6.8464e-01 -7.4090e-01  3.8492e-01  8.9162e-04]"
16,faneuil,"[ 3.8145e-01 -3.3937e-01  4.4384e-01  1.3051e-01 -6.3125e-01 -1.9700e-01
  2.7185e-02 -8.0331e-01  2.6717e-02  5.9566e-02 -1.0099e+00  2.7154e-01
  3.2169e-02  2.8023e-01 -2.1518e-01 -4.6553e-01  1.5617e-01  8.2113e-01
 -8.7134e-01 -2.0075e-01 -5.0737e-02 -3.6148e-01  2.6013e-01 -6.6712e-01
  2.7786e-01 -5.5054e-01 -1.2402e-01  1.9681e-01 -4.1691e-01  3.0478e-01
  6.1544e-01  1.2679e-01  8.9289e-01 -1.0188e-01 -5.2637e-01  9.4111e-02
  8.3642e-01  4.9122e-01 -4.2201e-01  2.0716e-01  6.2250e-01 -3.1355e-01
  7.6199e-02  1.8681e-01 -4.5538e-01  2.9782e-01  8.1637e-02 -7.4305e-01
  7.8343e-01 -3.6239e-01  6.0315e-01 -1.0250e+00  5.6519e-01 -8.4501e-01
 -2.6954e-01 -7.3622e-02 -7.2736e-01 -5.2560e-01 -3.1674e-02  9.3753e-02
 -9.2502e-01 -1.5213e-03  3.5502e-01  5.4974e-01 -9.3176e-01 -5.8184e-01
  1.0054e+00  5.3840e-01 -9.1813e-01  4.9138e-01 -7.3419e-01 -3.8082e-03
  4.3581e-01 -5.2241e-01 -6.6989e-01 -1.1599e+00  9.9709e-01  2.6601e-01
 -1.8290e-01  4.4861e-01 -1.4169e-01  3.5704e-01  8.6151e-01 -4.1289e-01
  4.7782e-02 -3.3718e-01 -2.7310e-01  2.7557e-02 -3.4380e-01  5.2127e-01
  7.3389e-01  1.7579e-01  2.7163e-01 -7.6267e-01  1.2382e+00  8.5081e-02
  6.0801e-01  1.1192e+00 -2.1642e-01  1.6348e+00]"
17,boudreau,"[-0.61604    0.051024  -0.75421   -0.61891   -0.4177    -0.44065
  0.32028   -0.36738    0.39113    0.051098  -0.41686    0.16328
  0.20375   -0.039998   1.317     -0.14406   -0.10141   -0.59461
 -0.59433    0.31469    0.26132    0.49838   -0.072625   0.041898
  0.61455    0.060768   0.44803   -0.094574   0.50915   -0.50814
 -0.91796    0.63304    0.49558    0.34908   -0.52994   -0.55746
  0.43697    0.29957   -0.77725   -0.36025    0.21632   -0.10172
  0.37877    0.12516   -0.053283   0.74295    0.29358   -0.76204
 -0.0055759 -0.0076393  0.88334   -0.48082   -0.25749   -0.43492
 -0.20421    0.75014    0.29222    0.58655   -0.18601    0.36947
 -0.45379   -0.56491    0.15864    0.69329   -0.22658   -0.2499
 -0.17923    0.82102   -0.88644    0.20498    0.12623   -0.93371
 -0.23281   -0.40613    0.63839   -0.58224   -0.40746    0.71061
  0.1357     0.25562   -0.058542  -0.48649    0.31768    0.52709
  0.76727   -0.15125    0.032366  -0.8337    -0.70321    0.032724
  0.092935   0.022625  -0.0086729 -0.14163    0.4965     0.23213
 -0.38538    0.24859   -0.017799   0.8044   ]"
18,etta,"[-0.1105     0.13073   -0.5899    -0.11288   -0.20592   -0.4121
  0.12263    0.017744   0.55299   -1.0708    -0.19544    0.028131
 -0.31549    0.054936   0.62538   -0.17991    0.19994   -0.15321
  0.28057    0.61857    0.57311   -0.82024   -0.047517   0.010443
  0.22068    0.435     -0.38181   -0.88507    0.13262    0.063911
  0.90913   -0.61156    0.38617    0.35414   -0.7929    -0.43317
 -0.24624    0.77721    0.22648   -1.1204     0.068028  -0.081432
 -0.049567   0.028679  -0.297      0.67968   -0.57422    0.028768
  0.31657   -0.22585   -0.14031    0.30374    0.31924   -0.15369
 -0.58524   -0.092873  -0.015912   0.14567   -1.0062     0.45066
 -0.38257    0.192      0.41341    0.46474   -0.35361   -0.74173
  0.29296    0.28557    0.3356    -0.29236   -0.55417    0.33666
 -0.2127     0.1741    -0.14028    0.35599    0.094288  -0.84108
  0.91208   -0.10623   -0.47101    0.095104   0.30607    0.48077
  0.23746   -0.076819   0.30866   -0.067008   0.25595   -0.1257
 -0.13462   -0.016105  -0.0022354 -0.28822    0.1028    -0.11332
 -0.46254   -0.57077   -0.85037   -0.070567 ]"
19,tendai,"[-0.80999   0.60499  -0.084845  0.16462  -0.041851  0.011544  0.3973
  0.45116  -0.129     0.50813  -0.63473   1.1997   -0.14316   0.66202
 -0.32263  -0.024265 -0.72294   0.3508   -0.56096  -0.7363    1.3459
 -0.20718   0.075189 -0.42179  -1.0663    0.62418   0.36384  -0.98525
 -0.45363   0.67295  -0.44618  -0.90841  -0.82876  -0.77424  -0.84901
  0.60041  -0.34265   0.04153  -0.34342  -0.58222  -0.74357  -0.13691
  0.3754   -0.2213    0.087479 -0.075138 -0.49405  -0.13231  -0.26143
  1.6646    0.038623 -0.19641  -0.1259   -0.96236  -0.5374    0.99159
 -0.51761   0.92458  -0.38088   0.65774  -1.079    -1.4365    0.33402
  0.5099   -0.16733  -0.26589   0.53204   0.077058  0.99848   0.85368
 -0.035084  0.037447 -1.137    -0.75156  -0.18647  -0.10821  -0.98927
  0.68898   0.091531 -0.13452  -0.6277   -0.3222   -0.055972 -0.21271
 -0.38317  -0.61063  -0.20172  -0.16327  -0.11347  -0.013416  0.10007
  0.46648  -0.076592  0.71055   0.33603  -1.055    -0.093117 -1.0403
  0.30619  -0.41386 ]"
20,brower,"[-0.22541    0.24741    0.093291  -0.51418   -0.23144    0.034449
  0.47872    0.14011   -0.090684  -0.40623    0.15664   -0.072597
 -0.30464    0.3435     0.10775    0.049168   0.48609    0.29211
 -0.010348   0.10993   -0.28622   -0.16007    0.62096    0.36341
  0.85741    0.36924   -0.31643   -0.0094237 -0.12184   -0.11051
 -0.25616    0.066466  -0.14121    0.32822   -0.4115     0.27322
 -0.22625    0.46601    0.52183   -0.13943   -0.58017    0.72481
 -0.12146    0.31628   -0.18392    0.11143    0.54894    0.16882
 -0.2337     0.18561   -0.14835   -0.46498   -0.31689   -0.099583
 -0.010343   0.44816    0.17928   -0.15644   -0.46856    0.40806
  0.58326   -0.2076    -0.24692    0.39107   -0.25947   -0.902
  0.098342   0.29116   -0.24421   -0.064682   0.039308   0.1951
 -0.014237  -0.76418   -0.26141   -0.17455    0.17734   -0.70184
 -0.72446    0.46596   -0.0046814  0.27902   -0.004663  -0.28205
  0.91329    0.47902    0.03357    0.085268  -0.339     -0.39049
  0.096977  -0.55845    0.014192  -0.063291   0.029724   0.22182
 -0.05084    0.15882   -0.087451   0.23291  ]"
21,delgadillo,"[-0.10218  -0.69843  -0.39653  -0.70156  -0.15367  -0.26821  -0.67903
  0.63428   1.5595    0.77311  -0.011839 -0.86683   0.2307   -0.71545
  0.79098  -0.71138   0.79733   0.45752   0.3802    0.72801   0.40339
  0.44644  -1.3199    0.95283  -0.77632   0.77679  -0.079258 -0.99443
 -0.36525  -0.1849    0.83148  -1.1696    0.13065   0.81118   0.22674
  0.10271  -0.18801   0.037639 -0.25641   0.53126   0.35431  -0.11485
 -0.017033  0.40103  -0.49498   0.46956  -0.39871  -0.46751   0.47324
  0.90203  -0.24311  -0.98464   0.44417   0.045359 -0.15051  -0.033276
  0.37368  -0.13507  -0.031913  0.46587  -0.42308   0.070339  0.74974
 -0.95907  -0.32534  -0.25635   0.63192   0.56416  -1.1347    0.09768
 -0.32665   0.52973  -0.13614  -0.2966    0.076257 -0.24502  -0.13584
  0.2443    0.2553    0.092035 -0.37587   0.77676  -0.20268  -0.35201
  0.61291  -0.36182  -0.5491    0.59282   0.068893 -0.63274   0.33368
 -0.39999  -0.43969   0.33037   0.94505   0.66741  -0.71395   0.14368
 -0.25081  -0.24753 ]"
