,word,values_
1,st.paul,"[ 0.62595    0.18243   -0.53069    0.62756   -0.021951   0.33744
 -0.39807   -0.31028   -0.016539   0.35559    0.13438   -0.0037742
 -0.50236    0.23407   -0.60145    0.31346    0.071869   0.34016
  0.16886    0.15312   -0.68724   -0.12909    0.032626   0.17521
 -0.44901   -0.10146   -0.273      0.33334   -0.3215     0.36942
  0.26939   -0.098907   0.21396    0.6247    -0.51451    0.2278
  0.2248    -0.44515   -0.081024  -0.16038   -0.0096362  0.44401
 -0.2411     0.10764   -0.46721    0.15341    0.30305    0.58782
  0.51102   -0.020649  -0.002175  -0.068221  -0.24632   -0.84172
 -0.25595    0.28869    0.26826   -0.0034482 -0.45261   -0.59693
 -0.08631   -0.71934    0.045051  -0.14193   -0.52156   -0.28535
 -0.13353   -0.29266    0.20233    0.31989   -0.14165    0.24858
  0.14508    0.42328    0.49244   -0.47772    0.79592   -0.45549
  0.63596    0.092987  -0.64394    0.22859    0.035674   0.24525
  0.52301   -0.31667   -0.21843    0.051559   0.26943    0.5168
  0.29588    0.39526   -0.068141  -0.12307   -0.48764   -0.35526
  0.047643   0.38529   -0.15495   -0.15894  ]"
2,51.22,"[ 0.46948   -0.0050452  0.043414   0.29974    0.27364    0.29871
  0.011304   0.060363   0.45919    0.099516   0.14029   -0.0034157
 -0.60366   -0.013484  -0.039417  -0.065026  -0.54171   -0.09234
  0.09154   -0.0474    -0.065281   0.26537   -0.077606  -0.033787
  0.23585    0.17461    0.030708  -0.20088    0.40709   -0.14461
  0.15032   -0.2998     0.042019  -0.05336   -0.2671    -0.33981
 -0.36201   -0.19143   -0.080973   0.18786    0.36238    0.056647
 -0.35828    0.02058   -0.30035    0.019498  -0.19817    0.26504
 -0.77629   -0.37278    0.19252   -0.16043   -0.0021455  0.13487
  0.1614     0.40432   -0.48253   -0.42608   -0.41444   -0.30913
 -0.48955   -0.36478   -0.23046   -0.16808   -0.40738   -0.1003
  0.09896   -0.51453   -0.097061   0.045887  -0.35084    0.54158
  0.21588    0.69298   -0.26707    0.1385     0.018097  -0.17514
  0.51035   -0.07591   -0.25661    0.31368    0.29053    0.027201
  0.93728    0.11229    0.51917    0.47402    0.19163    0.61997
  0.033315   0.42685    0.32937   -0.31206    0.24746   -0.18984
 -0.054532   0.36139   -0.38111   -0.16792  ]"
3,ironpigs,"[ 0.038667  -0.17719    0.11602   -0.080053   0.054816  -0.33877
  0.41576    0.0022935  0.21547   -0.42138   -0.031368  -0.22449
  0.2631    -0.47828   -0.3747    -0.35181    0.46713   -0.030145
 -0.21677   -0.18729   -0.97312    0.33383   -0.83522   -0.12939
 -0.77555    0.12337   -0.078294  -0.18243   -0.14433   -0.32068
  0.059444  -0.1534     0.026523  -0.17734    0.050405  -0.82858
  0.093757  -0.13697    0.3986     0.17789    0.45256    0.6725
 -0.32738   -0.22844    0.17309    0.33541    0.80979    0.31604
  0.49739    0.37588   -1.0049    -0.12766   -0.39797   -0.69504
 -0.24887    0.84843    0.22257   -0.18128   -0.10523   -0.32303
 -0.63367    0.27469    0.034982  -0.64138   -0.27352    0.48543
 -0.04757   -0.45245   -0.24241   -0.049532  -0.22522    0.34579
  0.20494   -0.18023   -0.41828   -0.10469   -0.0068306  0.040537
  0.3072    -0.17966   -0.21918    0.37122   -0.23321   -0.23438
  0.7261    -0.042911  -0.33664    0.56521    0.20512    1.152
 -0.42461   -0.070337  -0.0035085  0.39105   -0.011277  -0.4439
 -0.28966    0.65078    0.34343    0.092707 ]"
4,tupas,"[ 0.086076  -0.35672   -0.36839   -0.098983  -0.02336   -0.01793
 -0.17559   -0.021931   0.18094   -0.21686   -0.083629   0.37021
 -0.37914   -0.20607    0.19282   -0.30035   -0.83416    0.13221
  0.20795   -0.11882   -0.74688   -0.77403   -0.30146   -0.15743
 -0.036433   0.54893    0.25709    0.53633    0.16412    0.39424
  0.29568    0.11881   -0.23751    0.11718   -0.081567  -0.15745
 -0.020357  -0.40314    0.15574    0.33856   -0.17305    0.29157
  0.27388   -0.031705  -0.73032    0.14969    0.13774   -0.0015581
  0.095713   0.41955   -0.32031    0.15181    0.41704   -0.67074
 -0.14868    0.77215    0.12189   -0.19137   -0.89483   -0.48093
 -0.094018  -0.63173    0.45982   -0.026977  -0.014872  -0.072881
 -0.24208    0.17881   -0.28054    0.090421  -0.18698    0.17388
 -0.32487    0.33607   -0.073687   0.014474   0.31209    0.062948
  0.17137   -0.36463    0.0065065 -0.29353   -0.0094945 -0.37138
  0.78103    0.03683   -0.42784   -0.16379   -0.40052    0.049179
 -0.059644  -0.46869   -0.14595   -0.24322   -0.012956   0.0025452
 -0.18222    0.079101  -0.32329   -0.035454 ]"
5,puertorriqueña,"[ 0.11821   -0.21205   -0.074468   0.64537   -0.16801    0.65323
  0.054239  -0.17152    0.12975   -0.55342    0.3569    -0.16253
  0.11288    0.10495   -0.84716    0.04725   -0.053118   0.31232
  0.4317     0.026423  -0.32125    0.16848   -0.31226   -0.34785
 -0.39822    0.14643   -0.0067227  0.2608     0.67907    0.18011
  0.31305   -0.8667    -0.0749    -0.14362    0.47639   -0.18657
 -0.15072   -0.38323   -0.20125   -0.15718    0.27728   -0.41974
 -0.25517   -0.27961    0.46427   -0.18008    0.0058872  0.54299
 -0.26807    0.13386   -0.059536   0.47386   -0.28556   -0.96271
 -0.57692    0.31651    0.43224    0.077114  -0.55747   -0.14504
 -0.1542    -0.68212    0.026334  -0.77197    0.11411    0.54247
 -0.46646   -0.65166    0.68691   -0.20618    0.28352    0.61125
  0.26857    0.28558    0.11874   -0.096617  -0.16293    0.09784
 -0.21594   -0.1076    -1.0213    -0.43888    0.63151   -0.19842
  0.85404   -0.19189   -0.20263    0.51531    0.43123   -0.65562
 -0.13604   -0.063905   0.40094    0.63312    0.23764   -0.23052
 -0.028917  -0.12404   -0.38327   -0.24365  ]"
6,stumptown,"[ 0.30192   -0.34463   -0.12202    0.21062   -0.13968   -0.22564
  0.012991  -0.14766    0.058493  -0.55555   -0.24552   -0.76044
 -0.05589    0.079036  -0.24397    0.37288    0.29203    0.025836
  0.28134   -0.12942   -0.25991   -0.11495   -0.35194   -0.48575
 -0.065913   0.066864   0.40576   -0.18895   -0.13615    0.46936
  0.34879    0.14212    0.28009    0.24571    0.19722    0.21265
 -0.071625  -0.11339    0.37022   -0.61239    0.092187   0.58403
  0.039677  -0.21365   -0.089456   0.10937   -0.16773    0.50876
  0.22399    0.10844   -0.49098    0.30284   -0.37515   -0.58662
 -0.091316   0.53186   -0.28225   -0.15892   -0.54956   -0.42394
 -0.66241   -0.27893   -0.046985  -0.59593   -0.15958   -0.088166
  0.25389   -0.73305    0.079861  -0.060621   0.2221     0.13996
  0.57715    0.50306   -0.22936    0.49603    0.40392   -0.18745
  0.39423    0.22714   -0.086721   0.15803   -0.71869   -0.0058405
  0.88914    0.075384   0.23471   -0.14199   -0.19803    0.22446
  0.066623   0.088482  -0.027481  -0.14234    0.034803  -0.31677
  0.50816    0.75747   -0.28385    0.65955  ]"
7,otherworldliness,"[ 0.34027   -0.21415    0.18131    0.26329   -0.1165     0.31257
 -0.092227  -0.43768    0.14737    0.31559   -0.34213    0.46162
  0.0085025 -0.23082    0.20688   -0.061851  -0.31152    0.16611
 -0.097227   0.048761  -0.0040827 -0.24574   -0.30426   -0.34715
  0.22419    0.19395    0.2402     0.45232   -0.1661    -0.29901
  0.11125   -0.43645   -0.33093    0.0023182 -0.50737   -0.32612
  0.30028   -0.20348    0.07859    0.012151   0.42792    0.08175
 -0.13797    0.038019  -0.11857   -0.0962     0.26144    0.3437
  0.15363    0.010708   0.071957   0.14441    0.066706  -0.099557
  0.40401    0.69941    0.28043    0.0801    -0.42688   -0.36851
  0.15921   -0.34517    0.54347   -0.15077   -0.29648   -0.47474
  0.009616  -0.58792   -0.26396   -0.73651    0.30303    0.074081
  0.19831    0.30239   -0.23409    0.36376   -0.087161   0.028817
 -0.048859   0.10164   -0.65564    0.32753    0.23603    0.24228
  0.15427   -0.10116    0.10613    0.14669   -0.46473    0.099281
  0.039816   0.18138   -0.25596   -0.13155    0.73538    0.072244
 -0.28821   -0.10592   -0.10036    0.32214  ]"
8,paradoxus,"[-0.02457   -0.33563   -0.58867   -0.01552   -0.15271   -0.48041
  0.19547    0.020112   0.43305   -0.44499    0.076548   0.10538
 -0.23009    0.26753   -0.15211    0.18826   -0.076768   0.1474
 -0.074766   0.50056   -0.15798    0.063781  -0.62353   -0.21126
 -0.055783   0.31903    0.62219    0.26213    0.098589   0.54801
  0.1522    -0.21928   -0.11806   -0.31627    0.33428    0.12389
  0.2585    -0.43138    0.071092   0.04268   -0.013296   0.12595
  0.21445    0.53764    0.10306   -0.12935   -0.27942    0.31033
 -0.20405    0.66801    0.14075   -0.1788    -0.21349   -0.25593
  0.21889    0.51103    0.37095    0.17651   -0.79611   -0.31246
  0.31711   -0.28428   -0.29727   -0.50368    0.23086    0.22071
 -0.27043   -0.32554   -0.16951   -0.0096101  0.2018     0.4564
 -0.035947   0.66906    0.37395    0.19969   -0.098788   0.09413
  0.26633    0.39405   -0.63512   -0.32795   -0.013234  -0.36243
  0.46105    0.029147   0.079159  -0.71966    0.15981   -0.020524
 -0.2556     0.06162    0.24401   -0.19573    0.59215   -0.015405
  0.15212   -0.2128    -0.43642   -0.047345 ]"
9,cupples,"[-0.11655   -0.3664    -0.52288   -0.1649     0.21334   -0.31052
  0.026543   0.06391    0.70255   -0.12222    0.71324   -0.070543
 -0.5222     0.077597  -0.33296   -0.07477    0.084781   0.25613
  0.071676  -0.097678  -0.2911    -0.52273   -0.13561   -0.58072
 -0.056813  -0.31229    0.10885    0.25701    0.18837    0.7929
  0.11636   -0.4618     0.048366   0.52689   -0.2405     0.23961
 -0.34191   -0.25912    0.42815    0.093638   0.72832    0.0051002
 -0.28129    0.151     -0.30849    0.12356   -0.2181     0.51266
  0.15815    0.4918     0.39707    0.42094   -0.47183   -0.13359
  0.062825   0.29518    0.06791    0.28517   -1.2101    -0.27883
  0.33778    0.016115   0.18381   -0.34847   -0.1774     0.40539
 -0.19793    0.0097847 -0.238     -0.083589  -0.15837    0.55542
  0.28865   -0.32137    0.065656   0.017505   0.046989   0.14092
  0.23882    0.18505   -0.055435   0.128      0.19749    0.021884
  0.74363    0.010923  -0.054876  -0.16641   -0.31805    0.062143
 -0.020282  -0.62591   -0.1976    -0.19413   -0.07135   -0.24608
  0.19787    0.12499   -0.16757   -0.073339 ]"
10,anasuya,"[ 0.11136   -0.3219    -0.33955    0.40305   -0.19425    0.31148
 -0.065219   0.34438    0.62767   -0.029835   0.43686    0.23421
 -0.049825   0.010751  -0.20093    0.073524  -0.26519    0.23994
 -0.15139    0.059212  -0.74431   -0.37852   -0.22523    0.34717
  0.18036    0.1692    -0.068883   0.18639    0.11477   -0.040427
 -0.080996  -0.32845    0.28178   -0.10066    0.0046092 -0.036874
  0.25303   -0.64926    0.13159   -0.21586   -0.30806    0.74375
 -0.097036   0.43372   -0.11489   -0.37299   -0.65636    0.55105
 -0.097907   0.25581    0.040428   0.079802   0.13557    0.10148
  0.32236    0.62495    0.15192    0.027426  -0.72169   -0.52181
 -0.031185  -0.11006   -0.025653   0.44126   -0.34741    0.15554
  0.011513  -0.31897    0.075438   0.046768   0.21982    0.083771
  0.42509    0.63171    0.035169   0.22954    0.069617  -0.21444
  0.4523    -0.0549    -0.6968     0.57351    0.1949    -0.29104
  0.30098   -0.23059    0.1762     0.26835   -0.19763    0.31465
 -0.017278   0.18173    0.31176   -0.081891   0.6998    -0.12229
  0.16075   -0.314     -1.1575    -0.22424  ]"
