,word,values_
11,manandhar,"[-0.35796   -0.24674   -0.28355    0.010301   0.31557   -0.1773
 -0.013334   0.46472    0.095204  -0.11223    0.14698    0.23238
 -0.010001  -0.43198    0.49895   -0.34014   -0.13973    0.35233
  0.032243  -0.027272  -0.10951   -0.01751   -0.040977   0.16659
  0.1035     0.13391   -0.08561    0.53581   -0.147      0.097881
 -0.10192   -0.46405    0.18703   -0.31027    0.26446   -0.44262
  0.21917    0.11893    0.42165   -0.22916   -0.56785    0.47565
 -0.26771    0.184     -0.044642   0.065675   0.29918    0.11756
 -0.45891    0.26298    0.093463  -0.50468    0.33046   -0.50388
  0.27731    0.87472    0.23416   -0.010041  -0.77817    0.27225
  0.29175   -0.67396    0.049924   0.3028    -0.073894   0.22991
 -0.47996    0.073325   0.024353   0.17973    0.39935    0.29349
  0.33839    0.17968    0.05017    0.50377   -0.27441    0.076668
  0.0043699 -0.36553   -0.35858   -0.13995    0.34332   -0.38173
  0.63022    0.13289   -0.236      0.052669  -0.54934    0.013072
  0.2347    -0.31518    0.18203    0.024967   0.19643    0.14701
  0.046086  -0.26415   -0.47842    0.13944  ]"
12,capellan,"[ 0.3508   -0.048698 -0.069334  0.017158 -0.27735  -0.47647   0.016481
  0.19816  -0.21216  -0.068229 -0.3076   -0.011063 -0.42057  -0.56767
  0.35092   0.53506  -0.42923   0.39316   0.10087  -0.47132  -0.5067
 -0.51285   0.54995   0.27122  -0.39672   0.097507 -0.058788  0.086777
  0.83763   0.056893 -0.072443  0.20899  -0.10158  -0.69498   0.13037
 -0.59101   0.011418  0.21239   0.42848  -0.30215   0.63873  -0.09915
  0.17042   0.29806  -0.4926   -0.34116  -0.042533  0.31944   0.024495
  0.88028  -0.27723  -0.019292 -0.39021  -0.77484  -0.16646   0.93337
 -0.19735   0.077681  0.12688   0.15296  -0.18523  -0.17149  -0.26049
 -0.18218  -0.49277  -0.042153 -0.88015  -0.33807  -0.1785    0.069196
  0.13186   0.36332  -0.10717  -0.058052 -0.12726   0.17669  -0.18334
 -0.28163  -0.080752  0.51599  -0.38059   0.20826  -0.19254   0.2522
  0.45533  -0.19625  -0.17062   0.19491   0.31521  -0.2274    0.16739
  0.17194  -0.033681  0.03811   0.42487  -1.0133   -0.040102  0.69922
 -0.10785   0.16863 ]"
13,ienaga,"[ 3.8708e-01 -4.6243e-02 -6.3787e-01 -9.6377e-02  2.1574e-01 -2.8394e-01
 -8.2658e-01 -4.3603e-01  2.1694e-01  4.3482e-01  2.7248e-01  7.7731e-02
 -3.9138e-01  1.4746e-01  1.1058e-01  3.3171e-01 -2.4644e-01 -1.9715e-01
  1.1285e-01  3.8336e-01  7.2455e-04 -4.3714e-01 -1.8418e-01  2.2343e-01
 -2.0870e-01 -5.6302e-01 -5.9067e-01  1.8229e-01 -3.1284e-01  9.4649e-02
 -9.0762e-02  1.3283e-01 -1.6053e-01  3.4890e-01 -3.2159e-01 -1.3098e-01
 -1.9298e-01 -8.5889e-01 -1.3780e-01 -3.0415e-01  2.4569e-01  7.4367e-01
 -4.4254e-01 -1.2478e-01  2.5442e-01  1.0874e-01  4.2162e-01 -5.6424e-02
 -4.4002e-02  7.1225e-02  4.8730e-01 -3.3542e-02 -1.0059e-01 -3.2994e-01
  2.8424e-01  8.0846e-01  8.1803e-02 -4.7162e-01 -2.2805e-01  3.0094e-01
  4.4512e-01 -4.7749e-01  4.1433e-01  2.7624e-01 -3.7665e-01  2.0615e-01
 -2.4057e-01  3.1085e-01 -4.3190e-01  1.1400e-01  1.0116e-01  7.9045e-01
  9.9502e-02  3.4972e-01 -1.1785e-01  3.3360e-01  3.7447e-02 -8.7185e-02
  9.7624e-02  2.0464e-02 -2.2101e-01 -3.1839e-01 -5.1114e-01 -4.8410e-01
  5.1619e-01 -2.3469e-01  2.5816e-01  2.5283e-01 -5.1874e-02  2.1775e-01
  6.8924e-01  2.3772e-01 -3.1353e-02 -3.1050e-01  4.6265e-01 -2.1873e-02
  3.0873e-01  4.2296e-02 -9.7735e-01 -1.8152e-01]"
14,kavitha,"[ 0.036964  -0.063454  -0.41015    0.44033   -0.3389     0.19297
 -0.217      0.28229    0.46193   -0.38065    0.22136    0.013384
 -0.25764    0.32577   -0.423     -0.20915    0.23952    0.47577
  0.27317    0.33093   -0.67147   -0.068283   0.23289    0.14602
 -0.36954    0.27356    0.32103   -0.0044495  0.45356   -0.18135
 -0.27627    0.058195   0.38878   -0.23487   -0.17912   -0.033562
  0.081407  -0.21748    0.16202    0.1894    -0.36953    0.30387
  0.01591    0.29062   -0.41212   -0.19138    0.085772   0.34182
  0.49105    0.57054   -0.32138   -0.016938   0.084069   0.19309
  0.65132    0.62998    0.26741    0.35812   -0.57223   -0.84747
  0.46574   -0.28384   -0.0055449  0.60422   -0.30673    0.10928
  0.18555   -0.16916    0.18847    0.23537    0.33458    0.39775
  0.022287   0.30286    0.11168    0.2429     0.15217    0.10869
  0.41773   -0.037643  -0.24604   -0.1828     0.41415   -0.20649
  0.7142    -0.33346   -0.18149    0.043023  -0.27918   -0.078504
  0.19687    0.1636    -0.11673   -0.18589    0.39264   -0.36069
 -0.068379   0.14483   -0.37111   -0.051309 ]"
15,vilamoura,"[ 1.1169e-02  1.5237e-01  4.3140e-01  7.0428e-01  6.0257e-02  3.1955e-01
 -3.8267e-01  6.3103e-01 -2.4763e-02  3.0896e-01  2.2377e-01 -8.1438e-04
 -6.9287e-01  7.4083e-02 -3.2433e-01  3.0260e-01 -4.0106e-02 -1.1023e-02
  1.9250e-01 -3.5124e-01 -7.1474e-01  7.6340e-01  4.4316e-01  2.7579e-01
 -4.4862e-01  2.7904e-01 -6.6909e-01  1.9133e-01  8.4306e-02 -2.2595e-01
 -4.8672e-01 -6.5441e-01 -1.5245e-02 -2.0430e-01  1.7838e-01 -3.9348e-01
 -1.6257e-01 -4.4117e-01 -3.2549e-01 -8.0902e-01  2.2227e-01 -7.2324e-03
  3.1238e-01 -4.3489e-02 -8.3558e-01  4.3980e-01  6.4491e-01  2.0497e-01
 -2.4167e-01  1.5602e-01 -9.3546e-02 -5.6052e-01 -4.2308e-01 -5.7782e-01
 -5.7890e-01  2.5792e-02 -2.1063e-01  4.9884e-02 -2.8009e-01 -3.7397e-01
 -5.2757e-01  8.7433e-03  3.7302e-01 -9.1671e-01 -8.2592e-01  2.3851e-01
 -6.7507e-01 -3.3543e-01 -9.0985e-02  2.4699e-02 -9.7620e-02 -3.7148e-02
  1.1148e-01  4.5459e-01 -3.6808e-01  2.9800e-01  3.4747e-01 -2.6437e-01
  4.9066e-01  3.1497e-01  8.2424e-02 -6.1544e-01  5.5247e-01 -3.8851e-01
  7.7750e-01  3.8155e-01 -7.6340e-01  3.1713e-01 -1.1208e-01  8.7235e-02
  1.6226e-01  9.2067e-02  3.3254e-01 -2.6452e-01  1.6948e-01  7.2030e-01
 -2.2286e-02 -1.3521e-01 -4.9041e-01  9.3324e-02]"
16,kabira,"[-0.20088  -0.74281  -0.32311  -0.13038  -0.16344  -0.36179   0.32981
  0.059369  0.17643   0.20504  -0.54621   0.38537  -0.24897  -0.5835
 -0.21092  -0.21142  -0.24262   0.17922  -0.12926  -0.076535 -0.42456
  0.35963  -0.47656  -0.34887  -0.27491   0.3016   -0.66661   0.60897
 -0.052623  0.3161    0.041521 -0.67919   0.51957   0.11822  -0.030122
  0.49261   0.08176   0.59528   0.19864   0.27099  -0.18924   0.26417
 -0.34623  -0.1793   -0.44428   0.050323 -0.17307  -0.30895  -0.30993
  0.35081   0.15453   0.17743  -0.42987  -0.79336   0.16831   0.70587
  0.17716   0.47944  -0.62784   0.13119  -0.35373  -0.67949  -0.034847
 -0.42936  -0.30767   0.31869  -0.24122   0.044411 -0.3183    0.10446
  0.017927  0.23368   0.085267 -0.027227  0.59205   0.016508  0.66921
 -0.30131  -0.13258  -0.23852  -0.72892  -0.27152   0.44334   0.085244
  0.43649  -0.26335   0.044527  0.017205  0.52163   0.46904   0.040694
 -0.37424   0.56416  -0.089139 -0.093784  0.11962   0.26212   0.11489
 -0.57783   0.45436 ]"
17,deily,"[ 0.10942  -0.31824  -0.47561   0.094464 -0.027679 -0.73402  -0.29206
 -0.32924   0.71347   0.47241  -0.13143  -0.13826  -0.12352   0.15107
  0.24121   0.38515  -0.45497  -0.13465  -0.030675 -0.23581  -0.27723
  0.34544  -0.096683  0.23292  -0.21546   0.12125   0.21101  -0.29349
  0.60696   0.65068   0.026077 -0.062991 -0.12433   0.67679   0.24361
  0.22561   0.066217 -0.036033  0.49467  -0.20661  -0.42029  -0.024405
  0.56432   0.83917  -0.063288 -0.1957   -0.43527   0.4682   -0.25446
  0.31339  -0.08456   0.31086   0.11194  -0.58137   0.31772   0.67148
  0.16663   0.12398  -0.96083   0.16733  -0.08869  -0.27507   0.68898
 -0.68813  -0.75956  -0.2611   -0.14353   0.10447  -0.35551  -0.53909
  0.20712  -0.31971   0.48555   0.17288  -0.092184  0.63335  -0.1302
 -0.26498   0.34093  -0.01109  -0.24652  -0.24234   0.29536  -0.013871
  0.74942   0.16016   0.14039  -0.048249 -0.49708   0.3043    0.11085
 -0.043581 -0.038022 -0.66083   0.51938  -0.14393   0.28753   0.095876
 -1.0062    0.42398 ]"
18,abulhassan,"[-0.73259  -0.040492 -0.3736    0.12484   0.1543   -0.82778  -0.3346
  0.42948   0.81295  -0.81692   0.6774    0.1049   -0.09604  -0.26447
  0.67042  -0.24525  -0.35026   0.040241 -0.29981   0.19254  -1.0589
  0.23079   0.64358   0.47274  -0.37624   0.27469   0.66276   0.63387
  0.099636  0.34295   0.19313   0.046162  0.23171  -0.22958  -0.16933
 -0.23855   0.060588  0.20975   0.15968   0.37862   0.29352   0.11575
 -0.27015   0.71168  -0.34038   0.092131  0.46602  -0.23198   0.32127
  0.67226   0.12958   0.57301  -0.23191  -0.35234   0.63373   1.2358
 -0.27976   0.29403   0.10901  -0.10645   0.23144  -0.36951  -0.093659
 -0.36255  -0.23448   0.18202  -0.2435   -0.22042   0.16548   0.68103
  0.16991   0.16259   0.18323  -0.27781   0.44558   0.36501   0.27157
  0.27723   0.075128 -0.22371  -0.32342  -0.63316   0.40265  -0.30232
  0.90502   0.10794  -0.12235   0.29371  -0.31816  -0.12911   0.57394
  0.40456   0.51658  -0.44565  -0.077061 -0.23396   0.35105  -0.15785
 -0.60217  -0.12294 ]"
19,refered,"[-0.13242   -0.03122   -0.34163    0.36948    0.18791    0.11242
  0.13732   -0.28915    0.47898    0.082799  -0.671      0.52947
 -0.13598   -0.39772   -0.13563    0.18204    0.13182    0.39113
  0.20961   -0.59862   -0.034407  -0.261     -0.39276   -0.15085
 -0.17199   -0.20662   -0.091404   0.3909     0.020792   0.11245
 -0.085745  -0.112     -0.0027108  0.29538   -0.034954   0.47727
 -0.046563  -0.9208    -0.42482    0.36736   -0.34735    0.61031
 -0.43257    0.036316  -0.21968    0.44153   -0.093164   0.37451
  0.097283  -0.1924    -0.083695   0.40012    0.48692   -0.075982
 -0.11554    1.0001    -0.13327   -0.21984   -0.52326   -0.40999
 -0.032123  -0.46714   -0.029542  -0.050661  -0.22102   -0.59944
 -0.12807    0.21231   -0.34931   -0.11925    0.26555   -0.56895
  0.75394    0.24012   -0.082566  -0.26403    0.099771   0.4112
  0.33574   -0.24556   -0.6224    -0.30111   -0.19154   -0.63392
 -0.42044   -0.5071     0.48227   -0.18482   -0.19119    0.54023
 -0.25765   -0.0064293 -0.20877   -0.53911    0.75068   -0.067031
  0.22453    0.21481   -0.50338    0.20446  ]"
20,adeyemi,"[-0.032914  -0.6486    -0.74959   -0.14035   -0.093247  -0.12304
  0.13107   -0.48933    0.58719    0.22327    0.17635    0.072348
 -0.65347    0.034511   0.42487    0.022626  -0.12356    0.01275
  0.48744   -0.18093   -0.55678    0.26079   -0.18328   -0.25579
 -0.44483    0.15251   -0.25373    0.50469   -0.23991    0.38398
 -0.26218   -0.27933    0.25974   -0.19233    0.53974   -0.17067
 -0.012826   0.15435   -0.1596    -0.092171  -0.024669   0.15652
 -0.030855  -0.17214   -0.57769   -0.15548   -0.011273   0.40771
  0.40188    0.23445    0.075349  -0.27704   -0.26122   -0.87356
  0.21651    0.67217    0.067231   0.12519   -0.82612   -0.27681
  0.47821   -0.22338    0.41376    0.046578  -0.16206    0.20527
  0.23616    0.065906  -0.43929    0.030951   0.22213    0.13781
 -0.17371   -0.14411   -0.0032548  0.51745   -0.018231   0.082021
 -0.22145   -0.20656    0.14639   -0.30105   -0.19687   -0.90101
  0.67629    0.26139   -0.41697   -0.2181    -0.19852   -0.09989
  0.29509    0.3838    -0.071705   0.33501    0.0017764 -0.14618
 -0.01436   -0.065627  -0.83844   -0.23755  ]"
21,rudonja,"[ 0.19693   -0.24106   -0.31565    0.026205   0.43489    0.012869
 -0.1457     0.021615   0.16506   -0.039193   0.76367   -0.25288
 -0.59133    0.51468    0.10333   -0.051206  -0.15679   -0.045065
  0.070497   0.43796   -0.26207    0.25622   -0.0089077 -0.36838
 -0.14703    0.49522   -0.46694    0.3979    -0.26406   -0.012682
 -0.50784   -0.20048    0.5769    -0.43546    0.6913    -0.2485
  0.26023   -0.15418    0.14198   -0.03327    0.11496    0.39431
  0.020285  -0.1574    -0.049512  -0.12175    0.53073   -0.016376
 -0.16288    0.37173    0.80343   -0.22521    0.3944    -0.17902
  0.016839   0.97261   -0.1476     0.068057  -1.0335     0.01133
 -0.47626   -0.25312    0.20747   -0.03284   -0.44643    0.36197
 -0.29344    0.17976   -0.05       0.0016568 -0.2528    -0.095818
  0.72341   -0.54131   -0.15158   -0.66007   -0.53757   -0.025024
  0.77915   -0.010413  -0.67389   -0.030479  -0.5259     0.12098
  0.66342    0.4387     0.093356   0.062361  -0.0015065  0.44868
 -0.21614   -0.36936    0.54805    0.24219   -0.85943    0.28176
  1.1318     0.23823   -0.040541  -0.29487  ]"
22,kaliakra,"[-1.198    -0.38428  -0.11739   0.41587  -0.23184   0.26914   0.15857
 -0.14658  -0.33902  -0.32498  -0.20709   0.29422  -0.64296  -0.013043
 -0.08336   0.19676   0.086896  0.11311   0.52933  -0.10942  -0.57354
  0.44734  -0.14074  -0.38338   0.21507   0.5387    0.32347  -0.064677
  0.16886  -0.066654 -0.30515  -0.17909   0.18842  -0.024072  0.1836
 -0.10075  -0.14151  -0.13453  -0.03796   0.19088  -0.22833  -0.25062
 -0.072099  0.31978  -0.27228   0.5335    0.5844    0.62898   0.23466
  0.79837  -0.028148 -0.12289  -0.203    -0.13022   0.21174   0.52034
 -0.24896  -1.0244   -0.83366  -0.35089   0.35464  -0.39317  -0.40829
 -0.40543  -0.12765   0.35773  -0.06445  -0.018531  0.22968  -0.11478
  0.064539 -0.15425  -0.055427  0.83612  -0.40105  -0.17937   0.34968
  0.26133   0.4798   -0.28337  -0.40716   0.029334  0.57736   0.017528
  0.67383  -0.45932  -0.15981   0.54531   0.1536    0.9859   -0.046085
 -0.05732  -0.26722   0.078285  0.41188  -0.69624   0.095327  0.64183
  0.05668  -0.093846]"
23,benešová,"[-0.71       0.17263   -0.23245    1.1008    -0.19072    0.21421
  0.08784    0.061246  -0.20019    0.64476    0.16601   -0.069427
 -0.24521   -0.2975    -0.23777    0.22131   -0.79634    0.71182
 -0.011079  -0.69429   -0.70052   -0.24165   -0.1046     0.45876
  0.022445  -0.21389    0.41299   -0.20898    0.49987   -0.44687
  0.26494    0.33039    0.33305    0.080489   0.12339   -0.72718
 -0.081952  -0.63115    0.27928    0.52192    0.12012   -0.09573
 -0.36716    0.11805   -0.57872   -0.05162    0.14312    0.10377
  0.38973    0.024074  -0.12606    0.9727    -0.68256    0.0067923
  0.68591    0.52276    0.54817    0.55026   -0.55988   -0.41832
  0.22531    0.070899  -0.8344    -0.18797   -0.053235   0.26919
 -0.1236     0.68915    0.14327   -0.24527   -0.21206   -0.35972
  0.38579    0.39748   -0.22905    0.13134   -0.38042    0.41256
  0.10791   -0.84415   -0.73034   -0.24574    0.28961    0.47156
  0.57607   -0.037726  -0.17268    0.15925    0.26931    1.0908
 -0.31619    0.29754    0.78562    0.95385   -0.3417     0.024256
 -0.11782    0.29001   -0.75929   -0.21626  ]"
