,word,values_
8,pigou,"[-0.056695 -0.2833   -0.78875   0.10096  -0.34453   0.13045  -0.051585
 -0.47743  -0.21542  -0.6536    0.097834 -0.061321 -0.46551   0.015839
 -0.18475   0.1748   -0.27727  -0.024498  0.59307   0.38556  -0.2226
 -0.75392   0.35022  -0.66282   0.02795   0.20125  -0.074381  0.41308
 -0.42227   0.14637   0.35269   0.10409   0.18208  -0.57528  -0.84291
 -0.31727   0.14654   0.14168  -0.32175  -0.017476 -0.23243  -0.069118
 -0.11154   0.099844  0.1902    0.10422   0.25954   0.15965  -0.011747
  0.28058   0.41095   0.063716  0.0969   -0.60937   0.59663   0.44861
  0.17955   0.42381  -0.59285   0.18284   0.222     0.16716  -0.41122
  0.25436   0.073269 -0.71766  -0.65293  -0.49721  -0.2722   -0.27455
  0.23092  -0.077458 -0.24828  -0.094286 -0.34267  -0.38427   0.044676
 -0.27077   0.64186   0.31468  -0.29942   0.11692  -0.49408  -0.77158
  0.87027  -0.034382 -0.154    -0.2101    0.20162  -0.43462   0.017365
 -0.34834   0.46523  -0.55724   0.43906   0.43171  -0.18086   0.14889
 -0.22891  -0.32215 ]"
9,kubelik,"[-0.032617  -0.03172   -0.095225   0.33678    0.56614   -0.016957
  0.12773    0.29467   -0.058493   0.31079    0.17746    0.17797
  0.18917   -0.025777   0.058704  -0.22461   -0.27482    0.30827
  0.54192   -0.10804   -0.75655   -0.41794   -0.14404    0.046866
 -0.23601   -0.012354   0.20633   -0.54337   -0.048762  -0.055412
 -0.60125   -0.043348   0.23648    0.46254   -0.1133    -0.33464
  0.020171  -0.27898   -0.090218   0.13878    0.25899    0.4787
  0.26331    0.29567    0.42248   -0.025098   0.52278   -0.31359
  0.52874    0.50331    0.17798    0.19228    0.22489   -0.65019
 -0.043953   0.74269    0.2173     0.37044   -0.36392    0.14431
  0.42959    0.034417   0.21589   -0.14755   -0.54129   -0.069368
  0.13611    0.14143   -0.19636    0.64971    0.24261    0.32367
 -0.12415    0.29711    0.21854   -0.065008  -0.029949  -0.16367
  0.65869    0.1204    -0.02427    0.2847    -0.32037   -0.11886
  0.26069    0.0015492  0.29194    0.52892   -0.71297    0.35453
  0.28065    0.13122    0.16465   -0.18096   -0.040363   0.23691
  0.063006   0.048882  -0.77618   -0.48207  ]"
10,troell,"[-2.4278e-01  7.9216e-02 -2.7381e-01  4.0116e-01  2.2796e-01  1.2688e-02
 -6.1771e-01 -4.6545e-01  2.2643e-01  2.0461e-01  4.1562e-02 -3.7643e-02
 -2.0282e-01 -3.9368e-01  3.3684e-01  1.4412e-01 -2.3370e-01  2.6347e-01
 -5.2202e-02  6.5306e-02 -4.3509e-01 -5.0976e-01 -1.0982e-01 -5.4441e-02
 -5.7213e-01  2.8767e-01  2.2403e-01  3.9620e-01 -2.0759e-01 -1.7121e-01
 -5.1268e-01 -2.1812e-01 -1.7155e-02 -1.3728e-01 -1.4691e-02 -3.7813e-01
  5.7246e-01 -3.0841e-02 -6.1879e-01 -2.2949e-01  2.5026e-01  8.3071e-01
 -2.1276e-04  5.1978e-01 -9.2025e-03 -2.7356e-01 -3.3948e-01  2.4600e-01
  6.8437e-01  5.1180e-01 -1.7715e-01 -2.3789e-01  9.5637e-02 -4.6768e-01
  1.4160e-01  7.1719e-01 -2.1752e-01  6.0104e-01 -6.7352e-03 -4.4399e-01
  4.6201e-01  1.6521e-01 -5.1030e-02  1.3833e-01 -3.0235e-01 -2.1472e-02
 -3.4079e-01  4.4739e-01 -3.0452e-01  3.7472e-02  3.2141e-01  2.1060e-01
  3.9679e-01  3.7181e-01  2.9863e-01 -8.3728e-02 -1.8071e-02 -4.6457e-01
 -3.5853e-02  4.2781e-01 -7.6841e-01 -2.1645e-02  2.9706e-01  1.5689e-01
  1.3017e-01 -7.9201e-02 -4.1957e-01 -1.6387e-02 -7.6573e-01  2.6611e-01
 -1.6109e-01 -5.0009e-02  2.3686e-01  1.1174e-01  6.7924e-02  3.7979e-02
  2.8839e-01  4.0468e-01 -1.0052e+00 -6.1931e-01]"
11,"1,837","[ 0.41166    0.42434   -0.32362    0.49277   -0.15607    0.082517
 -0.13229   -0.40115    0.060835  -0.092473   0.53768   -0.017369
  0.29542   -0.13907    0.50017   -0.011009  -0.67397   -0.23808
  0.082878   0.03695    0.25185    0.023507   0.57444   -0.27878
 -0.086798  -0.48278    0.74259    0.5846    -0.27102   -0.067017
 -0.3317    -0.19641   -0.037329   0.21534   -0.089234  -0.11887
  0.032239   0.1152     0.022517   0.58622    0.54207   -0.021473
 -0.077855   0.21258    0.22925   -0.2401     0.19087    0.068292
 -0.25462    0.33409   -0.0080643 -0.24133   -0.26073   -0.28572
  0.23195    0.84508    0.31199   -0.0743    -0.65841   -0.4164
  0.036859  -0.057714   0.012633   0.24994   -0.64455   -0.17665
 -0.017181  -0.1597     0.14967   -0.067908  -0.042586   0.12458
 -0.17271    0.24234   -0.1007     0.12284   -0.18445    0.0041896
 -0.0052829 -0.071814  -0.33145   -0.20968    0.41491    0.31237
  0.22331    0.015801   0.28607    0.052413  -0.21734    0.15953
 -0.16263    0.44572   -0.10633   -0.33929   -0.1404    -0.049724
 -0.58095    0.25398   -0.27988   -0.13555  ]"
12,"2,501","[ 0.058752   0.51547   -0.51992    0.82196   -0.080062   0.78374
  0.35156   -0.088238   0.0054464  0.021117   0.57256    0.67035
  0.27775   -0.39001    0.75307   -0.18473   -0.45866   -0.30968
 -0.13404    0.0079663 -0.31791   -0.10182    0.20575   -0.25555
 -0.098067  -0.76952   -0.56791    0.42835   -0.36807   -0.87477
  0.11418   -0.56018   -0.39601   -0.030589  -0.088753  -0.20212
 -0.69292   -0.034062   0.31836   -0.17647    0.50649   -0.43142
 -0.46709   -0.3628    -0.16773   -0.62526    0.129     -0.3032
 -0.27368    0.52398    0.60722   -0.16861   -0.22421   -0.27679
 -0.48389    0.66852    0.68535   -0.13032    0.024776  -0.14921
  0.28203   -0.44298    0.61576   -0.18529   -0.49858   -0.3968
 -0.057385   0.29673   -0.13263   -0.096306   0.20739    0.20366
 -0.31962    0.66512   -0.19457    0.46221    0.52418   -0.10008
 -0.33267   -0.094553  -0.34671    0.17857    0.60942   -0.49112
  0.3402     0.15394    0.082739   0.047836  -0.079037   0.0038533
  0.046067   0.31876    0.85211   -0.63009   -0.060818  -0.15487
  0.15418    0.3176    -0.50921   -0.50788  ]"
13,merseybeat,"[-3.6396e-02  3.5962e-02 -4.8905e-01  6.1140e-02 -4.9309e-01  1.5337e-01
  2.5256e-01 -6.1522e-01  2.4317e-02  4.9561e-01 -1.4181e-01 -2.5537e-01
 -3.2008e-01  7.9460e-02 -1.8072e-01  2.0418e-01 -1.9794e-01 -4.0880e-01
  4.7969e-01  5.5066e-02  5.6443e-01 -1.4829e-01 -2.6753e-01 -1.1696e+00
 -2.5953e-01 -6.1809e-02  4.4113e-01  8.0155e-01  2.0616e-01 -1.1061e-01
 -1.0649e-01 -6.7747e-01 -3.7263e-01  2.4380e-01  4.9515e-02 -4.9432e-01
 -2.9879e-02 -3.0911e-01  2.4964e-01 -8.2253e-01  1.1916e-02  1.3693e-01
 -3.8704e-01  1.0256e+00  2.2206e-01 -1.7953e-01  5.7813e-01  7.8931e-01
 -6.4446e-02  7.8427e-03 -2.7490e-02  5.0482e-01 -3.0198e-01 -2.7897e-01
  2.1526e-01  5.1156e-01 -1.5863e-01  2.1422e-01 -3.6799e-01  3.5535e-01
  5.7468e-02  9.3020e-03 -5.1084e-01 -9.8516e-02 -1.4060e-01 -7.3584e-02
 -2.8228e-01 -3.1030e-01 -3.4108e-01 -2.0896e-01  1.0275e-01  2.5916e-01
 -1.9235e-01 -1.5848e-01 -1.3335e-01 -3.8202e-01  4.4164e-01  9.5620e-02
  5.1601e-01 -2.4816e-01 -3.1691e-01  1.7005e-01  5.4834e-01  4.4408e-01
 -2.1445e-01 -1.0547e-01 -5.6227e-01 -1.0776e-03 -3.4892e-01  3.8601e-01
  3.2797e-01 -2.8458e-01 -3.4413e-01  3.4126e-01  2.8687e-01 -5.9835e-01
 -1.5937e-01  4.0912e-01 -4.0925e-01 -8.8273e-02]"
14,repurpose,"[-1.5751e-01 -1.2508e-01 -4.1737e-01 -3.7117e-02 -9.0408e-02  2.0170e-01
 -4.9477e-01  9.7735e-02  5.4565e-01  5.2521e-01  6.6453e-02 -2.2536e-02
 -2.3194e-01 -5.5504e-01  4.8119e-01 -1.7576e-01  4.5736e-01  4.8409e-01
 -4.2294e-01  4.2880e-01 -3.8191e-01  2.9815e-02  2.2203e-01 -1.1657e-01
  1.0418e-01 -2.9726e-01 -5.5010e-02  1.1915e-01  1.3032e-01  1.7520e-03
  1.8844e-01 -1.0333e-02 -3.2424e-01 -2.0490e-02 -3.2843e-01  8.1020e-02
  1.3414e-01 -1.0940e+00 -6.6293e-03 -1.4243e-01  2.1506e-01  1.8121e-01
 -6.1920e-01 -2.3208e-02 -2.6589e-01  4.5666e-01 -4.3351e-02  3.5070e-01
 -3.8974e-01  1.7780e-02 -1.8665e-01  5.5919e-01 -2.3648e-01 -1.8822e-01
  3.6341e-02  7.2458e-01  4.0172e-01 -1.3729e-01 -6.1384e-01 -4.7051e-01
 -3.1078e-01  6.9776e-04 -2.6975e-01  2.6730e-03 -1.6618e-01  1.5312e-01
  4.0880e-01 -7.0428e-02 -2.2517e-01 -5.4539e-01  3.1811e-01  2.0705e-01
  1.4700e-01  5.7002e-01 -2.3993e-01 -3.5571e-01 -1.7333e-01  1.9083e-02
  5.6470e-01 -1.3591e-01 -4.4972e-01  1.0180e-01 -4.9943e-02  2.5949e-01
  1.9063e-01  3.9867e-01  3.7265e-01  3.4723e-01 -3.0971e-01  4.5251e-01
 -3.8145e-01  3.2672e-01  9.2745e-02 -8.1436e-01  3.2703e-02 -7.3523e-01
  4.2222e-01  3.8485e-02 -2.8325e-01  4.1035e-01]"
15,bfl,"[-0.16237   -0.26139    0.24259   -0.014661  -0.30326   -0.31737
 -0.089021   0.28495    0.17074   -0.84099    0.4132    -0.8912
  0.08004    0.17253   -0.68884    0.75775    0.014956  -0.60285
  0.10558    0.23233   -0.85052    0.30533   -0.93744   -0.15925
 -0.23903   -0.42481    0.057121   0.3393    -0.024989   0.14175
 -0.29126    0.54143   -0.2988    -0.47202    0.048323  -0.25082
 -0.91697    0.19063   -0.75825   -0.12815    0.7113     0.44915
 -0.30044   -0.10209    0.038884   0.29415    0.27822   -0.13201
 -0.098526  -0.45739    0.34737    0.13088   -0.36959   -0.078004
  0.46666    1.3301     0.076427   0.35494   -0.38825   -0.1758
  0.004818   0.0503     0.043014  -0.0096568 -0.089332   0.35907
 -0.97274   -0.34771   -0.25981    0.43811    0.69068    0.30294
 -0.23123    0.10814    0.070066  -0.089579  -0.17548    0.23459
 -0.4109    -0.10804   -0.68486   -0.0087089  0.26243    0.35311
  0.13154    0.43764   -0.12428   -0.4704     0.20131    0.73845
  0.18519    0.23471   -0.61867   -0.35747    0.31811   -0.32218
 -0.081206   0.62662   -0.60891   -0.22846  ]"
16,mirafiori,"[ 0.91322    0.31515   -0.43424    0.40932   -0.70092   -0.50452
  0.35776    0.26723   -0.13791    0.63416   -0.17557    0.46361
  0.32884   -0.31719   -1.5202    -0.28397    0.46866   -0.076503
  0.68721   -0.59818    0.16205    0.50338   -0.29307    0.41675
 -0.49152   -0.0029909 -0.033456   0.72447   -0.43524    0.096152
 -0.50725    0.20526    0.72035   -0.28842   -0.48654    0.3531
  0.14328   -0.55107   -0.31433   -0.095166   0.53099    0.010939
  0.04244    0.024049   0.064      0.53899    0.13002    0.33182
 -0.51974    1.0225     0.53357   -0.22604   -0.67611    0.11945
 -0.32161    0.66101   -0.60052    0.059259  -0.54599   -0.73567
 -0.378     -0.15004    0.22204    0.7995    -0.32874   -0.04186
 -0.2651    -0.42814   -0.62201   -0.66868    0.029843  -0.31547
 -0.45676    0.43784   -0.014364   0.0021745  0.23856   -0.18502
  0.453     -0.063725  -0.26604   -0.20896   -0.16086    0.34128
 -0.22474   -0.44295    0.59434    0.5131     0.28284    0.38866
  0.73594   -0.44075    0.6378     0.5452    -0.0095768  0.066097
 -0.023358  -0.052829   1.2959    -0.012894 ]"
17,dbh,"[ 0.2644     0.11072   -0.21515    0.65985   -0.11844   -0.32578
 -0.68124    0.078873   0.2098    -0.2223     0.81906   -0.054865
  0.029546   0.49481    0.29892    0.30805   -0.59193    0.11984
  0.46593    0.19524   -0.72017    0.20345   -0.53075    0.14421
  0.5932     0.40268    0.06105   -0.33077    0.20814   -0.37306
  0.24349    0.30281    1.012     -0.053597  -0.027302  -0.45966
  0.37293    0.0089643  0.45678    0.28547    0.58777    0.2748
 -0.08163   -0.27685   -0.29039   -0.37506    0.0069063  0.57762
 -0.23342    0.15242   -0.036279  -0.099737   0.086432   0.28644
  0.4696     0.51624   -0.046286   0.14724   -0.42472   -0.15188
  0.46502    0.2967    -0.10312    0.20406   -0.41462    0.17744
 -0.7688    -0.34511    0.24637   -0.0060961  0.15474    0.031515
  0.17905    0.69723   -0.16032   -0.59969    0.24711    0.0047331
  0.38517    0.010396  -0.056974  -0.69167   -0.12804   -0.038273
 -0.070463   0.18057    0.49665   -0.18406    0.59609    0.72985
  0.26177    0.59111    0.12101   -0.18788    0.7912    -0.12731
  0.096129  -0.1044    -0.071208  -0.12559  ]"
