,word,values_
3,"30,000-ton","[-0.018361   0.29035   -0.48277    0.48109    0.032118   0.25843
  0.59712   -0.052158   0.090966   0.44578   -0.33547    0.19932
 -0.091688  -0.23395   -0.19055    0.54758   -0.31807   -0.35424
  0.46869   -0.51328   -0.47127    0.10408   -0.4563    -0.2996
  0.23083   -0.21549   -0.1162     0.16741   -0.23563    0.0033582
  0.063431  -0.56554    0.31861   -0.51534    0.28252   -0.20274
 -0.23132   -0.25813    0.23561    0.087705   0.42492   -0.15813
 -0.081103   0.31562    0.54514    0.31309    0.091247   0.28603
  0.16908    0.67875    0.0045652  0.32      -0.20145   -0.54407
  0.70919    0.34247    0.1864     0.19057   -0.082027  -0.46159
 -0.11066   -0.61638    0.059261  -0.49046   -0.16468    0.21915
 -0.53663    0.1741    -0.26108   -0.50631    0.073827   0.52713
  0.46831    0.43284   -0.30856    0.42629    0.0099982 -0.45068
  0.38259    0.40599    0.0085043 -0.27081    0.33934    0.01054
  0.20237   -0.23281    0.56512    0.028776   0.13061    0.32104
  0.074258   0.24341    0.36724   -0.40477    0.35006   -0.13573
  0.29313    0.22582   -0.33834    0.083941 ]"
4,airbrake,"[-0.048543  -0.21661   -0.16257   -0.15017    0.16295   -0.22945
  0.083826   0.25437    0.62534    0.080441  -0.38755    0.14455
  0.16866   -0.43131   -0.060697   0.1966    -0.16602   -0.021772
  0.26533   -0.75629   -0.53118   -0.0074487 -0.28805   -0.39646
 -0.022596  -0.049651  -0.21671    0.36407   -0.196      0.063319
  0.18443   -0.17495    0.087006  -0.06981    0.018268  -0.18369
 -0.13867   -0.33382    0.35589    0.080394   0.52654    0.30961
 -0.058321   0.01631    0.096216   0.14576    0.11501    0.34903
 -0.014242   0.18566   -0.13464    0.14464    0.26212   -0.54527
  0.29186    0.58201    0.13735   -0.34242   -0.22551   -0.20019
  0.27479   -0.085925   0.58513    0.1977    -0.19947   -0.10975
 -0.34813   -0.82498   -0.13904   -0.1648    -0.02224   -0.076276
  0.4124     0.073053  -0.2082    -0.18637   -0.058235   0.25527
  1.0353     0.020008  -0.2019     0.3825     0.40511    0.10976
  0.26058    0.11131    0.35451    0.49605   -0.15757    0.12395
  0.043648   0.0769    -0.17726   -0.13407    0.45213   -0.10847
  0.025674   0.25762    0.089452   0.17808  ]"
5,centimetric,"[ 4.6559e-02  7.8448e-02 -5.3301e-02  6.2282e-01 -1.7694e-02 -2.8516e-01
  3.6999e-01 -3.0324e-01 -1.1967e-02  2.1814e-01  1.3144e-01 -7.6841e-02
 -1.6354e-01 -3.5631e-01  5.2015e-01  2.6195e-01 -2.3613e-01  2.2047e-01
  3.2447e-01 -1.0767e-01 -3.7583e-01 -2.8794e-01 -3.7808e-01  5.9152e-02
 -6.0642e-01 -1.8235e-01  4.6127e-01  2.6600e-01 -1.1975e-01 -6.9020e-03
  1.6765e-01 -3.3038e-02  5.7636e-02  3.4891e-01  3.7426e-01 -1.5713e-01
 -3.1358e-01 -4.9632e-01  3.9309e-01  3.5403e-01  3.6907e-01  3.5681e-01
  2.4717e-01  5.8403e-01  6.1736e-02 -2.8883e-01 -4.7968e-01  1.6416e-01
 -3.9789e-01  4.7218e-02  7.6388e-01  1.8020e-01 -2.2150e-01 -6.2236e-01
  5.1286e-01  2.6619e-01 -9.4721e-02  4.9815e-01 -1.7842e-01 -2.4427e-01
  1.0667e-01  7.9163e-02  7.9141e-04  2.6447e-01  2.5255e-02 -2.0681e-03
 -7.8942e-01 -2.7684e-01 -5.9225e-01 -1.5376e-01  4.7491e-02  1.3701e-01
  1.6375e-01  7.4736e-02 -2.4456e-01 -5.1455e-02  6.3849e-02  2.0260e-01
  7.8128e-01  1.6876e-01 -2.6887e-01 -4.3679e-01  1.7148e-01 -3.3610e-01
  2.5129e-01  2.4654e-01  1.2831e-01  1.4569e-01 -6.4059e-02  5.7277e-01
 -2.8312e-01  5.9326e-01  1.2791e-01 -2.3176e-01  4.8993e-01  1.5196e-01
  1.3047e-01  5.3737e-02 -8.3834e-01 -2.2687e-01]"
6,aliis,"[ 0.075416   0.10984   -0.62367    0.13135   -0.020108  -0.25005
  0.44966    0.058625   0.26398    0.099967  -0.33854    0.122
  0.10353   -0.066539  -0.22745    0.33573    0.17447    0.077346
  0.33263    0.22231    0.56021    0.17876   -0.64126   -0.21508
 -0.20783    0.11885    0.46168    0.37214    0.014756   0.27046
  0.20632   -0.39882   -0.51726   -0.27136    0.077963  -0.10671
 -0.01602   -0.29474    0.035111  -0.089979   0.33347    0.080133
 -0.40012    0.31683   -0.46024   -0.46608   -0.33687    0.33237
 -0.26288   -0.083231  -0.54385    0.20055   -0.26261   -0.38981
  0.21331    0.5944     0.54045    0.52201   -0.22449   -0.35265
 -0.30758   -0.58306   -0.19364   -0.3863    -0.088493   0.35461
 -0.62074   -0.29461   -0.12185    0.095695   0.36503    0.47802
  0.063141   0.43319   -0.15247   -0.0025967  0.39186   -0.0027142
  0.59392   -0.18185   -0.17077   -0.34711    0.17546   -0.19081
  0.59729    0.10804   -0.12853   -0.20551    0.022147   0.20864
 -0.12697   -0.21817    0.26165    0.44097    0.20022    0.27461
 -0.10356    0.34291   -0.046377  -0.31643  ]"
7,emco,"[-0.018128  -0.080292  -0.27579    0.3273     0.020424  -0.12263
 -0.013313  -0.14899    0.19749   -0.04578    0.21468    0.016937
 -0.0050867 -0.16581   -0.292      0.35915   -0.13577   -0.23701
  0.40999   -0.2169    -0.039095  -0.10807   -0.13916    0.038054
 -0.078372   0.56657   -0.038513   0.50556   -0.2046    -0.0010706
 -0.035254  -0.12599   -0.23429   -0.0798     0.1236    -0.23712
  0.070207  -0.5383     0.038315  -0.41466    0.49158    0.50338
  0.030122   0.058652  -0.085747   0.053873  -0.27613    0.65663
  0.3797     0.16374   -0.41341    0.22245    0.01455   -0.58139
  0.33976    0.74732    0.079092   0.10163   -0.14685   -0.57802
  0.36228   -0.21772    0.361     -0.12074   -0.44865    0.41419
 -0.40757   -0.4045    -0.33083   -0.053859  -0.014344   0.16532
 -0.19885    0.13257   -0.10169   -0.098227   0.28519   -0.1519
  0.59028    0.012472  -0.43191   -0.35274    0.30831   -0.038968
  0.58097    0.29525    0.21346    0.27074    0.0067358  0.13655
  0.33908    0.060352   0.31825   -0.56357    0.52018   -0.40331
  0.10635    0.043752  -0.10948   -0.26849  ]"
8,internacia,"[ 0.47671  -0.46811  -0.41009   0.34076  -0.41575  -0.037027  0.027992
 -0.045272  0.15071  -0.39866   0.32377   0.17491  -0.20664  -0.27725
 -0.38044   0.24952  -0.028544  0.088662  0.28238  -0.13809   0.073201
  0.059096 -0.50507  -0.28443  -0.24415   0.50916   0.056327  0.035919
  0.043229  0.54018  -0.25011  -0.37261  -0.039212  0.10171   0.39677
 -0.060478 -0.052575 -0.25272  -0.005332  0.18786  -0.018894  0.33325
 -0.37559   0.39141   0.27349   0.1577   -0.32993   0.3734   -0.51089
  0.72759   0.026358  0.34342  -0.22496  -0.91236   0.067413  0.60287
  0.22467   0.40678  -0.4773   -0.3082    0.12527  -0.38894  -0.71574
 -0.49542  -0.4516    0.11154  -0.60056  -0.61781  -0.10963   0.013473
  0.26707   0.59992   0.035309  0.37001   0.092984  0.10344  -0.014861
  0.071435  0.17447   0.16305  -0.38641  -0.55166   0.11657  -0.41557
  0.25213   0.29982  -0.24655  -0.13269   0.33042   0.1379   -0.26698
  0.36131   0.2685    0.033302  0.7263    0.12124   0.094971  0.14727
 -0.50588  -0.013892]"
9,moresnet,"[ 0.056149  -0.079624  -0.11553    0.19833   -0.26353    0.011446
 -0.10093   -0.20058   -0.17039   -0.026983  -0.32864    0.33217
 -0.16324    0.023483   0.12098   -0.19168   -0.33051   -0.21092
  0.28333   -0.40289   -0.23815    0.18874    0.0059085 -0.16037
 -0.55892   -0.31504    0.063327   0.7717     0.15729    0.14102
  0.59821   -0.38796   -0.078842  -0.10568    0.61199   -0.45406
  0.094334  -0.15372   -0.23428   -0.35308   -0.21347   -0.16301
 -0.053517  -0.090784  -0.066268   0.19616   -0.023358   0.40229
 -0.14697    0.057009   0.25473    0.22644    0.06251   -0.15871
  0.18499    0.58305   -0.091672   0.24159   -0.40281   -0.067636
  0.34849   -0.37876    0.27715    0.56813   -0.27641   -0.099532
 -0.16831   -0.33284   -0.23185    0.13659    0.058989  -0.21311
  0.16192    0.72892   -0.096454   0.069174   0.15814   -0.21804
  0.60988   -0.0057644 -0.45915    0.23087    0.085764   0.22982
  0.76997    0.31103   -0.23807    0.31833    0.16253   -0.14873
 -0.17432    0.0030043 -0.029992  -0.17325    0.49438    0.16446
 -0.038326   0.7744    -0.87554    0.08848  ]"
10,multi-disciplined,"[ 1.7782e-01  2.6388e-01 -1.6204e-01  4.6134e-01  2.4290e-01 -1.1604e-01
  1.0239e-01 -3.4501e-01  1.3511e-01  4.6433e-01 -2.3247e-01 -1.6043e-01
  1.4223e-01 -1.6421e-01 -4.6529e-02  4.4200e-01 -4.9181e-01 -6.2883e-02
  6.3156e-01  1.9764e-01 -5.0457e-01  2.4549e-01  1.3175e-01 -2.7606e-01
 -5.1552e-01 -4.1363e-02  3.1240e-02  3.5528e-01 -1.4489e-01  1.4253e-01
 -3.6021e-01 -3.1131e-01 -2.8373e-01 -6.6074e-01  1.6745e-01 -1.3523e-01
 -3.4914e-01 -1.7478e-01  2.8857e-01  4.6483e-01  5.1222e-01  3.3855e-01
 -2.9555e-02  5.3751e-01  1.7964e-01  3.3919e-01  1.2730e-01  7.4011e-01
 -2.1585e-01  2.0045e-01  3.2615e-02 -4.0949e-01 -8.8294e-02 -6.8086e-01
  2.3003e-01  5.4544e-01  3.0698e-01  2.1913e-01 -2.0796e-01 -3.9463e-01
  4.9031e-02 -3.2770e-01  1.7606e-01 -6.3556e-02 -7.1129e-01 -8.0559e-02
 -4.3150e-01  2.1223e-01  2.6797e-01 -2.3120e-02 -6.6263e-02  2.8018e-01
  5.2086e-01  5.9132e-01 -4.3583e-01  1.3056e-01 -3.3510e-02  1.9994e-04
  1.0445e+00 -5.0305e-01 -4.1911e-01  1.6998e-01  3.2986e-01 -4.7943e-01
  2.5813e-01  8.1621e-02  5.0708e-02  9.3593e-01  2.0968e-01  8.7191e-02
  7.0527e-02  1.1333e-01 -9.5887e-03 -1.9738e-01  3.6753e-01  2.4427e-01
 -1.1052e-01 -2.2179e-01 -1.1979e-01  1.7730e-01]"
11,77-79,"[ 0.26209    0.29016    0.097928   0.055893   0.17743    0.13548
  0.035572  -0.032685   0.16862   -0.33003    0.45938   -0.1234
  0.020959  -0.075243   0.16599    0.10449   -0.31573   -0.19879
  0.19889    0.042448   0.37301    0.36244   -0.34068   -0.19773
 -0.018635  -0.10567    0.13936    0.33445   -0.098447   0.049148
  0.04202   -0.12827    0.53373   -0.1559    -0.070124  -0.36123
 -0.49332   -0.56678    0.13872    0.35644    0.46953    0.040822
 -0.16455    0.27383   -0.23827   -0.51646   -0.093719   0.10911
 -0.10632    0.16305    0.21619   -0.017333  -0.04685   -0.46374
  0.12031    0.32174   -0.31154    0.080891  -0.53812   -0.44159
 -0.0029599 -0.28047    0.19523   -0.089471  -0.37706    0.10349
 -0.25582   -0.41414   -0.31682   -0.028437   0.25337    0.53361
  0.10584    0.39666   -0.31403   -0.4414     0.27741   -0.0065623
  0.42119   -0.088651  -0.6543    -0.354      0.082057  -0.13952
  0.44363    0.25165    0.14961   -0.25104    0.30526    0.55766
 -0.14394    0.50912    0.26199   -0.4631     0.18556    0.21275
  0.43555    0.31499    0.09865    0.13703  ]"
12,apodosis,"[ 0.17154   -0.41177   -0.11018    0.18968   -0.18952   -0.20533
 -0.24177    0.10332   -0.069655  -0.41584    0.34453    0.32839
  0.038434  -0.026639  -0.013868   0.17896   -0.19287    0.30207
  0.66669   -0.33019   -0.41641   -0.18458   -0.48682   -0.094203
 -0.080971   0.38029    0.30519    0.50695    0.064717  -0.082545
  0.13845   -0.36108    0.22046   -0.32501    0.048107  -0.065821
  0.14297   -0.3814    -0.03878    0.11189    0.37759    0.22238
  0.10775    0.49314    0.24656   -0.14228   -0.24964    0.26765
 -0.020328   0.1216     0.18239    0.10266   -0.098067  -0.27425
 -0.18163    0.80299    0.37824   -0.21937   -0.12955   -0.5948
 -0.0027024 -0.033369   0.036421  -0.0045953  0.0023104 -0.032411
 -0.72752   -0.70715   -0.28585   -0.50111   -0.030325   0.26019
  0.060721   0.3123    -0.033549  -0.1308    -0.2695     0.0098484
  0.38067    0.25987   -0.65022   -0.26459   -0.073472   0.039488
  0.37039    0.31399    0.027349   0.095267   0.15701    0.39902
 -0.28744    0.56135    0.12615    0.21904    0.16719   -0.14749
  0.3045     0.12657    0.08997    0.11045  ]"
