,word,values_
9,neptunus,"[ 0.31586   -0.095657   0.025499   0.045685   0.052141  -0.10323
 -0.063481  -0.37792    0.24173    0.11879   -0.12758   -0.31358
 -0.26242    0.28155   -0.37057    0.21813   -0.39821    0.47312
  0.31479   -0.22094    0.01071   -0.32586   -1.23      -0.55377
  0.26924   -0.11635    0.18946    0.29516   -0.058852   0.69272
 -0.235     -0.11008    0.26101    0.86747    0.19471   -0.096447
  0.40073   -0.27928   -0.25457   -0.91475    0.35704   -0.8011
 -0.58866   -0.50085   -0.36018    0.16976   -0.62556    0.70109
 -0.0020365 -0.12194   -0.62852   -0.11552   -0.21192    0.20232
 -0.20155    1.0878     0.26024   -0.3825    -0.010234  -0.17618
 -0.54955   -0.18421   -0.89035   -0.08549   -0.01067    0.49595
 -0.021383   0.43596   -0.22405    0.4596     0.030753   0.59459
  0.39933   -0.30601   -0.5603     0.71126    0.21861    0.43487
  0.30128   -0.14792   -0.15193    0.59275   -0.18367   -0.29048
  0.3608    -0.20991   -0.15233   -0.2069    -0.095968  -0.065819
  0.47189    0.23731    0.29656    0.2598     1.1083    -0.43912
  0.034539   0.62553   -0.0014567  0.40079  ]"
10,matrixx,"[ 0.068806 -0.31286  -0.68684   0.090475  0.033402 -0.22117   0.4603
  0.014681  0.12276   0.175    -0.043601 -0.068686  0.07152  -0.1195
 -0.43065   0.046834 -0.37995   0.35524   0.42391   0.45702  -0.93676
 -0.12587  -0.47293   0.096809 -0.43996   0.6259    0.060847  0.35587
 -0.37219  -0.21945  -0.095855  0.27791   0.41406  -0.023712  0.04529
  0.25607   0.23495  -0.3903    0.20863  -0.22551   0.58029   0.20815
 -0.090282 -0.27886  -0.42748   0.51259   0.031268  0.41325   0.0607
  0.15156  -0.10912   0.26032  -0.7325   -0.2844    0.58569   0.39095
  0.41501  -0.43403  -0.43743  -0.29212   0.36449  -0.61254   0.53982
 -0.17112  -0.38357  -0.18532  -0.57137  -0.28077   0.39461   0.21337
  0.23557  -0.13986  -0.44121  -0.036199  0.29733  -0.34758   0.36237
 -0.20217  -0.23652   0.44251  -0.332    -0.16681   0.024115 -0.014158
  0.27031  -0.34471   0.29817  -0.068145 -0.49711   0.46825  -0.033945
 -0.037528 -0.30309  -0.48742   0.12635  -0.38016   0.082285  0.59283
 -0.2974    0.42213 ]"
11,subha,"[ 0.065184   0.047297  -0.35983    0.18595   -0.28413    0.16728
  0.091314   0.0040024  0.20845   -0.54726    0.017751   0.18871
 -0.033934  -0.28687   -0.18628   -0.46635   -0.33382   -0.13066
  0.025142   0.12314   -0.49907    0.30616   -0.69677   -0.049805
  0.05437    0.38279   -0.01297    0.23393    0.16923    0.17031
  0.25706   -0.1402     0.19198   -0.15587   -0.27226    0.23869
  0.30754   -0.7378     0.20205   -0.028317  -0.014088   0.28085
  0.25301   -0.018208  -0.19298   -0.19483   -0.3391     0.2039
  0.14079    1.0331    -0.028623  -0.17752    0.41716   -0.10867
  0.23872    0.53594   -0.15121    0.38652   -0.98377   -0.48615
  0.02461   -0.26407    0.28358    0.13562   -0.4989     0.32275
 -0.10038   -0.12156   -0.090173  -0.069306   0.054031   0.24233
 -0.0052694  0.29397   -0.24557    0.28269   -0.010245   0.087067
  0.16049    0.19991   -0.30583   -0.34156    0.17284    0.37281
 -0.0098591  0.32531   -0.14203    0.25078    0.17357    0.24761
  0.013096  -0.23137    0.24496   -0.13773    0.47281    0.056183
  0.40043    0.1794    -0.23623   -0.021952 ]"
12,outruns,"[-0.12367   -0.078495  -0.19889    0.21917    0.44221   -0.47804
  0.14567   -0.6419     0.5265     0.21255    0.19342    0.28836
 -0.15279   -0.20392   -0.11239    0.41652   -0.036285   0.061556
  0.41476   -0.0063727 -0.6607    -0.52378    0.047783  -0.15913
 -0.055023  -0.13843   -0.36396   -0.147     -0.20834   -0.38665
 -0.21688   -0.20013   -0.055234   0.33536   -0.23253    0.044099
 -0.054898  -0.64233   -0.45247   -0.07701   -0.062398   0.016899
  0.41282    0.21944    0.46242    0.064475   0.42367    0.24596
  0.38787    0.099095  -0.089437   0.49676   -0.37091   -0.35407
  0.72183    0.75925    0.042858   0.018971  -0.53639   -0.4743
  0.30349   -1.0315     0.17261    0.067279   0.1327    -0.089806
 -0.1711    -0.33882    0.12376    0.10676    0.15185    0.25299
  0.044508   0.27344   -0.03277   -0.14035   -0.15974   -0.15153
  0.29411   -0.25091   -0.14937    0.33128   -0.6194     0.41091
  0.12787   -0.31965   -0.15614    0.21903   -0.54962   -0.020943
  0.55691   -0.15205    0.35754   -0.53822    0.17269   -0.54901
  0.32183    0.71584   -0.44263    0.56879  ]"
13,espadrilles,"[ 0.14877    0.36469   -0.32901    0.23829   -0.213     -0.24447
  0.20291   -0.021158   0.12845    0.50691    0.0049739 -0.12773
  0.48408    0.40467    0.16204   -0.29124   -0.3923     0.56054
  0.18239   -0.3073    -0.83386    0.10929   -0.052699   0.30189
 -0.045519   0.18438   -0.083661   0.14231   -0.066242  -0.421
 -0.28529   -0.16536   -0.039254  -0.29844    0.32464   -0.093411
  0.071112  -0.21961    0.39431    0.098553   0.41237    0.098938
  0.2565    -0.18688   -0.60869   -0.31941   -0.074122   0.46718
  0.33508    0.16175   -0.57755   -0.10036    0.023213  -0.21749
  0.37974    0.48848    0.73711   -0.044045  -0.14395   -0.42444
 -0.3132    -0.097094   0.38385    0.10822   -0.70227    0.30266
  0.16343   -0.043047  -0.50655   -0.60255    0.040661   0.52194
  0.31051    0.13902   -0.69875    0.54923    0.21161    0.55492
  0.755     -0.038563  -0.072601   0.094768  -0.0035259 -0.034154
  0.39823    0.1101     0.0401     0.20969   -0.32238   -0.18712
 -0.050126  -0.014037   0.086389  -0.3077     0.13483   -0.48137
 -0.49669    0.30911    0.20248   -0.28831  ]"
14,lowveld,"[-1.5543e-01  2.8996e-01  6.3020e-01  3.1472e-01  1.4430e-01  3.1093e-01
 -2.0311e-02  1.1796e-01  3.5974e-01 -3.5147e-01 -6.9748e-01 -1.7656e-01
  6.5755e-08  1.4766e-03 -2.7061e-01  4.3681e-02  9.2277e-02 -2.5009e-01
  4.7562e-01 -7.7163e-01 -5.0381e-01  1.2889e-01 -8.2859e-02 -3.9705e-01
 -4.8475e-01  1.3079e-01  4.3384e-01  2.9874e-02 -4.1423e-01 -3.4690e-02
 -4.3232e-01 -4.3625e-01  2.1618e-01 -8.0461e-02  2.9216e-02 -3.4051e-01
  2.4946e-02 -5.5886e-02 -8.2355e-02 -3.0826e-01  3.0893e-01  6.8816e-02
 -2.5375e-01 -5.5942e-03  3.4773e-02  4.7832e-01  4.6549e-01  1.6732e-01
  5.1413e-01 -8.8129e-03 -4.9929e-01  4.4928e-01 -7.0648e-01 -7.6101e-01
  4.7865e-01  4.2148e-01 -4.1348e-01 -2.8700e-01 -1.2805e-01 -4.5653e-01
 -1.5068e-01 -5.5454e-02  2.8332e-01  1.1399e-01  1.8081e-02 -1.0497e-01
 -4.6975e-01 -6.7948e-02  2.8208e-01 -3.8370e-01 -1.3825e-01 -6.0903e-02
  2.9694e-01  2.7177e-01 -5.1573e-02  1.9714e-01 -2.9350e-01  3.1530e-01
  8.8231e-01 -4.3203e-02 -2.1427e-01  9.0063e-02 -3.8425e-02  3.7046e-01
  7.2208e-01  1.6110e-02 -1.8976e-01  2.2078e-01  1.4336e-01  7.4507e-01
 -1.7670e-02  1.7226e-01 -6.9812e-01 -2.0769e-02  1.1529e-01  2.2416e-01
 -2.3895e-01  6.5497e-01 -2.1224e-01  1.2689e-01]"
15,31.88,"[ 0.46186    0.2118     0.14288    0.55732    0.10028    0.44889
 -0.18346   -0.2094     0.39526    0.30394    0.52164    0.53321
 -0.74874   -0.31172    0.39287   -0.26446   -0.21133   -0.28372
 -0.1432     0.098709  -0.35479    0.1098    -0.13253    0.1709
  0.26056   -0.29822    0.46264    0.37771    0.0059549 -0.017116
  0.47863   -0.47144    0.066772  -0.20265    0.022176   0.15436
 -0.048469  -0.81537   -0.23256    0.12141    0.40223   -0.060954
 -0.35984    0.1859    -0.30722    0.0034008 -0.40152    0.2554
 -0.55129   -0.33962    0.10827   -0.23275   -0.092827  -0.30307
 -0.10515    0.5449     0.0037822  0.13004   -0.1107    -0.058987
 -0.024992  -0.54263   -0.31082    0.18002   -0.84678   -0.28637
 -0.65076   -0.28135    0.12294   -0.23512   -0.19695    0.088769
 -0.072349   0.27914   -0.27888   -0.045171  -0.50062    0.14519
  0.61412    0.37539   -0.54549    0.099887  -0.043148  -0.097715
  0.7035     0.77755    0.54664    0.43724    0.21282    0.4932
 -0.36582    0.3968     0.12799   -0.26422   -0.021432  -0.067603
 -0.034581   0.18768   -0.25077    0.081828 ]"
16,turkmani,"[-0.25902   -0.83895   -0.28888    0.88848   -0.09779   -0.19658
  0.40131    0.13128    0.34161   -0.48267    0.41633   -0.24341
 -0.24527   -0.096122  -0.025416   0.47089   -0.42708    0.10765
 -0.043901  -0.077286  -0.32283    0.2639     0.03883    0.14176
 -0.55492    0.09766   -0.14637    0.13433    0.55977    0.070914
 -0.060391   0.062802   0.101     -0.33254   -0.03526   -0.068912
  0.12875    0.32996    0.064736   0.1415     0.40075    0.24668
  0.30877    0.12155    0.55644    0.012159  -0.43113    0.25612
  0.39815    0.032329   0.32608   -0.08818   -0.0086209 -0.12854
 -0.10199    0.98895   -0.44959    0.16802   -0.16108   -0.28987
  0.25265   -0.7369     0.71659   -0.65136   -0.80395    0.061864
  0.40019   -0.32983   -0.36622    0.30478    0.30596    0.31709
  0.43645   -0.56567   -0.047653   0.027032  -0.35774    0.64927
  0.48411    0.11888    0.13802    0.098132   0.69569    0.16121
 -0.0087051 -0.31647    0.117     -0.10439    0.24042    0.042104
 -0.16857   -0.64964    0.039261   0.1334     0.40223    0.33887
 -0.08286   -0.52994   -0.0080123 -0.18495  ]"
17,vastra,"[-0.3551    -0.22756   -0.27418    0.047192  -0.46259   -0.050681
  0.26947    0.0053729 -0.28137    0.18662   -0.45256   -0.17123
 -0.32878    0.24834   -0.37435   -0.04139   -0.58762   -0.028447
  0.63943    0.17691   -0.47538   -0.23784   -0.40539    0.17428
 -0.0069285 -0.29688    0.09253   -0.27782    0.16933    0.10042
 -0.064688  -0.62718    0.24771    0.44879    0.47342   -0.25616
  0.26949   -0.59723   -0.11996   -0.25785   -0.23219   -0.18355
 -0.52651   -0.015144  -0.050084  -0.2389    -0.23126    0.1004
  0.024236   0.79049    0.0021328  0.48194    0.072808  -0.090181
  0.22377    0.74752    0.2305     0.39599   -0.96686   -0.19317
 -0.29223   -0.1212    -0.25895   -0.12861   -0.60038    0.32908
 -0.23941    0.59827    0.018003   0.24628   -0.20081    0.1851
 -0.72105   -0.037301   0.38054    0.072377  -0.0025981 -0.15267
  0.5546    -0.26272   -0.35621   -0.039052   0.33002   -0.15983
  0.60278   -0.26832   -0.1786     0.55589    0.17712   -0.24199
  0.14933   -0.23502    0.52947   -0.28537    0.57087    0.045291
 -0.26023    0.12518    0.12262   -0.29331  ]"
18,mest,"[ 0.43009   -0.43063   -0.19677   -0.11086   -0.0044252 -0.37813
 -0.031374   0.091768   0.65713   -0.10637    0.3636    -0.34867
  0.20843   -0.12906   -0.061554   0.33782    0.042254   0.51778
  0.23783   -0.10446   -0.083277  -0.15561   -0.7145    -0.28392
 -0.085276   0.42947    0.43041    0.30556    0.2952     0.5313
 -0.06215    0.13582    0.12569    0.1764    -0.024088  -0.50925
 -0.42355    0.11038    0.12937   -0.3396     0.20003    0.021761
 -0.13826    0.093084  -0.3371    -0.16619   -0.16479    0.80495
 -0.20696   -0.083915   0.38798    0.51198   -0.11235   -0.36929
  0.37363    0.56941    0.025713   0.37272   -0.4256    -0.1097
  0.24161    0.0073441 -0.22056    0.014922   0.082645   0.24369
 -0.20972   -0.59603    0.4732     0.14153    0.53469    0.29155
 -0.31738    0.12591   -0.10363   -0.087454  -0.066741  -0.39633
  0.43526   -0.23944   -0.53853   -0.40382    0.34689   -0.054428
  0.28231    0.44028    0.12938   -0.18729    0.020634   0.24983
 -0.043157   0.34401   -0.21131    0.30413    0.22565   -0.4155
  0.30921   -0.03682   -0.51106   -0.36924  ]"
