,word,values_
14,1.85:1,"[ 0.14729   -0.34552    0.0052811  0.72437   -0.56094    0.59638
 -0.086348   0.12263    0.48303    0.48101   -0.30234   -0.54832
  0.31994    0.12575   -0.042788   0.3514    -0.014107   0.084178
  1.0974     0.62488   -0.36413   -0.77116   -0.61073   -0.022896
  0.30205   -0.65221    0.50215   -0.051554  -0.70306    0.22766
 -0.10964   -0.1307     0.24759   -0.27186    0.30617   -0.48572
  0.33982    0.4008    -0.055685  -0.14175    0.42565    0.16218
 -0.57239    0.36775   -0.035668  -0.14745    0.34032    0.25369
 -0.67794    0.016001   0.23425    0.36118    0.29138    0.19479
  0.16475    0.39257   -0.080592  -0.54126   -0.11218   -0.62672
  0.2764    -0.29438   -0.27787   -0.18749   -0.2755    -0.18607
 -0.10359   -0.11531   -0.51952   -0.15247    0.4095     0.057068
  0.094189   0.94297   -0.12485   -0.098387  -0.4381    -0.42592
  0.8683    -0.36725   -1.2567     0.59788    0.92638   -0.45647
  0.03274    0.67264   -0.0044392 -0.093663  -0.0076722  0.46515
 -0.16181   -0.091465  -0.76824   -0.26987    0.54088    0.3287
  0.054607  -0.0049379 -0.12175    0.082352 ]"
15,single-strand,"[ 1.3575e-01  1.4789e-01 -2.1387e-01  2.5641e-01 -1.7056e-01 -2.2465e-01
  9.5002e-02  8.6857e-01 -3.1313e-01 -1.5406e-01 -4.4594e-01  2.5928e-01
 -2.0452e-01  6.6423e-01  4.0403e-01  9.0974e-01 -3.4256e-01 -1.2177e-01
  2.9470e-01  3.4104e-01 -3.3807e-01 -1.7124e-01 -4.8525e-02  7.3692e-04
  3.3328e-01 -3.9193e-01 -2.9734e-01  2.9265e-02  7.2797e-02 -1.7384e-01
  2.5843e-01 -4.2839e-01  6.9279e-04 -3.5030e-01  5.0377e-01 -9.8701e-01
 -6.1344e-01 -9.6619e-01  2.7069e-01  3.8044e-01  7.3884e-02  2.7239e-01
  3.2451e-01 -1.0947e-01 -2.9869e-01 -4.3258e-01 -5.1845e-01  3.4032e-01
 -6.7302e-02 -6.1102e-02  2.3163e-01  3.0139e-01  1.0686e-01 -8.1284e-01
  1.6621e-01  5.6004e-01  2.6397e-01 -1.0015e-01  2.4411e-03 -6.5957e-02
 -3.8345e-01 -1.4352e-02  3.5019e-01  3.3734e-01  2.2980e-01  2.3364e-01
  5.0583e-02  1.0250e-01  3.5112e-01 -4.9256e-01  5.2779e-02  7.1165e-01
  6.5241e-01  5.0099e-01 -5.1654e-02  4.2115e-01 -3.2378e-03 -3.4920e-01
  3.6434e-01  4.3895e-01 -3.1726e-01 -2.6753e-01  3.4032e-01 -2.5029e-01
  1.3836e-01  2.2197e-01  1.5790e-02  4.2901e-01 -8.8247e-01 -8.4403e-02
  2.9112e-02  1.8951e-01 -1.4819e-01 -7.0361e-01  7.8086e-01 -4.8447e-02
  9.3945e-01  3.0890e-01 -3.9790e-01  3.3419e-01]"
16,subheadings,"[ 0.053771   0.28735   -0.33491    0.32952    0.61146    0.052137
 -0.4001    -0.36439   -0.071233  -0.21199    0.0021777  0.21304
  0.051737   0.45756    0.54536   -0.028487  -0.32875   -0.22204
 -0.31701   -0.04365   -0.44933    0.33668   -0.57483   -0.11297
  0.0019558 -0.048276   0.18348    0.26337   -0.16102   -0.09059
  0.31799   -0.81006   -0.1559    -0.48933    0.27554    0.42325
  0.44196   -0.79273   -0.028954   0.4303     0.5147     0.25175
 -0.27165    0.064628   0.0017617  0.56339   -0.17216    0.56553
 -0.1875     0.36643    0.094505   0.2153    -0.33716   -0.14639
  0.61488    0.89113    0.71963    0.054537  -0.65862    0.084779
 -0.58798    0.12556   -0.051649   0.033322  -0.17344   -0.3267
 -0.11949   -0.076941  -0.010645  -0.090533   0.084539   0.081575
  0.36645    0.0027706 -0.29284   -0.19183    0.0033499  0.21795
  0.56151   -0.23329   -0.064314  -0.34928    0.14264    0.19092
  0.3495     0.45499    0.06504   -0.070024   0.076689   0.59345
 -0.057382   0.30618   -0.37968   -0.21873    0.47998   -0.022091
  0.098845   0.089146   0.01965    0.38169  ]"
17,3008,"[-0.028542  -0.052276  -0.037888  -0.33039    0.055234  -0.041529
  0.46132    0.19844    0.31548   -0.21549   -0.029938   0.33143
 -0.13548   -0.5885    -0.23898   -0.17257   -0.81095    0.024056
  0.46585    0.075527  -0.032869  -0.1343    -0.13672   -0.14466
 -0.17397    0.2858     0.35509    0.41587    0.22849    0.44454
 -0.49509    0.29096    0.079379   0.016967   0.013253   0.28736
 -0.01374   -0.29341   -0.014145  -0.11219    0.60149    0.26924
  0.34547   -0.49006   -0.16031   -0.16746    0.24845   -0.0096403
 -0.10908    0.24288   -0.18525   -0.022043  -0.3842    -0.20778
 -0.11049    0.63903    0.22778    0.38684   -0.72619   -0.52625
  0.27773   -0.80999    0.010025   0.39094    0.041291   0.17942
 -0.30417   -0.4972     0.076777  -0.45028    0.64035    0.18327
 -0.49103   -0.0081722 -0.27331   -0.056749   0.47821   -0.21687
  0.13218   -0.10621   -0.37527    0.08632    0.44432   -0.14023
  0.21192    0.25466    0.30592   -0.48705   -0.4305     0.10926
  0.16186    0.9441     0.22518   -0.13539    0.33643    0.036722
  0.021197   0.29801    0.040986  -0.21435  ]"
18,anglo-iranian,"[ 0.52615   0.10746  -0.25349   0.28365  -0.088742 -0.85212   0.26017
 -0.24626   0.35064  -0.48055   0.49202   0.09326   0.098037 -0.39139
 -1.016     0.11974  -0.13152  -0.84201   0.62722  -0.26033  -0.7205
 -0.20163  -0.059151 -0.48688  -0.3346    0.12094   0.016353  0.15911
 -0.065756  0.37352  -0.036641  0.25887  -0.28843  -1.2574   -0.62019
  0.056201 -0.012444 -0.22985   0.53698  -0.30868   0.47437   0.029512
 -0.39103   0.27757   0.18434   0.21193  -0.65577   0.26261   0.26754
  0.14823  -0.37863   0.76225   0.2246   -0.11631   0.038221  0.64956
 -0.13231   0.16243  -0.1237   -0.31195   0.53209  -0.50179  -0.23914
 -0.10759  -0.15631  -0.29755  -0.13572  -0.59722  -0.5295   -0.46088
  0.35971   0.73338  -0.27269   0.7171    0.1079   -0.41829   0.32548
 -0.50195   0.11733   0.49015  -0.064792 -0.060637  0.36809   0.53212
  0.61169  -0.43328   0.38047   0.36372   0.094999 -0.6342   -0.26609
  0.085494 -0.31005  -0.35157  -0.12165  -0.048298 -0.067727  0.48401
 -0.28554  -0.26348 ]"
19,lycopodium,"[-0.28967   -0.1564    -0.49725   -0.18593   -0.28345    0.041205
  0.46842   -0.10331   -0.014859  -0.33524    0.015845  -0.21937
 -0.17507    0.46539   -0.17216    0.28968    0.40138    0.32422
 -0.1362     0.031853   0.20951    0.20623   -0.59536   -0.23929
 -0.61991    0.60047    0.56627    0.35438   -0.33117    0.65846
  0.50238   -0.33619   -0.002819  -0.38696    0.25266    0.091366
  0.33521   -0.73444    0.12516    0.042775  -0.14744    0.14555
  0.072864   0.22651    0.07857   -0.023398  -0.21569    0.26357
 -0.34152    0.45305    0.0090922  0.0029643 -0.3844    -0.24311
 -0.11295    0.95423    0.031206   0.21141   -0.54739   -0.22135
 -0.051171   0.018271  -0.23405   -0.28799   -0.0051433  0.068377
  0.053102  -0.40022    0.1338    -0.34916   -0.36062    0.2303
  0.13804    0.67399    0.14373    0.14803    0.21358    0.29222
  0.34732    0.24264   -0.21474   -0.46528   -0.0075116 -0.51664
  0.67512    0.0048032  0.074321  -0.014119  -0.078074   0.18504
 -0.38912    0.061984   0.11208    0.046225   0.65607   -0.13601
 -0.18348   -0.12268   -0.64721    0.011595 ]"
20,scelsi,"[ 0.46189    0.42593   -0.62113    0.56857    0.13455    0.062214
  0.32682   -0.015793  -0.34713   -0.25994   -0.10051   -0.088976
 -0.043291  -0.24248    0.0096735 -0.16017   -0.089582  -0.22239
 -0.16446   -0.066356  -0.51501   -0.12617    0.0824    -0.44339
 -0.040448   0.31686   -0.014187   0.39146   -0.23686    0.16581
  0.068029  -0.18902    0.11879   -0.21241    0.15292   -0.16016
  0.60804   -0.32509    0.35809   -0.20672    0.18484    0.15467
  0.35292   -0.024102   0.17722   -0.43673   -0.25464   -0.015523
  0.069748   0.1365    -0.33639    0.016803  -0.23504   -0.2835
  0.74174    0.80064   -0.15931   -0.29594   -0.38534   -0.23817
 -0.046505   0.17035    0.57386   -0.51736   -0.19514   -0.32722
 -0.39314    0.036859  -0.29198    0.0043462  0.0041888  0.085689
  0.45201    0.6746     0.22874    0.2846    -0.081144  -0.13277
  0.42062    0.016506  -0.36379   -0.37174    0.16965    0.41794
  0.31209   -0.13917    0.12825    0.15117   -0.31578    0.16109
  0.8292     0.33924    0.25299   -0.17255    0.36633    0.084018
  0.64086    0.13973   -0.46368   -0.036944 ]"
21,dusapin,"[-0.012327  -0.14031   -0.22164    0.67516    0.54627   -0.0738
  0.12379    0.18577    0.3038    -0.43796   -0.60942   -0.17593
 -0.40707   -0.46687   -0.04471    0.35721   -0.43511    0.22803
 -0.17065   -0.12765   -0.72264   -0.50188    0.029771   0.0093516
 -0.15733   -0.24413    0.55244    0.11248   -0.15635    0.22429
 -0.15881    0.47186   -0.34522   -0.0097749 -0.092408   0.093334
  0.17661   -0.68078    0.07177   -0.56107   -0.12312    0.81904
  0.2883     0.40786   -0.18474   -0.22318   -0.066631   0.025092
  0.30192    0.43086    0.082      0.33405   -0.40594   -0.52231
 -0.12209    0.41342   -0.30426   -0.045349  -0.30221   -0.22862
  0.36989   -0.18562    0.049489  -0.0011704 -0.22939    0.082854
 -0.3005     0.052387  -0.20383    0.1434     0.17126    0.28025
  0.37451    0.58489    0.32199   -0.051742   0.055709   0.22376
  0.63703    0.66058   -0.47517   -0.043101  -0.273      0.2964
 -0.29217    0.17298   -0.50446   -0.14252   -0.0050423  0.50912
  0.59576    0.27319    0.49118   -0.080992   0.2859     0.10055
  0.1449    -0.033101  -0.40052    0.08409  ]"
22,overact,"[ 0.035888   0.16067   -0.41538    0.20009   -0.25646    0.41447
 -0.51867   -0.071921   0.56262   -0.0512     0.009353   0.22284
 -0.35286   -0.63173   -0.10889   -0.082871  -0.0023497  0.22051
 -0.058528   0.070517   0.020712   0.068427  -0.17575   -0.39619
 -0.29877    0.14074   -0.29285    0.054894   0.50496   -0.11761
  0.090783  -0.082097  -0.29688   -0.13102   -0.15865    0.13835
 -0.20278   -0.50669   -0.068991  -0.29045    0.59992    0.42841
 -0.57161   -0.071982  -0.36442   -0.087148   0.24953    0.21142
 -0.07609   -0.072834  -0.028603   0.31268    0.08946   -0.18563
  0.47289    0.67118   -0.057717   0.14062   -0.74218   -0.55155
 -0.26442    0.14212    0.03147    0.13637   -0.29716   -0.10146
 -0.041735  -0.15723   -0.075124  -0.31131    0.028338  -0.18246
  0.22612    0.18233   -0.51251   -0.35808   -0.28315   -0.099991
  0.89848    0.092632  -0.4161    -0.16863   -0.028903  -0.071407
  0.2084    -0.38237    0.28111    0.33156   -0.46801    0.30579
  0.014428   0.095335  -0.048931  -0.8631     0.35027   -0.24176
  0.21877    0.097896  -0.6976    -0.060293 ]"
23,rose-marie,"[ 1.3586e-01 -3.1968e-01 -3.8251e-01  2.8234e-01 -5.8505e-01 -2.4082e-01
  1.0596e-01  9.2450e-03  4.6669e-01 -1.1910e-01 -2.1849e-01 -8.3209e-02
 -1.4044e-01  2.8338e-01 -2.5345e-01 -5.9308e-02 -9.0648e-02  4.5647e-01
 -2.7108e-01  2.6368e-01 -1.6407e-01 -1.4629e-02 -1.9784e-01 -1.3606e-01
  1.8820e-02  4.2361e-01 -1.8406e-01  1.0968e-01  2.1274e-01  1.9908e-01
 -3.7449e-01 -2.9676e-01  3.5449e-03 -2.3899e-01  9.6230e-03  4.2553e-01
 -3.3528e-02 -5.8287e-01 -1.4369e-01 -1.2351e-03 -2.6425e-01  4.8366e-01
 -1.5398e-01  4.7938e-01 -5.9829e-02 -2.6863e-01 -4.6447e-01  1.4730e-01
 -5.6640e-02  5.5892e-01 -3.5592e-01  3.8109e-01 -4.4991e-02 -3.2283e-01
  7.9698e-05  8.3125e-01  5.6833e-01  2.8101e-01 -9.9878e-01 -3.6466e-01
  2.8222e-01 -3.4402e-01 -5.3056e-01 -9.0066e-02 -2.3876e-01  2.3601e-01
 -6.5693e-02 -1.8139e-01  1.8040e-01 -1.6208e-02 -3.3226e-03  2.4535e-01
 -1.5733e-02  1.0955e-01 -1.4340e-02  4.3141e-01  8.0137e-02  2.1444e-01
  4.4670e-01  3.8628e-03 -5.0657e-01  8.4524e-03  5.0123e-02  6.0028e-02
  2.6036e-01  4.6171e-02  4.9187e-02 -4.0786e-01 -2.3542e-01  1.6730e-01
 -1.9241e-01  2.0480e-01  4.7005e-01  3.5090e-02  5.9413e-01 -1.2819e-02
  3.3666e-01 -1.2058e-01 -2.6975e-01 -1.1078e-01]"
