,word,values_
12,salemi,"[-0.25309   -0.36019   -0.33346    0.2851    -0.015106   0.13534
 -0.054365  -0.49719    0.37635   -0.047737   0.1549    -0.14294
 -0.15591    0.027315   0.01372    0.083807  -0.067488  -0.0041592
  0.49819    0.19045   -0.11476    0.25688    0.18581    0.065435
 -0.44238   -0.055138   0.46902    0.35444   -0.11834   -0.23215
 -0.069153  -0.18107    0.25431   -0.11033    0.092481  -0.29851
  0.27719   -0.38665    0.0071898 -0.05168    0.0222     0.15529
 -0.049302   0.17984   -0.015017   0.13962    0.32839    0.2024
 -0.032458   0.32528    0.047661   0.17011    0.073742  -0.45265
 -0.18941    0.73581   -0.13305   -0.086227  -0.61406   -0.1911
  0.54032    0.071887   0.33747   -0.1344    -0.487      0.38991
  0.018361  -0.16277   -0.44057    0.049492   0.16164   -0.16727
 -0.19621    0.41545    0.23729    0.0032141  0.063446  -0.092759
 -0.045082   0.3018    -0.47226    0.18459   -0.23473   -0.42038
  0.54946   -0.034337  -0.30707   -0.22265    0.23472   -0.1502
  0.24268   -0.13169    0.38401    0.28115    0.3441     0.26038
  0.22464    0.35754   -0.18135    0.092522 ]"
13,33-13,"[-0.068882   0.01982    0.3821     0.11824   -0.021113   0.054869
  0.31223    0.16749   -0.17232   -0.3246    -0.2506     0.0023394
 -0.33241   -0.11889   -0.21986    0.30948   -0.61283   -0.030271
  0.34789   -0.20207    0.28272    0.06099   -0.28747    0.1323
 -0.1531    -0.23855    0.077292   0.47667    0.14259   -0.5112
 -0.27208   -0.17299    0.040626   0.11214   -0.14233   -0.34177
 -0.35802   -0.14873    0.036025   0.067115   0.63629    0.20404
 -0.53467    0.051717  -0.027139  -0.31016    0.56042    0.22356
 -0.034013  -0.26197   -0.039924  -0.060311   0.083945  -0.31496
  0.51951    0.078339  -0.19225    0.11969   -0.48137   -0.90765
 -0.55143   -0.4414     0.11385    0.064555  -0.29271    0.32487
 -0.59046    0.14786   -0.24743   -0.16654    0.1927     0.70602
  0.21419   -0.011567  -0.36682   -0.029146  -0.62547   -0.19023
  0.65036    0.34194   -0.41696   -0.13075    0.10258    0.44466
  0.5638     0.076335   0.63994    0.11454   -0.40286    0.45128
  0.068208  -0.14118   -0.26156   -0.28547    0.06627   -0.34148
  0.25221    0.30817   -0.079757  -0.20268  ]"
14,revitalizes,"[-1.6245e-01 -3.3769e-02  2.9245e-01  2.3110e-01 -7.5385e-02  2.8789e-02
 -2.0855e-02  5.3915e-02  5.9583e-01 -8.6919e-04 -1.7731e-01  6.4384e-02
 -2.8657e-03 -3.8867e-01 -1.7256e-01  1.0488e-01 -1.7071e-01  4.4838e-02
  2.7493e-01  1.9494e-02 -4.9541e-01 -4.2904e-01 -1.5093e-01 -8.2605e-02
  6.4458e-02 -1.0737e-01 -2.9663e-01  3.2114e-02 -4.7476e-01 -4.4684e-01
  4.5351e-02  6.1386e-01  1.4638e-01 -2.5141e-01 -5.4662e-01 -2.7996e-01
 -1.0833e-01 -7.4479e-01 -2.4071e-01 -3.8741e-01  5.1012e-02  1.6007e-01
  1.4442e-01  5.0182e-02 -3.4601e-01  1.2968e-01  1.7799e-01  3.9547e-01
 -2.5025e-02  5.4240e-03 -2.6977e-01  8.7582e-02 -3.0794e-01 -4.6188e-01
  1.6069e-01  7.6111e-01  2.2190e-01  2.6703e-02 -4.1781e-01 -7.7115e-02
  1.3599e-01 -3.4990e-02  3.1794e-01  5.7242e-02 -6.0890e-01 -1.0975e-01
 -2.1243e-01 -2.9350e-02 -2.7574e-01 -2.2812e-01  1.0848e+00  3.2685e-02
  4.0521e-01  3.4946e-01 -1.2641e-02 -2.2668e-01  3.0057e-01 -6.0000e-02
  3.4442e-01  1.1033e-01 -4.9543e-01  1.9817e-01 -1.8955e-01  5.3224e-01
  4.7306e-01  2.0739e-01 -5.3431e-01  1.1453e-01  1.1698e-01  2.5985e-01
  9.8636e-02 -8.9862e-02 -2.9449e-01 -1.6600e-01  1.8964e-01 -1.7438e-01
  2.3171e-01  4.9362e-01 -1.6885e-01  4.2371e-01]"
15,24.16,"[ 0.58904   -0.03679    0.063327   0.345     -0.13662    0.27643
 -0.01919    0.0022997  0.48357   -0.012953   0.4507     0.35882
 -0.31877   -0.15178    0.083711  -0.16349   -0.45363   -0.39383
  0.13552    0.27803    0.1396     0.10897    0.028588  -0.24491
  0.37084   -0.47683    0.072046   0.4692     0.30424   -0.045954
  0.1174    -0.30826    0.069485  -0.097139  -0.27543    0.45903
 -0.0076671 -0.75141   -0.22653    0.44851    0.37961   -0.14977
 -0.27811   -0.067694  -0.50402    0.1573    -0.23791    0.42308
 -0.43038   -0.30917   -0.033925  -0.21685   -0.10709   -0.12133
 -0.11411    0.79144   -0.084185  -0.21381   -0.34004    0.06889
  0.076863  -0.60493    0.16623    0.06207   -0.74544   -0.013504
 -0.17419   -0.32535    0.038563   0.31423    0.025287   0.21571
  0.18348    0.22839   -0.42357    0.1732    -0.33104   -0.073944
  0.52276    0.017228  -0.29799    0.09594   -0.10098   -0.19734
  0.77816    0.50067    0.4533     0.89867    0.17182    0.58731
 -0.37733    0.53415    0.28733   -0.14232   -0.388      0.20168
 -0.0686    -0.010252  -0.027629   0.023726 ]"
16,troccoli,"[-4.4251e-01  2.0514e-01 -3.0449e-02 -4.6594e-01  5.0673e-01 -2.0703e-01
 -8.6420e-01 -4.6500e-01  3.3063e-01 -4.6651e-01 -1.6342e-01  3.6565e-01
  3.3109e-01 -3.1270e-01  5.4531e-01  7.6157e-01 -1.6740e-01  8.7691e-01
  4.8815e-01  5.2331e-02 -6.4192e-02  9.1493e-02 -4.6037e-01  3.8582e-01
  5.1812e-01 -2.3674e-01 -1.3869e-01  2.9472e-01  2.3733e-04 -7.7347e-01
 -5.0962e-02 -1.8358e-01 -1.7379e-01 -1.5117e-01 -9.9616e-01  2.0669e-01
 -8.5506e-02 -7.2677e-01  7.2965e-01 -5.7717e-01 -3.5337e-01  5.5540e-01
 -1.1272e-01  2.8562e-01  5.8839e-02  7.0462e-01 -4.1088e-02  5.0657e-01
 -1.4039e-01  3.4136e-01  7.5643e-01 -2.1996e-01 -6.1124e-01  2.3104e-01
  1.6083e-01  5.5101e-01  2.1555e-02 -2.4087e-01 -8.2563e-01  1.2689e-01
  1.5359e-01 -5.5565e-01 -2.5813e-01  5.7259e-01 -2.4880e-01 -3.1915e-01
 -2.5867e-02  6.4969e-02  3.3635e-01  3.6665e-01 -2.7810e-01  1.2237e-02
  6.9260e-01 -8.5106e-02  1.1355e+00  4.8516e-02 -4.6145e-01 -2.0426e-02
 -9.9251e-02  3.5628e-02 -6.4598e-01  6.1894e-03 -3.2385e-01 -3.7191e-02
  1.4246e-01  3.1231e-01  2.0165e-01  2.3859e-01 -2.0968e-01 -5.7092e-01
  5.1117e-01 -2.1742e-02  5.1593e-01 -5.4978e-01  3.0972e-01  1.6604e-01
 -2.5925e-01 -7.2154e-03 -1.0310e+00  6.4467e-01]"
17,diflucan,"[ 0.71795   -0.091527  -0.35338   -0.075531   0.60229   -0.063691
  0.23449   -0.24168    0.20914   -0.12613   -0.44884    0.11599
 -0.10598   -0.50692    0.14222    0.065608   0.22766   -0.20229
  0.05417   -0.26085   -0.57877   -0.31388   -0.23316    0.2285
 -0.87862    0.75873    0.70209    0.10162   -0.80422   -0.14705
  0.080134   0.49323   -0.041968  -0.19308    0.41977    0.06255
  0.17554   -0.65695    0.33616   -0.32813    0.32516    0.45798
  0.30261   -0.32067    0.19913   -0.092109   0.18141    0.1605
 -0.02525    0.76896    0.14174    0.62867   -1.1027    -0.6281
 -0.16081    0.27007   -0.35801   -0.25972    0.20995   -0.64766
 -0.061984  -0.53156    0.62697   -0.40774   -0.0093571 -0.13752
  0.44517   -0.4268    -0.59719   -0.42949    0.28705   -0.37202
 -0.13793    0.22455    0.22234   -0.2482     0.062259  -0.11504
  0.41967    0.0038742 -0.35915   -0.22547    0.090541   0.076502
 -0.1627     0.46027    0.27815    0.45431   -0.26416    0.41421
 -0.56579   -0.19828    0.44083   -0.30939    0.79653   -0.41517
  0.033942   0.25946   -0.2006    -0.097744 ]"
18,breanna,"[-0.35147   -0.41147    0.12398    0.1162    -0.42028   -0.049803
  0.22272   -0.23938    0.0038308 -0.10246    0.28473    0.062326
 -0.34309   -0.24512   -0.094803  -0.39861   -0.23682   -0.29277
 -0.33425    0.55537   -0.4088    -0.1683     0.30548    0.18405
  0.40666    0.36943   -0.24566   -0.29831   -0.34207   -0.2876
 -0.12432   -0.057316   0.26643   -0.52165    0.048525   0.06092
  0.15043   -0.10969    0.52116    0.4936     0.35422    0.17178
  0.36514   -0.047165  -0.50578    0.043717  -0.023314   0.30853
  0.53977    0.13465    0.26716    0.31687   -0.076046  -0.13552
  0.50434    0.70844   -0.099848   0.01093   -0.76321   -0.2825
  0.18555   -0.17084    0.50768    0.067144   0.028927   0.17885
  0.26009    0.13503   -0.20196    0.048421   0.10207   -0.159
  0.58876    0.49826   -0.11568    0.46972    0.0016482 -0.090098
  0.79008   -0.28633   -0.19807   -0.158      0.28104    0.050612
  0.497     -0.33582   -0.010205   0.047202  -0.31946    0.030791
 -0.26054    0.05901    0.28722   -0.090628   0.2884    -0.045788
  0.69957   -0.3549    -0.25878    0.09587  ]"
19,sleepaway,"[-2.9045e-01  3.0195e-01 -3.5951e-01  3.7542e-01 -5.2668e-01 -2.7472e-01
  1.8560e-01 -4.0532e-02 -2.4810e-01  5.0834e-01 -3.7938e-01 -3.2666e-01
  8.5422e-02 -8.1915e-02 -2.3520e-01  3.0682e-01  2.8622e-01 -4.8559e-01
  2.7092e-01  5.3412e-01  1.8234e-01  2.0946e-01 -6.7082e-01 -1.1232e-01
 -5.7046e-01  1.4758e-01 -3.8041e-01 -1.2398e-01  6.0773e-01  5.8306e-01
 -4.8487e-01 -8.0333e-01  1.6056e-02  1.5466e-01  2.8038e-01  5.1712e-02
 -2.5071e-01  1.2309e-01 -1.8315e-01 -6.8628e-01 -2.5619e-02  5.9726e-01
 -2.2093e-01  1.4761e-01  4.3394e-01 -4.7705e-01 -5.8724e-01  5.8291e-01
  1.7701e-01  8.5400e-01  2.9247e-01 -4.5924e-01  1.4378e-01 -2.4005e-01
  4.6836e-01  4.5855e-01  3.2294e-01 -1.6349e-01 -4.1677e-02 -3.2903e-02
 -8.1364e-01 -1.6639e-01 -6.0675e-01 -6.9348e-01  2.8800e-01  3.3670e-01
 -5.3204e-01 -6.9168e-01 -7.1148e-01  2.6995e-01  2.9923e-01 -5.4871e-01
 -5.4094e-01  3.7578e-01 -4.1274e-01  6.0234e-01  2.3260e-01  5.0277e-01
  3.3404e-01 -4.2445e-02 -8.7376e-01  1.1836e-01 -1.6368e-01  1.9211e-01
  4.8532e-01  3.2393e-01  3.0842e-01 -4.5518e-02  1.0036e-03  4.4435e-01
 -3.2212e-01 -7.6486e-02  9.4374e-01 -7.5476e-03  8.4380e-01 -6.0396e-01
  3.1090e-01  1.2622e+00 -1.5381e-01  2.3504e-01]"
20,daydreamed,"[ 1.9292e-01  3.4868e-01 -1.8987e-01  8.4845e-01 -2.8551e-01  3.6417e-01
 -4.1583e-01 -8.3984e-02  4.1624e-01  1.4807e-02  5.7451e-02  7.2443e-01
  1.5857e-01 -1.2761e-01  5.2359e-01 -5.4508e-01 -5.7461e-01  4.3177e-01
  3.7130e-01 -1.8356e-01  5.1860e-02  6.4980e-01 -5.9663e-01 -6.1389e-01
 -3.5028e-01  9.8412e-02  1.1060e-01  5.8356e-01 -5.1275e-02 -2.0332e-01
 -3.0262e-01 -3.3504e-01  5.0679e-01 -2.4962e-01 -1.1591e-01  2.8420e-01
 -1.7642e-01 -8.1017e-02  3.3225e-01  3.6342e-01 -5.1264e-02  1.4906e-01
  2.4236e-01 -1.6589e-01 -1.4639e-01  2.3984e-01  6.0165e-01 -2.7301e-01
  6.1601e-01 -1.0718e-01 -1.5930e-01  1.6768e-02  2.3396e-01  8.9125e-02
  2.0776e-01  8.4852e-01  1.8017e-01 -1.4739e-01 -1.1434e+00 -9.0726e-03
  7.6214e-01  3.0353e-01  2.0454e-01 -2.9197e-01 -4.1490e-01 -3.5372e-01
  4.1540e-02  9.8789e-02 -4.2904e-02  1.4924e-01  2.7420e-01  6.4498e-01
  4.9030e-01  9.7637e-01 -9.6941e-01  4.9277e-01  1.9805e-01 -4.0725e-04
  3.5435e-01  4.9559e-02 -3.2710e-01 -3.2908e-01 -2.0932e-02 -2.1526e-01
  2.4075e-01 -6.2233e-01  2.2450e-01 -2.7730e-01 -7.0894e-01  9.4338e-02
 -5.1370e-01  2.1625e-01  1.6652e-01 -2.5390e-01  5.6808e-01  3.3159e-01
 -2.0386e-02  3.9033e-01 -2.1432e-01  1.1636e+00]"
21,danseur,"[-0.090045  -0.59615   -0.61629    0.53977   -0.20974    0.1782
  0.078481  -0.68243    0.032441   0.2633    -0.78269   -0.33303
 -0.32975    0.031482  -1.402     -0.33405   -0.54711   -0.047575
 -0.0049195  0.14549    0.098313  -0.059723  -0.70966   -0.72505
 -0.067344   0.23044    0.32892    0.63152   -0.33411   -0.29626
 -0.28785    0.1052     0.20306   -0.56709    0.26842    0.19016
 -0.3926     0.087139   0.02149   -0.37196    0.5093     0.63485
 -0.077836   0.52233    0.30964    0.48262   -0.71365    0.48221
 -0.15864    0.62058    0.020933  -0.7797     0.12709   -0.66056
  0.46112    0.54346   -0.23354    0.77949   -0.32213   -0.38436
  0.068929  -0.46258   -0.78801   -0.039654  -0.25038   -0.3295
  0.17922    0.012434   0.060802   0.13578    0.0018391 -0.67659
 -0.05748    0.2711    -0.11672   -0.053252  -0.35686    0.30471
  0.54326   -0.41816   -0.21576    0.19083   -0.173      0.33829
  0.65701   -0.20701   -0.18679    0.24453    0.12519   -0.35678
 -0.32966    0.022968  -0.35186    0.46843    0.54547    0.10193
 -0.20447   -0.55757   -0.48266   -0.45512  ]"
