,word,values_
12,restos,"[ 0.83335   -0.16954   -0.42346   -0.0052245  0.22927   -0.10182
  0.082701   0.44515    0.40367   -0.31672    0.015097   0.27112
  0.14254    0.017176  -0.76102   -0.42284   -0.087934   0.19089
 -0.021123  -0.1183    -0.053336  -0.057424  -0.90301   -0.1924
 -0.33865    0.12558   -0.041192  -0.11491    0.22407    0.088831
  0.42716   -0.7828    -0.22097   -0.19926    0.44955   -0.43147
  0.34191   -0.90224    0.20935    0.19417    0.32539    0.28259
 -0.71223   -0.098783   0.24405   -0.01871   -0.82586   -0.007777
 -0.10174    0.5613    -0.095144   0.090228  -0.57995   -0.90064
 -0.0094967  0.11998    0.016729   0.30098   -0.014936  -0.67975
 -0.34189   -0.17853    0.0012427 -0.37353   -0.2425     0.077117
 -0.21616   -0.016528  -0.55469    0.06179    0.011511   0.47792
 -0.40444    0.62766    0.052035   0.048039   0.18121    0.65516
  0.0018382  0.22438   -0.2541     0.3274     0.040853  -0.30111
  0.38833    0.45054   -0.26088    0.14386   -0.10731    0.66253
 -0.18838   -0.031317   0.46181   -0.074511   0.063513   0.008001
 -0.36089    0.28075   -0.83985    0.10176  ]"
13,punj,"[ 5.0902e-02 -3.8198e-01 -2.1936e-01  4.4152e-01 -2.6153e-01 -1.7240e-02
 -2.6149e-01 -3.1138e-01 -1.1599e-01 -9.8712e-03  3.4633e-01 -5.5612e-02
 -2.9903e-01  2.2379e-01 -4.4922e-01 -4.7800e-01 -4.7504e-01 -1.0151e-01
 -4.7184e-02  2.1807e-01  3.6499e-01  6.8321e-02 -3.4217e-01 -6.8610e-01
 -5.8576e-02  9.3771e-02 -2.2616e-01  3.0448e-01 -1.5208e-01  2.3351e-01
  3.0636e-01 -2.6386e-01  2.3672e-01 -6.6411e-01  2.2070e-01 -2.1049e-01
  1.0800e-01 -1.8727e-01 -2.3093e-02  2.8328e-01  3.9689e-01  3.3415e-01
 -2.0473e-01  9.3176e-01 -1.6051e-02  3.4541e-01 -1.1423e-01 -1.3163e-01
 -2.8905e-01  1.0047e+00  1.2466e-01 -3.7738e-02 -7.9719e-03 -9.7199e-01
  2.6976e-01  3.3760e-01  1.6115e-01  6.1603e-01 -7.4284e-01 -4.8330e-01
  1.8754e-01 -1.3177e-01  3.2542e-01  2.1176e-01  5.5775e-02 -5.1077e-01
 -2.2358e-02  3.1108e-01  1.6784e-01 -1.1603e-01 -1.2118e-01  1.3863e-02
 -6.9216e-01  3.2835e-01  6.5515e-02  3.2092e-01  8.0972e-02 -2.2160e-01
  1.6170e-01  6.7069e-01 -4.4979e-01 -2.8691e-02  2.9309e-01 -5.8546e-01
  4.7960e-01 -2.0606e-01 -4.2737e-01 -6.8846e-03 -1.7940e-01  6.4246e-01
 -8.3418e-04 -2.8435e-01  8.8924e-03  2.5061e-01  7.6346e-01  6.1112e-01
  5.4832e-01 -3.2895e-01 -6.6091e-01 -2.5462e-01]"
14,piercers,"[ 0.1074     0.1798    -0.24821   -0.025397  -0.33707    0.19283
  0.012373  -0.24018    0.32129   -0.15252    0.045297  -0.48975
  1.0385    -0.24336   -0.53973    0.43126   -0.11291    0.065749
  0.43036    0.17874   -0.92486    0.051816  -0.19325   -0.10211
 -0.18791   -0.020475  -0.24785   -0.13214    0.32299   -0.42351
  0.3094    -0.55928   -0.56539   -0.27676    0.40548   -0.2437
 -0.23016    0.070906  -0.050473  -0.1714    -0.32439    0.024647
 -0.087472  -0.24413   -0.23279    0.0036885  0.042903  -0.0037028
  0.29199    0.47574   -0.29863   -0.074095  -0.51397   -0.02953
  0.44424    1.4665    -0.081602  -0.10796   -0.15562   -0.26645
  0.65511    0.074284   0.20702    0.16854   -0.43981    0.23184
 -0.09399    0.055612  -0.27643   -0.31588    0.078996  -0.21043
  0.3512     0.49497   -0.14461   -0.16428    0.27637   -0.076495
  0.33876   -0.59427   -0.22431   -0.083611   0.31589   -0.427
  0.43439   -0.40044   -0.26722    0.091478  -0.31392    0.4022
  0.091198   0.24822   -0.24527   -0.15007    0.26051    0.18767
  0.040591  -0.36152    0.22741   -0.14284  ]"
15,wingsuit,"[ 0.04646    0.047945  -0.02344    0.38553   -0.0036098 -0.19889
  0.22364   -0.64831    0.059013   0.5804    -0.20045   -0.39422
  0.29226    0.16375   -0.25929    0.0932     0.06829    0.23644
  0.53551   -0.59303   -0.36766    0.29849   -0.69895   -0.042606
  0.13838    0.48589   -0.4481     0.40318    0.60808    0.010693
 -0.22397    0.012291   0.065644  -0.18366    0.69031   -0.0054658
 -0.58166    0.037819   0.033027   0.14458    0.099683   0.56465
  0.23372    0.32931    0.048261  -0.18205    0.40059    0.18506
  0.07654   -0.16257   -0.15808    0.2558    -0.41213   -0.24364
  0.83521    0.5498     0.22878   -0.13749    0.27614   -0.33442
 -0.28746   -0.072235   0.020816   0.13319   -0.81576    0.10826
 -0.49142   -0.44551   -0.27487   -0.05517   -0.21251    0.067741
  0.33246    0.42305   -0.41024    0.44074    0.21671   -0.41187
  0.56424   -0.0013265 -0.13001   -0.081009   0.5027    -0.22775
  0.56306   -0.45927    0.48627   -0.31711   -0.13747    0.4195
 -0.20529   -0.07611    0.45643   -0.556      0.78477   -0.35253
  0.19762    0.0067867 -0.55176   -0.19448  ]"
16,enteroviruses,"[ 0.090713   0.35422   -0.36937   -0.32062    0.22984    0.25925
  0.47269   -0.36921    0.21668   -0.65969   -0.38021    0.011862
  0.30493   -0.05934   -0.40774   -0.067144  -0.4393     0.23159
  0.41536    0.22621   -0.29312   -0.2101     0.45212    0.091155
 -0.36032    0.0021444  0.39559    0.42986   -0.0053976  0.007305
  0.35073   -0.1832    -0.094831   0.056141   0.14924   -0.20822
  0.33474   -0.54111   -0.036976   0.45561    0.094464   0.41476
  0.073436   0.25433    0.2291     0.52222    0.6029     0.58387
 -0.21998    0.16375    0.29053    0.52723   -0.38095   -0.47985
  0.10202    1.3933     0.0086505  0.17121   -0.42578    0.10273
 -0.2459     0.096075   0.41001    0.011339  -0.22398    0.69101
 -0.27622   -0.2497     0.039697  -0.69401   -0.3056    -0.10471
  0.12789    0.53528   -0.26739    0.017104   0.3153    -0.24095
 -0.026705   0.11615   -0.22805    0.0049023  0.065727  -0.13916
  0.0073725  0.11705    0.05629    0.3948     0.072124   0.31961
 -0.0023404 -0.20801   -0.04507   -0.4896     0.050148  -0.085358
 -0.18115   -0.25464   -0.09908    0.2096   ]"
17,crimeans,"[ 0.36172    0.31407   -0.32036   -0.053299  -0.2091     0.31157
 -0.24381   -0.43802   -0.015204   0.24942   -0.28684    0.33268
  0.44319   -0.44417   -0.63457    0.12698   -0.41439    0.29455
  0.10652    0.052239   0.0061633 -0.18691   -0.080282  -0.45404
 -0.20131   -0.61245   -0.21325    0.35096    0.1962    -0.077593
  0.20656   -0.32811   -0.42968   -0.032708   0.15365    0.085148
  0.30889   -0.20996    0.23778   -0.10243    0.098138   0.33194
  0.18514    0.1936    -0.11883   -0.098508   0.14408    0.085311
  0.12492    0.42516    0.42069    0.2088    -0.21846   -0.56133
  0.13156    1.0836     0.48826   -0.095274  -0.3145    -0.53761
 -0.21944    0.058216   0.12914   -0.13226   -0.34959    0.41628
 -0.024685  -0.19051   -0.43669   -0.34436    0.040065   0.19749
  0.201      0.75737   -0.46564    0.15895   -0.15252   -0.1947
  0.54749   -0.42693   -0.3611     0.076031  -0.023277  -0.14223
 -0.03765   -0.38932   -0.19278    0.51948   -0.37841    0.13129
  0.2208    -0.057626  -0.044651  -0.49426   -0.68311    0.22553
 -0.57616    0.34641   -0.34771    0.20172  ]"
18,half-backs,"[-0.03967    0.76919   -0.25618    0.12438    0.25677    0.20321
 -0.035747  -0.47786   -0.16938    0.080487  -0.018429  -0.16818
  0.049147   0.26354   -0.28406    0.08783   -0.34724    0.0099891
 -0.31286    0.034108   0.015936   0.10294   -0.85707   -0.80389
  0.11817   -0.17499    0.15001    0.34366   -0.2048     0.46841
  0.0558    -0.51778    0.20596   -0.04438    0.3574    -0.1663
 -0.23436   -0.26654    0.078263  -0.070197   0.36085    0.70188
 -0.060892   0.35561   -0.022805   0.093221  -0.67871    0.34396
 -0.30229    0.84541   -0.39458    0.40454   -0.48989   -0.064292
  0.78661    0.80031    0.22092    0.4816    -0.55726   -0.12948
 -0.60488   -0.016036   0.18898   -0.033886   0.20206    0.22004
 -0.42433    0.047098  -0.15171   -0.13795    0.31787    0.17879
  0.12992    0.15527   -0.015067   0.063449   0.034835   0.074256
  0.55146   -0.53213   -0.77141    0.044656   0.33897   -0.082519
  0.11527   -0.027968  -0.017326   0.025068  -0.058639   0.13643
 -0.30676    0.029391  -0.0069556 -0.034165   0.21476    0.38595
  0.043565   0.39638   -0.14347    0.24367  ]"
19,norrmalm,"[-1.3792e-01 -5.5089e-01  5.2913e-01  3.3495e-01  5.0970e-01 -1.7947e-01
 -7.2809e-01  3.0620e-01  3.9748e-01  2.8560e-01 -2.9095e-01 -3.1544e-04
 -4.1911e-01 -1.5128e-01 -2.2327e-01 -4.8247e-02 -3.6234e-01  4.4898e-01
  2.0509e-01 -1.1676e-01  4.7800e-02 -1.5527e-01  5.1626e-02  1.9606e-02
 -5.5186e-01 -4.3285e-01  4.8915e-01  1.9371e-01 -1.8776e-01  7.6860e-02
 -2.6078e-02  1.0099e-01  4.6747e-01  4.0203e-02  2.6741e-02 -2.1273e-01
  3.1838e-01 -1.0712e-01  1.4030e-01  4.5191e-02  5.8933e-01  2.8792e-02
 -1.1981e-01  1.0029e-01 -6.1173e-01  3.0862e-01  1.9978e-01 -9.9375e-03
  3.5414e-01  7.2282e-01 -1.9472e-01  2.6290e-01  1.6604e-01 -2.3992e-01
 -6.8591e-01  7.4996e-01  3.5150e-01 -2.2670e-01 -3.6750e-01 -7.0005e-01
 -2.6441e-01 -3.9634e-02 -4.4888e-01  2.8226e-01 -6.5671e-01  3.0316e-01
 -4.1407e-01 -3.1712e-01 -3.4283e-01  5.4088e-02  3.6462e-02 -3.4067e-01
  3.8146e-01  6.7935e-01 -1.9630e-01 -1.9253e-01 -7.9426e-02  5.4762e-02
  2.1575e-01 -4.5690e-02 -6.3832e-01  5.4104e-01  5.7178e-02 -1.5753e-01
  3.3237e-01  9.3288e-02 -8.4431e-01  1.0981e-01  5.8837e-02  6.0305e-01
  1.5197e-01 -6.1029e-02 -3.4421e-01 -1.0376e-01  1.4353e-01  5.4791e-01
  5.4640e-01  7.5824e-01 -1.5923e-01 -3.7033e-01]"
20,lauf,"[-0.048213 -0.58758  -0.63139   0.074616 -0.18268  -0.077767 -0.19179
  0.068573  0.13914  -0.71386   0.10575   0.12871  -0.28491  -0.10593
  0.34505   0.15969  -0.073414 -0.18388   0.18515  -0.17659   0.20767
 -0.18913  -0.6396   -0.44439   0.042038 -0.21194   0.070632  0.3087
  0.12861   0.58402  -0.23241  -0.014274 -0.061348 -0.30741   0.45103
  0.02319   0.42343  -0.2514   -0.21905  -0.21654   0.1118    0.36309
 -0.059676  0.50849  -0.21952  -0.002806  0.21996   0.048239  0.21209
  0.31631   0.28543   0.082861 -0.56989  -0.51616  -0.15843   0.45291
  0.31126  -0.11303  -0.33061  -0.22376   0.30834  -0.2174   -0.31878
 -0.11214  -0.60551   0.030499 -0.23058  -0.33581  -0.56319   0.14205
  0.17356   0.10694   0.31333  -0.038401 -0.022236  0.26739   0.18647
  0.15255   0.28774   0.057055 -0.32675   0.48978  -0.22856  -0.7836
  0.53206   0.23955  -0.27626   0.2053   -0.26018   0.26405   0.39811
  0.38157   0.92661   0.11653   0.62906  -0.092179  0.15862  -0.27515
 -0.57871  -0.37409 ]"
21,grand-uncle,"[ 0.42878  -0.55635   0.26751   0.18536  -0.035251  0.026736 -0.073688
 -0.42347  -0.42814   0.063668 -0.14732   0.10427  -0.26003  -0.49193
  0.07104  -0.075881 -0.31435  -0.18242   0.27597  -0.011376 -0.54289
  0.23042  -0.38818   0.1867    0.13987   0.22139  -0.040607  0.45941
 -0.01136   0.018533  0.25869  -0.0623    0.35858  -0.17373  -0.70408
  0.11155  -0.10103  -0.031788  0.21887   0.10757   0.60579   0.58891
  0.5784    0.11606  -0.038811 -0.12811   0.24578  -0.20925   0.20043
  0.059833  0.029422  0.33054  -0.027901 -0.12412   0.99646   0.9601
 -0.074714  0.077974 -0.73438  -0.44357   0.38582  -0.18518   0.40594
  0.26973  -0.39157  -0.38718  -0.17994  -0.54496   0.24839  -0.34969
  0.24967   0.28466   0.25247  -0.092865 -0.28077   0.11759   0.021291
  0.29242   0.51204  -0.10214  -0.36682   0.53338   0.40186  -0.12263
 -0.22401   0.030242  0.078704 -0.032305 -0.22125  -0.1665    0.015432
 -0.011713  0.37234   0.459    -0.081713 -0.39196  -0.12415  -0.46677
 -0.53349  -0.068881]"
