,word,values_
4,dhereh,"[-0.2138    -0.38688   -0.091106   0.37583   -0.14512   -0.16967
  0.094261  -0.14362    0.074245  -0.098605  -0.15907    0.22141
 -0.12587   -0.3511    -0.025338   0.52475   -0.11259   -0.022056
  0.085898  -0.10225   -0.46915   -0.44098   -0.075323  -0.13812
 -0.74577   -0.30046   -0.074974  -0.035001   0.18276    0.13626
  0.54509   -0.068486  -0.22974    0.20106    0.14341   -0.060878
  0.15262   -0.14346    0.31274    0.022444   0.007372   0.45941
  0.062549   0.36126   -0.13769   -0.023155  -0.4206     0.28589
  0.33731    0.52651    0.36248    0.15053    0.049222  -0.011583
  0.44427    0.86898    0.17484    0.10792   -0.19466   -0.43112
  0.39243   -0.45828    0.077738  -0.085968  -0.17415    0.34201
 -0.53141    0.0092903 -0.40473    0.35825    0.52119    0.25189
  0.21767   -0.15924   -0.30409   -0.32596    0.1578    -0.32339
  0.24888    0.38994   -0.21187   -0.32883   -0.020693  -0.45532
  0.67847   -0.22411    0.15826    0.45126   -0.20872   -0.33676
  0.39216   -0.36342    0.27869    0.052241   0.56621   -0.21168
  0.12281    0.18561   -0.22051   -0.27729  ]"
5,harthiya,"[ 0.3223    -0.11198    0.060291   0.48389   -0.075645   0.2522
  0.23227   -0.0091196  0.25748    0.63551   -0.37829   -0.15175
 -0.015533  -0.39558   -0.40413    0.33997   -0.5236    -0.32595
  0.54942   -0.15345    0.28896    0.37505   -0.020677  -0.056667
 -0.58473   -0.31973    0.067758   0.13047   -0.14899    0.089562
 -0.12053   -0.87341    0.26835    0.051352   0.0017788 -0.76764
  0.12695   -0.39204    0.061521   0.44232    0.60391    0.19482
 -0.010654   0.010132  -0.074837  -0.080945   0.1662     0.47947
  0.41268    0.08087   -0.65309    0.090274  -0.2533    -0.68594
  0.10214    0.40893    0.43008   -0.14903   -0.3054    -0.49281
  0.16451   -0.29164    0.73787   -0.52835   -0.31791    0.14787
 -0.4391    -0.4139    -1.0055     0.10617    0.17126    0.20997
 -0.034495   0.17817   -0.16575   -0.071173   0.44329    0.060354
  0.38752    0.075039  -0.76451    0.31987   -0.22313   -0.15291
  0.52101    0.34967   -0.29422    0.095133   0.19567    0.61828
  0.23247    0.28344    0.27071    0.085325  -0.036772   0.53283
  0.15424    0.33641    0.064752   0.22559  ]"
6,5-edmilson,"[ 0.43138    0.015073  -0.18117    0.25306   -0.027642   0.053232
 -0.1302    -0.040582  -0.15135    0.21002   -0.2733    -0.040896
  0.035002  -0.17715   -0.4978    -0.18559   -0.25958    0.14694
 -0.056022  -0.1176    -0.54754   -0.28924   -0.076698  -0.35395
 -0.20228   -0.2179    -0.21144   -0.25161    0.45093    0.46321
  0.13858   -0.062257   0.02197   -0.10776    0.27424    0.19588
 -0.64698   -0.18745   -0.14202   -0.031467   0.19681    0.36009
  0.11059    0.12937   -0.013736   0.34678    0.10357    0.19613
 -0.2265     0.31793   -0.16312   -0.11062   -0.23642   -0.40818
  0.63003    0.30527    0.0075826 -0.033931  -0.20864    0.012769
 -0.38758   -0.15441    0.3006     0.0022212  0.06129   -0.23959
 -0.31366   -0.22528    0.12942    0.17469    0.03387    0.10038
 -0.018274   0.18967   -0.074869   0.39538   -0.12104    0.13547
  0.57985    0.071738  -0.34109    0.22967    0.16418   -0.38076
  0.422     -0.35605   -0.092463   0.12666   -0.092094  -0.21793
 -0.12508   -0.0068365 -0.27173    0.15737    0.24052   -0.17571
 -0.19237    0.50512   -0.27485    0.18542  ]"
7,21-park,"[-0.23796    0.28291   -0.47339    0.039592   0.25469    0.20766
 -0.35259   -0.66955   -0.24321    0.48773   -0.1136     0.73046
  0.13519   -0.059806   0.2146     0.45418   -0.1532    -0.167
 -0.17512    0.19205   -0.096802  -0.12035   -0.17364   -0.1084
 -0.2132     0.0076085 -0.17249    0.075614  -0.19617    0.25094
 -0.13411    0.031892   0.06287    0.020901   0.33743   -0.35209
 -0.48338    0.04716   -0.1656     0.26049    0.079747   0.45833
  0.13992    0.2357     0.32332    0.25835   -0.13199    0.44555
  0.66376    0.098781  -0.17206   -0.045032  -0.031061  -0.66912
  0.14719    0.26937   -0.29811    0.4128    -0.26753   -0.58688
 -0.006706  -0.12113    0.16511   -0.1442    -0.64581   -0.13522
  0.12906    0.21367   -0.10894   -0.076888  -0.010183  -0.014266
  0.22563   -0.025323  -0.045174  -0.24332    0.034468  -0.39017
  0.37473   -0.23997   -0.40878   -0.27952    0.03741   -0.1582
 -0.5091     0.19163   -0.23505   -0.033721  -0.15719   -0.030979
 -0.20567    0.44276   -0.26434   -0.33617    0.41856   -0.43708
  0.16157   -0.29651   -0.35746   -0.17142  ]"
8,hansjuerg,"[ 0.19069   -0.25073   -0.30065   -0.057294   0.14967   -0.41139
 -0.42665    0.096728  -0.37629    0.08117   -0.15637   -0.0071407
 -0.16634   -0.11574   -0.33173   -0.063428   0.042891   0.15416
 -0.1807    -0.28197    0.18997    0.21342   -0.17404   -0.2069
 -0.44382   -0.099893  -0.071245   0.093617  -0.46332    0.12264
  0.40511   -0.30871    0.11126    0.52252   -0.058618  -0.31841
 -0.16159    0.13384    0.50691    0.16197    0.8735     0.21226
  0.11577    0.57882   -0.19597    0.06414   -0.391     -0.14752
 -0.29844   -0.039095   1.1106    -0.64041   -0.41504   -0.92523
  0.7954     0.38918   -0.14798    0.80457   -0.37464   -0.61949
  0.0032489 -0.87696    0.2703     0.37158   -0.56929   -0.73347
 -0.29407    0.16038    0.091763   0.16541    0.15763    0.37343
 -0.183     -0.25047    0.40497   -0.48238    0.048272   0.16279
  0.42124    0.38548   -0.48721   -0.30713    0.4264    -0.48589
  0.7535     0.005359   0.18529    0.41061    0.22372    0.28851
  0.67738    0.63674    0.13205    0.059311   0.47279   -0.017523
  0.77257    0.78614   -0.73122   -0.40331  ]"
9,504.48,"[ 0.73068    0.34556    0.2335     0.20508   -0.28778   -0.05981
  0.35306   -0.090836   0.58829    0.0096027  0.29141    0.26352
 -0.589     -0.50937   -0.01417   -0.29239   -0.54683    0.036694
 -0.11143    0.38585    0.16429    0.0077243 -0.024714  -0.10215
  0.22712   -0.11937   -0.12037    0.41458    0.37651   -0.35397
  0.3022     0.2218    -0.0049157 -0.22653   -0.3554     0.1529
 -0.22599   -1.012     -0.2974     0.42011    0.093195   0.23094
 -0.013177  -0.060731   0.10123    0.49458   -0.092277   0.68223
  0.12675   -0.20227    0.11157   -0.008764  -0.056716  -0.010645
  0.23285    0.85497   -0.17116    0.077467   0.083433   0.0050506
  0.35402   -0.4655    -0.079003  -0.094675  -0.35784   -0.26783
 -0.46472   -0.23023   -0.31162    0.41693   -0.16657    0.18032
  0.38112    0.53791   -0.10233   -0.1346    -0.3625    -0.26777
  0.69555    0.46325   -0.45777    0.24088    0.13238   -0.31663
  0.58037    0.39007    0.42335    0.68118    0.32826    0.84251
 -0.38806    0.47655    0.25776   -0.21538    0.12816   -0.13311
 -0.012677   0.32213   -0.3899    -0.19295  ]"
10,"7,702.34","[ 0.18259   -0.63941   -0.094073   0.72755   -0.21874   -0.69521
 -0.088137  -0.56367   -0.2819     0.27139    0.028422  -0.099433
 -0.3403    -0.25428    0.3676    -0.27742   -0.28535    0.057409
  0.25382    0.0012255 -0.10239   -0.073225   0.16671    0.16643
 -0.33587    0.086977  -0.29725    0.28298    0.3411     0.090185
  0.7347    -0.50354   -0.088879  -0.36418   -0.21804   -0.28672
  0.11404   -0.31291   -0.51938    0.15645    0.52883   -0.033701
 -0.18856    0.36877    0.19166   -0.21918   -0.25083   -0.36772
  0.068226   0.050357  -0.17377   -0.53078   -0.40784   -0.24743
  0.029373   0.41042   -0.032182  -0.47212    0.27596   -0.69781
 -0.50519   -0.3546    -0.010766  -0.41689   -0.57403    0.22019
 -0.82228   -0.36083   -0.18078   -0.17402    0.27618   -0.018003
  0.10131    0.7555    -0.58349   -0.1809     0.54875   -0.21758
  0.3852     0.27533   -0.46883    0.31839    0.33458   -0.30962
  0.62386   -0.17254    0.049067   0.35805   -0.066744   0.74555
 -0.59128    0.72841   -0.17056   -0.19162   -0.16861    0.059475
  0.26033   -0.08985   -0.29342   -0.25563  ]"
11,101.66,"[ 0.1981    -0.24155   -0.12009    0.31485   -0.35387   -0.041031
  0.025182  -0.50567   -0.28087    0.1855     0.283      0.26929
 -0.1455    -0.042698   0.22381    0.010066  -0.38588   -0.029917
 -0.10363   -0.11341   -0.14859    0.35286   -0.36944   -0.3169
 -0.26366   -0.010132  -0.1197     0.14194    0.50297    0.090329
  0.16422   -0.17597   -0.20786    0.10202   -0.41084    0.062009
 -0.19663   -0.58462   -0.47938   -0.084828   0.20081    0.23844
 -0.59625    0.18313   -0.028423  -0.16698   -0.15752    0.43693
  0.081934   0.22623    0.23452   -0.26218   -0.15075   -0.35439
  0.21647    0.63983    0.020047   0.10629   -0.11885   -0.49622
  0.19935   -0.11334   -0.36557    0.28488   -0.76086    0.22393
 -0.18627   -0.63312   -0.14058    0.12976   -0.199      0.021537
  0.29757    0.0078858 -0.17491   -0.43419    0.12891    0.057559
  0.41805   -0.11256   -0.43979   -0.16425    0.076315  -0.29624
  0.15936    0.46231   -0.071821   0.46222   -0.023479   0.32768
 -0.36815    0.60076   -0.0069986 -0.23311    0.25623   -0.23108
  0.061852   0.42693    0.38142   -0.23223  ]"
12,duplicado,"[ 0.1458    0.17572  -0.62134   0.047454 -0.73993   0.3147    0.48002
 -0.3905    0.034026 -0.41006  -0.034592  0.58157   0.019297 -0.39682
 -0.26489   0.23599  -0.48996   0.66275   0.2541    0.22323   0.12476
 -0.058828 -0.53072   0.18198   0.05061  -0.016337 -0.25851   0.035636
 -0.13374  -0.052953  0.33691  -0.22498  -0.050341  0.69722   0.50874
 -0.25918  -0.25017  -0.081896  0.19722  -0.21451  -0.20986   0.16085
  0.26524   0.62861   0.27715  -0.72335  -0.42704   0.34278  -0.50889
  0.62783  -0.13335   0.49295  -0.13043   0.17719   0.12474   0.89839
  0.16655   0.92628   0.32649  -0.99437   0.15781  -0.12038  -0.17128
 -0.37763  -0.43966   0.081133  0.59178   0.17879  -0.068047 -0.14777
  0.66151  -0.15436   0.1358    0.067571 -0.20476  -0.27167   0.32036
  0.075182  0.7323    0.19594  -0.4118    0.35987  -0.25743  -0.25137
  0.14298   0.58099   0.17224  -0.071374 -0.030925  0.21523  -0.32526
  0.23662  -0.17103   0.067202  0.20479   0.028939  0.60911  -0.2523
 -1.137    -0.41864 ]"
13,8-for-17,"[ 0.34925    0.31998   -0.30133    0.684      0.18841    0.25368
  0.31987    0.40162    0.042578  -0.044344   0.25659    0.31811
  0.2039     0.45002    0.32626    0.69989   -0.68215    0.038026
 -0.069052   0.2466     0.21274    0.5692    -0.52148    0.12227
 -0.13228   -0.14909   -0.0055449  0.74511    0.20983    0.45467
 -0.19244    0.04363    0.047746  -0.12596    0.40778   -0.0034005
 -0.18016   -0.71688    0.029474   0.61785    0.46843    0.51743
 -0.23669    0.37836   -0.04272   -0.37313   -0.94425    0.60823
 -0.083632  -0.0092284 -0.0046556  0.18236    0.23955    0.049734
  0.021557   0.62188    0.086666   0.16096   -0.1832    -0.24369
  0.17148    0.47465   -0.16297    0.18258   -0.47884    0.067001
 -0.58639   -0.39835   -0.21571    0.78369   -0.13191    0.2946
  0.37807    0.44649   -0.55409    0.091942   0.054304  -0.088678
  0.44431   -0.44821   -0.73232    0.12987    0.4612    -0.052377
  0.69118    0.19304    0.047108   0.19911   -0.52858    0.30131
 -0.58498    0.21401   -0.341     -0.55172    0.68331   -0.26463
  0.31661    0.46504   -0.072462  -0.26993  ]"
