,word,values_
15,anti-israeli,"[ 0.24834  -0.10986  -0.64249   0.14843  -0.33303   0.33429  -0.040642
 -0.33386   0.34744   0.43592  -0.64059   0.10044   0.062848 -0.42219
  0.21705   0.4454   -0.42493   0.062318  0.37734  -0.45703   0.17205
 -0.070684  0.2867    0.041696 -0.42235   0.032396  0.22062   0.61518
 -0.12889  -0.26551   0.17423  -0.17584  -0.16765   0.24808  -0.2697
 -0.28843  -0.13146  -0.56983  -0.25829  -0.13093  -0.28844   0.049627
 -0.19888   0.62911  -0.044316 -0.44203   0.33757   0.078849 -0.25555
  0.11291   0.071825  0.46444   0.035539 -0.39854   0.42724   0.62673
  0.82413  -0.067045 -0.41626  -0.51387   0.40549  -0.29595  -0.18809
  0.18362  -0.002376 -0.4081    0.36735  -0.84586   0.20578  -0.39441
  0.15711  -0.37661   0.26643   0.22545  -0.5656    0.23392   0.012757
  0.19461   0.58963  -0.24277  -0.1408    0.24358   0.43744   0.48399
  0.68238  -0.43883  -0.17187   0.15122  -0.1575    0.11987  -0.78553
  0.1335    0.24329   0.12296   0.90072  -0.21829  -0.062257  0.23889
  0.043652  0.4704  ]"
16,formula_117,"[-0.24959    0.29099    0.033095   0.2801    -0.20158    0.10713
 -0.035534  -0.34383    0.09387   -0.12344   -0.076836   0.0095323
 -0.10098   -0.15328    0.011284  -0.014271  -0.9153     0.063159
  0.10912   -0.13524   -0.49699   -0.37478   -0.58423   -0.54627
 -0.17213    0.041656  -0.010353   0.099006   0.14697   -0.26743
 -0.79469    0.099864   0.15145    0.13268    0.39817   -0.58794
 -0.069085  -0.015067  -0.087446  -0.0763     0.045776  -0.14608
  0.14428    0.033579  -0.24352    0.073984   0.22384    0.55138
  0.16725    0.25268    0.22041   -0.18896   -0.086292   0.013578
  0.3795     1.0497    -0.30627   -0.25133   -0.55574   -0.22706
 -0.31127   -0.33165   -0.09491   -0.3613    -0.10613    0.5506
  0.49023   -0.1814    -0.17451   -0.35733   -0.0098069  0.12863
  0.1956     0.45195    0.081922  -0.13985   -0.14592   -0.02088
  0.29283    0.11039   -0.21091   -0.32817   -0.30388   -0.50464
  0.3763     0.17183   -0.14166    0.51072   -0.054606  -0.27226
 -0.3788     0.013734  -0.0074215 -0.2229     0.43087   -0.5691
  0.4617     0.54599   -0.47564    0.10326  ]"
17,formula_119,"[-0.18735    0.16779   -0.24611    0.21009    0.19146    0.31111
 -0.35907   -0.048355   0.23637   -0.31316   -0.070804   0.14562
  0.19417    0.42954   -0.42538   -0.0011346 -0.70438    0.55805
  0.058118  -0.2212    -0.67635   -0.19902    0.067514  -0.55455
 -0.23005   -0.077566   0.13053    0.02651   -0.11902   -0.61808
 -0.22007   -0.022307   0.26941    0.28098    0.43411   -0.15112
  0.0017533 -0.44448    0.074084  -0.25974    0.1928     0.47222
  0.044281   0.35919    0.29271    0.027749   0.11095    0.45221
 -0.14632    0.50576    0.21689   -0.11537   -0.21437   -0.024553
  0.5879     1.0047    -0.054973  -0.071499  -0.3986    -0.33142
 -0.13669   -0.27223    0.34113   -0.17826   -0.054858   0.4472
  0.016787  -0.29872    0.10147    0.23      -0.17006    0.0090552
  0.17071    0.7411     0.036439   0.11014   -0.023694   0.28224
  0.77978    0.023817  -0.098391  -0.48112   -0.2548    -0.51955
  0.57425   -0.050848   0.20545   -0.066373   0.26216   -0.049816
 -0.20516    0.20954   -0.16053   -0.1936     0.099707  -0.48968
  0.45863    0.16573   -0.18987    0.054956 ]"
18,apicomplexa,"[-0.65098  -0.36447   0.15523  -0.34929  -0.43892   0.42029  -0.27482
 -0.23952   0.31082   0.18093  -0.022532  0.35099   0.26385   0.025223
 -1.0792   -0.073141  0.10165  -0.17211   0.057316 -0.022247 -0.14817
 -0.026351  0.082386 -0.065313  0.028756  0.010385  0.50634   0.66094
 -0.059801  0.28095  -0.10726  -0.34545   0.014677 -0.36339   0.30242
  0.29531  -0.23373  -0.54387   0.21338  -0.088215  0.1287    1.0066
 -0.36362   0.30752  -0.18601   0.50346   0.75867   0.26863  -0.36363
  0.50983  -0.042686 -0.43367  -0.19924  -0.43655  -0.092848  0.79393
 -0.025477 -0.27843   0.045086 -0.26305  -0.70029  -0.27337  -0.18975
 -0.50234   0.13814   0.33022  -0.41976  -0.27101  -0.17793  -0.30333
  0.23662   0.1581   -0.26179   0.43736  -0.4855    0.41581  -0.12564
 -0.73105  -0.06562   1.0265   -1.2561   -0.15529   0.25812   0.29044
  0.73986   0.022327 -0.55695  -0.40629   0.043765  0.46426  -0.032442
  0.064705  0.59473  -0.69131   0.42907   0.24584  -0.055808 -0.19116
 -0.15447  -0.30415 ]"
19,admixtures,"[-0.18006    0.48499   -0.27179    0.33402   -0.11485   -0.3304
 -0.13179   -0.19784    0.48286   -0.080091  -0.25064    0.1572
 -0.0040157  0.42522    0.28897    0.4986    -0.14315    0.019867
  0.16784   -0.36822   -0.50572   -0.14522   -0.22105   -0.38183
 -0.52729    0.12634    0.38901    0.18216   -0.20364   -0.58611
  0.45547   -0.83879   -0.54146   -0.32087    0.11673   -0.37099
  0.32095   -0.49183   -0.43296    0.50288    0.27921    0.21839
 -0.16704    0.23686    0.18289    0.37139   -0.32165    0.51733
 -0.60175   -0.0060464 -0.10858    0.065555  -0.20357   -0.056642
  0.53268    0.97344   -0.16323   -0.037964  -0.56891   -0.23141
 -0.19705   -0.19415   -0.24427   -0.088652   0.050824  -0.19184
 -0.27459   -0.07916    0.05951   -0.79918   -0.36677    0.056587
  0.42616    0.14813    0.078667   0.18912    0.31675    0.31619
  0.4874     0.040242  -0.26814   -0.045693   0.13261    0.096329
 -0.014461   0.20755    0.09995   -0.011042  -0.5534     0.024795
 -0.52805   -0.39733   -0.44203   -0.10757    0.17477   -0.18223
 -0.63791   -0.05218   -0.06448    0.2871   ]"
20,principessa,"[ 0.26234   -0.40483    0.15439    0.46813   -0.097948  -0.035803
  0.41837   -0.061574   0.37352   -0.007427  -0.24579    0.15233
  0.026659  -0.27633   -0.54816   -0.11918    0.16092    0.016996
 -0.029624  -0.20463   -0.012627   0.47741   -0.51062    0.3193
 -0.51624    0.43558    0.51459    0.23796    0.10367    0.49762
  0.47262   -0.089968   0.033305  -0.16034    0.51065   -0.061331
  0.35145   -0.4436     0.22895   -0.65427    0.15215    0.38878
 -0.14244   -0.26006    0.26513   -0.31349   -0.34201    0.56265
  0.39481    0.88333    0.25335    0.2214     0.17188   -0.19462
 -0.11254    0.46352    0.39479    0.36958   -0.7575    -0.06114
 -0.57411   -0.25614   -0.12175   -0.035025  -0.27486    0.54625
 -0.33428   -0.42046    0.39896    0.20711    0.32401    0.64687
 -0.24385    0.18789    0.020332   0.14104   -0.34374    0.27197
  0.85004   -0.19257    0.077846  -0.21037    0.7205     0.031465
  0.32588   -0.54626   -0.18992   -0.0065174  0.34032   -0.0044991
 -0.22261    0.15463    0.59711    0.20101    0.75219    0.069888
  0.21093    0.27608   -0.42261   -0.11411  ]"
21,giuditta,"[ 3.2597e-01 -2.8110e-04 -4.4540e-01  8.4295e-01 -1.4658e-01 -3.0265e-01
  1.4858e-01 -1.6508e-01  2.6813e-01  1.0962e-01 -4.3487e-01  4.2792e-01
 -2.6942e-01  2.9762e-01  3.9006e-02 -1.6463e-01 -3.1065e-01  1.5103e-01
  2.8410e-01  1.8353e-01 -6.0136e-01  2.0548e-02 -4.7370e-01 -4.2774e-01
 -1.2039e-01  5.2926e-01 -1.0884e-01  5.1285e-02  8.7089e-02  3.0585e-02
  5.5201e-02 -4.6922e-01  2.0601e-01 -4.0117e-01  3.0377e-01 -7.4595e-02
  5.2255e-01 -3.1756e-01  4.0585e-01  5.1296e-02 -7.6770e-02 -1.9834e-01
  1.0637e-01  1.7784e-01  2.3669e-01 -2.2278e-01 -3.6253e-01  8.1764e-02
  1.8515e-01  7.3749e-01 -1.6901e-01  5.2494e-01  3.3217e-02  1.0453e-01
 -1.3974e-01  3.9346e-01  3.1420e-01  1.1356e-01 -1.1038e+00 -2.8981e-01
 -3.0766e-01 -5.2011e-01  1.5629e-01 -1.3134e-01 -7.8805e-02 -1.7357e-01
 -1.3075e-01 -3.8383e-01  1.6913e-01  1.3587e-01  1.1055e-01  7.8354e-01
  3.2998e-01  3.4397e-01  2.4078e-02  3.6434e-01 -3.0274e-01 -2.9727e-02
  7.2593e-01 -1.2377e-01 -2.2728e-01 -1.3956e-01  1.8232e-01  3.4762e-01
  3.7480e-01 -5.3539e-01 -2.2063e-01  3.0242e-01 -2.4494e-01  2.0238e-01
 -8.8639e-02  8.9594e-02  2.2595e-01 -1.6092e-01  2.9920e-01 -1.5389e-01
 -1.7037e-01  2.8279e-01  2.3059e-02  1.1289e-01]"
22,hypomania,"[ 1.4191e-01 -2.6488e-02  7.5515e-02  4.7338e-01 -2.2636e-01  4.2599e-01
  3.8614e-01 -1.7838e-01  6.1283e-01 -3.5095e-01 -1.7025e-01 -2.6555e-01
  9.5393e-02  2.7965e-01  7.1860e-01  5.5277e-02 -8.2780e-02  3.5967e-02
  1.6203e-01  4.5075e-02 -5.1160e-01 -3.1317e-01 -5.6704e-01 -1.9099e-01
 -4.1204e-02  5.0695e-01  5.1270e-01  5.5797e-01 -2.4115e-01 -6.3276e-02
  5.5338e-01  4.9653e-01  3.2637e-02 -4.4550e-01  2.3288e-01  1.8712e-01
  5.2483e-01 -3.5776e-01 -7.2337e-02  9.9219e-02  5.7627e-01  3.2786e-01
 -2.3446e-01  9.4067e-05 -2.0132e-01 -9.2613e-02  4.8359e-01  3.3239e-01
  7.4993e-01 -1.3624e-01 -5.4824e-01 -1.7869e-02 -8.0590e-02 -1.9733e-01
  1.4560e-01  6.9091e-01  6.2533e-01  3.9590e-01 -4.9716e-01  5.8858e-01
  1.2236e-01  2.7539e-01  1.4997e-01 -3.4034e-01 -3.0826e-01  7.1506e-01
  1.5971e-01 -7.6933e-01 -1.1584e-01 -5.4253e-01 -4.4653e-01  3.7886e-01
 -1.6228e-01  4.8736e-01 -2.8568e-01  2.1331e-01 -1.1123e-01  3.2398e-01
  5.9642e-01 -3.3478e-03 -1.1295e-01 -2.4685e-01 -3.0743e-01  1.4840e-01
  4.1194e-01  1.3800e-01 -4.7574e-01  1.8870e-02  1.1348e-01  8.3341e-02
 -6.5337e-02  2.3390e-01  4.8765e-02 -2.2701e-01  5.6902e-01 -3.3405e-01
  4.5034e-01 -2.4229e-01 -2.7278e-01 -1.0431e-01]"
23,etchers,"[ 0.37951   -0.072708  -0.40485    0.32638   -0.050343   0.38615
  0.24519   -0.1775    -0.59632   -0.19059   -0.41686   -0.90235
 -0.17849    0.014753  -0.5772    -0.23325   -0.084445   0.065697
  0.56486   -0.18178   -0.39039   -0.29081   -0.29061   -1.0887
 -0.28882   -0.038771  -0.22973   -0.24459    0.27738   -0.54427
  0.22537    0.095223  -0.45739    0.028235  -0.059592  -0.28957
 -0.36296   -0.27011    0.40136   -0.2162    -0.39517   -0.076008
 -0.35275   -0.46688    0.090463  -0.49603    0.25207    0.4121
 -0.033903   0.67223    0.1383    -0.23112   -0.2336    -0.40214
  0.12594    1.5396     0.15104   -0.095194  -0.66184    0.13634
  0.10339    0.098835  -0.019123   0.43261    0.34102   -0.19685
 -0.13622   -0.45075    0.44635   -0.64006    0.24604    0.33338
 -0.11112    0.44841    0.027561  -0.19819    0.1956     0.085435
  0.063692  -0.39888   -0.72006    0.56763    0.0093997  1.1766
  0.39418    0.12044   -0.54799    0.25074    0.076021   0.095272
  0.10109   -0.44399    0.061244  -0.50425   -0.090244   0.028826
  0.0068128 -0.16536    0.0029386 -0.68522  ]"
24,aerobically,"[-2.8210e-01 -7.3512e-02 -3.9429e-01 -1.0635e-01  2.5931e-01  1.1652e-01
 -1.9566e-01  1.1944e-01  1.9135e-01  3.8895e-01  3.6606e-01 -3.4404e-02
 -1.1837e-01 -5.3340e-01 -3.6167e-01 -9.6857e-02 -5.5596e-01  2.6780e-01
  9.3305e-04 -6.3508e-02  2.7434e-02 -3.1981e-01  1.8692e-01 -1.4139e-01
 -3.6112e-01  3.9973e-01 -3.0115e-01  4.9062e-02  1.3647e-01  4.4306e-01
  4.9122e-01  3.2010e-01 -3.8586e-02 -5.4358e-01  6.2617e-01  1.9857e-01
 -1.2950e-01 -6.9033e-01 -3.6236e-01 -1.6983e-01  5.7162e-01  5.2095e-01
  7.7878e-02 -4.7629e-02 -4.2343e-01 -8.9467e-02  1.8107e-01  6.1250e-01
  3.0429e-01 -3.6389e-01  2.1917e-02 -2.9002e-01  4.5817e-01 -3.4133e-01
 -8.1332e-02  1.0403e+00  1.0613e-01  2.9662e-01 -8.8344e-02 -1.1004e+00
  5.2836e-01 -2.6482e-03 -2.2407e-01 -3.7087e-01 -4.6440e-01  3.8290e-02
  3.6046e-01 -3.1243e-01  3.0301e-02 -2.9627e-01  4.5369e-01 -2.3046e-01
  4.5521e-01  2.2754e-01 -9.4617e-02 -1.6536e-01 -2.9475e-01 -3.0462e-01
  7.6916e-01 -2.6218e-01 -7.5678e-01  8.1652e-02 -3.5863e-01  2.6709e-01
  3.8596e-01  9.4998e-02  8.6021e-02  7.7098e-01 -7.2924e-01 -1.9407e-01
 -3.3604e-01  1.3909e-01 -2.8110e-01 -4.5030e-01  3.5625e-01  7.1865e-02
 -3.2442e-01 -1.4093e-01 -5.1578e-02 -2.2087e-01]"
