,word,values_
3,licheng,"[-0.028801  -0.47197   -0.038819   0.092865   0.63571    0.37906
 -0.088902   0.31599    0.73985    0.29189   -0.26082   -0.18132
 -0.19854    0.11076    0.041054   0.15489   -0.24365    0.15641
  0.33645   -0.25178   -0.16986   -0.095654   0.026001  -0.21419
 -0.93755    0.23827   -0.022872   0.12444   -0.19127    0.12668
 -0.268     -0.63543    0.68443   -0.29999    0.031949  -0.43904
  0.41124    0.10287    0.16186   -0.20625    0.12744    0.0077843
 -0.11052    0.13005    0.18111   -0.11589    0.12714   -0.030511
 -0.26634    0.16595    0.11371   -0.25228   -0.059823  -0.39766
  0.031446   0.82355    0.33496    0.25813   -0.65288   -0.37841
  0.030595  -0.070986   0.17458    0.14489   -0.58241   -0.42371
  0.17935   -0.12276   -0.42955    0.25824   -0.02838    0.47942
  0.042776   0.11551    0.061008   0.24888   -0.13362   -0.14665
  0.37684   -0.064681  -0.22337   -0.0034054 -0.18916   -0.5289
  0.15431    0.4371    -0.38898    0.13205    0.13796    0.49637
  0.25776    0.047468  -0.12384    0.051031   0.52739   -0.23776
  0.11222    0.31926   -0.57586   -0.15139  ]"
4,pazova,"[ 0.031742  -0.53058   -0.48161    0.037713  -0.020028  -0.016317
  0.19734    0.42026    0.31983    0.26392   -0.16613    0.19498
 -0.31798    0.13351   -0.49315   -0.20893   -0.16158    0.33113
  0.49274    0.56134   -0.021282  -0.17097    0.44914    0.022511
 -0.31016    0.16294    0.45419    0.34536   -0.0099133  0.33396
 -0.31452   -0.40142   -0.1522    -0.23956    0.12076   -0.3984
  0.25936   -0.75685    0.53646   -0.46481    0.3778     0.46706
 -0.37894   -0.56373   -0.49335    0.63672    0.40694    0.60636
  0.14631    0.44582   -0.0023109  0.19931    0.014081  -0.33801
 -0.3285     0.58686    0.25507    0.28252   -0.67422    0.093054
 -0.26523   -0.031551  -0.45742    0.1429    -0.013045   0.29701
 -0.35029   -0.86216    0.07913   -0.036682   0.46455   -0.075833
  0.50474    0.096579   0.1008     0.17471    0.15245    0.010379
  0.68317    0.027433  -0.39576   -0.22306    0.45548   -0.32902
  0.7811     0.59672   -0.064804   0.049392   0.099252  -0.18105
  0.33795   -0.25597    0.43508   -0.047353   0.053799   0.57559
 -0.10132    0.20786    0.053508  -0.045119 ]"
5,cytoxan,"[ 0.44143   -0.041366  -0.47037    0.18879    0.14806    0.22012
 -0.0014998 -0.10231    0.28832   -0.0096721  0.11518   -0.021604
 -0.38618   -0.063928  -0.055765   0.20381   -0.27741   -0.43069
  0.12485    0.33651    0.2282    -0.50097   -0.63202    0.22441
 -0.60613    0.55659    0.24735   -0.033365  -0.12726   -0.11017
  0.25164   -0.17788   -0.070444  -0.22444    0.31665   -0.18396
  0.41794   -0.22096    0.2275     0.21593    0.41184    0.22125
  0.021126  -0.6863     0.10814   -0.039905   0.17587    0.043165
 -0.24633    0.17341    0.0069289  0.42324   -0.23887   -0.23695
  0.18558    0.75309   -0.10295    0.28114   -0.52333   -0.47419
  0.49577    0.02588    0.38207   -0.22198   -0.4357    -0.057332
 -0.39147   -0.43301    0.095954   0.095395  -0.19179   -0.26787
  0.15213    0.66131   -0.13753    0.051143  -0.037709  -0.49246
  0.6279     0.37608   -0.31876   -0.16811    0.025485  -0.20687
  0.029706   0.22037   -0.047084   0.39301   -0.16464   -0.15894
 -0.045941  -0.079619   0.23912   -0.36413    0.3403    -0.007774
  0.19089   -0.033518  -0.1991    -0.32511  ]"
6,lingaraja,"[-0.19405   -0.39972    0.050693   0.079008   0.030339  -0.15791
 -0.35919   -0.45924   -0.048907  -0.26032   -0.20065    0.2095
 -0.40231    0.32194   -0.29066    0.16122   -0.39045   -0.036411
 -0.12439    0.29612   -0.046999  -0.27985   -0.69187   -0.46634
 -0.14079    0.1449     0.065961  -0.36185    0.61527   -0.40397
 -0.15164   -0.39847    0.54675   -0.074102   0.021028   0.32465
 -0.64834   -0.26605    0.090872  -0.010561  -0.13735    0.044045
 -0.0087076  0.11294   -0.041801   0.37782   -0.043376   0.74282
  0.09064    0.5297     0.3652     0.030511   0.29052   -0.91002
  0.25963    0.13798   -0.50966   -0.058132   0.16879   -0.89554
 -0.4968    -0.80628    0.32701    0.11999   -0.74143    0.76556
 -0.38087    0.10245   -0.17681   -0.064697   0.30875    0.31336
 -0.22521    0.23898   -0.05346   -0.60997    0.058194  -0.10769
  0.5662     0.15052   -0.14255    0.86848   -0.31604   -0.40385
  0.22624    0.5578    -0.14791    0.23622    0.3745     0.24213
 -0.28199   -0.09503   -0.19761   -0.067921   0.074318  -0.489
  0.52035    0.60019    0.13785    0.094576 ]"
7,furcolo,"[ 1.0893e-01 -2.5162e-01 -6.3192e-01  3.1050e-01  2.8731e-01 -1.8213e-01
  1.5675e-01 -5.3555e-01  2.1251e-01  2.7852e-02 -5.6271e-01  4.3258e-01
 -2.4868e-01 -5.6825e-01  2.5108e-01  2.7390e-02 -1.9804e-01  8.9405e-02
 -1.8337e-01 -1.5356e-01 -6.4671e-01 -4.8925e-01 -8.5068e-02 -8.3011e-02
 -6.5957e-01  1.2367e-01 -1.3688e-01 -1.6737e-01 -2.1494e-01  3.0886e-01
 -1.4738e-02  8.0064e-01  7.2005e-01  5.4402e-01  2.3607e-01 -3.7809e-01
  9.6668e-02 -4.4872e-01 -3.2144e-01  2.7889e-01  1.1931e-01 -1.4374e-01
  5.7401e-02  9.7638e-02 -3.5128e-01  6.1688e-02  4.4366e-01  1.9476e-01
  7.9232e-01 -1.4733e-01 -6.7950e-01 -2.1146e-01  9.5163e-02 -4.3222e-01
  5.7273e-01  5.8841e-01  2.6702e-01 -9.0351e-01 -8.2427e-01 -2.1579e-01
 -1.7161e-01 -6.0419e-01  5.8336e-02  1.7306e-01  1.0029e-01  1.7978e-01
 -4.4176e-01 -3.3002e-01 -9.1289e-02  4.3353e-01  3.3802e-01  7.5608e-01
  3.4465e-01  2.6159e-01  6.2206e-01 -3.7458e-02 -6.8883e-04 -2.3584e-01
  2.6753e-01 -1.9398e-01 -5.8178e-01  2.2453e-01  4.9450e-01  1.2362e-01
  2.1395e-01  1.3700e-01  2.1797e-02 -2.0265e-01 -2.1328e-02 -4.7815e-02
  1.6615e-01 -2.5206e-01  7.1452e-02 -1.9616e-01 -3.8546e-02 -9.7023e-02
  2.8793e-01  4.1102e-01 -9.9842e-01 -3.6587e-01]"
8,teranishi,"[-0.0032414 -0.32377   -0.47507    0.47361    0.21923   -0.32405
  0.033458   0.2217     0.21797   -0.29199   -0.19675    0.23105
 -0.31206    0.070165  -0.16531    0.29484   -0.46712    0.07193
  0.16959    0.24225   -0.27704    0.41732   -0.54497   -0.023667
 -0.17036   -0.126     -0.51238    0.37048    0.11175    0.122
  0.40872   -0.084245  -0.3529    -0.046248  -0.010966   0.10608
  0.47026   -0.25103   -0.25762   -0.042637  -0.11423   -0.064965
  0.37196    0.48878   -0.12424   -0.021358  -0.0010742  0.48364
 -0.40741    0.10408    0.13753   -0.1188    -0.22917   -0.47301
 -0.2062     0.87611   -0.045514   0.3209    -1.0675    -0.27854
  0.70839   -0.41411    0.23903   -0.33356   -0.13202    0.23536
  0.17478    0.23706    0.39852   -0.20322   -0.011786   0.15376
  0.26567    0.30106    0.072076  -0.020815  -0.11618    0.74496
  0.36985   -0.17263   -0.12142   -0.16115    0.40024   -0.17826
  0.57776   -0.077002  -0.081072   0.51232   -0.16961    0.24215
  0.49662    0.041349   0.11707   -0.080037   0.29168    0.32142
  0.18278    0.095519  -0.32086    0.14504  ]"
9,weizhou,"[-0.33472   -0.45842   -0.046461   0.44949    0.08781   -0.11084
 -0.078252  -0.32342    0.30358   -0.26643   -0.095714   0.45541
 -0.46557    0.34085   -0.08157   -0.090721  -0.30388   -0.23754
  0.097661  -0.35496    0.34986   -0.032059   0.37797   -0.020399
 -0.35802    0.19185   -0.29311    0.53088   -0.29798   -0.38954
 -0.35342   -0.46258    0.61529   -0.48116    0.05277   -0.26812
  0.02613   -0.0038934  0.29075   -0.31144   -0.011648  -0.06833
 -0.0048637 -0.023882   0.20509    0.3814     0.33494    0.10699
  0.18575    0.5365     0.16495   -0.077057  -0.067873  -0.28928
 -0.070511   0.66241    0.2288    -0.022635  -0.89489   -0.49976
  0.16175   -0.051425   0.14862   -0.18006   -0.46631    0.15374
 -0.21961    0.091395  -0.37465    0.12586    0.11842    0.25394
  0.070773   0.22021   -0.29793    0.02175    0.082884  -0.1522
  0.4414     0.52736   -0.85169    0.20194    0.1298    -0.085126
  0.74628    0.23187   -0.085861   0.10976    0.2721    -0.35724
  0.030459   0.11666    0.40122   -0.072868   0.042714  -0.0020428
  0.10125    0.15315    0.22232   -0.43665  ]"
10,castillejos,"[-2.3274e-02 -2.6083e-01 -2.0586e-01 -1.2716e-02 -5.0476e-02  1.1759e-01
  3.5409e-02 -1.4945e-01  4.2425e-01  2.6464e-01 -1.5952e-01  3.6908e-01
 -3.9646e-01 -1.4106e-01 -3.2909e-02 -1.9094e-02 -2.5004e-01  6.2788e-01
  1.6180e-02 -2.0645e-01 -5.4754e-01  1.4850e-03 -1.5039e-01  3.0544e-02
 -4.9212e-01 -1.2207e-02  7.6692e-02  6.2547e-02 -2.1077e-01  1.7823e-01
  9.4889e-02 -1.6125e-01  5.1046e-02 -1.4406e-01  1.6896e-01 -4.8481e-01
  3.9087e-05 -2.1692e-01  1.2355e-02  3.4625e-01  2.6910e-01  3.5312e-01
 -8.8006e-02  8.8720e-02 -4.3141e-03 -2.2742e-02  3.4131e-02 -1.5095e-01
  1.4235e-01  4.5059e-01 -2.1245e-01 -3.4662e-01 -3.3595e-01 -9.4727e-01
  2.5904e-01  6.3605e-01  6.7547e-02  3.0300e-01 -4.6973e-01  3.1990e-02
 -1.7691e-01 -8.2982e-02  1.2426e-01 -2.8860e-01 -7.1537e-01  2.4869e-02
  9.0334e-03 -5.7669e-01 -2.9133e-01  6.4765e-01  4.0406e-02  3.5335e-01
  6.2058e-03  3.7818e-01  3.1944e-01  4.2085e-02  6.2527e-02  5.8530e-02
  3.0415e-01  5.4310e-02 -2.1588e-01 -1.5682e-01 -3.1370e-01 -2.2243e-01
  8.1255e-01  1.9549e-01 -1.4566e-01  3.4933e-01 -8.7184e-02  2.0484e-01
  8.6703e-02 -1.4698e-01 -1.7665e-01 -1.3955e-01 -1.6237e-01  9.0265e-02
  1.7607e-01  5.7888e-02 -4.7958e-01 -1.1331e-01]"
11,kutscher,"[ 2.0555e-02 -4.0320e-01 -6.7394e-01  1.3167e-01  2.2090e-01 -2.6889e-01
 -1.0581e-01 -2.8478e-01  3.9304e-01 -1.1723e-01  1.9823e-01  3.5031e-01
 -3.7886e-01  1.4764e-02 -4.4981e-01  3.0433e-01 -3.3752e-02  7.0008e-02
  3.9441e-01 -2.0706e-01  6.1472e-02  7.9945e-02  1.0697e-01  1.2937e-01
 -2.7958e-01 -1.4283e-01  6.3152e-02  1.6029e-01 -6.0550e-02  6.1632e-02
 -8.8198e-02 -4.5357e-01  4.2861e-01 -4.1652e-02  3.0892e-01 -1.7499e-01
  1.9927e-01 -2.3214e-01 -9.6426e-02 -3.4866e-03 -6.2018e-04  2.9462e-02
  3.6265e-01  2.4299e-01 -1.3760e-01  4.8911e-02  1.4634e-01 -5.8926e-02
  5.5127e-02  2.6948e-01  2.8139e-01 -2.3600e-01 -3.7025e-01 -3.1545e-01
  1.9280e-01  3.9588e-01 -7.7351e-02 -1.6315e-02 -7.0631e-01 -1.1579e-01
  1.8948e-01 -2.8227e-02  4.4900e-01  2.2027e-02 -6.4597e-01  4.2883e-02
 -4.4981e-01 -1.6265e-01 -1.1440e-01 -1.1537e-02 -1.3797e-01  3.3960e-01
  4.7736e-01  4.0686e-01  3.6191e-01  1.2717e-01 -2.1890e-01  6.3227e-02
  6.4531e-01  1.0396e-01 -2.7287e-01  2.0082e-01 -1.2827e-01 -4.4117e-01
  4.0214e-01 -3.8147e-01 -6.1082e-01 -2.8306e-02  5.1197e-02 -2.2930e-01
  2.7540e-02 -1.4487e-01  7.3153e-01 -4.6070e-01  5.9516e-01  6.5858e-02
 -9.5356e-03 -4.6521e-02 -5.4883e-01 -1.9763e-01]"
12,freville,"[-0.017847  -0.36614   -0.82808    0.58962   -0.24399   -0.072292
  0.02297   -0.11295    0.30778   -0.43568   -0.18506    0.21433
 -0.67048   -0.45221   -0.47326    0.16431    0.10339    0.17046
  0.57132   -0.15343   -0.44679   -0.28081   -0.12685   -0.30643
 -0.15858   -0.26309   -0.20364    0.29344    0.37979   -0.14714
 -0.17034    0.21296    0.1439     0.05846    0.038361   0.19594
  0.60836   -0.52022   -0.0087502  0.61898    0.21191    0.57148
  0.038061  -0.084651  -0.44471    0.10587   -0.20693   -0.25344
  0.37461    0.2722    -0.01452    0.10541   -0.044896  -0.14392
  0.31038    0.26995    0.10137   -0.0089381 -0.98274   -0.017571
  0.16516   -0.39955   -0.070021  -0.028688   0.11607   -0.14136
 -0.38318   -0.12532   -0.22675    0.38338    0.36393    0.57672
  0.19688    0.53084    0.21101    0.2924     0.34629   -0.08876
  0.49416    0.29502   -0.11241   -0.22281   -0.10054   -0.49296
  0.23753    0.072205  -0.48993   -0.24108   -0.22559    0.075418
 -0.37751    0.0042748  0.40874   -0.023438   0.18852   -0.025771
 -0.24825    0.41968   -0.18156   -0.1938   ]"
